Annotation Cluster 1	Enrichment Score: 9.540068833055507											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0042325~regulation of phosphorylation	7	5.46875	0.027021643	"GTPBP4, NUP62, BAX, SOCS1, NPM1, TNFRSF4, CISH"	108	290	13588	3.036909323	1	0.437134395	35.30245998
GOTERM_BP_FAT	GO:0008104~protein localization	8	6.25	0.381932037	"NUP62, RAN, BAX, NPM1, TOMM40, NEDD8, YWHAE, HSPA9"	108	753	13588	1.336677979	1	0.94131562	99.95232339
GOTERM_MF_FAT	GO:0019904~protein domain specific binding	3	2.34375	0.435136737	"NUP62, BAX, YWHAE"	103	192	13288	2.015776699	1	0.984298126	99.93716388
GOTERM_BP_FAT	GO:0016477~cell migration	3	2.34375	0.566632954	"NUP62, BAX, YWHAE"	108	240	13588	1.572685185	1	0.989377492	99.99983117
GOTERM_BP_FAT	GO:0048870~cell motility	3	2.34375	0.658488138	"NUP62, BAX, YWHAE"	108	284	13588	1.329029734	1	0.996224765	99.99999617
GOTERM_BP_FAT	GO:0051674~localization of cell	3	2.34375	0.658488138	"NUP62, BAX, YWHAE"	108	284	13588	1.329029734	1	0.996224765	99.99999617
GOTERM_BP_FAT	GO:0006928~cell motion	3	2.34375	0.78913223	"NUP62, BAX, YWHAE"	108	367	13588	1.028458977	1	0.999610236	100
												
Annotation Cluster 34	Enrichment Score: 0.7834881140987713											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0042110~T cell activation	4	3.125	0.06358665	"RPL22, BAX, STAT5A, HSPD1"	108	116	13588	4.33844189	1	0.55549508	64.80767104
GOTERM_BP_FAT	GO:0045321~leukocyte activation	5	3.90625	0.094532187	"RPL22, BAX, STAT5A, HSPD1, IRF4"	108	219	13588	2.872484357	1	0.65083699	79.37223817
GOTERM_BP_FAT	GO:0002521~leukocyte differentiation	4	3.125	0.101601756	"RPL22, BAX, STAT5A, IRF4"	108	142	13588	3.544079291	1	0.671359193	81.78873681
GOTERM_BP_FAT	GO:0001775~cell activation	5	3.90625	0.129262836	"RPL22, BAX, STAT5A, HSPD1, IRF4"	108	246	13588	2.557211683	1	0.713982468	88.92246496
GOTERM_BP_FAT	GO:0048534~hemopoietic or lymphoid organ development	5	3.90625	0.180885406	"RPL22, BAX, STAT5A, NFKB1, IRF4"	108	281	13588	2.238697773	1	0.797653443	95.80700805
GOTERM_BP_FAT	GO:0046649~lymphocyte activation	4	3.125	0.190767824	"RPL22, BAX, STAT5A, HSPD1"	108	191	13588	2.634865232	1	0.80459012	96.54277409
GOTERM_BP_FAT	GO:0002520~immune system development	5	3.90625	0.203236457	"RPL22, BAX, STAT5A, NFKB1, IRF4"	108	295	13588	2.132454488	1	0.81553281	97.29896707
GOTERM_BP_FAT	GO:0030098~lymphocyte differentiation	3	2.34375	0.22635411	"RPL22, BAX, STAT5A"	108	114	13588	3.310916179	1	0.825905776	98.30853257
GOTERM_BP_FAT	GO:0030097~hemopoiesis	4	3.125	0.316855245	"RPL22, BAX, STAT5A, IRF4"	108	251	13588	2.005016969	1	0.907383225	99.76589578
GOTERM_BP_FAT	GO:0051240~positive regulation of multicellular organismal process	3	2.34375	0.368331412	"BAX, STAT5A, HSPD1"	108	163	13588	2.315610089	1	0.937309373	99.93261375
												
Annotation Cluster 35	Enrichment Score: 0.7077936372264836											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0009259~ribonucleotide metabolic process	4	3.125	0.07585598	"NME2, LONP1, NME1, PRPS1"	108	125	13588	4.026074074	1	0.597222832	71.46377564
GOTERM_BP_FAT	GO:0009205~purine ribonucleoside triphosphate metabolic process	3	2.34375	0.188950174	"NME2, LONP1, NME1"	108	101	13588	3.737073707	1	0.808292951	96.41724804
GOTERM_BP_FAT	GO:0009199~ribonucleoside triphosphate metabolic process	3	2.34375	0.191798195	"NME2, LONP1, NME1"	108	102	13588	3.70043573	1	0.804167257	96.61208845
GOTERM_BP_FAT	GO:0009144~purine nucleoside triphosphate metabolic process	3	2.34375	0.203245696	"NME2, LONP1, NME1"	108	106	13588	3.560796646	1	0.813339893	97.29946493
GOTERM_BP_FAT	GO:0009141~nucleoside triphosphate metabolic process	3	2.34375	0.229257981	"NME2, LONP1, NME1"	108	115	13588	3.282125604	1	0.826405579	98.40668203
GOTERM_BP_FAT	GO:0009150~purine ribonucleotide metabolic process	3	2.34375	0.240897722	"NME2, LONP1, NME1"	108	119	13588	3.171802054	1	0.839570264	98.74902194
GOTERM_BP_FAT	GO:0006163~purine nucleotide metabolic process	3	2.34375	0.359819247	"NME2, LONP1, NME1"	108	160	13588	2.359027778	1	0.933088671	99.91663568
												
Annotation Cluster 36	Enrichment Score: 0.5873240649999849											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0006974~response to DNA damage stimulus	5	3.90625	0.190360695	"SSRP1, DDB1, BAX, RUVBL2, APEX1"	108	287	13588	2.191895728	1	0.806183102	96.5150215
GOTERM_BP_FAT	GO:0033554~cellular response to stress	6	4.6875	0.213248873	"SSRP1, DDB1, BAX, AARS, RUVBL2, APEX1"	108	404	13588	1.868536854	1	0.819411608	97.79083787
GOTERM_BP_FAT	GO:0006259~DNA metabolic process	6	4.6875	0.237657583	"SSRP1, DDB1, RUVBL2, BANF1, APEX1, MYC"	108	421	13588	1.793085247	1	0.836851752	98.66139017
GOTERM_BP_FAT	GO:0006281~DNA repair	4	3.125	0.254693799	"SSRP1, DDB1, RUVBL2, APEX1"	108	222	13588	2.2669336	1	0.856209426	99.0653933
SP_PIR_KEYWORDS	dna repair	3	2.34375	0.32434901	"SSRP1, DDB1, APEX1"	121	173	17854	2.558735012	1	0.762508067	99.18626675
SP_PIR_KEYWORDS	DNA damage	3	2.34375	0.375499151	"SSRP1, DDB1, APEX1"	121	194	17854	2.281758541	1	0.815673389	99.69030389
												
Annotation Cluster 37	Enrichment Score: 0.5607136817720186											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0065003~macromolecular complex assembly	6	4.6875	0.128165302	"EIF6, EIF3D, FKBP4, BAX, NPM1, MYC"	108	338	13588	2.23339908	1	0.713809081	88.69841518
GOTERM_BP_FAT	GO:0043933~macromolecular complex subunit organization	6	4.6875	0.163390363	"EIF6, EIF3D, FKBP4, BAX, NPM1, MYC"	108	367	13588	2.056917953	1	0.773550123	94.13293402
GOTERM_BP_FAT	GO:0044093~positive regulation of molecular function	5	3.90625	0.22135068	"BAX, NPM1, IRF4, MYC, CISH"	108	306	13588	2.055797628	1	0.824146879	98.12600885
GOTERM_BP_FAT	GO:0006461~protein complex assembly	4	3.125	0.265309158	"FKBP4, BAX, NPM1, MYC"	108	227	13588	2.217001142	1	0.865846827	99.25596238
GOTERM_BP_FAT	GO:0070271~protein complex biogenesis	4	3.125	0.265309158	"FKBP4, BAX, NPM1, MYC"	108	227	13588	2.217001142	1	0.865846827	99.25596238
GOTERM_BP_FAT	GO:0043085~positive regulation of catalytic activity	4	3.125	0.338454712	"BAX, NPM1, MYC, CISH"	108	261	13588	1.928196396	1	0.92188273	99.85952165
GOTERM_BP_FAT	GO:0034622~cellular macromolecular complex assembly	3	2.34375	0.512099216	"EIF6, EIF3D, FKBP4"	108	217	13588	1.73937532	1	0.981372376	99.99888902
GOTERM_BP_FAT	GO:0034621~cellular macromolecular complex subunit organization	3	2.34375	0.577901234	"EIF6, EIF3D, FKBP4"	108	245	13588	1.540589569	1	0.990569541	99.99988894
												
Annotation Cluster 38	Enrichment Score: 0.5516506951092086											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0009116~nucleoside metabolic process	3	2.34375	0.071901524	"NME2, NME1, PRPS1"	108	56	13588	6.740079365	1	0.589128082	69.4596407
GOTERM_BP_FAT	GO:0009259~ribonucleotide metabolic process	4	3.125	0.07585598	"NME2, LONP1, NME1, PRPS1"	108	125	13588	4.026074074	1	0.597222832	71.46377564
SP_PIR_KEYWORDS	magnesium	6	4.6875	0.135498312	"MTHFD2, NME2, NME1, APEX1, PRPS1, PPA1"	121	403	17854	2.196829563	1	0.48163507	83.24909785
SP_PIR_KEYWORDS	phosphotransferase	3	2.34375	0.202843596	"NME2, NME1, CDK4"	121	124	17854	3.569848041	1	0.613258705	93.80820383
GOTERM_MF_FAT	GO:0000287~magnesium ion binding	6	4.6875	0.205700498	"MTHFD2, NME2, NME1, APEX1, PRPS1, PPA1"	103	409	13288	1.892562964	1	0.870886555	94.88262121
GOTERM_BP_FAT	GO:0044271~nitrogen compound biosynthetic process	5	3.90625	0.214712106	"NME2, SRM, NME1, PSAT1, PRPS1"	108	302	13588	2.083026735	1	0.819705747	97.85525282
GOTERM_BP_FAT	GO:0009260~ribonucleotide biosynthetic process	3	2.34375	0.217660596	"NME2, NME1, PRPS1"	108	111	13588	3.4004004	1	0.82238746	97.97974218
GOTERM_BP_FAT	GO:0009165~nucleotide biosynthetic process	3	2.34375	0.39915305	"NME2, NME1, PRPS1"	108	174	13588	2.169220945	1	0.947783443	99.96957551
GOTERM_BP_FAT	"GO:0034654~nucleobase, nucleoside, nucleotide and nucleic acid biosynthetic process"	3	2.34375	0.412937664	"NME2, NME1, PRPS1"	108	179	13588	2.108628181	1	0.953574473	99.97896236
GOTERM_BP_FAT	"GO:0034404~nucleobase, nucleoside and nucleotide biosynthetic process"	3	2.34375	0.412937664	"NME2, NME1, PRPS1"	108	179	13588	2.108628181	1	0.953574473	99.97896236
KEGG_PATHWAY	mmu00230:Purine metabolism	3	2.34375	0.46534995	"NME2, NME1, PRPS1"	58	157	5738	1.890401933	1	0.847169922	99.85224567
UP_SEQ_FEATURE	binding site:ATP	5	3.90625	0.580122787	"NME2, NME1, CDK4, PRPS1, MARS"	120	545	16021	1.224847095	1	1	99.99940225
SP_PIR_KEYWORDS	transferase	8	6.25	0.831661094	"PRMT1, NME2, SRM, NME1, METTL1, CDK4, PSAT1, PRPS1"	121	1385	17854	0.85229585	1	0.995919861	99.99999997
SP_PIR_KEYWORDS	kinase	4	3.125	0.859094718	"NME2, NME1, CDK4, PRPS1"	121	707	17854	0.834815949	1	0.997385224	100
												
Annotation Cluster 39	Enrichment Score: 0.5386061133676161											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0046907~intracellular transport	8	6.25	0.053714622	"RAN, BAX, NPM1, TOMM40, RANBP1, MYBBP1A, YWHAE, HSPA9"	108	431	13588	2.335309788	1	0.53329518	58.4235879
GOTERM_BP_FAT	GO:0006605~protein targeting	4	3.125	0.087571034	"RAN, TOMM40, YWHAE, HSPA9"	108	133	13588	3.783904205	1	0.632640011	76.70176318
GOTERM_BP_FAT	GO:0034613~cellular protein localization	5	3.90625	0.209771193	"RAN, BAX, TOMM40, YWHAE, HSPA9"	108	299	13588	2.103926669	1	0.820047465	97.63039378
GOTERM_BP_FAT	GO:0070727~cellular macromolecule localization	5	3.90625	0.213061434	"RAN, BAX, TOMM40, YWHAE, HSPA9"	108	301	13588	2.08994709	1	0.821210509	97.78245662
GOTERM_BP_FAT	GO:0006886~intracellular protein transport	4	3.125	0.370777487	"RAN, TOMM40, YWHAE, HSPA9"	108	276	13588	1.823403113	1	0.936783912	99.93664425
GOTERM_BP_FAT	GO:0008104~protein localization	8	6.25	0.381932037	"NUP62, RAN, BAX, NPM1, TOMM40, NEDD8, YWHAE, HSPA9"	108	753	13588	1.336677979	1	0.94131562	99.95232339
GOTERM_BP_FAT	GO:0015031~protein transport	5	3.90625	0.760316228	"NUP62, RAN, TOMM40, YWHAE, HSPA9"	108	651	13588	0.966319622	1	0.999354339	99.99999999
GOTERM_BP_FAT	GO:0045184~establishment of protein localization	5	3.90625	0.765590884	"NUP62, RAN, TOMM40, YWHAE, HSPA9"	108	656	13588	0.958954381	1	0.999358403	99.99999999
SP_PIR_KEYWORDS	protein transport	3	2.34375	0.819880998	"NUP62, RAN, TOMM40"	121	461	17854	0.96021943	1	0.995425644	99.99999993
												
Annotation Cluster 40	Enrichment Score: 0.46377122212166866											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0022402~cell cycle process	6	4.6875	0.19792043	"ANP32B, RCC2, CCND2, RAN, NPM1, RANBP1"	108	393	13588	1.920836867	1	0.810699452	96.99781381
SP_PIR_KEYWORDS	cell division	4	3.125	0.247423247	"RCC2, CCND2, RAN, CDK4"	121	256	17854	2.30552686	1	0.67922302	96.94420227
GOTERM_BP_FAT	GO:0022403~cell cycle phase	5	3.90625	0.258766623	"ANP32B, RCC2, CCND2, RAN, RANBP1"	108	328	13588	1.917908762	1	0.859591871	99.14335668
GOTERM_BP_FAT	GO:0000278~mitotic cell cycle	4	3.125	0.301753685	"ANP32B, RCC2, CCND2, RAN"	108	244	13588	2.062537948	1	0.899486111	99.66859688
GOTERM_BP_FAT	GO:0007049~cell cycle	7	5.46875	0.350016532	"ANP32B, RCC2, CCND2, RAN, NPM1, RANBP1, CDK4"	108	611	13588	1.44141359	1	0.928837913	99.89385753
GOTERM_BP_FAT	GO:0051301~cell division	4	3.125	0.381500422	"RCC2, CCND2, RAN, CDK4"	108	281	13588	1.790958218	1	0.942008839	99.95179139
SP_PIR_KEYWORDS	cell cycle	4	3.125	0.581386894	"RCC2, CCND2, RAN, CDK4"	121	447	17854	1.320391222	1	0.944520423	99.99771349
GOTERM_BP_FAT	GO:0000279~M phase	3	2.34375	0.656582705	"RCC2, RAN, RANBP1"	108	283	13588	1.333725952	1	0.996219931	99.99999582
												
Annotation Cluster 41	Enrichment Score: 0.3619930823241725											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_FAT	GO:0042802~identical protein binding	4	3.125	0.385140891	"CCT7, BAX, NR4A1, NFKB1"	103	290	13288	1.779444258	1	0.976841287	99.81223185
GOTERM_MF_FAT	GO:0042803~protein homodimerization activity	3	2.34375	0.437755461	"BAX, NR4A1, NFKB1"	103	193	13288	2.00533226	1	0.982830152	99.94082191
GOTERM_MF_FAT	GO:0046983~protein dimerization activity	4	3.125	0.486597137	"BAX, NR4A1, NFKB1, BCL2L1"	103	340	13288	1.517761279	1	0.985164046	99.98168777
												
Annotation Cluster 42	Enrichment Score: 0.29134159692490535											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_FAT	GO:0005813~centrosome	3	2.34375	0.334442708	"NME1, NPM1, RANBP1"	94	160	12504	2.494148936	1	0.760800826	99.12721315
GOTERM_CC_FAT	GO:0005815~microtubule organizing center	3	2.34375	0.411707037	"NME1, NPM1, RANBP1"	94	189	12504	2.111448835	1	0.829400071	99.7926015
GOTERM_CC_FAT	GO:0015630~microtubule cytoskeleton	5	3.90625	0.431653771	"RCC2, NME1, NPM1, RANBP1, MYC"	94	450	12504	1.478014184	1	0.840598577	99.86121313
GOTERM_CC_FAT	GO:0044430~cytoskeletal part	6	4.6875	0.690131372	"EIF6, RCC2, NME1, NPM1, RANBP1, MYC"	94	774	12504	1.031172687	1	0.968619409	99.99988128
GOTERM_CC_FAT	GO:0005856~cytoskeleton	7	5.46875	0.851754989	"EIF6, NUP62, RCC2, NME1, NPM1, RANBP1, MYC"	94	1122	12504	0.829901013	1	0.995972333	99.99999998
												
Annotation Cluster 43	Enrichment Score: 0.2752577117335574											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0001701~in utero embryonic development	4	3.125	0.351404	"PRMT1, BTF3, BCL2L1, YBX1"	108	267	13588	1.88486614	1	0.928671736	99.89740246
GOTERM_BP_FAT	GO:0043009~chordate embryonic development	4	3.125	0.64877829	"PRMT1, BTF3, BCL2L1, YBX1"	108	421	13588	1.195390165	1	0.995976563	99.99999402
GOTERM_BP_FAT	GO:0009792~embryonic development ending in birth or egg hatching	4	3.125	0.655124522	"PRMT1, BTF3, BCL2L1, YBX1"	108	425	13588	1.184139434	1	0.99624129	99.99999553
												
Annotation Cluster 44	Enrichment Score: 0.27190043117893326											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_FAT	GO:0019955~cytokine binding	4	3.125	0.030128191	"IL2RB, IL2RA, IL21R, TNFRSF4"	103	88	13288	5.86407767	0.9993522	0.334944616	32.62243106
GOTERM_MF_FAT	GO:0004896~cytokine receptor activity	3	2.34375	0.066641588	"IL2RB, IL2RA, IL21R"	103	55	13288	7.036893204	0.999999935	0.562899454	58.94175182
SP_PIR_KEYWORDS	transmembrane protein	6	4.6875	0.10427703	"SLC1A5, TNFRSF9, IL2RB, IL2RA, SLC25A5, SLC3A2"	121	370	17854	2.392763011	0.999999996	0.407754216	74.11120164
GOTERM_MF_FAT	GO:0019838~growth factor binding	3	2.34375	0.105632305	"IL2RB, IL2RA, IGFBP4"	103	72	13288	5.375404531	1	0.704141011	76.33021707
KEGG_PATHWAY	mmu04060:Cytokine-cytokine receptor interaction	5	3.90625	0.222913517	"TNFRSF9, IL2RB, IL2RA, IL21R, TNFRSF4"	58	244	5738	2.027275297	0.999999987	0.596642927	92.75695573
SP_PIR_KEYWORDS	transport	14	10.9375	0.25646869	"UQCRC2, SLC25A5, TXN2, RAN, G3BP1, CYC1, SLC3A2, TOMM40, UQCRFS1, SLC7A5, SLC1A5, UQCR10, NUP62, SLC7A1"	121	1571	17854	1.314928113	1	0.678204636	97.36560008
GOTERM_CC_FAT	GO:0009897~external side of plasma membrane	3	2.34375	0.454982524	"IL2RB, IL2RA, TNFRSF4"	94	206	12504	1.937203057	1	0.854041905	99.91481351
GOTERM_CC_FAT	GO:0009986~cell surface	3	2.34375	0.666585644	"IL2RB, IL2RA, TNFRSF4"	94	305	12504	1.308405999	1	0.963870704	99.99972144
GOTERM_BP_FAT	GO:0006952~defense response	3	2.34375	0.872389274	"PENK, TNFRSF4, IGFBP4"	108	448	13588	0.842509921	1	0.999965826	100
SP_PIR_KEYWORDS	disulfide bond	13	10.15625	0.916883722	"IL2RB, IL2RA, TXN2, IL21R, SLC3A2, CCT3, UQCRFS1, SLC7A5, TNFRSF4, TNFRSF9, PENK, NPM1, IGFBP4"	121	2469	17854	0.776913061	1	0.99940108	100
UP_SEQ_FEATURE	disulfide bond	11	8.59375	0.98781043	"TNFRSF9, IL2RB, IL2RA, PENK, TXN2, IL21R, SLC3A2, CCT3, UQCRFS1, TNFRSF4, IGFBP4"	120	2379	16021	0.617314698	1	1	100
SP_PIR_KEYWORDS	receptor	10	7.8125	0.989111996	"TNFRSF9, IL2RB, IL2RA, SLC7A1, FKBP4, PHB2, IL21R, NR4A1, NR4A3, TNFRSF4"	121	2465	17854	0.598595209	1	0.999998255	100
UP_SEQ_FEATURE	topological domain:Extracellular	8	6.25	0.997868166	"SLC1A5, TNFRSF9, IL2RB, IL2RA, SLC7A1, IL21R, SLC3A2, TNFRSF4"	120	2174	16021	0.491291015	1	1	100
GOTERM_CC_FAT	GO:0044459~plasma membrane part	5	3.90625	0.998808921	"IL2RB, IL2RA, HSPD1, TNFRSF4, MBP"	94	1633	12504	0.40729111	1	0.999999983	100
SP_PIR_KEYWORDS	glycoprotein	13	10.15625	0.99911889	"IL2RB, IL2RA, IL21R, SLC3A2, SLC7A5, TNFRSF4, TNFRSF9, SLC1A5, NUP62, SLC7A1, MYC, IGFBP4, SSR2"	121	3600	17854	0.532832874	1	0.999999997	100
SP_PIR_KEYWORDS	membrane	23	17.96875	0.99935796	"UQCRC2, IL2RB, IL2RA, SLC25A5, CYC1, IL21R, G3BP1, SLC3A2, TOMM40, BCL2L1, UQCRFS1, KRTCAP2, TNFRSF4, SLC7A5, MBP, SLC1A5, TNFRSF9, UQCR10, NME2, SLC7A1, BAX, PHB2, SSR2"	121	5507	17854	0.616258496	1	0.999999998	100
UP_SEQ_FEATURE	topological domain:Cytoplasmic	9	7.03125	0.999810381	"SLC1A5, TNFRSF9, IL2RB, IL2RA, SLC7A1, IL21R, SLC3A2, TNFRSF4, SSR2"	120	2780	16021	0.432221223	1	1	100
SP_PIR_KEYWORDS	signal	8	6.25	0.999902929	"TNFRSF9, IL2RB, IL2RA, PENK, IL21R, TNFRSF4, SSR2, IGFBP4"	121	2970	17854	0.397451095	1	1	100
UP_SEQ_FEATURE	transmembrane region	15	11.71875	0.999948237	"IL2RB, IL2RA, SLC25A5, IL21R, CYC1, SLC3A2, BCL2L1, KRTCAP2, SLC7A5, TNFRSF4, SLC1A5, TNFRSF9, SLC7A1, BAX, SSR2"	120	4113	16021	0.486901289	1	1	100
UP_SEQ_FEATURE	glycosylation site:N-linked (GlcNAc...)	11	8.59375	0.999965597	"SLC1A5, TNFRSF9, IL2RB, IL2RA, SLC7A1, IL21R, SLC3A2, TNFRSF4, SLC7A5, SSR2, IGFBP4"	120	3444	16021	0.426420345	1	1	100
UP_SEQ_FEATURE	signal peptide	8	6.25	0.999984441	"TNFRSF9, IL2RB, IL2RA, PENK, IL21R, TNFRSF4, SSR2, IGFBP4"	120	2963	16021	0.360467994	1	1	100
SP_PIR_KEYWORDS	transmembrane	17	13.28125	0.999989947	"IL2RB, IL2RA, SLC25A5, IL21R, CYC1, SLC3A2, TOMM40, BCL2L1, UQCRFS1, KRTCAP2, SLC7A5, TNFRSF4, SLC1A5, TNFRSF9, SLC7A1, BAX, SSR2"	121	5237	17854	0.478979038	1	1	100
GOTERM_CC_FAT	GO:0016021~integral to membrane	18	14.0625	0.999999994	"IL2RB, IL2RA, SLC25A5, IL21R, CYC1, SLC3A2, TOMM40, BCL2L1, UQCRFS1, KRTCAP2, SLC7A5, TNFRSF4, SLC1A5, TNFRSF9, NUP62, SLC7A1, BAX, SSR2"	94	5709	12504	0.419404971	1	1	100
GOTERM_CC_FAT	GO:0031224~intrinsic to membrane	18	14.0625	0.999999999	"IL2RB, IL2RA, SLC25A5, IL21R, CYC1, SLC3A2, TOMM40, BCL2L1, UQCRFS1, KRTCAP2, SLC7A5, TNFRSF4, SLC1A5, TNFRSF9, NUP62, SLC7A1, BAX, SSR2"	94	5914	12504	0.404866922	1	1	100
												
Annotation Cluster 45	Enrichment Score: 0.19446996491477006											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SP_PIR_KEYWORDS	magnesium	6	4.6875	0.135498312	"MTHFD2, NME2, NME1, APEX1, PRPS1, PPA1"	121	403	17854	2.196829563	1	0.48163507	83.24909785
GOTERM_MF_FAT	GO:0000287~magnesium ion binding	6	4.6875	0.205700498	"MTHFD2, NME2, NME1, APEX1, PRPS1, PPA1"	103	409	13288	1.892562964	1	0.870886555	94.88262121
SP_PIR_KEYWORDS	metal-binding	9	7.03125	0.998480607	"NME2, NME1, CYC1, NR4A1, NR4A3, UQCRFS1, APEX1, PRPS1, PPA1"	121	2682	17854	0.495146708	1	0.99999999	100
GOTERM_MF_FAT	GO:0043169~cation binding	16	12.5	0.999819405	"UQCRC2, STAT5A, CYC1, SLC3A2, NR4A1, NR4A3, UQCRFS1, BUD31, PPA1, MTHFD2, NME2, NME1, APEX1, MYBBP1A, PLAGL2, PRPS1"	103	3885	13288	0.531314116	1	1	100
GOTERM_MF_FAT	GO:0008270~zinc ion binding	6	4.6875	0.999853216	"UQCRC2, NR4A1, NR4A3, BUD31, MYBBP1A, PLAGL2"	103	2105	13288	0.367723635	1	1	100
GOTERM_MF_FAT	GO:0043167~ion binding	16	12.5	0.999865616	"UQCRC2, STAT5A, CYC1, SLC3A2, NR4A1, NR4A3, UQCRFS1, BUD31, PPA1, MTHFD2, NME2, NME1, APEX1, MYBBP1A, PLAGL2, PRPS1"	103	3934	13288	0.524696324	1	1	100
GOTERM_MF_FAT	GO:0046872~metal ion binding	15	11.71875	0.999918487	"UQCRC2, STAT5A, CYC1, NR4A1, NR4A3, UQCRFS1, BUD31, PPA1, MTHFD2, NME2, NME1, APEX1, MYBBP1A, PLAGL2, PRPS1"	103	3850	13288	0.502635229	1	1	100
GOTERM_MF_FAT	GO:0046914~transition metal ion binding	8	6.25	0.999924889	"UQCRC2, CYC1, NR4A1, NR4A3, UQCRFS1, BUD31, MYBBP1A, PLAGL2"	103	2608	13288	0.395735303	1	1	100
												
Annotation Cluster 46	Enrichment Score: 0.11468764676786312											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_FAT	GO:0005525~GTP binding	3	2.34375	0.759794368	"GTPBP4, RAN, FKBP4"	103	354	13288	1.093302616	1	0.9995029	99.99999899
GOTERM_MF_FAT	GO:0019001~guanyl nucleotide binding	3	2.34375	0.772005679	"GTPBP4, RAN, FKBP4"	103	363	13288	1.06619594	1	0.999553277	99.99999948
GOTERM_MF_FAT	GO:0032561~guanyl ribonucleotide binding	3	2.34375	0.772005679	"GTPBP4, RAN, FKBP4"	103	363	13288	1.06619594	1	0.999553277	99.99999948
												
Annotation Cluster 47	Enrichment Score: 0.06843478495371805											
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0006793~phosphorus metabolic process	6	4.6875	0.820035023	"DUSP5, UQCR10, NME1, STAT5A, CDK4, PPA1"	108	866	13588	0.871696177	1	0.999817322	100
GOTERM_BP_FAT	GO:0006796~phosphate metabolic process	6	4.6875	0.820035023	"DUSP5, UQCR10, NME1, STAT5A, CDK4, PPA1"	108	866	13588	0.871696177	1	0.999817322	100
GOTERM_BP_FAT	GO:0016310~phosphorylation	4	3.125	0.926895647	"UQCR10, NME1, STAT5A, CDK4"	108	718	13588	0.700918188	1	0.999997751	100
