id	chr_name	start	end	chromosome_id	tag_count_100um_k99a	id_100um_k99a	tag_count_no_peptide	id_no_peptide	tag_count_10um_k99a	id_10um_k99a	tag_count_0_1um_pcc	id_0_1um_pcc	tag_count_10um_pcc	id_10um_pcc	ets_tag_count	ets_id	batf_tag_count	batf_id	junb_tag_count	junb_id	cjun_tag_count	cjun_id	jund_tag_count	jund_id	irf4_tag_count	irf4_id
28978	chr4	149281743	149282243	5	9.61	28978	82.6	8936.0	94.0	7540.0	39.5	17710.0														
28979	chr4	151152394	151152894	5	9.61	28979																				
28980	chr4	152285765	152286265	5	9.61	28980					9.26	32794.0											17.5	40656.0		
28982	chr5	3503960	3504592	6	9.61	28982					9.26	32795.0							56.8	7705.0	16.4	20699.0				
28984	chr5	8456034	8456534	6	9.61	28984					10.5	31249.0														
28985	chr5	25495211	25495711	6	9.61	28985			10.9	28926.0			8.66	32321.0												
28986	chr5	31255657	31256157	6	9.61	28986							8.66	32323.0												
28987	chr5	35778687	35779187	6	9.61	28987																				
28988	chr5	37079408	37079908	6	9.61	28988			6.39	33639.0	16.7	26294.0														
28989	chr5	54005660	54006160	6	9.61	28989	39.2	17577.0	41.1	16775.0	36.4	18574.0	36.4	15573.0												
28990	chr5	66087072	66087572	6	9.61	28990							17.9	23591.0			35.1	9277.0					31.2	23043.0	22.1	21469.0
28991	chr5	86075717	86076345	6	9.61	28991	33.4	19315.0	12.3	27898.0	14.2	28049.0	169.2	1282.0												
28992	chr5	88767718	88768218	6	9.61	28992							14.4	26207.0												
28993	chr5	92183612	92184112	6	9.61	28993	29.2	20716.0	18.7	24113.0	22.8	23143.0	16.2	24790.0												
28994	chr5	93126576	93127076	6	9.61	28994							13.3	27061.0												
28995	chr5	98166957	98167457	6	9.61	28995			8.67	31014.0	9.26	32816.0														
28996	chr5	111455086	111455788	6	9.61	28996	9.18	31865.0	20.1	23461.0	9.88	32010.0	13.9	26584.0												
28997	chr5	112121774	112122274	6	9.61	28997			7.76	32146.0																
28998	chr5	118045974	118046614	6	9.61	28998																				
28999	chr5	118577865	118578365	6	9.61	28999																				
29000	chr5	118636586	118637086	6	9.61	29000							9.24	31672.0												
29001	chr5	119336095	119336595	6	9.61	29001	10.0	31243.0																		
29002	chr5	119359184	119359684	6	9.61	29002	10.0	31244.0			22.2	23412.0														
29003	chr5	122832479	122832979	6	9.61	29003	12.5	29221.0					9.82	30765.0			19.2	18720.0								
29004	chr5	135118655	135119303	6	9.61	29004			7.3	32803.0	8.64	33471.0									40.9	7919.0	31.5	22810.0	7.84	48828.0
29005	chr5	136166890	136167390	6	9.61	29005			6.39	33661.0																
29006	chr5	136560492	136560992	6	9.61	29006			10.0	29786.0			12.7	27634.0												
29007	chr5	143423932	143424432	6	9.61	29007																	58.1	8430.0	17.8	27460.0
29010	chr6	71756845	71757345	7	9.61	29010					13.6	28517.0														
29011	chr6	72758507	72759007	7	9.61	29011					11.1	30678.0														
29012	chr6	82863460	82863960	7	9.61	29012	21.7	23787.0	19.2	23915.0											46.4	6389.0			64.8	3593.0
29013	chr6	88736197	88736833	7	9.61	29013					14.2	28078.0	9.24	31703.0												
29014	chr6	88821080	88821580	7	9.61	29014							12.1	28189.0												
29015	chr6	90599316	90599816	7	9.61	29015																				
29016	chr6	90743837	90744337	7	9.61	29016																				
29017	chr6	91105509	91106009	7	9.61	29017					18.5	25245.0	6.93	34495.0												
29018	chr6	100214726	100215226	7	9.61	29018	27.5	21345.0			28.4	21010.0	22.0	21337.0												
29020	chr6	117882518	117883018	7	9.61	29020	221.1	1234.0	11.9	28293.0	199.4	1613.0														
29021	chr6	119198235	119198735	7	9.61	29021			16.9	25118.0	17.9	25588.0	16.8	24449.0												
29022	chr6	120458292	120458792	7	9.61	29022			8.67	31052.0			10.4	29980.0											18.2	26700.0
29023	chr6	124744859	124745359	7	9.61	29023	23.4	23006.0	21.4	22847.0	13.6	28527.0	8.09	33234.0			28.7	11877.0								
29024	chr6	136431408	136431908	7	9.61	29024	10.0	31307.0					12.7	27669.0												
29025	chr6	137795620	137796120	7	9.61	29025																				
29026	chr6	142834671	142835171	7	9.61	29026			9.58	30298.0							40.2	7754.0					14.3	47008.0	12.4	37670.0
29027	chr6	144270472	144270972	7	9.61	29027											21.1	17010.0	62.7	6844.0	7.51	25787.0	59.2	8140.0	33.4	12339.0
29029	chr7	16982802	16983302	8	9.61	29029	65.1	11827.0	68.0	11235.0	43.2	16786.0	44.5	13127.0			27.5	12586.0	19.2	17318.0	35.5	10024.0	76.7	4635.0	12.2	38210.0
29030	chr7	24267362	24267862	8	9.61	29030																				
29031	chr7	25836710	25837210	8	9.61	29031	12.5	29287.0	10.5	29353.0													12.1	51919.0		
29032	chr7	30101114	30101614	8	9.61	29032					13.6	28537.0														
29033	chr7	30607849	30608349	8	9.61	29033																	36.9	18539.0	12.7	37127.0
29034	chr7	30859782	30860428	8	9.61	29034			7.3	32834.0	10.5	31347.0	6.93	34510.0									15.9	43727.0		
29035	chr7	45362592	45363092	8	9.61	29035																				
29036	chr7	45770734	45771234	8	9.61	29036											25.5	13703.0								
29037	chr7	49739260	49739760	8	9.61	29037	11.7	30144.0																		
29038	chr7	58568762	58569262	8	9.61	29038			37.9	17592.0			11.0	29276.0												
29039	chr7	66243081	66243581	8	9.61	29039																				
29040	chr7	75494001	75494501	8	9.61	29040	14.2	28044.0			27.8	21221.0														
29041	chr7	75785225	75785725	8	9.61	29041	9.18	31913.0	8.21	31590.0																
29042	chr7	82234951	82235451	8	9.61	29042																				
29043	chr7	84681418	84681918	8	9.61	29043			10.0	29837.0													6.46	68472.0		
29044	chr7	96730691	96731191	8	9.61	29044							16.8	24464.0												
29045	chr7	96870172	96870858	8	9.61	29045							6.35	34700.0									9.42	59464.0		
29046	chr7	98485683	98486333	8	9.61	29046					6.79	35091.0														
29047	chr7	98985626	98986126	8	9.61	29047			10.9	28984.0	11.1	30712.0	9.82	30865.0												
29048	chr7	99539794	99540294	8	9.61	29048	35.0	18855.0	20.5	23267.0	24.7	22408.0	15.6	25277.0												
29049	chr7	109265534	109266034	8	9.61	29049	29.2	20739.0	26.0	21116.0	13.0	29012.0	12.7	27702.0			10.9	29328.0	25.1	15433.0			11.3	54047.0		
29050	chr7	114469394	114469894	8	9.61	29050	17.5	25899.0																		
29052	chr7	116274460	116274960	8	9.61	29052	13.3	28622.0			14.8	27637.0														
29053	chr7	126746149	126746649	8	9.61	29053			10.0	29844.0																
29054	chr7	127899579	127900079	8	9.61	29054	10.0	31358.0	26.5	20980.0	26.6	21714.0	13.3	27140.0												
29055	chr7	132324024	132324682	8	9.61	29055																				
29056	chr7	133711224	133711724	8	9.61	29056																				
29058	chr7	137476103	137476735	8	9.61	29058	11.7	30173.0																		
29059	chr7	138843820	138844320	8	9.61	29059																				
29060	chr7	143287859	143288359	8	9.61	29060																				
29062	chr8	14965294	14965794	10	9.61	29062			16.9	25138.0	73.5	10518.0	10.4	30024.0			18.5	19505.0	46.8	9616.0			39.0	17083.0	81.6	2091.0
29063	chr8	14975453	14975953	10	9.61	29063							13.3	27152.0												
29065	chr8	34209971	34210471	10	9.61	29065	10.0	31373.0																		
29066	chr8	34314836	34315336	10	9.61	29066	10.0	31374.0	10.0	29859.0			15.6	25298.0	9.03	8553.0										
29067	chr8	64792936	64793436	10	9.61	29067	13.3	28646.0			7.41	34716.0														
29068	chr8	71779597	71780097	10	9.61	29068					8.03	34230.0	8.66	32469.0												
29069	chr8	72414902	72415402	10	9.61	29069			7.76	32265.0																
29070	chr8	72417303	72417803	10	9.61	29070																				
29071	chr8	79059108	79059608	10	9.61	29071																				
29072	chr8	81841152	81841652	10	9.61	29072							8.66	32478.0												
29074	chr8	83903827	83904521	10	9.61	29074																				
29075	chr8	84501089	84501589	10	9.61	29075	10.8	30786.0	14.6	26408.0	8.03	34232.0	16.8	24485.0												
29076	chr8	88220021	88220705	10	9.61	29076	15.0	27497.0					17.9	23657.0												
29079	chr8	95215367	95216043	10	9.61	29079							19.1	22962.0												
29081	chr8	111964842	111965342	10	9.61	29081																				
29082	chr8	116638144	116638644	10	9.61	29082	65.1	11841.0	175.2	2112.0	211.8	1435.0	107.4	3508.0	23.0	2144.0	45.3	6580.0					35.3	19778.0	38.7	9753.0
29083	chr8	120377359	120377859	10	9.61	29083			7.76	32281.0			16.2	24860.0												
29084	chr8	120889960	120890460	10	9.61	29084			10.9	29004.0	9.88	32163.0														
29085	chr9	5312912	5313412	12	9.61	29085			6.84	33291.0	9.26	32913.0														
29086	chr9	14104515	14105015	12	9.61	29086			12.8	27570.0			13.9	26682.0												
29087	chr9	22095879	22096379	12	9.61	29087	10.0	31408.0	10.9	29009.0							23.6	15060.0	93.6	3704.0	46.4	6410.0	212.6	118.0	38.3	9968.0
29088	chr9	25258784	25259408	12	9.61	29088							19.1	22967.0												
29089	chr9	35057265	35057765	12	9.61	29089							8.66	32495.0												
29090	chr9	37530049	37530549	12	9.61	29090	25.9	22026.0	21.9	22698.0			28.9	18309.0												
29091	chr9	42036194	42036694	12	9.61	29091	10.0	31410.0																	14.3	33779.0
29092	chr9	44008981	44009481	12	9.61	29092											21.7	16524.0	58.5	7463.0			36.1	19165.0	25.8	17807.0
29094	chr9	51866985	51867485	12	9.61	29094							13.3	27187.0												
29095	chr9	57403053	57403553	12	9.61	29095							12.7	27765.0									16.1	43244.0		
29097	chr9	58244354	58244854	12	9.61	29097			10.0	29889.0	386.5	343.0											30.7	23602.0		
29098	chr9	59679887	59680387	12	9.61	29098	19.2	25041.0	13.2	27236.0	16.1	26749.0	11.0	29346.0			23.0	15532.0			88.0	1469.0				
29099	chr9	61899885	61900385	12	9.61	29099			10.5	29410.0	11.7	30224.0											20.5	35840.0		
29100	chr9	64703518	64704018	12	9.61	29100																				
29101	chr9	65179967	65180467	12	9.61	29101	14.2	28095.0	13.2	27241.0	16.1	26750.0	6.93	34552.0												
29102	chr9	65810205	65810705	12	9.61	29102			7.3	32873.0																
29103	chr9	72709953	72710651	12	9.61	29103			12.3	28002.0	15.4	27190.0														
29104	chr9	77970075	77970575	12	9.61	29104																				
29105	chr9	92228996	92229496	12	9.61	29105					16.7	26382.0	21.4	21671.0			39.6	7953.0	92.7	3774.0			17.0	41746.0	22.1	21540.0
29106	chr9	96624672	96625172	12	9.61	29106			7.76	32318.0	10.5	31437.0	16.2	24886.0												
29107	chr9	103697031	103697531	12	9.61	29107							14.4	26284.0												
29108	chr9	108793704	108794204	12	9.61	29108																				
29110	chr9	112225188	112225688	12	9.61	29110																				
29111	chr9	113857039	113857539	12	9.61	29111																				
29112	chr9	114050232	114050732	12	9.61	29112			9.12	30692.0																
29113	chr9	114672643	114673143	12	9.61	29113	19.2	25052.0	12.3	28008.0	21.6	23736.0	16.2	24892.0												
29114	chr9	115854132	115854632	12	9.61	29114			8.21	31668.0																
29115	chr9	118654634	118655134	12	9.61	29115																				
29116	chr9	121398108	121398608	12	9.61	29116																				
29118	chr9	123950944	123951444	12	9.61	29118	16.7	26423.0	24.2	21798.0	29.6	20649.0	27.1	18997.0												
29119	chr9	124038438	124038938	12	9.61	29119	17.5	25973.0	10.9	29030.0	13.0	29082.0														
29120	chr10	4518054	4518554	9	9.61	29120	22.5	23462.0			13.0	29083.0														
29121	chr10	8513811	8514311	9	9.61	29121					18.5	25310.0														
29122	chr10	8879023	8879523	9	9.61	29122	8.34	32418.0																		
29123	chr10	12960719	12961219	9	9.61	29123			11.9	28342.0	189.6	1809.0	139.2	1976.0												
29124	chr10	18423235	18423735	9	9.61	29124	10.8	30827.0			14.2	28158.0														
29125	chr10	19994715	19995215	9	9.61	29125																				
29126	chr10	21964452	21964952	9	9.61	29126	12.5	29442.0	9.58	30365.0			8.66	32545.0			48.5	5980.0					14.3	47108.0	24.2	19359.0
29127	chr10	30635313	30635813	9	9.61	29127																				
29128	chr10	37323267	37323767	9	9.61	29128			9.58	30367.0	56.2	13747.0														
29129	chr10	40070323	40070823	9	9.61	29129	17.5	25976.0	33.8	18732.0	15.4	27210.0	11.6	28788.0									11.6	53429.0	11.3	40287.0
29130	chr10	42200342	42200978	9	9.61	29130																				
29131	chr10	60367976	60368476	9	9.61	29131																				
29132	chr10	61188349	61188849	9	9.61	29132	16.7	26434.0			8.64	33677.0	15.0	25868.0												
29133	chr10	61980853	61981353	9	9.61	29133																				
29134	chr10	77517321	77517821	9	9.61	29134															17.7	19902.0				
29135	chr10	78117202	78117702	9	9.61	29135																				
29136	chr10	78476536	78477036	9	9.61	29136	8.34	32429.0															13.2	49471.0		
29137	chr10	82935357	82935991	9	9.61	29137			7.76	32365.0	14.8	27729.0														
29138	chr10	95118430	95118930	9	9.61	29138			13.7	26967.0															16.6	29557.0
29139	chr10	96467607	96468107	9	9.61	29139					8.64	33693.0	8.09	33466.0												
29140	chr10	111181201	111181701	9	9.61	29140																				
29141	chr10	111194412	111194912	9	9.61	29141																				
29142	chr10	122029890	122030390	9	9.61	29142	8.34	32439.0	12.3	28029.0																
29144	chr11	4825452	4825952	13	9.61	29144			9.58	30377.0	9.26	32973.0														
29145	chr11	8701493	8701993	13	9.61	29145			6.84	33336.0																
29146	chr11	9531355	9531855	13	9.61	29146			17.3	24933.0																
29147	chr11	11679743	11680243	13	9.61	29147					8.03	34283.0														
29148	chr11	17005308	17005808	13	9.61	29148	15.9	26952.0	23.7	21982.0	37.0	18448.0	9.24	31879.0												
29149	chr11	17236021	17236521	13	9.61	29149							7.51	34197.0												
29150	chr11	21162052	21162552	13	9.61	29150							8.09	33492.0												
29153	chr11	35326566	35327066	13	9.61	29153					9.26	32981.0	22.0	21408.0	8.58	8881.0										
29154	chr11	35832886	35833386	13	9.61	29154					106.2	6287.0	78.0	6535.0												
29155	chr11	45917340	45917840	13	9.61	29155			9.58	30384.0																
29156	chr11	46431136	46431636	13	9.61	29156							8.09	33501.0			17.9	20375.0			56.6	4310.0	43.1	14619.0	34.6	11746.0
29157	chr11	49764467	49764967	13	9.61	29157																				
29158	chr11	50381504	50382004	13	9.61	29158			174.7	2126.0	161.8	2656.0	157.1	1513.0												
29159	chr11	53113266	53113766	13	9.61	29159																				
29161	chr11	53821935	53822435	13	9.61	29161																				
29162	chr11	54571626	54572256	13	9.61	29162	292.8	678.0	211.7	1365.0	207.5	1500.0	13.9	26738.0												
29163	chr11	57680560	57681060	13	9.61	29163					21.0	24057.0														
29164	chr11	60142578	60143078	13	9.61	29164			16.9	25167.0	12.3	29725.0	19.6	22654.0												
29165	chr11	60185597	60186097	13	9.61	29165	68.4	11254.0	43.8	16145.0	45.7	16219.0	38.7	14880.0											6.46	52350.0
29166	chr11	65769245	65769745	13	9.61	29166			15.5	25899.0	11.7	30276.0	9.82	31105.0												
29169	chr11	77000116	77000750	13	9.61	29169			15.1	26194.0			16.8	24547.0												
29170	chr11	77591246	77591746	13	9.61	29170																				
29171	chr11	80497349	80497849	13	9.61	29171			22.8	22335.0	14.2	28196.0	17.3	24123.0												
29172	chr11	85230958	85231458	13	9.61	29172																				
29173	chr11	87639116	87639616	13	9.61	29173	14.2	28145.0	10.0	29968.0											26.6	14285.0	32.6	21956.0	33.2	12524.0
29174	chr11	94719038	94719538	13	9.61	29174	14.2	28147.0									13.4	25930.0					19.1	38063.0		
29175	chr11	95844943	95845443	13	9.61	29175	18.4	25532.0			21.0	24066.0														
29176	chr11	97022278	97022778	13	9.61	29176	66.7	11545.0	59.3	12857.0	8.03	34296.0									77.8	2071.0	52.5	10273.0	15.4	31618.0
29178	chr11	98449661	98450285	13	9.61	29178			54.7	13759.0	50.0	15151.0	39.9	14541.0			17.2	21129.0								
29179	chr11	98931542	98932042	13	9.61	29179					14.8	27761.0	13.9	26750.0												
29180	chr11	99113487	99113987	13	9.61	29180					26.6	21755.0	15.6	25394.0												
29181	chr11	99180784	99181284	13	9.61	29181																				
29182	chr11	100422698	100423198	13	9.61	29182			9.58	30398.0													10.5	56450.0		
29183	chr11	101262902	101263402	13	9.61	29183	13.3	28766.0	10.0	29977.0																
29184	chr11	103032916	103033416	13	9.61	29184					9.26	33014.0														
29185	chr11	104691921	104692421	13	9.61	29185					13.0	29134.0														
29186	chr11	106056275	106056775	13	9.61	29186							9.82	31138.0									8.61	62136.0	10.6	42052.0
29187	chr11	106572035	106572535	13	9.61	29187							10.4	30182.0												
29188	chr11	109218046	109218676	13	9.61	29188			10.5	29482.0																
29189	chr11	110537879	110538379	13	9.61	29189	15.0	27634.0	11.9	28373.0	17.9	25702.0	11.6	28837.0												
29190	chr11	113779427	113779927	13	9.61	29190	23.4	23122.0	12.8	27640.0	14.8	27766.0	11.0	29451.0												
29191	chr11	115170431	115170931	13	9.61	29191					9.26	33021.0														
29192	chr11	120358301	120358801	13	9.61	29192	15.0	27639.0																		
29193	chr11	121725593	121726093	13	9.61	29193																				
29194	chr12	8689200	8689700	15	9.61	29194																				
29196	chr12	12354440	12354940	15	9.61	29196			7.3	32940.0	12.3	29753.0														
29197	chr12	15986405	15986905	15	9.61	29197																				
29198	chr12	17765074	17765574	15	9.61	29198																				
29199	chr12	21463036	21463536	15	9.61	29199							10.4	30197.0												
29200	chr12	25208531	25209031	15	9.61	29200	11.7	30335.0	23.3	22159.0	9.88	32345.0									19.1	19003.0	56.0	9085.0		
29201	chr12	25438683	25439183	15	9.61	29201			12.8	27646.0	14.8	27772.0	8.09	33574.0			85.6	2342.0	244.8	475.0	206.1	96.0	177.1	295.0	181.7	206.0
29202	chr12	26268348	26268848	15	9.61	29202																				
29203	chr12	52939728	52940228	15	9.61	29203	35.0	18919.0	28.7	20253.0	32.1	19928.0	27.1	19029.0									11.3	54270.0	6.92	51260.0
29204	chr12	55015870	55016370	15	9.61	29204	24.2	22769.0			26.6	21768.0														
29205	chr12	57539288	57539788	15	9.61	29205			15.1	26213.0			15.6	25407.0												
29206	chr12	69187339	69187839	15	9.61	29206			11.9	28376.0			11.6	28851.0												
29207	chr12	73537676	73538176	15	9.61	29207	10.8	30886.0	16.9	25180.0	12.3	29763.0	7.51	34233.0											7.38	50161.0
29208	chr12	73589856	73590488	15	9.61	29208																				
29209	chr12	73675334	73675834	15	9.61	29209	15.0	27648.0					12.1	28339.0							42.3	7601.0			27.0	16855.0
29210	chr12	73850452	73850952	15	9.61	29210																	9.15	60495.0	6.69	51817.0
29211	chr12	75825442	75825942	15	9.61	29211																				
29213	chr12	77138447	77138947	15	9.61	29213					11.7	30315.0					127.7	1002.0	649.9	8.0	131.7	417.0	148.3	605.0	211.2	113.0
29214	chr12	91065634	91066134	15	9.61	29214			12.3	28073.0	15.4	27279.0														
29215	chr12	105110923	105111423	15	9.61	29215			6.84	33379.0													7.54	65415.0		
29216	chr12	107748759	107749259	15	9.61	29216			25.5	21331.0	7.41	34863.0														
29217	chr12	111075021	111075521	15	9.61	29217							7.51	34247.0												
29219	chr12	113040151	113040651	15	9.61	29219			83.9	8841.0	159.3	2763.0	60.1	9530.0			49.8	5761.0	30.1	13877.0	62.8	3476.0	102.8	2129.0	34.4	11883.0
29220	chr12	113466326	113466826	15	9.61	29220																				
29221	chr12	117679500	117680000	15	9.61	29221			7.76	32465.0																
29222	chr13	19338343	19338843	14	9.61	29222	51.7	14595.0	8.67	31216.0																
29223	chr13	29134259	29134759	14	9.61	29223							11.0	29496.0												
29224	chr13	30566767	30567267	14	9.61	29224							17.9	23755.0			22.4	16136.0			36.2	9850.0	57.1	8768.0	30.0	14504.0
29225	chr13	36366184	36366684	14	9.61	29225			9.12	30759.0	9.88	32392.0	11.6	28871.0									61.4	7594.0	48.4	6528.0
29226	chr13	41783525	41784025	14	9.61	29226			8.21	31787.0																
29227	chr13	41921328	41921828	14	9.61	29227	35.0	18929.0	18.2	24431.0	17.3	26105.0					17.9	20465.0								
29228	chr13	45392617	45393117	14	9.61	29228	194.4	1657.0	216.7	1288.0	179.7	2067.0	141.5	1908.0												
29229	chr13	48510252	48510752	14	9.61	29229					136.5	3882.0														
29230	chr13	52106432	52107074	14	9.61	29230																				
29231	chr13	52794402	52794902	14	9.61	29231			11.9	28391.0	72.2	10742.0	60.7	9416.0												
29232	chr13	59745446	59745946	14	9.61	29232																				
29233	chr13	91216777	91217277	14	9.61	29233			15.5	25936.0	9.88	32416.0														
29234	chr13	91505700	91506200	14	9.61	29234			6.39	33850.0																
29235	chr13	96545768	96546268	14	9.61	29235					9.88	32423.0	9.24	31958.0												
29236	chr13	97290819	97291319	14	9.61	29236																				
29237	chr13	97498671	97499171	14	9.61	29237					25.9	21999.0														
29238	chr13	111933932	111934432	14	9.61	29238	25.0	22451.0																		
29239	chr13	112388198	112388698	14	9.61	29239	12.5	29637.0			11.1	30901.0	11.0	29524.0												
29240	chr13	113603162	113603662	14	9.61	29240																				
29241	chr13	116972392	116973048	14	9.61	29241	20.9	24280.0	23.3	22167.0			7.51	34276.0												
29242	chr13	119966124	119966624	14	9.61	29242	16.7	26523.0	22.4	22567.0	16.1	26850.0														
29243	chr14	20168580	20169080	11	9.61	29243																				
29244	chr14	20697306	20697806	11	9.61	29244	11.7	30399.0	104.0	6449.0	112.4	5702.0	88.4	5278.0												
29246	chr14	31126433	31126933	11	9.61	29246			15.1	26246.0																
29247	chr14	31440270	31440770	11	9.61	29247																				
29248	chr14	54036423	54036923	11	9.61	29248	10.0	31587.0					8.66	32717.0												
29249	chr14	54499157	54499657	11	9.61	29249			9.12	30782.0			11.6	28888.0			10.9	29656.0					5.92	70542.0		
29250	chr14	56177589	56178089	11	9.61	29250	15.0	27700.0	6.84	33408.0																
29251	chr14	62878229	62878729	11	9.61	29251			8.21	31806.0																
29253	chr14	66201098	66201598	11	9.61	29253																				
29254	chr14	74848601	74849101	11	9.61	29254					114.8	5453.0	10.4	30294.0												
29255	chr14	75525480	75525980	11	9.61	29255	18.4	25598.0			10.5	31622.0	11.0	29540.0												
29256	chr14	100284880	100285380	11	9.61	29256	30.0	20582.0	46.1	15667.0	22.2	23552.0	18.5	23400.0												
29257	chr14	102832465	102832965	11	9.61	29257	9.18	32063.0			8.64	33827.0	9.24	31990.0												
29258	chr15	5777335	5777835	16	9.61	29258																				
29259	chr15	25884938	25885438	16	9.61	29259			52.0	14338.0	67.9	11531.0	60.1	9547.0			50.5	5662.0					12.9	50281.0	32.0	13227.0
29260	chr15	27340147	27340777	16	9.61	29260																				
29261	chr15	31585544	31586044	16	9.61	29261							9.24	31993.0							13.6	22761.0				
29262	chr15	38544423	38544923	16	9.61	29262			8.21	31824.0	13.6	28719.0	18.5	23409.0									19.1	38138.0	8.76	46827.0
29263	chr15	58163424	58163924	16	9.61	29263																				
29264	chr15	66843974	66844474	16	9.61	29264	25.9	22134.0					11.6	28909.0												
29265	chr15	67048381	67048881	16	9.61	29265																	15.3	44965.0	18.2	26902.0
29266	chr15	72803043	72803543	16	9.61	29266	39.2	17711.0			41.4	17343.0	43.9	13364.0												
29267	chr15	77624167	77624667	16	9.61	29267					10.5	31649.0														
29268	chr15	77876969	77877469	16	9.61	29268											16.0	22716.0			12.3	23591.0				
29269	chr15	78561272	78561772	16	9.61	29269	15.0	27726.0	15.5	25956.0																
29270	chr15	81035812	81036312	16	9.61	29270	166.9	2326.0	157.8	2696.0	8.03	34377.0														
29271	chr15	85828883	85829383	16	9.61	29271	19.2	25159.0	6.84	33434.0	12.3	29852.0														
29272	chr15	97389315	97389977	16	9.61	29272	22.5	23580.0	23.7	22022.0	11.7	30391.0	15.0	26017.0												
29273	chr15	98002102	98002602	16	9.61	29273																				
29274	chr15	99154760	99155260	16	9.61	29274			6.84	33440.0							17.2	21257.0					25.8	28792.0	36.0	11081.0
29275	chr15	99416141	99416641	16	9.61	29275					14.8	27854.0														
29276	chr15	100752713	100753213	16	9.61	29276	47.6	15577.0	42.4	16498.0	36.4	18649.0	43.9	13367.0												
29277	chr15	103359897	103360397	16	9.61	29277	11.7	30463.0	6.84	33446.0													7.54	65530.0		
29279	chr16	5375233	5375733	17	9.61	29279																				
29280	chr16	5382596	5383260	17	9.61	29280			6.84	33448.0	7.41	34933.0	11.0	29577.0												
29281	chr16	10761457	10761957	17	9.61	29281			8.21	31844.0	9.26	33114.0	16.8	24626.0									21.0	35159.0		
29282	chr16	10837360	10837860	17	9.61	29282	20.9	24316.0			154.4	2970.0	11.0	29578.0					41.8	10760.0			39.0	17182.0		
29283	chr16	14197587	14198223	17	9.61	29283																				
29284	chr16	19854458	19855096	17	9.61	29284																				
29285	chr16	23135383	23135883	17	9.61	29285			11.9	28419.0	12.3	29866.0														
29287	chr16	24435011	24435511	17	9.61	29287													29.2	14173.0	19.1	19114.0	60.0	7952.0		
29288	chr16	30036761	30037261	17	9.61	29288																				
29289	chr16	32244034	32244534	17	9.61	29289							11.6	28938.0												
29290	chr16	45383326	45383826	17	9.61	29290																				
29292	chr16	65629120	65629620	17	9.61	29292			11.9	28422.0																
29293	chr16	87610353	87610981	17	9.61	29293			20.1	23577.0	17.3	26144.0	8.09	33787.0									26.9	27545.0	22.1	21662.0
29295	chr16	92443097	92443597	17	9.61	29295			9.58	30463.0	10.5	31672.0														
29296	chr16	93005255	93005755	17	9.61	29296			8.67	31295.0	13.6	28747.0	20.8	22027.0												
29297	chr17	5558310	5558810	18	9.61	29297																				
29298	chr17	6663073	6663573	18	9.61	29298			17.8	24735.0													22.3	33263.0	16.6	29679.0
29299	chr17	7238970	7239470	18	9.61	29299																				
29300	chr17	21370547	21371173	18	9.61	29300	38.4	17973.0	38.8	17410.0	25.9	22030.0	14.4	26418.0			16.0	22762.0					10.8	55893.0		
29301	chr17	24933844	24934344	18	9.61	29301							118.4	2862.0												
29302	chr17	27384521	27385021	18	9.61	29302	10.0	31649.0																		
29303	chr17	31040456	31040956	18	9.61	29303	83.4	8887.0	59.8	12793.0																
29304	chr17	32253075	32253711	18	9.61	29304			8.21	31872.0	9.88	32552.0														
29305	chr17	33778667	33779167	18	9.61	29305																				
29306	chr17	33923259	33923925	18	9.61	29306																				
29307	chr17	34106922	34107422	18	9.61	29307	11.7	30499.0											20.9	16909.0			40.6	16117.0	35.0	11536.0
29309	chr17	35212706	35213346	18	9.61	29309							9.24	32053.0												
29313	chr17	45766856	45767356	18	9.61	29313																			5.3	54939.0
29314	chr17	47174579	47175079	18	9.61	29314			8.21	31880.0			10.4	30392.0												
29315	chr17	50141476	50141976	18	9.61	29315							22.0	21494.0												
29316	chr17	50504247	50504747	18	9.61	29316											16.6	22041.0								
29317	chr17	52064392	52064892	18	9.61	29317					16.1	26906.0					30.7	11105.0					11.3	54461.0	15.2	32171.0
29318	chr17	62687590	62688090	18	9.61	29318					9.88	32565.0											19.4	37729.0		
29319	chr17	74532865	74533365	18	9.61	29319																				
29321	chr17	83393657	83394157	18	9.61	29321																				
29322	chr17	83851395	83851895	18	9.61	29322					15.4	27368.0	20.2	22400.0												
29323	chr17	86185261	86185761	18	9.61	29323			26.5	21030.0	24.7	22543.0	30.6	17696.0												
29324	chr17	86880901	86881401	18	9.61	29324					9.26	33155.0	19.6	22776.0												
29325	chr18	4292807	4293307	20	9.61	29325																	16.4	42932.0	12.7	37436.0
29326	chr18	5600971	5601471	20	9.61	29326	10.0	31672.0	7.76	32622.0	9.88	32578.0														
29327	chr18	10606349	10606979	20	9.61	29327							16.2	25068.0												
29328	chr18	32991211	32991711	20	9.61	29328			24.2	21860.0																
29329	chr18	38596191	38596691	20	9.61	29329	29.2	20882.0	34.7	18507.0	18.5	25439.0	25.4	19806.0												
29330	chr18	39582110	39582610	20	9.61	29330			8.21	31899.0													8.07	63956.0		
29331	chr18	67249586	67250086	20	9.61	29331			12.8	27746.0			11.6	28985.0												
29332	chr18	68009982	68010482	20	9.61	29332	23.4	23231.0			17.3	26176.0											7.27	66428.0		
