Transcript/RepeatID (cmd=analyzeRepeats.pl rna mm10 -strand both -count exons -d Tcell-CD69neg-K99A10-22h-ES Tcell-CD69neg-nopept-22h-ES Tcell-CD69neg-PCC01-22h-ES Tcell-CD69neg-PCC1-22h-ES Tcell-CD69pos-K99A100-22h-ES Tcell-CD69pos-K99A10-22h-ES Tcell-CD69pos-PCC01-22h-ES Tcell-CD69pos-PCC1-22h-ES -rpkm -condenseGenes)	Tcell-CD69pos-K99A10-22h-ES FPKM	Tcell-CD69pos-K99A100-22h-ES FPKM	Tcell-CD69pos-PCC01-22h-ES FPKM	Tcell-CD69pos-PCC1-22h-ES FPKM	gene_name	pc1	pc2
NM_024225	0.0	82.875	77.127	89.823	Snx5	0.010297674487440681	-0.0073060754345302915
NR_038046	0.0	0.0	30.346999999999998	16.653	Yars2	0.002711924288028921	0.0032199599988568025
NM_001190437	0.0	0.0	23.151	26.685	Abhd11	0.0031143498286886747	0.004218147886768325
NM_001177901	0.0	10.469000000000001	17.291	19.241	Zfp513	0.002255953222122882	0.000350787138641166
NR_002445	0.0	0.0	19.508	17.493	BC002163	0.0022509119596987853	0.002925235077169424
NM_028881	333.86300000000006	56.26	49.058	54.033	Crtc2	-0.03419840365844466	0.02614719485855225
NM_007610	0.0	46.379	20.029	16.497	Casp2	0.002119514682513076	-0.00919897508706715
NR_104459	0.325	40.149	37.665	33.345	Tex264	0.004203316193014821	-0.004778598525935858
NM_010448	594.3290000000001	108.508	135.876	165.382	Hnrnpab	-0.053372892148321055	0.054894075504211944
NM_018785	0.0	29.939	42.795	31.988000000000003	Prpf40a	0.00440726995159168	-0.0021455911796875544
NM_009011	233.06799999999998	14.264000000000001	46.451	58.497	Rad23b	-0.021685969678353408	0.027803240359132255
NM_172457	0.27399999999999997	103.861	42.019	63.056000000000004	Mob3a	0.006528940493315437	-0.017388096603982463
NM_001277180	65.513	0.0	1.436	3.656	Gm1966	-0.007606425235385915	0.006813414101602608
NM_010888	0.0	14.821	24.116	40.479	Ndufs6	0.004166268733376899	0.0021514949455019344
NM_134137	0.192	77.27	73.23100000000001	70.661	Lars	0.008663076344578396	-0.008393795296023245
NM_011778	0.198	8.461	18.654	43.256	Coro1b	0.004097198221109784	0.003966640882137192
NM_019426	0.08	12.974	22.649	22.546999999999997	Atf7ip	0.0027479767908146044	0.00032397289935589646
NM_025837	0.0	0.019	10.419	5.433	Mpi	0.0009097765827447442	0.001064737675952903
NM_153484	0.0	0.024	10.745999999999999	4.548	Tef	0.0008593905993426616	0.0009640084169484774
NM_001290548	0.0	17.319000000000003	7.921	9.761000000000001	Fubp3	0.001082078850945864	-0.0029650734094858935
NM_146069	0.0	31.616999999999997	17.936	16.676	Nrros	0.00205787986363715	-0.00542856614314938
NM_028262	0.0	21.406	9.821	17.553	Setd3	0.0017493544106100558	-0.0029720333180890002
NM_010761	0.0	0.0	19.527	28.701999999999998	Ccndbp1	0.0030900405043343534	0.004338378313875776
NM_019435	0.0	0.11900000000000001	52.443000000000005	52.683	Ndufb11	0.006473897570411911	0.008545842018119637
NM_029929	0.08800000000000001	10.111	12.229000000000001	12.769	Vps33a	0.0015172957221973942	-0.0005505924212313724
NM_145564	0.0	8.325	10.964	4.757	Fbxo21	0.0008708616055641741	-0.001152595787887721
NM_026467	0.0	0.261	12.154000000000002	39.966	Rps27l	0.0035755790893702752	0.005417637016132652
NM_175145	0.08199999999999999	30.122	39.567	33.683	Tmem127	0.004367745685725416	-0.002090835855042567
NM_009875	0.0	28.781999999999996	23.392	20.049	Cdkn1b	0.002578809195004298	-0.004067281120384997
NM_007527	0.0	90.277	142.6	196.59599999999998	Bax	0.02143325125776106	0.006649960659722729
NM_009832	4.843	66.425	42.599	37.869	Ccnk	0.004185355632333729	-0.010400510579217351
NM_007856	0.0	26.264	6.187	5.382999999999999	Dhcr7	0.0006550571939366941	-0.005898699283231331
NM_026386	0.0	0.0	22.453000000000003	16.213	Snx2	0.0022975194898610437	0.0028727801355920004
NM_001305677	0.0	25.022	15.557	15.035	Usf1	0.0018318670575933917	-0.004014338174732193
NM_028298	0.0	0.0	21.909000000000002	14.654000000000002	Zfp655	0.0021546468364417883	0.002656226836756146
NM_026259	0.0	10.149	7.422000000000001	9.011000000000001	Rnf41	0.0010145696467903206	-0.0012200955774049579
NM_008292	0.0	0.013000000000000001	12.017999999999999	12.872	Hsd17b4	0.0015433530165781069	0.0020627711343901606
NM_134084	0.0	37.847	36.374	44.464	Ppif	0.005015914421278505	-0.0028599551740811475
NM_177602	0.13699999999999998	0.0	12.7	2.867	Wdr25	0.0008115373835614444	0.0008437923821380117
NM_001001735	0.0	26.355999999999998	35.387	39.05	Whsc1l1	0.00458369525240136	-0.0006010415376886126
NM_178890	133.053	37.574	31.816999999999997	33.85	Abtb2	-0.012141942418743633	0.008499130064180342
NM_009895	2.6889999999999996	178.005	155.181	218.26	Cish	0.023179737889419173	-0.012629165216047147
NM_153807	0.0	16.783	0.7440000000000001	1.074	Acsf2	8.656241733726834e-05	-0.004186065128715972
NM_007927	2.0469999999999997	0.084	57.086000000000006	54.806000000000004	Emd	0.006608725786690568	0.009190856443828142
NM_001305264	0.0	22.124000000000002	45.812	66.072	Nub1	0.00711571438133281	0.004285878518884563
NM_001285441	311.595	0.0	2.987	3.214	Rangrf	-0.03742363402783997	0.030477994924115074
NM_011274	0.0	24.745	30.011	19.775	Uri1	0.0028853486095463897	-0.002811104099443011
NM_019773	0.0	0.0	8.69	12.402000000000001	Rab9	0.0013473936566394309	0.0018839235959304786
NM_001110351	0.0	27.388	27.073	26.361	Sin3a	0.003231184308666398	-0.00277465119602191
NM_144907	231.928	97.794	95.311	103.804	Sesn2	-0.015946129528975787	0.013563722642758576
NM_178115	0.068	20.892	5.322	7.952999999999999	Edrf1	0.0008066962925629694	-0.004208263844423108
NM_025794	0.0	36.966	13.9	19.916	Etfdh	0.0020956472347846322	-0.006555511871215422
NM_144948	0.0	0.0	22.758000000000003	20.349	Rbm7	0.0026215500987377192	0.0034052274128838415
NM_001040691	0.0	19.928	15.338	12.085	Ung	0.001609698735854368	-0.003074177028833196
NM_001081119	0.0	24.648000000000003	10.089	11.825	Abhd13	0.001328227180288843	-0.004523994948046394
NM_175104	0.0	35.754	7.506	19.102	Fam53c	0.0017279120874237291	-0.0065803248393927
NM_001291799	0.0	0.0	13.312999999999999	11.962	Dok1	0.0015379109346700674	0.00199932990758512
NM_023040	0.0	0.0	17.044	27.111	Gfer	0.0028510668177415734	0.00404613379806378
NM_030743	0.0	10.74	68.28	66.905	Rnf114	0.008283991369680286	0.008171065272138112
NM_028007	0.0	0.0	11.561	11.710999999999999	Itfg1	0.0014344703997288362	0.0019029534892370857
NM_001160356	0.0	0.0	20.678	17.867	Uqcc3	0.002335423529558583	0.0030156019099389754
NM_029271	0.0	0.0	8.953	21.951	Mrpl32	0.00207417925170483	0.003096908395900749
NM_017472	0.528	59.581	139.866	167.447	Snx3	0.019111625127153465	0.010880742127700694
NM_178751	0.0	14.036	6.4879999999999995	6.061	Orai2	0.0007419495619574488	-0.002633560181128331
NM_001110212	0.0	19.11	28.02	21.199	Gigyf2	0.0029055888459867804	-0.00124507769676946
NM_001098810	0.0	1.5519999999999998	16.323	9.656	Ptrh2	0.001508188203238637	0.0014178293246837209
NM_008715	0.0	9.283999999999999	14.84	11.126	Ints6	0.0015327581223256962	-0.00045529793526600886
NM_001163538	4.898	42.778	48.371	33.585	Pgam5	0.00417913088550809	-0.004594203853175785
NM_001290683	0.525	0.016	13.272	19.459	Smap1	0.0020328252054625465	0.0029888456775683317
NM_023305	0.0	19.648	26.666999999999998	23.691999999999997	Ubap1	0.0030256755246553476	-0.0011203474676656304
NM_009353	0.0	0.013000000000000001	10.502	13.892999999999999	Terf2	0.001546438205670229	0.0021354006306952356
NM_001142948	0.0	28.533	22.425	15.384	Pogk	0.002183667496118515	-0.004626330612688914
NM_001252465	0.0	35.955999999999996	15.37	13.815999999999999	Mlst8	0.001712318545456401	-0.007008127618911665
NM_027556	51.067	3.505	4.8839999999999995	4.7	Cep192	-0.005615074261046096	0.004775050902939876
NM_001033474	0.0	39.957	33.302	30.944000000000003	Atxn7l3b	0.003852688625877365	-0.005223888865363254
NM_001308167	0.0	3.136	9.078	14.696	Sh3bp5l	0.0015321395056446762	0.0013747126341301199
NM_027156	0.0	0.006999999999999999	14.445	12.797	Ddx51	0.001655047281484943	0.0021445689163545932
NM_001271730	0.327	45.397	71.82600000000001	70.02199999999999	Xbp1	0.008587428523678827	-0.00025416643290743517
NM_013736	0.0	46.501999999999995	33.226	34.792	Tceb3	0.004125184312881708	-0.0064377860372430585
NM_178606	0.0	37.449	14.355	12.911	Reep3	0.0015929468301979477	-0.007546550892269693
NM_028121	0.0	46.58	36.629	31.737	Adpgk	0.004061053313436744	-0.006717193545648356
NM_001168230	0.21100000000000002	97.67299999999999	91.348	99.031	Morf4l2	0.011621726662560157	-0.009434461662880948
NM_001013786	0.0	10.984000000000002	16.974	14.22	Zscan26	0.0018642506763397093	-0.00042707145373133696
NM_010485	0.0	14.294	20.975	28.910999999999998	Elavl1	0.003150346826161458	0.000714294554481443
NM_001037938	0.0	0.0	15.392999999999999	11.012	Dhrs4	0.0015673921482992476	0.0019564906304199575
NR_040291	0.0	24.69	21.99	19.336	6430706D22Rik	0.0024649782855905317	-0.003148599569735374
NM_019490	0.0	0.0	20.631999999999998	17.738	Uso1	0.0023235538048526527	0.00299764667270271
NM_153059	0.0	12.581	3.48	10.332	Tmem5	0.0009185401768205786	-0.0018295120430549406
NR_028392	0.0	13.627	26.77	16.422	Tsr2	0.0024976596110586127	-0.0004724386589967756
NM_001081073	0.091	17.565	6.591	2.3369999999999997	Cep76	0.00045115777545529025	-0.004004714940344615
NM_023402	0.0	0.0	39.556999999999995	56.071000000000005	Myl12b	0.006104708119136465	0.008527375082235117
NM_009679	0.0	0.011000000000000001	8.004	18.542	Ap2m1	0.0017733710578478324	0.002629419615618108
NM_145541	203.702	0.0	11.897	10.549000000000001	Rap1a	-0.0233529916114189	0.02135669389270758
NM_027016	0.0	0.034	21.625999999999998	28.430999999999997	Sec62	0.0031711554657827545	0.004372991447579476
NM_028866	95.934	17.526	39.87	34.876	Wdr33	-0.0071365979765153145	0.01055164629770702
NM_133826	0.0	0.45899999999999996	8.13	12.527000000000001	Atp6v1h	0.0013288649955059495	0.0017600406936313857
NM_001305798	1.314	13.290999999999999	18.767	25.107	Midn	0.0026015121474269	0.0005396090685925838
NM_172645	0.0	22.248	14.015999999999998	13.59	Suco	0.0016542465223223176	-0.0035345593570061482
NM_001083912	61.534	5.169	16.185	16.297	Plekhg2	-0.005474685007698482	0.0072293410322538275
NM_028816	139.725	101.37	56.677	66.562	Xpo6	-0.009416792678333463	-0.0023496713189818386
NM_011130	0.0	0.0	26.009	15.874	Polb	0.002444023540893325	0.0029614806845474828
NM_026375	82.321	49.766999999999996	39.053000000000004	29.206999999999997	Ahctf1	-0.006005305033439089	0.00014364482467767517
NM_026440	0.0	3.773	9.165	11.38	Rnmt	0.001287245633040978	0.0007950175546753965
NM_018786	0.0	32.965	11.297	9.301	Prpf40b	0.0011831405695799555	-0.006952542190216319
NM_001145778	0.0	17.076	18.646	20.25	Zkscan3	0.0023851958412774176	-0.001184031958547031
NM_013791	0.0	28.479	12.002	12.309000000000001	Mkln1	0.0014500910662728374	-0.005385016217660432
NM_010513	49.638000000000005	15.559000000000001	16.813	12.045	Igf1r	-0.004337253749869286	0.002880542836179977
NR_033168	0.0	0.0	0.0	10.56	Snora28	0.0007896780170767876	0.0013306608618770133
NM_024255	0.0	18.486	0.7659999999999999	5.47	Hsdl2	0.00041334455073045555	-0.004072603995252806
NM_001080981	0.0	26.695999999999998	55.177	71.627	Ddx23	0.007975617145881209	0.004147240877002176
NM_001005767	0.0	6.604	20.875999999999998	28.728	Parl	0.0031454896122370484	0.0026802474629920806
NM_001081225	0.0	7.755	10.198	10.013	Fam178a	0.0012278955663254563	-0.0003708971086571895
NM_028017	0.0	0.0	11.505	10.283	Napg	0.0013249780249090157	0.001720942278514063
NM_001205332	0.131	30.285999999999998	15.47	25.971999999999998	Map4	0.002620319577633259	-0.0039908242096900245
NM_026388	0.0	57.967	80.365	95.89399999999999	Tprgl	0.010952240262744436	3.28799952835339e-05
NM_010515	0.040999999999999995	33.215	21.393	14.874	Igf2r	0.002082392659322294	-0.00593801553587894
NM_172397	203.732	179.467	98.58	95.339	Limd2	-0.013144479758965624	-0.01125694868417089
NM_146205	0.0	36.477	19.352999999999998	20.098	Armc5	0.002373655593653744	-0.006204341481086324
NM_022995	0.0	0.006999999999999999	14.235	10.106	Pmepa1	0.0014436651029458962	0.0017977163208440505
NM_001289545	0.0	0.013999999999999999	26.58	19.17	Atxn7l2	0.0027180693302703645	0.003394282652900371
NM_024439	0.0	0.0	44.141999999999996	26.749000000000002	Vimp	0.004133589642897447	0.00500196918078264
NM_153806	164.648	0.013999999999999999	37.143	41.313	Dnttip2	-0.015093654588853573	0.022407244172088125
NM_001013374	0.161	0.0	7.111000000000001	11.875	Lman2l	0.0012121391329514757	0.0017746436106210195
NM_028022	0.0	34.1	2.103	4.2780000000000005	Gatsl3	0.0003611829945265254	-0.008219374341706028
NM_133951	0.0	19.903	24.738000000000003	24.15	Rrp8	0.0029662486543769193	-0.001200001316917373
NM_010368	0.0	0.0	19.723	15.71	Gusb	0.0021279695427935544	0.0027085057232654973
NM_021884	0.0	0.0	9.724	14.05	Tsg101	0.0015206024798973979	0.0021298004949899182
NM_146201	0.0	0.14	17.099	14.19	Zfp553	0.0018872431775844038	0.0023837194982892418
NM_001159606	0.0	91.166	49.388000000000005	45.188	Pum1	0.005604616692970723	-0.016104057296367585
NM_011592	0.0	43.11600000000001	40.58	30.804000000000002	Timm44	0.00418835915752781	-0.005791135749218336
NM_025669	0.0	111.025	32.273	24.485	Pnisr	0.0031941572655105797	-0.024491309477536798
NM_133831	0.705	69.58800000000001	105.98100000000001	152.437	Gltscr2	0.01631238979527265	0.005161019345047091
NM_001005509	0.0	49.865	13.435	17.699	Eif2a	0.0018845547377381122	-0.01019451344546402
NM_177445	265.414	0.0	65.375	44.681999999999995	Dars	-0.025704049447998062	0.0335682984684647
NM_033617	0.0	60.195	44.824	58.61	Atp6v0b	0.006442567807852442	-0.00655606634115306
NM_183264	0.0	0.0	22.569000000000003	11.884	Tespa1	0.00197940242356425	0.002331571757378048
NM_001309848	0.0	0.0	10.806	17.875	Synj2bp-cox16	0.001858927359980352	0.0026517741056428686
NM_001302754	169.227	0.0	5.456	7.93	Elmo2	-0.019676991979452114	0.017473561526243936
NM_133768	0.0	0.0	11.492	11.322000000000001	Asl	0.0014020463001378856	0.0018513857661007795
NM_001081077	0.0	16.921	6.019	7.263	Cwf19l1	0.0008040626884614453	-0.0032470050287308817
NM_011407	0.0	36.428000000000004	37.967	51.226000000000006	Slfn1	0.005601075891715845	-0.0015813082759061597
NM_026331	0.0	0.008	11.616	11.167	Slc25a37	0.001396433898476552	0.0018343639080180855
NM_001166595	0.9	412.05	786.65	965.585	Eif5a	0.10938523872091134	0.04405894857265863
NM_146023	0.092	13.495999999999999	2.676	3.4010000000000002	Gm21975	0.0003486007161996635	-0.002960850152177992
NM_028900	0.0	40.07	8.229	12.238	Gcc1	0.0012419228233643022	-0.008536918317431268
NM_010886	0.745	124.677	73.959	119.10600000000001	Ndufa4	0.012169967045412051	-0.014493521892608005
NM_009761	0.0	15.089	9.336	10.255999999999998	Bnip3l	0.0011914264942382241	-0.002272556263141519
NM_028993	0.0	19.6	32.238	25.647	Mau2	0.003441191125115255	-0.0006556753918498211
NM_175860	0.0	16.385	24.596	28.735	Gimap1	0.0033084800919519985	0.0002841064357005563
NM_153795	0.846	26.682	37.266	46.498000000000005	Fermt3	0.005128236887482919	0.0004037947295934772
NM_001291138	63.202	23.508000000000003	13.505	17.95	Ralgapb	-0.005715446264824552	0.0027468903287064597
NM_030112	0.078	20.369	12.424000000000001	18.311	Rtf1	0.0019242068447334545	-0.002504106933545555
NM_001313717	0.0	11.257	13.517000000000001	17.758	Hnrnph2	0.0019612694542881703	-0.00017974987038257492
NM_025577	0.0	0.0	22.888	35.92	2810428I15Rik	0.0037922339185447137	0.005372126498682317
NM_025649	0.0	0.026000000000000002	15.379000000000001	18.937	Mad2l1bp	0.0021593019466787547	0.0029478616813403934
NM_001301157	0.0	15.34	27.28	38.308	Cast	0.004155912342796116	0.0018603731136938488
NM_026919	0.0	124.93299999999999	75.11399999999999	67.725	Tmem258	0.008473452541235306	-0.021063308070018796
NM_134020	0.0	35.937	7.636	14.77	Tmed4	0.0014099233461323747	-0.007168813731089609
NM_054082	0.0	0.0	13.988	14.077	Mta3	0.0017286923054052206	0.002290785835871046
NM_170592	0.0	0.027999999999999997	18.778	19.527	Ntmt1	0.002367685682319494	0.0031473046620605636
NM_027497	0.0	22.808000000000003	29.031	24.814	Epc1	0.0032182328032906798	-0.0017104343172049175
NM_023858	0.0	13.547	12.814	15.142999999999999	Mtmr2	0.0017276913254689835	-0.0011286416437184686
NM_022305	0.08	52.339	42.48	44.331	B4galt1	0.005265700430316501	-0.0063986042501159
NM_198295	0.0	13.543	8.225	11.481	Tmx3	0.0012320762484033859	-0.0017586461092837097
NM_030116	0.0	81.936	40.073	42.105	Mrpl9	0.004940231873338418	-0.014445071893501903
NM_172596	0.08199999999999999	19.69	48.673	53.793	Sec24c	0.006330114556327706	0.0034829354751145392
NM_001271405	0.0	94.78399999999999	126.916	148.076	Capzb	0.017038965273093103	-0.001211527042848002
NM_013587	0.0	0.0	11.505	7.284	Lrpap1	0.0011007124592638182	0.0013430396341230443
NM_023371	0.0	16.034000000000002	25.763	26.645	Pin1	0.0032092097767133392	0.00015482774429394287
NM_178337	0.0	23.928	19.597	12.014000000000001	Tbce	0.0018031380937306527	-0.003962225465957375
NM_001012311	0.0	19.197	0.0	0.534	Pgbd1	5.952086370393232e-06	-0.0049071338068501285
NM_145529	0.0	16.274	9.116	9.305	Cstf3	0.0011075808744100703	-0.0027075849481181906
NM_009643	35.201	9.307	6.93	13.124	Ahnak	-0.002971367807281519	0.0028830692955840965
NM_001048008	0.0	0.966	10.062000000000001	7.002000000000001	Agtpbp1	0.0010081771942607842	0.0010038617550698246
NM_001306143	0.0	47.681999999999995	65.84899999999999	96.074	Mbd3	0.01028237627255042	0.0021842000065076606
NM_007759	0.0	0.0	3.4360000000000004	19.122	Crabp2	0.0015960005091849442	0.0025365376311226725
NM_026025	0.0	0.0	41.521	24.1	Zcrb1	0.0038088293248517897	0.00457130654433008
NM_001205073	0.0	0.0	43.038999999999994	47.553000000000004	Josd2	0.00563600933255335	0.007582708720152507
NM_001253880	0.0	51.985	10.156	13.272	Mtf2	0.0013912829251245202	-0.011422883559819295
NM_178744	160.814	23.724	16.581	21.404	Zbtb1	-0.017152931864108475	0.012626090673369155
NM_022985	0.0	8.831	19.724	24.7	Zfand6	0.002784659406546116	0.0015530355413708845
NM_026824	0.0	26.553	20.344	24.15	Dus1l	0.002742124121458362	-0.003085570109973859
NR_040680	0.204	10.187999999999999	2.571	6.907	LOC100503496	0.0005979709642953749	-0.0016549857740890076
NM_001293688	0.0	12.493	0.0	0.16	Thsd1	-1.0148966328982725e-05	-0.0032170872804732627
NM_025646	0.22899999999999998	40.472	20.783	14.157	Crls1	0.0019636380844006702	-0.007913300301865343
NM_172561	0.0	0.0	17.65	24.241999999999997	Spag7	0.0026658094592960178	0.003707008114925058
NM_029354	0.0	0.0	12.294	7.457999999999999	Mzt2	0.0011518550228475743	0.0013941240794671697
NM_001081412	0.0	13.605	1.581	3.986	Bcr	0.0003503980412439751	-0.002964693316765257
NM_023662	0.0	19.269000000000002	8.006	10.513	Pcm1	0.0011389696976464804	-0.0033724666917656866
NM_028291	0.157	66.985	37.393	27.013	Pan3	0.003689545827136208	-0.012556576787102723
NM_013924	0.0	0.053	12.267999999999999	8.039	Abt1	0.0011939519257870347	0.001452641130544123
NM_146141	0.0	0.0	5.593	11.71	Ppa2	0.001145973877123151	0.001682270294104623
NM_010907	0.6920000000000001	386.765	420.416	342.94800000000004	Nfkbia	0.04519499585693667	-0.041402060988997326
NM_026999	0.0	0.033	23.421999999999997	11.34	Zfp688	0.0019798874458504135	0.0022859954439036993
NR_029468	0.0	0.0	125.069	73.002	Snhg12	0.011503437603683851	0.013821078394296934
NM_001114541	0.0	0.0	13.433	8.917	Pced1a	0.0013160048485185937	0.0016200656197903774
NM_001306217	0.0	0.0	21.230999999999998	15.752	Trappc6b	0.0022039889918961933	0.00276952872694354
NM_025480	0.0	30.515	11.440999999999999	22.945	Tmem128	0.0022147364302367925	-0.004593089830916373
NM_026032	0.154	28.461	13.614	11.97	Lsm1	0.0014839912078906717	-0.005348686653055171
NM_177700	0.149	35.431999999999995	38.379	40.589	Atmin	0.004809234600770838	-0.0026340295600734997
NM_145147	0.0	0.0	48.45	34.798	Gtpbp6	0.004943691986727025	0.006175429234156365
NM_153141	0.0	76.487	52.2	45.281000000000006	Carm1	0.005773452902389477	-0.012184720265352009
NM_021393	0.276	38.251999999999995	25.975	35.842	Nelfb	0.003834390787033221	-0.00440912734555449
NM_029814	0.0	0.44299999999999995	27.333000000000002	20.118	Chmp5	0.002824592523281019	0.0034304034208670502
NM_001311073	0.0	27.862	3.529	2.6910000000000003	1110032A03Rik	0.00032246458318987243	-0.006750229499305646
NM_001013366	0.138	19.185	12.022	9.276	Wdr91	0.0012239561390193646	-0.0033448862488903615
NM_025698	0.0	23.493000000000002	30.851	28.706	Tmed7	0.003596021530173787	-0.0013302447065515568
NM_139229	0.0	25.537	36.982	28.87	Cog8	0.0039009666098735692	-0.0016126495534330987
NM_001159394	0.1	12.314	14.728	17.209	Nfkbiz	0.0019647356318951725	-0.00046845388902343936
NM_011568	0.0	65.36399999999999	47.479	49.66	Alyref	0.005892447106368738	-0.008925149165871166
NM_001048148	0.0	23.866	29.241999999999997	27.513	Zgpat	0.003428388791303508	-0.0016366909542065724
NR_026843	0.0	0.142	33.666	32.067	Bach2os	0.004024734395825589	0.005248134535561131
NM_028355	0.0	11.492	14.61	7.722	Ndc1	0.0012631827931841222	-0.0014648825059870043
NM_001282055	0.0	27.096999999999998	29.526999999999997	34.449	Ddx46	0.003955117988266136	-0.001589388988399794
NM_024432	0.214	0.02	47.516999999999996	59.193999999999996	Ubxn6	0.006696935870193526	0.009230473198866863
NM_011701	325.918	2.612	16.775	49.833	Vim	-0.0350136613557581	0.03756244064190104
NR_046011	0.0	56.495	12.743	13.18	Particl	0.0015014446698073437	-0.01250752344534993
NM_008197	0.0	0.0	8.634	13.32	H1f0	0.0014133354322042832	0.0019975307925903605
NM_177663	0.0	25.761999999999997	49.619	54.776	Isg20l2	0.006448543445466517	0.0020604717254782776
NR_003513	0.0	9.277999999999999	21.195999999999998	28.498	Neat1	0.0031390219270689274	0.0019701910994255087
NM_021512	0.0	5.483	23.537	14.113	Nup160	0.002183163417557388	0.0012274386123587036
NM_172903	0.0	14.300999999999998	6.665	8.246	Man2a2	0.0009134291019404332	-0.0024203561163671007
NM_012021	0.0	0.0	61.59	79.58800000000001	Prdx5	0.00892812379402511	0.012305007194776847
NM_025298	0.0	0.016	22.619	17.059	Polr3e	0.002368777600494557	0.0029813730168419617
NM_009898	81.657	183.023	118.086	212.639	Coro1a	0.01137596387201752	-0.008415190007587853
NM_001146710	230.829	68.77600000000001	40.394	62.528999999999996	Ppp1r18	-0.021501994638708104	0.01374674212132809
NM_001164531	0.0	0.0	10.350999999999999	10.775	Zfyve27	0.00130599928349812	0.0017402910233100955
NM_145432	0.0	0.0	18.048	13.355	Heatr6	0.0018709129044360315	0.0023498508696914717
NM_019822	0.0	32.089	12.245999999999999	16.965999999999998	Adrm1	0.0018037440652953819	-0.005724613621822799
NM_145953	0.0	0.0	9.185	17.735	Cth	0.0017701183910672183	0.002574226066410126
NM_133787	0.0	0.0	24.243000000000002	28.594	Nmd3	0.0033098792883455696	0.004499056763433165
NM_153151	199.623	21.424	18.374000000000002	28.04	Acat3	-0.021274976443722084	0.01785636888224447
NM_028846	0.0	19.649	4.901	4.163	Usp20	0.000513384765973293	-0.004385845193577672
NM_020491	0.0	16.453	54.918	69.08	Sssca1	0.007790766303173089	0.0064709403074671625
NM_027460	0.0	0.0	12.860999999999999	11.75	Slc25a33	0.0015002132761737156	0.001955911484602863
NM_145376	0.0	11.895	9.429	16.729	Lpcat1	0.0016856263683357527	-0.0006258141736577044
NM_008379	254.554	91.777	67.072	87.43	Kpnb1	-0.02127005897308282	0.014191668801486819
NM_001024806	0.0	50.361000000000004	49.467	39.982	Cebpz	0.00529135801518449	-0.006183547221551548
NM_001045520	128.149	34.216	60.974	52.617	Clint1	-0.008728457506825533	0.012340074756289522
NM_172372	2.516	0.021	25.369	22.861	Wdr45	0.0026302585266884354	0.004054751166494765
NM_016723	0.0	0.0	17.410999999999998	15.245999999999999	Uchl3	0.0019815371409248723	0.0025645935560228376
NM_178017	0.0	27.335	12.039000000000001	11.11	Hmgxb4	0.001364242833137637	-0.005238295257445926
NM_025933	0.0	0.11	28.984	41.047	Higd2a	0.004470044590711067	0.0062149613512541
NM_010551	0.0	47.585	12.537	13.264000000000001	Il16	0.0015135421611014819	-0.010195747828428954
NR_131062	0.0	44.423	47.997	47.638000000000005	Exosc10	0.00580334317719692	-0.0037344600098546893
NM_001083928	118.806	39.708	66.646	49.396	Tle3	-0.007571267466218968	0.009822289480402046
NM_009007	0.0	8.32	87.477	93.48700000000001	Rac1	0.011203833404052767	0.012857190183928037
NM_021502	0.0	62.283	13.306	15.365	Trappc2l	0.00168180260386447	-0.013711201576465437
NM_011680	104.005	21.357	20.285999999999998	24.272	Usf2	-0.009862123375305228	0.008275072304395985
NM_015805	0.0	5.877999999999999	23.342	20.378	Atp9b	0.002641537684684446	0.0019073275271042794
NM_001030307	0.0	72.782	56.913999999999994	47.901	Dkc1	0.006203753383129069	-0.010720303493601369
NR_027985	0.0	14.708	3.5839999999999996	2.5140000000000002	4632415L05Rik	0.0003351703619140514	-0.003361970131672599
NM_001163453	69.778	15.550999999999998	36.071999999999996	29.784000000000002	Mapk8ip3	-0.0045237139551975	0.0077662859060601734
NM_025922	0.0	0.0	28.090999999999998	25.179000000000002	Itpa	0.0032404714925269034	0.004210943269374475
NM_016892	0.0	0.0	12.524000000000001	9.843	Ccs	0.0013413210469182856	0.0017031568849350486
NM_146207	0.0	21.859	21.951	13.208	Cul4a	0.0020098520819695678	-0.0031886444922502293
NM_177103	88.365	12.74	6.574	9.064	Senp5	-0.00974907327487223	0.006580925840676497
NM_010137	0.0	10.14	3.322	0.45299999999999996	Epas1	0.00017647238745502762	-0.0024476753876069173
NM_144874	0.0	17.414	3.089	5.227	Cox15	0.0005093365603591879	-0.0037395920420649977
NM_011675	0.0	0.0	23.195	14.436	Uck1	0.0022004946307070603	0.0026762829845725774
NM_010764	0.0	10.950999999999999	7.028	9.397	Man2b1	0.0010229739081178745	-0.0013938350657806977
NR_027010	0.0	0.0	19.905	9.722999999999999	Gt(ROSA)26Sor	0.0016890566960439464	0.001960812646748947
NM_027196	0.0	0.0	12.228	25.375999999999998	Pold4	0.0024885754773220333	0.0036495240821372127
NM_029868	0.0	27.820999999999998	30.236	30.629	Gpbp1l1	0.003702440980249779	-0.0022321497322869556
NM_001290716	0.0	0.033	16.319000000000003	16.87	Suv39h1	0.002050147415355406	0.0027203252986655554
NM_011742	0.0	13.663	14.562999999999999	12.42	Zfp1	0.0016083854826184996	-0.0014371870025830567
NM_001302540	0.0	0.0	10.254000000000001	21.049	Mcm5	0.0020696023677361426	0.00303132836011292
NM_145390	4.493	13.897	41.341	35.454	Tnpo2	0.004079412800567868	0.0028263480917484944
