id	chr	start	end	strand	Length	Copies	Annotation/Divergence	0-1uM-PCC-24h	100uM-K99A-24h	10uM-K99A-24h	10uM-PCC-24h	No-Peptide-24h	gene_name	pc1	pc2	kmeans
NM_172768	chr9	40297907	40455764	-	2792.0	1	Gramd1b|3222402H23|A930008A22Rik|AI593249|mKIAA1201|-|9|9 B|protein-coding	77.737	30.517	22.325	62.206	16.369	Gramd1b	0.003106755423705806	0.01888126496315709	6
NM_144539	chr1	171632403	171653037	-	3967.0	1	Slamf7|19A|19A24|4930560D03Rik|CRACC|CS1|-|1|1 H2|protein-coding	32.4	6.871	2.392	23.744	7.207000000000002	Slamf7	0.0011459173116056655	0.011528587213638879	6
NM_013693	chr17	35199367	35202007	-	1647.0	1	Tnf|DIF|TNF-a|TNF-alpha|TNFSF2|TNFalpha|Tnfa|Tnfsf1a|-|17 B1|17 18.59 cM|protein-coding	84.80799999999998	36.046	15.669	101.349	23.26	Tnf	0.004119341385447158	0.03361688901878868	6
NM_021792	chr18	60376029	60392629	+	2936.0	1	Iigp1|2900074L10Rik|AI046432|AW111922|Ifgga1|Iigp|Irga6|-|18 D3|18|protein-coding	27.491	11.447	6.087999999999999	28.119	7.449	Iigp1	0.0011890314616427235	0.009212847767330893	6
NM_001001932	chr10	95940663	96045518	+	7805.0	1	Eea1|A430109M19Rik|B230358H09Rik|ZFYVE2|-|10 C3|10|protein-coding	23.41	7.237	5.575	19.127	6.869	Eea1	0.0008030068879007883	0.007106033993187234	6
NM_028341	chr18	12643533	12737052	+	2369.0	1	Ttc39c|1700008N02Rik|2810439F02Rik|-|18|18 A2|protein-coding	17.0	5.145	3.574	20.559	6.089	Ttc39c	0.0007218303953980608	0.007468891657990174	6
NM_007913	chr18	34861207	34864956	+	3068.0	1	Egr1|A530045N19Rik|ETR103|Egr-1|Krox-1|Krox-24|Krox24|NGF1-A|NGFI-A|NGFIA|TIS8|Zenk|Zfp-6|Zif268|egr|-|18 C/D|18 18.76 cM|protein-coding	41.11600000000001	19.273	12.278	23.965	23.625	Egr1	0.0004011363836508972	0.008960785356068325	7
NM_025650	chr10	80402997	80406821	-	431.0	1	Uqcr11|0710008D09Rik|AL022707|Uqcr|-|10 C1|10|protein-coding	63.299	43.291	30.935	52.645	40.184	Uqcr11	0.0009921410653929961	0.010666776043537895	7
NM_001025571	chr3	87846755	87855722	+	4725.0	1	Sh2d2a|Lad|Ribp|Tsad|-|3 F1|3 38.78 cM|protein-coding	66.92	32.117	22.843000000000004	51.462	47.301	Sh2d2a	0.0004751192049334662	0.018396112859936184	7
NR_106019	chr7	44470347	44470411	+	64.0	1	Mir7052|mmu-mir-7052|-|-|ncRNA	21.609	19.723	5.751	26.533	20.195	Mir7052	0.00022538623788995963	0.007643008848234722	7
NM_011364	chrX	42502608	42522075	+	813.0	1	Sh2d1a|Gm686|SAP|RP23-280E8.1|X|X A5|protein-coding	38.145	29.015	22.286	46.974	40.38	Sh2d1a	4.690705181620536e-05	0.011400925912697072	7
NM_007984	chr5	142960355	142973189	+	2660.0	1	Fscn1|AI663989|Fan1|fascin-1|-|5 G2|5 81.84 cM|protein-coding	130.119	204.292	81.99799999999998	164.175	210.277	Fscn1	-0.00357307698311359	0.021048934620690952	7
NM_011701	chr2	13574311	13582826	+	1823.0	1	Vim|-|RP23-185P20.1|2 A2|2 10.04 cM|protein-coding	195.401	220.753	138.425	190.898	300.015	Vim	-0.006837020667993882	0.03109235641792267	7
NM_001139519	chr2	173213736	173218922	-	775.0	1	Zbp1|2010010H03Rik|Dai|Dlm1|mZaDLM|RP23-44L6.4|2 H3|2|protein-coding	30.714	24.482	17.996	28.391	38.358	Zbp1	-0.0006373923371874181	0.007155741060353403	7
NM_022325	chr2	174427494	174438992	-	1385.0	1	Ctsz|AI787083|AU019819|CTSX|D2Wsu143e|RP23-59M10.3|2 H4|2 97.94 cM|protein-coding	116.525	115.89	76.926	126.078	162.937	Ctsz	-0.002775645904844745	0.02577608842623681	7
NM_010555	chr1	40084768	40125226	+	1333.0	1	Il1r2|CD121b|Il1r-2|-|1 B|1 18.65 cM|protein-coding	40.965	35.777	24.945	49.655	50.497	Il1r2	-0.0004036514882508353	0.011585158458516995	7
NM_001033126	chr6	125232622	125237027	-	1568.0	1	Cd27|S152|Tnfrsf7|Tp55|-|6 F3|6 59.32 cM|protein-coding	63.049	28.025	39.23	52.582	76.395	Cd27	-0.0015267323662635779	0.017963183284045798	7
NR_104070	chr3	103859795	103912252	+	2742.0	1	Ptpn22|70zpep|PEP|Ptpn8|-|3|3 F3|protein-coding	46.81399999999999	30.786	36.096	40.887	64.558	Ptpn22	-0.0015004998919781276	0.00983179874249027	7
