	Chr	Start	End	Strand
31476	chr6	143144332	143144832	+
31477	chr11	100710891	100711391	+
31478	chr12	104734714	104735214	+
31479	chr4	48228364	48228864	+
31480	chr1	139435099	139435599	+
31481	chr12	83571274	83571774	+
31482	chr3	95354851	95355351	+
31483	chr5	65403237	65403737	+
31484	chr12	55450347	55450847	+
31485	chr10	30708969	30709469	+
31486	chr12	108159164	108159664	+
31487	chr5	124085223	124085723	+
31488	chr3	84011106	84011606	+
31489	chr6	37787004	37787504	+
31490	chr12	110390061	110390561	+
31491	chr12	55355375	55355875	+
31492	chr17	35054642	35055142	+
31493	chr3	37277565	37278065	+
31494	chr9	70713509	70714009	+
31495	chr10	44399395	44399895	+
31496	chr6	35189112	35189612	+
31497	chr15	78447556	78448056	+
31498	chr1	86004821	86005321	+
31499	chr4	145286890	145287390	+
31500	chr17	84168921	84169421	+
31501	chr7	109744441	109744941	+
31502	chr4	45344900	45345400	+
31503	chr10	98751769	98752269	+
31504	chr11	50137461	50137961	+
31505	chr15	62192211	62192711	+
31506	chr19	57054824	57055324	+
31507	chr14	56771788	56772288	+
31508	chr10	26350632	26351132	+
31509	chr11	4439171	4439671	+
31510	chr7	75463990	75464490	+
31511	chr9	33029594	33030094	+
31512	chr1	170146984	170147484	+
31513	chr15	5951122	5951622	+
31514	chr5	23440436	23440936	+
31515	chr5	117120628	117121128	+
31516	chr19	3718997	3719497	+
31517	chr17	51850774	51851274	+
31518	chr5	114916987	114917487	+
31519	chr10	88430495	88430995	+
31520	chr11	6544194	6544694	+
31521	chr5	135376501	135377001	+
31522	chr10	5476285	5476785	+
31523	chr8	115201680	115202180	+
31524	chr2	49482469	49482969	+
31526	chr12	106963253	106963753	+
31527	chr12	76857974	76858474	+
31528	chr17	18836609	18837109	+
31529	chr9	15310269	15310769	+
31530	chr12	8502262	8502762	+
31531	chr11	54663627	54664127	+
31532	chr15	62051058	62051558	+
31533	chr2	156276493	156276993	+
31534	chr4	134182908	134183408	+
31535	chr6	142893277	142893777	+
31536	chr6	86961380	86961880	+
31537	chr11	72155854	72156354	+
31538	chr3	22188924	22189424	+
31539	chr12	51995455	51995955	+
31540	chr10	67271855	67272355	+
31541	chr13	12237646	12238146	+
31542	chr9	70479145	70479645	+
31543	chr10	12921339	12921839	+
31544	chr1	80762229	80762729	+
31545	chr1	84778814	84779314	+
31546	chr10	118064236	118064736	+
31547	chr2	35490242	35490742	+
31548	chr10	42702202	42702702	+
31549	chr3	129503048	129503548	+
31550	chr12	72534080	72534580	+
31551	chr15	100675353	100675853	+
31552	chr6	142764678	142765178	+
31553	chr1	151575705	151576205	+
31554	chr15	100588568	100589068	+
31555	chr12	106838107	106838607	+
31556	chr8	123252308	123252808	+
31557	chr4	95363227	95363727	+
31558	chr8	36138290	36138790	+
31559	chr4	88719683	88720183	+
31560	chr8	123302831	123303331	+
31561	chr3	52701792	52702292	+
31562	chr11	106986742	106987242	+
31563	chr6	8737874	8738374	+
31564	chr6	125079319	125079819	+
31565	chr7	104276920	104277420	+
31566	chr9	66508143	66508643	+
31567	chr5	123003747	123004247	+
31568	chr12	73833235	73833735	+
31569	chr12	107827444	107827944	+
31570	chr17	47922700	47923200	+
31571	chr11	107566992	107567492	+
31572	chr9	108626510	108627010	+
31573	chr4	109255108	109255608	+
31574	chr11	113614552	113615052	+
31575	chr13	93151443	93151943	+
31576	chr7	74493548	74494048	+
31577	chr11	40735456	40735956	+
31578	chrX	50584277	50584777	+
31579	chr4	133272833	133273333	+
31580	chr14	52242686	52243186	+
31581	chr7	142027966	142028466	+
31582	chr10	26321520	26322020	+
31583	chr15	82891616	82892116	+
31584	chrX	74315397	74315897	+
31585	chr1	135141450	135141950	+
31586	chr5	64951721	64952221	+
31587	chr4	7488527	7489027	+
31588	chr11	76157331	76157831	+
31589	chr16	17417717	17418217	+
31590	chr19	60787284	60787784	+
31591	chr11	98538939	98539439	+
31592	chr12	85005776	85006276	+
31593	chr11	97831271	97831771	+
31594	chr17	44026024	44026524	+
31595	chr4	136050177	136050677	+
31596	chr3	65979184	65979684	+
31597	chr12	101070878	101071378	+
31598	chr19	6101921	6102421	+
31599	chrX	7962822	7963322	+
31600	chr1	43757682	43758182	+
31601	chr14	118974592	118975092	+
31602	chr13	36389941	36390441	+
31603	chr3	96259735	96260235	+
31604	chr2	119039460	119039960	+
31605	chr16	32970796	32971296	+
31606	chr1	36809721	36810221	+
31607	chr1	164537446	164537946	+
31608	chr2	132117493	132117993	+
31609	chr15	96574920	96575420	+
31610	chr4	41243228	41243728	+
31611	chr11	105242295	105242795	+
31612	chr10	84651882	84652382	+
31613	chr11	54552818	54553318	+
31614	chr9	88272845	88273345	+
31615	chr11	53834185	53834685	+
31616	chr1	192066353	192066853	+
31617	chr2	6583408	6584098	+
31618	chr12	26356458	26356958	+
31619	chr2	34900045	34900545	+
31620	chr14	18290024	18290524	+
31621	chr11	96937132	96937632	+
31622	chr17	5006447	5006947	+
31623	chr2	150754554	150755054	+
31624	chr16	91437115	91437615	+
31625	chr9	95227773	95228273	+
31626	chr19	4382958	4383458	+
31627	chr9	120031130	120031630	+
31628	chr4	32619500	32620000	+
31629	chr13	45912346	45912846	+
31630	chr11	94071252	94071752	+
31631	chr4	132517509	132518009	+
31632	chr15	50751465	50751965	+
31633	chr12	76346968	76347468	+
31634	chr6	120147623	120148123	+
31635	chr2	168585943	168586443	+
31636	chr5	150055307	150055807	+
31637	chr1	38585128	38585628	+
31638	chr18	77117034	77117534	+
31639	chr10	93353421	93353921	+
31640	chr4	135944005	135944505	+
31641	chr2	122046393	122046893	+
31642	chr10	58360965	58361465	+
31643	chrX	57329624	57330124	+
31644	chr4	46144808	46145308	+
31645	chr8	105731510	105732010	+
31646	chr10	58381192	58381692	+
31647	chr11	88625043	88625543	+
31648	chr5	24453989	24454489	+
31649	chr4	32622068	32622568	+
31650	chr8	125025829	125026329	+
31651	chr5	142915866	142916366	+
31652	chr5	140372044	140372544	+
31653	chr14	55017712	55018212	+
31654	chr3	144408493	144408993	+
31655	chr11	97307951	97308451	+
31656	chr9	72536192	72536692	+
31657	chr6	140513997	140514497	+
31658	chr9	62922474	62922974	+
31659	chr17	50478740	50479240	+
31660	chr2	180253724	180254224	+
31661	chr11	4544594	4545094	+
31662	chr4	123586084	123586584	+
31663	chr2	35261530	35262030	+
31664	chr8	117323338	117323838	+
31665	chr4	11093935	11094435	+
31666	chr10	79802265	79802765	+
31667	chr1	52664952	52665452	+
31668	chr9	77816680	77817180	+
31669	chr5	34882237	34882737	+
31670	chr11	86780361	86780861	+
31671	chr15	75119598	75120098	+
31672	chr1	189877768	189878268	+
31673	chr4	109472090	109472590	+
31674	chr1	13414629	13415129	+
31675	chr9	64830847	64831347	+
31676	chr6	149136554	149137054	+
31677	chr18	42319932	42320432	+
31678	chr2	60012152	60012652	+
31679	chr15	96614897	96615397	+
31680	chr4	149756924	149757424	+
31681	chr5	142917222	142917722	+
31682	chr9	70069017	70069517	+
31683	chr17	66131307	66131807	+
31684	chr3	90017821	90018321	+
31685	chr10	40070003	40070503	+
31686	chr8	83606051	83606551	+
31687	chr1	52227680	52228180	+
31688	chr9	65548591	65549091	+
31689	chr7	44764169	44764669	+
31690	chr18	31829996	31830496	+
31691	chr5	92463862	92464362	+
31692	chr15	61425554	61426054	+
31693	chr11	103249965	103250465	+
31694	chr14	121334231	121334731	+
31695	chr11	69361548	69362048	+
31696	chr9	106186802	106187302	+
31697	chr8	86674076	86674576	+
31698	chr15	96718131	96718631	+
31699	chr3	31059159	31059659	+
31700	chr19	32693305	32693805	+
31701	chr16	91542866	91543366	+
31702	chr10	128443376	128443876	+
31703	chr10	12703151	12703651	+
31704	chr8	70780194	70780694	+
31705	chr6	86694867	86695367	+
31706	chr17	51791888	51792388	+
31707	chr7	141141378	141141878	+
31708	chr14	59492528	59493028	+
31709	chr9	48410703	48411203	+
31710	chr5	124038692	124039192	+
31711	chr11	80102308	80102808	+
31713	chr9	7847146	7847646	+
31714	chr7	90011638	90012138	+
31715	chr2	156947063	156947563	+
31716	chr2	154688687	154689187	+
31717	chr8	123370637	123371137	+
31718	chr17	56280704	56281204	+
31719	chr2	132649922	132650422	+
31720	chr12	110760818	110761318	+
31721	chr6	99127914	99128414	+
31722	chrX	73230236	73230736	+
31723	chr11	118169345	118169845	+
31724	chr14	75338103	75338603	+
31725	chr16	45372434	45372934	+
31726	chr7	80558157	80558657	+
31727	chr17	15518314	15518814	+
31728	chr9	114764568	114765068	+
31729	chr11	75928197	75928697	+
31730	chr7	16853269	16853769	+
31731	chr3	100528766	100529266	+
31732	chr17	32240267	32240767	+
31733	chr6	85964667	85965167	+
31734	chr6	140671310	140671810	+
31735	chr3	126821801	126822301	+
31736	chr13	103912079	103912579	+
31737	chr17	83404269	83404769	+
31738	chr2	94390312	94390812	+
31739	chr10	37239110	37239610	+
31740	chr6	127441306	127441806	+
31741	chr17	71504707	71505207	+
31742	chr4	59422396	59422896	+
31743	chr14	37128695	37129195	+
31744	chr18	89254289	89254789	+
31745	chr2	34810978	34811478	+
31746	chr4	122896862	122897362	+
31747	chr13	113795870	113796370	+
31748	chr8	13573081	13573581	+
31749	chr10	75404405	75404905	+
31750	chr2	29116748	29117248	+
31751	chr4	138153007	138153507	+
31752	chr5	113904155	113904655	+
31753	chr11	87932570	87933070	+
31754	chr5	108605182	108605682	+
31755	chr9	122285240	122285740	+
31756	chr1	13606797	13607297	+
31757	chr11	32674963	32675463	+
31758	chr17	84965265	84965765	+
31759	chr10	75268261	75268761	+
31760	chr2	119599667	119600167	+
31761	chr7	127158773	127159273	+
31762	chr4	133677378	133677878	+
31764	chr19	32791140	32791640	+
31765	chr5	62706018	62706518	+
31766	chr11	52032963	52033463	+
31767	chr4	102653026	102653526	+
31768	chr6	37401309	37401809	+
31769	chr4	129553823	129554475	+
31770	chr17	88028977	88029477	+
31771	chr8	18771477	18771977	+
31772	chr12	36000859	36001359	+
31773	chr17	50079669	50080169	+
31774	chr7	127213451	127213951	+
31775	chr15	96716261	96716761	+
31776	chr19	11559441	11559941	+
31777	chr12	54949795	54950295	+
31778	chr6	144752855	144753355	+
31779	chr15	85860775	85861275	+
31780	chr17	65937714	65938214	+
31781	chrX	42340085	42340585	+
31782	chr4	83332335	83332835	+
31783	chr4	48129067	48129567	+
31784	chr2	166986649	166987149	+
31785	chr6	147067526	147068026	+
31786	chr7	66149678	66150178	+
31787	chr7	24916153	24916653	+
31788	chr12	30897072	30897572	+
31789	chr11	86216874	86217374	+
31790	chr3	116346415	116346915	+
31791	chr2	11429222	11429722	+
31792	chr3	88403356	88403856	+
31793	chr10	52423517	52424017	+
31794	chr11	62504456	62504956	+
31795	chr6	39526892	39527392	+
31796	chr4	121192057	121192557	+
31797	chr11	98222955	98223455	+
31798	chr15	80050513	80051013	+
31799	chr17	3141363	3141863	+
31800	chr19	8685861	8686361	+
31801	chr9	123472763	123473263	+
31802	chr16	84642916	84643416	+
31803	chr15	100096702	100097202	+
31804	chr18	66454388	66454888	+
31805	chr16	59477069	59477569	+
31806	chr2	156867384	156867884	+
31807	chr16	55877112	55877612	+
31808	chr13	48975614	48976114	+
31809	chr6	15756501	15757001	+
31810	chr7	81847547	81848047	+
31811	chr8	88132649	88133149	+
31812	chr1	191389021	191389521	+
31813	chr11	54442443	54442943	+
31814	chr10	127308957	127309457	+
31815	chr2	167494760	167495260	+
31816	chr19	38402999	38403499	+
31817	chr4	8712105	8712605	+
31818	chr17	52203156	52203656	+
31819	chr10	77631753	77632253	+
31820	chr2	62355944	62356444	+
31821	chr8	107154111	107154611	+
31822	chr18	39454975	39455475	+
31823	chr7	126140444	126140944	+
31824	chr16	43363102	43363602	+
31825	chr19	10685214	10685714	+
31826	chrX	104404136	104404636	+
31827	chr3	20114886	20115386	+
31828	chr3	52599986	52600486	+
31829	chr5	147044677	147045177	+
31830	chr2	11667647	11668147	+
31831	chr15	100643648	100644148	+
31832	chr12	33211475	33211975	+
31833	chr4	126820670	126821170	+
31834	chr9	25267380	25267880	+
31835	chr9	107765691	107766191	+
31836	chr11	4245552	4246052	+
31837	chr8	91386112	91386612	+
31838	chr10	44002471	44002971	+
31839	chr11	96963782	96964282	+
31840	chr4	116623537	116624037	+
31841	chr14	78712913	78713413	+
31842	chr19	9023537	9024037	+
31843	chr12	3342199	3342699	+
31844	chr5	8965465	8965965	+
31845	chr4	133862900	133863400	+
31846	chr16	35813500	35814000	+
31847	chr10	111911533	111912033	+
31848	chr1	156905785	156906285	+
31849	chr15	82875621	82876121	+
31850	chr16	35737682	35738182	+
31851	chr9	100647230	100647730	+
31852	chr8	107301605	107302105	+
31853	chr18	67861331	67861831	+
31854	chr11	113777827	113778327	+
31855	chr16	95195511	95196011	+
31856	chr11	6320781	6321281	+
31857	chr14	77848605	77849105	+
31858	chrX	159880141	159880641	+
31859	chr2	60003391	60003891	+
31860	chr4	133687540	133688040	+
31861	chr3	9789416	9789916	+
31862	chr4	53120130	53120630	+
31863	chr4	6909117	6909617	+
31864	chr2	165810279	165810779	+
31865	chr5	52803435	52803935	+
31866	chrX	113841649	113842149	+
31867	chr7	28604450	28604950	+
31868	chr16	48685339	48685839	+
31869	chr11	72671121	72671621	+
31870	chr9	44308767	44309267	+
31872	chr2	29190578	29191078	+
31873	chr10	42687296	42687796	+
31874	chr4	137342576	137343076	+
31875	chr13	23546337	23546837	+
31876	chr13	17776290	17776790	+
31877	chr4	138015636	138016136	+
31878	chr11	119910587	119911087	+
31879	chr5	107694878	107695378	+
31880	chr17	17638731	17639231	+
31881	chr3	64013653	64014153	+
31882	chr19	37372965	37373465	+
31883	chr5	117171475	117171975	+
31884	chr18	68966835	68967335	+
31885	chr12	91186017	91186517	+
31886	chr6	100267578	100268078	+
31887	chr9	110218172	110218672	+
31888	chr6	54877324	54877824	+
31889	chr2	160886166	160886666	+
31891	chr18	34247296	34247796	+
31892	chr12	77062276	77062776	+
31893	chr8	46915761	46916261	+
31894	chr3	101026636	101027136	+
31895	chr13	56114720	56115220	+
31896	chr2	91727033	91727533	+
31897	chr11	60945488	60945988	+
31899	chr13	64174145	64174645	+
31900	chr8	81643124	81643624	+
31901	chr9	89202960	89203460	+
31902	chr1	74503543	74504043	+
31903	chr18	32072936	32073436	+
31904	chr1	60987163	60987663	+
31905	chr11	23296709	23297209	+
31906	chr15	99982330	99982830	+
31907	chr17	24976893	24977393	+
31908	chr15	66551556	66552056	+
31909	chr17	29665724	29666224	+
31910	chr16	44781263	44781763	+
31911	chr8	107287704	107288204	+
31912	chr12	31889961	31890461	+
31913	chr4	41267801	41268301	+
31914	chr5	100595275	100595775	+
31915	chr5	36566343	36566843	+
31916	chr1	136652095	136652595	+
31917	chr2	34804621	34805121	+
31918	chr18	58657514	58658014	+
31919	chr2	153746854	153747354	+
31920	chr4	59876631	59877131	+
31921	chr11	49071306	49071806	+
31922	chr2	152260671	152261171	+
31923	chr16	35912360	35912860	+
31924	chr11	75738069	75738569	+
31925	chr11	115572410	115572910	+
31926	chr11	50289003	50289503	+
31927	chrX	169986708	169987208	+
31928	chr5	122766568	122767068	+
31929	chr5	114114806	114115306	+
31930	chr11	79096952	79097452	+
31931	chr9	100513383	100513883	+
31932	chr4	59779366	59779866	+
31933	chr2	70805702	70806202	+
31934	chr11	120131765	120132265	+
31935	chr4	44126975	44127475	+
31936	chr8	33679629	33680129	+
31937	chrX	159727957	159728457	+
31938	chr3	142550226	142550726	+
31939	chr3	21999545	22000045	+
31940	chr2	118634501	118635001	+
31941	chr4	136567674	136568174	+
31942	chr2	152317968	152318468	+
31943	chr7	37978099	37978599	+
31945	chr4	132254221	132254721	+
31946	chr5	140931683	140932183	+
31947	chr12	111604631	111605131	+
31948	chr2	45025686	45026186	+
31949	chr11	17941811	17942311	+
31950	chr6	35226910	35227410	+
31951	chr4	6892829	6893329	+
31952	chr6	121264695	121265195	+
31953	chr9	82962676	82963176	+
31954	chr19	5384916	5385416	+
31955	chr17	71185731	71186231	+
31956	chr11	79594910	79595410	+
31957	chr10	43818517	43819017	+
31958	chr12	83935586	83936086	+
31959	chr13	98894654	98895154	+
31960	chr15	58701657	58702157	+
31961	chr1	172496515	172497015	+
31962	chr16	59455569	59456069	+
31963	chr17	5436041	5436541	+
31964	chrX	42354405	42354905	+
31965	chr16	56170526	56171026	+
31966	chr19	37289041	37289541	+
31967	chr4	132397279	132397779	+
31968	chr5	25503477	25503977	+
31969	chr19	32703007	32703507	+
31970	chr15	82021225	82021725	+
31971	chr19	5484567	5485067	+
31972	chr13	5786049	5786549	+
31973	chr15	100640554	100641054	+
31974	chr11	64033171	64033671	+
31975	chr8	33899659	33900159	+
31976	chr6	129585967	129586467	+
31977	chr13	21812170	21812670	+
31978	chr13	74714220	74714720	+
31979	chr11	74815381	74815881	+
31980	chr6	28587706	28588206	+
31981	chr1	9881626	9882126	+
31982	chr2	127019804	127020304	+
31983	chr7	88364991	88365491	+
31984	chr16	91962326	91962826	+
31985	chr1	131651902	131652402	+
31986	chr13	114906973	114907473	+
31987	chr10	19497649	19498149	+
31988	chr3	103817679	103818179	+
31989	chr1	132036102	132036602	+
31990	chr5	124335669	124336169	+
31991	chr13	48897101	48897601	+
31992	chr11	109546109	109546609	+
31993	chr11	100811936	100812436	+
31994	chr14	122038295	122038795	+
31995	chr17	25984082	25984582	+
31996	chr15	78509262	78509762	+
31997	chr4	44068964	44069464	+
31998	chr17	13199582	13200082	+
31999	chr10	93249554	93250054	+
32000	chr17	46409198	46409698	+
32001	chr4	123438942	123439442	+
32002	chr11	108006447	108006947	+
32003	chr1	143880790	143881290	+
32004	chr5	138259764	138260264	+
32005	chr11	83295703	83296203	+
32006	chr5	32829460	32829960	+
32007	chr6	8416668	8417168	+
32008	chr1	38603769	38604269	+
32009	chr17	44675654	44676154	+
32010	chr5	52653481	52653981	+
32011	chr5	115636042	115636542	+
32012	chr1	156562699	156563199	+
32013	chr17	44717279	44717779	+
32014	chr1	16111570	16112070	+
32015	chr7	104250424	104250924	+
32016	chr5	123667175	123667675	+
32017	chr16	35035172	35035672	+
32018	chr11	119926661	119927161	+
32019	chr1	12875423	12875923	+
32020	chrX	20279640	20280140	+
32021	chr5	110668420	110668920	+
32022	chr7	16725914	16726414	+
32023	chr4	56764636	56765136	+
32024	chr2	11718531	11719031	+
32025	chr6	22357603	22358103	+
32026	chr12	79540671	79541171	+
32027	chr12	21096321	21096821	+
32028	chr5	124541988	124542488	+
32029	chr11	119949112	119949612	+
32030	chr13	81688631	81689131	+
32031	chr7	24432891	24433391	+
32032	chr5	110234649	110235149	+
32033	chr12	85661282	85661782	+
32034	chr6	35184956	35185456	+
32035	chr4	41367141	41367641	+
32036	chr11	85117682	85118182	+
32037	chr10	96173702	96174202	+
32038	chr5	72766670	72767170	+
32039	chr11	34079652	34080152	+
32040	chr1	183138621	183139121	+
32041	chr9	116202610	116203110	+
32042	chr14	64931835	64932335	+
32043	chr17	29543515	29544015	+
32044	chr11	67981432	67981932	+
32045	chr15	50689361	50689861	+
32046	chr13	13612962	13613462	+
32047	chr11	83323121	83323621	+
32048	chr5	107630708	107631208	+
32049	chr8	127449940	127450440	+
32050	chr9	100933196	100933696	+
32051	chr15	5461833	5462333	+
32052	chr14	61670354	61670854	+
32053	chr10	91073509	91074009	+
32054	chr1	82960844	82961344	+
32055	chr13	17976288	17976788	+
32056	chrX	166807825	166808325	+
32057	chr2	181294939	181295439	+
32058	chr6	120004768	120005268	+
32059	chr10	117635071	117635571	+
32060	chrX	77788189	77788689	+
32061	chr10	120223269	120223769	+
32062	chr12	111854332	111854832	+
32063	chr12	106039028	106039528	+
32064	chr7	31176052	31176552	+
32065	chr15	55792946	55793446	+
32066	chr12	16925788	16926288	+
32067	chr2	6669663	6670163	+
32068	chr5	130030923	130031423	+
32069	chr11	103187274	103187774	+
32070	chr4	88762944	88763444	+
32071	chr2	75457844	75458344	+
32072	chr14	45051134	45051634	+
32073	chr2	112279248	112279748	+
32074	chr15	4047333	4047833	+
32075	chr12	69334611	69335111	+
32076	chr6	71274648	71275148	+
32077	chr6	8550667	8551167	+
32078	chr2	119557895	119558395	+
32079	chr7	130812432	130812932	+
32080	chr4	6982701	6983201	+
32081	chr4	128819317	128819817	+
32082	chr16	97956147	97956647	+
32083	chr3	52402567	52403067	+
32085	chr14	74807059	74807559	+
32086	chr15	100194697	100195197	+
32087	chr10	99598100	99598600	+
32088	chr7	80527199	80527699	+
32089	chr3	103905231	103905731	+
32090	chr10	40517366	40517866	+
32091	chr7	45078475	45078975	+
32092	chr11	59217314	59217814	+
32093	chr4	19696703	19697203	+
32094	chr2	79320187	79320687	+
32095	chr2	91715848	91716348	+
32096	chr18	55815990	55816628	+
32097	chr16	10801465	10801965	+
32098	chr1	138505828	138506328	+
32099	chr15	80708679	80709179	+
32100	chr10	43002460	43002960	+
32101	chr5	32749550	32750050	+
32102	chr3	67084572	67085072	+
32103	chr2	29158452	29158952	+
32104	chr9	44300029	44300529	+
32105	chr18	10582258	10582758	+
32106	chr7	75515028	75515528	+
32107	chr1	86349722	86350222	+
32108	chr7	79914015	79914515	+
32109	chr10	41868889	41869389	+
32110	chr5	31749448	31749948	+
32111	chr12	70868104	70868604	+
32112	chr14	70292885	70293385	+
32113	chr18	76294808	76295308	+
32114	chr15	79062325	79062825	+
32115	chr11	89036242	89036742	+
32116	chr10	127673505	127674005	+
32117	chr2	79029411	79029911	+
32118	chr16	94617315	94617815	+
32119	chr16	91510268	91510768	+
32120	chr11	88396864	88397364	+
32121	chr2	179946229	179946729	+
32122	chr4	103317548	103318048	+
32123	chr17	12170861	12171361	+
32124	chr5	33641132	33641632	+
32125	chr4	119543775	119544275	+
32126	chr1	173462212	173462712	+
32127	chr2	163598940	163599440	+
32128	chr11	72310127	72310627	+
32129	chr6	88472278	88472778	+
32130	chr10	42811222	42811722	+
32131	chr18	5713584	5714084	+
32132	chr2	144237300	144237800	+
32133	chr11	50321006	50321506	+
32134	chr11	97277280	97277780	+
32135	chr5	30654249	30654749	+
32136	chr17	3110310	3110810	+
32137	chr19	47523296	47523796	+
32138	chrX	166974298	166974798	+
32139	chr12	91743158	91743658	+
32140	chr14	21520670	21521170	+
32141	chr2	155970402	155970902	+
32142	chr5	104998877	104999377	+
32143	chr5	115573383	115573883	+
32144	chr11	100518039	100518539	+
32145	chr16	21807503	21808003	+
32146	chr15	97851545	97852045	+
32147	chr7	122013373	122013873	+
32148	chr17	24603636	24604136	+
32149	chr5	115284126	115284626	+
32150	chr18	83945477	83945977	+
32151	chr2	166912679	166913179	+
32152	chr13	93843003	93843503	+
32153	chr4	40270959	40271459	+
32154	chr8	41269710	41270210	+
32155	chr18	46518391	46518891	+
32156	chr13	45858267	45858767	+
32158	chr19	11058353	11058853	+
32159	chr18	65372233	65372733	+
32160	chr7	34307644	34308144	+
32161	chr10	53974551	53975051	+
32162	chr8	122679042	122679542	+
32163	chr2	37691255	37691755	+
32164	chr12	26057127	26057627	+
32165	chr11	94224309	94224809	+
32166	chr14	60524050	60524550	+
32167	chr4	102543999	102544499	+
32168	chr6	99061646	99062146	+
32169	chr1	43920725	43921225	+
32170	chr17	56326262	56326762	+
32171	chr12	83909992	83910492	+
32172	chr6	87845107	87845607	+
32174	chr1	95597482	95597982	+
32175	chr18	77762168	77762668	+
32176	chr16	38135731	38136231	+
32177	chr7	127626763	127627263	+
32178	chr13	24757997	24758497	+
32179	chr2	147017091	147017591	+
32180	chr6	30205161	30205661	+
32181	chr8	83964654	83965154	+
32182	chr11	106627307	106627807	+
32183	chr19	11502659	11503159	+
32184	chr19	8974112	8974612	+
32185	chr1	132994492	132994992	+
32186	chr8	110857266	110857766	+
32187	chr11	69984979	69985479	+
32188	chr6	149289938	149290438	+
32189	chr9	56150986	56151486	+
32190	chr6	30124923	30125423	+
32191	chr14	56579754	56580254	+
32192	chr2	119186125	119186625	+
32193	chr6	146549417	146549917	+
32194	chr2	91094266	91094766	+
32195	chr10	4634099	4634599	+
32196	chr12	83814170	83814670	+
32197	chr14	50951678	50952178	+
32198	chr18	10011471	10011971	+
32199	chr17	46030454	46030954	+
32200	chr6	134945228	134945728	+
32201	chr8	105909447	105909947	+
32202	chr11	54563977	54564477	+
32203	chr1	60737964	60738464	+
32204	chr12	71061899	71062399	+
32205	chr2	72968585	72969085	+
32206	chr2	65551475	65551975	+
32207	chr8	31163044	31163544	+
32208	chr8	111493232	111493732	+
32209	chrX	103603062	103603562	+
32210	chr1	173467687	173468187	+
32211	chr4	107895069	107895569	+
32212	chrX	155211104	155211604	+
32213	chr7	100361813	100362313	+
32214	chr11	86297470	86297970	+
32215	chr5	113755749	113756249	+
32216	chr11	26589893	26590393	+
32217	chr5	21654476	21654976	+
32218	chr7	110154083	110154583	+
32219	chr11	94249993	94250493	+
32220	chr1	173906820	173907320	+
32221	chr18	80681236	80681736	+
32222	chr7	128763051	128763551	+
32223	chr10	60024190	60024690	+
32225	chr15	66737658	66738158	+
32226	chr13	99305673	99306173	+
32227	chr2	122111671	122112171	+
32228	chr6	120175266	120175766	+
32229	chr1	178330219	178330719	+
32230	chr9	94672182	94672682	+
32231	chr2	128136028	128136528	+
32232	chr13	45823783	45824283	+
32233	chr2	153175052	153175552	+
32234	chr7	143631761	143632261	+
32235	chr15	81170600	81171100	+
32236	chr16	52375224	52375724	+
32237	chr10	96864385	96864885	+
32238	chr14	54044753	54045253	+
32239	chr1	172158617	172159117	+
32240	chr5	99957732	99958232	+
32241	chr9	64844352	64844852	+
32242	chr4	75063937	75064437	+
32243	chr10	75418848	75419348	+
32244	chr13	37739523	37740023	+
32245	chr13	97570359	97570859	+
32246	chr6	121040564	121041064	+
32247	chr7	27169484	27169984	+
32248	chr13	41522765	41523265	+
32249	chr14	67737876	67738376	+
32250	chr9	119265134	119265634	+
32251	chr1	93485745	93486245	+
32252	chr4	141460970	141461470	+
32253	chr9	77782709	77783209	+
32254	chr1	156923329	156923829	+
32255	chr16	94398708	94399208	+
32256	chr9	66367210	66367710	+
32257	chr8	116967102	116967602	+
32258	chr15	4039111	4039611	+
32259	chr15	36616116	36616616	+
32260	chr3	75690579	75691079	+
32261	chr8	120723316	120723816	+
32262	chr3	100566991	100567491	+
32263	chr11	23927966	23928466	+
32264	chr5	75660673	75661173	+
32265	chr8	85570442	85570942	+
32266	chr2	112385362	112385862	+
32267	chr9	109884500	109885000	+
32268	chr2	31084610	31085110	+
32269	chr11	101220589	101221089	+
32270	chr11	49669387	49669887	+
32271	chr6	30310284	30310784	+
32272	chr11	6273249	6273749	+
32273	chr6	127377906	127378406	+
32274	chr16	78599060	78599560	+
32275	chr10	22725344	22725844	+
32276	chr14	56805255	56805755	+
32277	chr12	116406262	116406762	+
32278	chr2	6364178	6364678	+
32279	chr17	3246775	3247275	+
32280	chr19	5244662	5245162	+
32281	chr19	7284089	7284589	+
32282	chr8	70428693	70429193	+
32283	chr19	5260006	5260506	+
32284	chr13	93547900	93548400	+
32285	chr17	26928416	26928916	+
32286	chr7	128454638	128455138	+
32287	chr2	35197997	35198497	+
32288	chr8	123458441	123458941	+
32289	chr6	120057368	120057868	+
32290	chr8	25986427	25986927	+
32291	chr1	78660252	78660752	+
32292	chr18	53180791	53181291	+
32293	chr4	45354239	45354739	+
32294	chr10	128824803	128825303	+
32295	chr4	133852364	133852864	+
32296	chr2	164897478	164897978	+
32297	chr10	128088367	128088867	+
32298	chr13	24674782	24675282	+
32299	chr4	59271742	59272242	+
32300	chr16	49941473	49941973	+
32301	chr7	80847340	80847840	+
32302	chr12	69232435	69232935	+
32303	chr13	47096140	47096640	+
32304	chr17	35097946	35098446	+
32305	chr3	40543070	40543570	+
32306	chr17	33943305	33943805	+
32307	chr10	122808068	122808568	+
32308	chr13	42098744	42099244	+
