	Chr	Start	End	Strand
25342	chr12	99324051	99324689	+
25343	chr3	135602612	135603112	+
25344	chr19	15801389	15802159	+
25345	chr13	35755087	35755587	+
25346	chr1	90675786	90676626	+
25348	chr1	53894625	53895125	+
25349	chr2	169061404	169062028	+
25350	chr18	24178790	24179418	+
25351	chr6	87101508	87102134	+
25352	chrX	57310581	57311359	+
25353	chr10	128960174	128961172	+
25354	chr11	11811827	11812457	+
25357	chr6	56568712	56569212	+
25359	chr18	5944388	5944888	+
25360	chr14	10301789	10302431	+
25361	chr9	83830615	83831115	+
25362	chr11	17169345	17169973	+
25363	chr11	23927269	23928045	+
25364	chr9	107526382	107527008	+
25365	chr6	72876953	72877707	+
25366	chr5	110582133	110582893	+
25367	chr3	19240205	19240705	+
25368	chr13	69518937	69519565	+
25369	chr6	125471050	125471810	+
25370	chr12	25306202	25306702	+
25372	chr3	96601077	96601717	+
25373	chr4	155708264	155708908	+
25375	chr1	193329957	193330797	+
25376	chrX	140526388	140527902	+
25378	chr11	75747984	75748806	+
25379	chr4	149759526	149760162	+
25380	chr14	46967551	46968337	+
25381	chr2	132039636	132040264	+
25382	chr3	22150945	22151723	+
25383	chr7	123108242	123109008	+
25384	chr10	130341989	130342847	+
25385	chr16	24165539	24166191	+
25386	chr14	54056829	54057641	+
25387	chr3	79225516	79226016	+
25388	chr3	152944715	152945215	+
25389	chr1	165775467	165775967	+
25390	chr13	44416557	44417315	+
25391	chr2	128376967	128377725	+
25392	chr15	51984441	51985391	+
25393	chr9	42029074	42029574	+
25394	chr6	140721622	140722390	+
25395	chr1	59895374	59896010	+
25397	chr5	112241493	112242119	+
25398	chr3	105774600	105775364	+
25400	chr15	77305968	77306592	+
25401	chr17	27130053	27130709	+
25402	chr3	90615347	90615847	+
25403	chr11	34056653	34057347	+
25404	chr8	117334757	117335673	+
25405	chr18	12228345	12229105	+
25406	chr15	79432851	79433755	+
25407	chr4	9066717	9067345	+
25408	chr16	30504027	30504527	+
25409	chr4	11000150	11000982	+
25410	chrX	159509829	159510869	+
25411	chr6	72824645	72825273	+
25412	chr8	81558593	81559093	+
25415	chr10	95526122	95526880	+
25416	chr17	88581590	88582090	+
25417	chr7	81214001	81214501	+
25418	chr10	96518951	96519579	+
25419	chr9	86464357	86464857	+
25420	chr5	64771627	64772127	+
25421	chr8	105305840	105306340	+
25422	chr18	75343012	75343782	+
25423	chr3	8594557	8595327	+
25424	chr11	76730145	76730815	+
25426	chr15	76189748	76190248	+
25427	chr15	93563176	93563676	+
25428	chr3	60320110	60320610	+
25429	chr19	45310726	45311504	+
25430	chr8	79161335	79161835	+
25431	chr6	83382023	83382729	+
25432	chr11	119215094	119215762	+
25433	chr14	55767799	55768559	+
25434	chr17	6815779	6816279	+
25435	chr10	119114050	119114838	+
25437	chr11	108235485	108236115	+
25438	chr6	100275846	100276346	+
25439	chr7	131036548	131037174	+
25440	chr3	94399112	94399612	+
25441	chr18	12224787	12225287	+
25443	chr11	11703986	11704486	+
25445	chr6	119543450	119544080	+
25446	chr2	172381301	172381801	+
25447	chr6	94648090	94648714	+
25448	chr11	119079425	119080201	+
25449	chr14	79427076	79427706	+
25450	chr8	122769382	122770012	+
25451	chr12	41844100	41844600	+
25452	chr3	89733664	89734164	+
25453	chr16	20240744	20241244	+
25454	chr13	19345731	19346637	+
25456	chr15	78842843	78843343	+
25457	chr5	136449784	136450564	+
25459	chr4	57091535	57092035	+
25460	chr5	135962895	135963645	+
25461	chr3	135677831	135678633	+
25463	chr5	72741374	72741874	+
25464	chr8	122944522	122945400	+
25465	chr16	93071699	93072451	+
25466	chr15	27596611	27597111	+
25467	chr6	71979287	71980075	+
25468	chr19	18582473	18583229	+
25469	chr8	34159391	34160035	+
25470	chr5	36726522	36727420	+
25471	chr3	97867949	97868573	+
25472	chr5	34374206	34374706	+
25473	chr19	18607295	18607795	+
25474	chr9	13574929	13575429	+
25475	chr3	89231257	89232193	+
25476	chr11	88993531	88994031	+
25477	chr18	46599835	46600465	+
25478	chr13	47102978	47103756	+
25480	chr1	42953163	42953801	+
25481	chr18	64530471	64530971	+
25482	chr2	131178609	131179109	+
25483	chr10	77367174	77367674	+
25484	chr9	54676393	54676893	+
25485	chr9	56925440	56926152	+
25486	chr3	123116439	123117191	+
25487	chr14	16373229	16373729	+
25488	chr5	112179294	112180202	+
25489	chr7	128114895	128115689	+
25490	chr12	16116468	16117104	+
25491	chr17	6686790	6687812	+
25492	chr14	59967318	59968250	+
25493	chr15	99225111	99225611	+
25494	chr3	148989591	148990217	+
25495	chr5	113620633	113621133	+
25496	chr11	75206235	75206877	+
25497	chr19	38745749	38746651	+
25498	chr18	39185279	39185991	+
25499	chr15	73716372	73717146	+
25501	chr11	115337410	115338048	+
25502	chr2	153744419	153745261	+
25504	chr11	109403019	109403519	+
25505	chr17	7884595	7885231	+
25506	chr1	191377638	191378538	+
25507	chr7	25385130	25385760	+
25508	chr9	114563701	114564555	+
25509	chr12	113994368	113994994	+
25512	chr11	95332845	95333345	+
25514	chr7	118595090	118595714	+
25515	chr11	100870775	100871575	+
25516	chr1	143984948	143985448	+
25517	chr10	26324115	26324907	+
25518	chr10	127188891	127189695	+
25519	chr8	25440502	25441446	+
25520	chr7	68320139	68320639	+
25521	chr10	76743761	76744537	+
25522	chr11	77360063	77361001	+
25523	chr7	99290544	99291302	+
25525	chr1	38395018	38395644	+
25526	chr6	54021059	54021807	+
25527	chr5	146770011	146770943	+
25528	chr9	54961211	54961845	+
25529	chr15	79037577	79038353	+
25530	chr1	72211654	72212280	+
25531	chr2	154793609	154794377	+
25532	chr3	104967805	104968447	+
25533	chr13	49257547	49258189	+
25534	chr5	36084293	36085377	+
25535	chr11	106475526	106476026	+
25536	chr11	87235373	87236015	+
25537	chr11	114852034	114852534	+
25540	chr11	113779718	113780470	+
25541	chr8	116633683	116634399	+
25542	chr5	105130747	105131669	+
25543	chr3	101245658	101246158	+
25544	chr10	38884764	38885264	+
25545	chr14	53762618	53763528	+
25546	chr19	21050735	21051235	+
25547	chr4	154105432	154106056	+
25549	chr11	35324424	35325570	+
25550	chr6	67339159	67339659	+
25551	chr10	19559632	19560266	+
25552	chr10	61300467	61301315	+
25553	chr8	111546858	111547630	+
25554	chrX	11999238	12000076	+
25555	chr7	80672165	80672793	+
25556	chr19	7560887	7561805	+
25557	chr9	46033761	46034667	+
25558	chr6	50823110	50824068	+
25559	chr5	134946145	134947079	+
25560	chr19	7336095	7336595	+
25561	chr4	70303503	70304457	+
25562	chr3	28406562	28407234	+
25563	chr6	140722290	140722790	+
25564	chr7	34382767	34383541	+
25565	chr2	170347131	170347631	+
25566	chr1	130470716	130471506	+
25567	chr10	67104886	67105386	+
25568	chr7	72283384	72283884	+
25569	chr11	53469842	53470342	+
25570	chr9	59679764	59680518	+
25572	chr2	91646202	91646702	+
25574	chr15	102966700	102967458	+
25575	chr10	93069782	93070282	+
25576	chr1	166016241	166016741	+
25577	chr5	37246035	37246827	+
25578	chr1	85680225	85680725	+
25579	chr18	76259557	76260057	+
25580	chr3	68713220	68713880	+
25581	chr16	44672329	44672829	+
25583	chr1	182982824	182983324	+
25584	chr2	117412307	117412807	+
25585	chr19	46857091	46857993	+
25586	chr2	151572497	151573253	+
25587	chr18	42589447	42589947	+
25589	chr15	73422258	73423014	+
25590	chr5	107498436	107498936	+
25591	chr11	106481931	106482431	+
25592	chr5	110444501	110445345	+
25593	chr6	140819021	140819659	+
25594	chr7	101907653	101908407	+
25595	chr17	84757712	84758342	+
25596	chr9	102576995	102577621	+
25597	chr17	24554308	24555058	+
25598	chr14	64639586	64640086	+
25599	chr1	153847095	153847721	+
25600	chr2	65192728	65193228	+
25601	chr8	10831881	10832513	+
25603	chr6	87654172	87654672	+
25604	chr4	59287046	59287802	+
25605	chr7	80987097	80987749	+
25606	chr18	67440914	67441686	+
25607	chr13	3542159	3542783	+
25608	chr18	62169159	62169783	+
25610	chr4	133467886	133468640	+
25611	chr2	26507486	26507986	+
25613	chr11	51898593	51899093	+
25614	chr12	115647557	115648057	+
25616	chr2	117352622	117353248	+
25617	chr4	47287608	47288376	+
25618	chr5	53546257	53546757	+
25619	chr8	13631232	13631858	+
25620	chr12	105004985	105005485	+
25621	chr1	39953347	39954113	+
25622	chr18	60893926	60894630	+
25623	chr16	22544861	22545489	+
25624	chr5	36845348	36845848	+
25625	chr15	93001617	93002465	+
25626	chr2	29645141	29645831	+
25627	chr1	40228290	40228790	+
25629	chr7	41389484	41390394	+
25630	chr10	19569614	19570240	+
25631	chr18	74865916	74866554	+
25632	chr3	28274744	28275720	+
25633	chr11	5058480	5058980	+
25634	chr3	101730896	101731396	+
25635	chr13	51112061	51112885	+
25636	chr11	76995596	76996306	+
25637	chr1	36797458	36797958	+
25638	chr2	158132982	158133482	+
25639	chr11	53129058	53129558	+
25640	chr11	70351392	70352274	+
25641	chr16	90138057	90138811	+
25642	chr18	61188048	61188548	+
25643	chr2	13216584	13217464	+
25644	chr5	149599152	149599776	+
25645	chr11	58131867	58132625	+
25646	chr15	81154312	81154958	+
25647	chr16	95279492	95279992	+
25648	chr8	104090708	104091678	+
25649	chr11	33146619	33147251	+
25650	chr19	18597418	18598228	+
25651	chr5	142911294	142911918	+
25652	chr1	180723551	180724199	+
25653	chr15	73759685	73760583	+
25654	chr17	43270225	43270981	+
25655	chr5	117149079	117149721	+
25659	chr13	93546028	93546528	+
25660	chr4	106940686	106941322	+
25661	chr1	21288467	21288967	+
25663	chr19	32328025	32328961	+
25664	chr16	96088986	96089700	+
25665	chr5	53212284	53213038	+
25666	chr1	170924492	170924992	+
25667	chr6	119489953	119490453	+
25668	chr1	181352514	181353266	+
25669	chr5	148956476	148956976	+
25670	chr14	57865663	57866291	+
25671	chr2	90487437	90488091	+
25672	chr7	101454600	101455224	+
25673	chr7	64248559	64249201	+
25674	chr2	29194640	29195396	+
25675	chr1	85839499	85840131	+
25676	chr17	33680614	33681114	+
25677	chr5	90594887	90595387	+
25678	chr18	3271099	3271727	+
25679	chr10	121795198	121795698	+
25682	chr17	27074595	27075095	+
25683	chr5	114770236	114770876	+
25684	chr11	23781543	23782169	+
25685	chr19	56296234	56296996	+
25686	chr11	6184672	6185612	+
25687	chrX	11180207	11181091	+
25688	chr6	145855582	145856208	+
25689	chrX	73051742	73052918	+
25690	chrX	42166276	42167346	+
25691	chr8	84025679	84026725	+
25692	chr1	80728076	80728730	+
25693	chr5	147918231	147918987	+
25694	chr13	9429636	9430402	+
25696	chr17	17636099	17636599	+
25698	chr7	42501551	42502051	+
25700	chr2	19665960	19666586	+
25701	chr13	15850186	15850952	+
25702	chr6	89271812	89272312	+
25703	chr5	65936777	65937277	+
25704	chr5	32303073	32303703	+
25705	chr7	72269735	72270545	+
25706	chr11	78595760	78596676	+
25708	chr6	134246851	134247351	+
25709	chr7	49366592	49367374	+
25710	chr16	44460596	44461096	+
25711	chr4	123558543	123559175	+
25712	chr1	192080253	192080965	+
25713	chr1	130743116	130743868	+
25714	chr1	88578415	88578915	+
25715	chr16	31046092	31046914	+
25716	chr15	85346512	85347012	+
25717	chr8	84703413	84704059	+
25718	chr1	43502201	43502833	+
25719	chr1	180370235	180371069	+
25720	chr10	121771266	121771766	+
25721	chr4	102635217	102635853	+
25722	chr14	47511408	47512174	+
25723	chr2	155538997	155539497	+
25724	chr11	95258359	95258989	+
25725	chr16	22493263	22493763	+
25726	chr9	58243705	58244331	+
25727	chr13	102898632	102899432	+
25728	chr13	89418860	89419616	+
25729	chr2	135658795	135659423	+
25730	chr7	116430679	116431179	+
25731	chr18	75463042	75464068	+
25732	chr6	40384997	40385759	+
25733	chr2	59353497	59354187	+
25734	chr13	105053906	105054532	+
25735	chr1	94047041	94047863	+
25736	chr4	101221687	101222187	+
25737	chr2	152406068	152406568	+
25738	chr10	62851553	62852053	+
25739	chr16	94086975	94088023	+
25740	chr16	52146498	52146998	+
25741	chr1	155361551	155362305	+
25742	chr2	128061025	128061829	+
25743	chr12	110770989	110771629	+
25744	chr15	96319549	96320049	+
25745	chr14	27114506	27115136	+
25746	chr5	144752701	144753201	+
25747	chr3	98027209	98027709	+
25748	chr15	67408310	67408810	+
25749	chr13	74769187	74769813	+
25750	chr2	71652192	71653092	+
25751	chr18	80198213	80198975	+
25752	chr10	5514595	5515227	+
25753	chr10	121692626	121693254	+
25754	chr9	110452176	110452800	+
25755	chr15	97355647	97356429	+
25757	chr13	75089785	75090473	+
25758	chr17	23742312	23742938	+
25759	chr13	51758903	51759581	+
25760	chr12	99284202	99284994	+
25761	chr9	69037773	69038423	+
25762	chr9	63691370	63692268	+
25763	chr17	17581598	17582228	+
25764	chr4	32358825	32359325	+
25765	chr6	92100897	92101833	+
25766	chr1	106548910	106549582	+
25767	chr15	81831258	81831884	+
25768	chr7	128540890	128541740	+
25769	chr2	147023883	147024383	+
25770	chr7	114302009	114302635	+
25771	chr5	36397096	36397864	+
25772	chr2	9687660	9688300	+
25773	chr6	83392155	83392655	+
25774	chr3	108124714	108125344	+
25775	chr2	119270785	119271415	+
25776	chr1	7454875	7455523	+
25777	chr9	64956139	64956639	+
25778	chr5	8075176	8075676	+
25779	chr8	126802837	126803475	+
25780	chr5	107867907	107868407	+
25781	chr17	5036338	5036838	+
25782	chr1	139412688	139413462	+
25783	chr11	115246859	115247713	+
25784	chr10	119011019	119011519	+
25785	chr1	91195626	91196392	+
25786	chr12	99700928	99701428	+
25787	chr2	11546259	11546759	+
25788	chr16	92744433	92744933	+
25789	chr1	135688192	135688692	+
25790	chr15	98484627	98485127	+
25791	chr15	61422675	61423175	+
25792	chr3	131330135	131330635	+
25793	chr9	23059783	23060557	+
25794	chr16	23232977	23233753	+
25795	chr4	55442361	55442861	+
25796	chr6	146494941	146495713	+
25797	chr1	37346539	37347039	+
25798	chr5	67222433	67223149	+
25800	chr10	6970558	6971264	+
25801	chr2	33803639	33804139	+
25802	chr5	121592967	121593467	+
25803	chr5	52125940	52127074	+
25804	chr15	52750048	52750806	+
25805	chr19	12500724	12501510	+
25806	chrX	139797766	139798530	+
25807	chr1	131087242	131088124	+
25808	chr6	72788605	72789233	+
25809	chr7	132303686	132304186	+
25810	chr10	118893667	118894167	+
25811	chr11	98048506	98049432	+
25812	chr19	45741686	45742186	+
25813	chr10	20437690	20438190	+
25814	chr8	47690373	47690873	+
25815	chr15	3309766	3310266	+
25816	chr7	31049756	31050598	+
25817	chr6	100390427	100391053	+
25818	chr5	77272920	77273726	+
25819	chr7	75835028	75835842	+
25820	chr1	92118628	92119128	+
25821	chr1	164934051	164934551	+
25822	chr13	95882015	95882515	+
25823	chr6	91507959	91508789	+
25824	chr16	35783566	35784228	+
25825	chr4	136802319	136802819	+
25826	chr10	67100313	67101029	+
25827	chr13	36324460	36325218	+
25828	chrX	159680523	159681281	+
25829	chr5	135196582	135197082	+
25830	chr6	120957286	120957786	+
25831	chr16	95434501	95435001	+
25832	chr2	17869117	17869617	+
25833	chr10	121781211	121781711	+
25834	chr10	117112184	117112684	+
25835	chr7	68102798	68103298	+
25836	chr7	19005161	19005787	+
25837	chr2	128476633	128477407	+
25838	chr16	4552602	4553376	+
25839	chr14	98166698	98167680	+
25840	chr7	139152781	139153581	+
25841	chr13	28606339	28606965	+
25842	chr11	70862300	70863212	+
25843	chr10	12796821	12797613	+
25844	chr19	41369916	41370566	+
25845	chr9	88709782	88710676	+
25847	chr6	5109883	5110775	+
25848	chr8	128596524	128597404	+
25849	chr14	25484239	25484865	+
25850	chr11	62452214	62452974	+
25851	chr1	106544748	106545374	+
25852	chr6	82863387	82864011	+
25853	chr9	57769048	57769548	+
25854	chr12	28631567	28632205	+
25855	chr6	134183903	134184403	+
25856	chr14	56293751	56294763	+
25857	chr1	191197804	191198432	+
25858	chr11	32128661	32129161	+
25859	chr12	4082655	4083155	+
25860	chr11	70005542	70006174	+
25862	chr5	118033415	118034175	+
25863	chr14	21525118	21525766	+
25864	chr13	45115200	45115864	+
25866	chr2	160435455	160435955	+
25867	chr17	3313978	3314904	+
25868	chr11	72489284	72489784	+
25869	chr2	152915063	152915563	+
25870	chr2	60803145	60803645	+
25872	chr9	92228665	92229291	+
25873	chr8	27263629	27264281	+
25874	chr9	123755787	123756413	+
25875	chr13	17030580	17031376	+
25876	chr1	127344788	127345288	+
25877	chr11	62560750	62561516	+
25878	chr2	31639838	31640600	+
25879	chr4	133122542	133123042	+
25880	chr17	84083535	84084163	+
25881	chr8	122996099	122996961	+
25882	chr15	100079244	100080136	+
25883	chr10	79873914	79874672	+
25884	chr5	77091929	77092861	+
25886	chr17	84337256	84337880	+
25887	chr9	14897874	14898758	+
25888	chr2	117313720	117314346	+
25889	chr2	101810463	101811513	+
25890	chr11	23754020	23754520	+
25891	chrX	52930224	52931204	+
25892	chr10	59562067	59562877	+
25893	chr8	84500992	84501756	+
25894	chr4	34848384	34848884	+
25895	chr5	117953925	117954425	+
25896	chr12	52831850	52832498	+
25897	chr4	59231425	59231925	+
25898	chrX	60345031	60345789	+
25899	chr10	62549580	62550240	+
25900	chr11	100969678	100970178	+
25901	chr5	28210896	28211782	+
25903	chr17	51985901	51986671	+
25904	chr3	80800091	80800849	+
25905	chr12	79843250	79843876	+
25906	chr18	37994163	37994793	+
25907	chr14	55759976	55760776	+
25908	chr2	128465396	128466022	+
25909	chr16	92899576	92900076	+
25910	chr11	24049046	24049800	+
25912	chrX	7653342	7654146	+
25914	chr8	90830510	90831280	+
25915	chr5	111156295	111157047	+
25916	chr11	61644456	61644956	+
25917	chr10	93442129	93442629	+
25918	chr10	39479213	39479975	+
25919	chr12	77065713	77066341	+
25920	chr9	69457868	69458626	+
25921	chr9	123017344	123018120	+
25922	chr12	17387877	17388515	+
25923	chr15	101130999	101131499	+
25924	chr5	148674001	148674501	+
25926	chr13	80886519	80887019	+
25927	chr13	101537700	101538200	+
25928	chr5	66086463	66087089	+
25929	chr13	51472758	51473620	+
25930	chr11	86744920	86745420	+
25931	chr11	113153100	113153600	+
25932	chr5	147315013	147315513	+
25933	chr2	158316097	158316975	+
25934	chr11	46400030	46400694	+
25935	chr9	21462459	21463251	+
25936	chr14	27425609	27426361	+
25937	chr8	41244860	41245360	+
25938	chr4	57883540	57884168	+
25939	chr2	167627427	167628485	+
25940	chr12	3304287	3305217	+
25941	chr6	90988542	90989042	+
25943	chr13	97409529	97410153	+
25944	chr12	82173875	82174375	+
25945	chr9	63137138	63138010	+
25946	chr17	56026828	56027748	+
25947	chr11	4824149	4824649	+
25948	chr7	110223600	110224576	+
25949	chr11	54092116	54092616	+
25950	chr15	81068496	81068996	+
25951	chr17	7145706	7146466	+
25952	chr6	119198757	119199453	+
25953	chr19	57274128	57274754	+
25954	chr9	55283254	55283754	+
25955	chr19	14668300	14669198	+
25956	chr6	88964060	88964812	+
25957	chr1	60669868	60670368	+
25958	chr19	40873719	40874219	+
25959	chr2	92140953	92141829	+
25960	chr17	49429682	49430596	+
25961	chr13	25115921	25116421	+
25962	chr3	60579992	60580492	+
25963	chr14	13901508	13902008	+
25964	chr10	89771557	89772269	+
25965	chr15	85246959	85247589	+
25966	chr6	34610499	34610999	+
25967	chr14	74888908	74889576	+
25968	chr15	25282212	25283022	+
25969	chr5	105063059	105063559	+
25970	chr2	33025210	33025990	+
25971	chr6	54631760	54632396	+
25972	chr7	48131895	48132659	+
25973	chr3	135675580	135676080	+
25975	chr4	133675482	133676278	+
25976	chr12	106290958	106291458	+
25978	chr5	65904938	65905694	+
25979	chr6	35379823	35380323	+
25980	chr2	165854454	165854954	+
25981	chr5	149313413	149314039	+
25982	chr1	160912214	160913012	+
25983	chr16	45349233	45349733	+
25984	chr9	13903363	13903863	+
25985	chr9	122245715	122246469	+
25986	chr16	75823127	75823627	+
25987	chr4	88692714	88693214	+
25988	chr1	54833986	54834810	+
25989	chr6	100170478	100170978	+
25990	chr12	84752093	84752593	+
25991	chr10	15391606	15392260	+
25992	chr7	29231942	29232566	+
25993	chr15	77864251	77864751	+
25994	chr4	117484063	117484841	+
25995	chr16	78560409	78560909	+
25996	chr2	23033987	23034871	+
25997	chr16	20693027	20693527	+
25998	chr6	54824672	54825172	+
25999	chr8	120067983	120068669	+
26000	chr13	95858909	95859541	+
26001	chr2	3703867	3704367	+
26002	chr5	107355712	107356394	+
26003	chr4	32399925	32400843	+
26004	chr1	179240588	179241088	+
26005	chr7	141558485	141559259	+
26006	chr16	84710436	84711164	+
26007	chr18	76248633	76249133	+
26008	chr7	79261742	79262372	+
26009	chr7	44839277	44839777	+
26010	chr17	83851184	83851942	+
26011	chr4	47495411	47496219	+
26012	chr2	163232390	163232890	+
26013	chr12	24633532	24634032	+
26015	chr17	45506719	45507369	+
26016	chrX	37049135	37049761	+
26017	chr4	129508349	129509207	+
26018	chr4	155962214	155962914	+
26019	chr17	34398551	34399375	+
26020	chr6	114866866	114867366	+
26021	chr18	5377955	5378841	+
26022	chr5	143522729	143523229	+
26023	chr9	72278790	72279550	+
26024	chr4	32308041	32308921	+
26025	chr15	97472086	97472852	+
26026	chr9	66873490	66874116	+
26028	chr1	164962509	164963321	+
26029	chr11	104617754	104618616	+
26030	chr13	74025012	74025638	+
26031	chr11	21221454	21222158	+
26032	chr16	76416059	76416559	+
26033	chr9	108443092	108443592	+
26034	chr5	118620549	118621049	+
26035	chrX	136986017	136987035	+
26036	chr7	144941809	144942891	+
26037	chr5	29901716	29902376	+
26038	chr1	165805008	165805508	+
26039	chr6	115538757	115539387	+
26040	chr14	27390511	27391011	+
26042	chr10	62864010	62864510	+
26043	chr2	103585899	103586749	+
26044	chr9	118282469	118283093	+
26045	chr9	92252716	92253560	+
26046	chr17	29606176	29607086	+
26047	chr4	155469082	155469856	+
26048	chr9	65180308	65181088	+
26049	chr10	40381245	40381745	+
26051	chr6	125301923	125302423	+
26053	chr1	85732336	85733104	+
26054	chr17	32161884	32162764	+
26055	chr6	146702388	146703142	+
26057	chr1	156913342	156913842	+
26058	chr17	34087139	34087639	+
26059	chr9	86623732	86624232	+
26060	chr2	70827336	70827836	+
26061	chrX	36739517	36740273	+
26062	chr10	75434359	75435131	+
26063	chr5	121328430	121329062	+
26064	chr3	139062240	139062740	+
26065	chr11	88164611	88165111	+
26066	chr16	23314303	23315001	+
26067	chr4	126861582	126862082	+
26068	chr1	151765257	151766009	+
26069	chr1	180198919	180199419	+
26070	chr14	53878765	53879393	+
26071	chr16	30533679	30534345	+
26072	chr14	121987714	121988214	+
26073	chr11	99186814	99187314	+
26074	chrX	140529056	140529944	+
26075	chr16	22431922	22432422	+
26076	chr17	83815854	83816354	+
26077	chr2	18390550	18391268	+
26078	chr13	111933811	111934437	+
26079	chr11	100525587	100526321	+
26080	chr4	120986522	120987276	+
26081	chr4	148900099	148900725	+
26082	chr15	25992593	25993257	+
26083	chr11	111791498	111792314	+
26084	chr14	61294354	61294854	+
26085	chr11	97335826	97336452	+
26086	chr8	84773747	84774585	+
26087	chr2	13836173	13836799	+
26088	chr16	29834477	29835109	+
26089	chr11	21140491	21141183	+
26090	chr4	128690929	128691685	+
26091	chr3	104815017	104815731	+
26092	chr15	38244473	38244973	+
26093	chr4	119689470	119690710	+
26094	chr2	102895753	102896425	+
26095	chr3	83970022	83970886	+
26096	chr4	154942624	154943124	+
26097	chr14	25032380	25032880	+
26098	chr1	182082189	182082689	+
26099	chr16	27349115	27349917	+
26100	chr12	51678495	51679139	+
26101	chr1	125422583	125423215	+
26102	chr3	149304933	149305559	+
26104	chr5	136553244	136553872	+
26105	chr3	101501687	101502187	+
26106	chr6	144919943	144920581	+
26107	chrX	101766453	101767253	+
26108	chr3	53036844	53037344	+
26109	chr7	141426205	141426831	+
26111	chr1	165730039	165730539	+
26112	chr10	93205239	93205739	+
26113	chr10	21982163	21982937	+
26114	chr12	108650610	108651246	+
26115	chr8	84191867	84192495	+
26116	chr17	87502774	87503274	+
26117	chr13	43445380	43445880	+
26118	chr3	149326914	149327540	+
26119	chr10	42838705	42839205	+
26120	chr16	33703456	33704082	+
26121	chr8	115391310	115391934	+
26122	chr11	115746023	115746523	+
26123	chr10	128043275	128044333	+
26124	chr9	13555909	13556575	+
26125	chr11	98595113	98595741	+
26126	chr4	119111572	119112302	+
26127	chr19	32361913	32362673	+
26128	chr8	121025292	121026078	+
26129	chr13	98205139	98206523	+
26130	chr4	134737613	134738401	+
26131	chr17	63405595	63406095	+
26132	chr9	88361983	88362483	+
26133	chr16	23249958	23250458	+
26134	chr12	80249107	80250057	+
26135	chr18	39800999	39801663	+
26136	chr11	61029603	61030103	+
26137	chr17	44718858	44719512	+
26138	chr11	75268800	75269564	+
26139	chr3	51390959	51391459	+
26140	chr3	97003580	97004080	+
26141	chr17	84122335	84123111	+
26142	chr1	89096278	89097064	+
26143	chr16	31683150	31683650	+
26144	chr12	69187343	69187971	+
26145	chr4	34869380	34870338	+
26146	chr10	93672388	93673420	+
26147	chr11	117239890	117240390	+
26148	chr1	86669486	86670110	+
26149	chr5	44239134	44239634	+
26150	chr4	32621876	32622706	+
26151	chr8	84997772	84998398	+
26153	chr5	139284717	139285529	+
26154	chr11	58290818	58291318	+
26155	chr15	57887985	57888631	+
26156	chr7	74497173	74497673	+
26157	chr11	20896450	20897092	+
26158	chr6	15728688	15729316	+
26159	chr9	21624970	21625612	+
26160	chr16	43620508	43621132	+
26161	chr9	61506135	61506911	+
26162	chr16	91933124	91933874	+
26163	chr7	99314095	99315089	+
26164	chrX	50604709	50605663	+
26165	chr17	34210511	34211011	+
26166	chr1	52018791	52019545	+
26167	chr9	106883592	106884508	+
26168	chr10	111782136	111782636	+
26169	chr2	58567492	58568202	+
26170	chr3	131143424	131143924	+
26171	chr6	124802608	124803234	+
26172	chr17	84944572	84945072	+
26173	chr7	45573395	45573895	+
26174	chr14	22183218	22183718	+
26175	chr10	21153174	21153954	+
26176	chr13	95063326	95064138	+
26177	chr16	43650425	43650925	+
26178	chr2	179961671	179962583	+
26179	chr7	66389193	66389693	+
26180	chr12	115980455	115981085	+
26182	chr5	150372482	150372982	+
26183	chr7	141064078	141064578	+
26184	chr2	3709682	3710182	+
26186	chr9	61349486	61350112	+
26187	chr9	110540801	110541443	+
26188	chr6	82823921	82824549	+
26189	chr1	106606544	106607044	+
26190	chr10	94864657	94865411	+
26191	chr16	30145606	30146240	+
26192	chrX	167138336	167139188	+
26193	chr17	35697642	35698142	+
26195	chr10	93306493	93307129	+
26196	chr3	51511112	51511612	+
26198	chrX	159715460	159716500	+
26199	chr3	19299063	19300013	+
26200	chr19	10750706	10751376	+
26201	chr17	13746034	13746534	+
26202	chr8	26835622	26836468	+
26203	chr4	59170119	59170619	+
26204	chr14	25561703	25562423	+
26205	chr2	181442915	181443415	+
26206	chr14	8254764	8255538	+
26207	chr5	62858922	62859556	+
26208	chr10	128135724	128136350	+
26210	chr5	106982197	106982823	+
26211	chr18	61647087	61647587	+
26212	chr13	92671211	92671711	+
26213	chr18	58009492	58009992	+
26214	chr11	32039258	32039758	+
26215	chr2	164866789	164867289	+
26216	chr10	43330734	43331234	+
26217	chr6	41121873	41122539	+
26218	chr3	52281687	52282335	+
26220	chr17	23993496	23994346	+
26221	chr4	87669598	87670098	+
26222	chr9	103486391	103487059	+
26223	chr7	99152569	99153355	+
26224	chr1	143654301	143654801	+
26225	chr10	61559488	61559988	+
26226	chr6	71787964	71788590	+
26228	chr2	121167556	121168408	+
26229	chr11	106780386	106781298	+
26230	chr13	113812340	113812840	+
26231	chr12	77140775	77141685	+
26232	chr12	73714177	73714677	+
26233	chr15	25441149	25441793	+
26235	chr13	30793645	30794145	+
26236	chr7	64032831	64033511	+
26238	chr11	57657971	57658605	+
26240	chr6	28352319	28352819	+
26241	chr6	29287140	29287924	+
26242	chr11	120941032	120941788	+
26243	chrX	101730085	101731469	+
