	Chr	Start	End	Strand
13061	chr3	103102002	103103244	+
13065	chr15	80629479	80630535	+
13069	chr15	50687146	50688296	+
13077	chr1	7396893	7398313	+
13083	chr17	7938496	7939510	+
13088	chr6	72161755	72162563	+
13095	chr18	68969014	68969924	+
13097	chr9	78527386	78528708	+
13100	chr10	60191485	60192287	+
13104	chr11	53656558	53657460	+
13106	chr14	66805344	66806458	+
13124	chr16	23274289	23275283	+
13125	chr12	33166922	33168000	+
13132	chr2	31025892	31027084	+
13135	chr1	153617150	153617650	+
13140	chr6	121183461	121184223	+
13143	chr12	83596524	83597346	+
13148	chr11	68498952	68499452	+
13152	chr5	123661669	123662675	+
13153	chr6	100670278	100671406	+
13156	chr14	74984760	74985670	+
13158	chr17	21478134	21479838	+
13160	chr9	96758837	96759721	+
13161	chr1	39575618	39576618	+
13162	chr4	106869172	106870180	+
13170	chr10	19612935	19613759	+
13175	chr9	45126832	45127820	+
13176	chr9	107985009	107986285	+
13180	chr12	99607917	99609755	+
13182	chr19	21050776	21051528	+
13186	chr1	37585833	37586843	+
13200	chr3	116380775	116381675	+
13207	chr6	129312588	129313858	+
13213	chr10	91176846	91177850	+
13220	chr19	11044733	11045655	+
13222	chr14	26825957	26826963	+
13224	chrX	7669969	7671029	+
13227	chr2	122377043	122378083	+
13235	chr1	173508251	173509401	+
13240	chr12	75282715	75283343	+
13241	chr1	38723858	38724866	+
13245	chr2	173049283	173050061	+
13262	chr1	176996358	176997362	+
13267	chr18	88893014	88893902	+
13268	chr14	53072612	53074404	+
13270	chr4	149661914	149662830	+
13271	chrX	169880266	169881286	+
13278	chr1	191110602	191111356	+
13288	chr3	119782034	119783538	+
13295	chr2	71046253	71047285	+
13305	chr19	3533564	3534740	+
13314	chr10	96237655	96238589	+
13318	chr12	35640709	35641471	+
13324	chr14	118700179	118700811	+
13337	chr9	53771455	53771955	+
13340	chr17	12614927	12615427	+
13343	chr11	77493497	77494121	+
13349	chr5	105113976	105115144	+
13352	chr15	58974823	58975715	+
13353	chr5	121564202	121564974	+
13358	chr13	37873201	37874231	+
13361	chr1	152019318	152020324	+
13363	chr6	108325647	108327075	+
13364	chr13	51803820	51805236	+
13371	chr17	47542838	47544258	+
13377	chr2	145225831	145226555	+
13378	chr1	182363155	182364071	+
13380	chr3	115977479	115978743	+
13391	chr5	110979693	110980567	+
13395	chr9	122998430	122999888	+
13396	chr7	64326749	64328145	+
13397	chr14	121973436	121974616	+
13399	chr10	86730979	86731747	+
13407	chr13	109232114	109232866	+
13416	chr16	45349630	45350514	+
13422	chr3	93594068	93595378	+
13424	chr16	18732620	18733384	+
13433	chr7	38084613	38085239	+
13441	chr1	184046556	184047756	+
13442	chr4	133544947	133546393	+
13453	chr7	65704574	65705208	+
13460	chr12	113447480	113448530	+
13467	chr5	100651274	100652166	+
13468	chr14	18022292	18022792	+
13469	chr10	67100236	67101248	+
13471	chr19	57104360	57105826	+
13475	chr1	75251411	75252191	+
13480	chr9	114451980	114452846	+
13486	chr2	84938495	84938995	+
13495	chr6	50321283	50321913	+
13499	chr3	115766198	115767004	+
13505	chr5	115721779	115722665	+
13507	chr13	99410409	99411311	+
13509	chr1	16177484	16178234	+
13510	chr7	125588412	125589182	+
13517	chr5	122948234	122949496	+
13522	chr5	74126204	74127124	+
13523	chr9	89210517	89212679	+
13530	chr5	134326019	134326661	+
13534	chr11	103374073	103375439	+
13535	chr9	96795477	96796383	+
13538	chr9	114506524	114507888	+
13541	chr15	95825724	95826960	+
13544	chr2	26236594	26237774	+
13547	chr2	26603386	26604438	+
13554	chr15	5431778	5432792	+
13558	chr14	20034776	20035434	+
13566	chr16	51701131	51702815	+
13568	chr8	66860937	66861707	+
13570	chr10	30626799	30628109	+
13573	chr11	63918607	63920477	+
13576	chr3	96570776	96571802	+
13578	chr2	156885158	156886008	+
13579	chr6	17654361	17655627	+
13580	chr6	97317843	97318909	+
13581	chr13	85429462	85430446	+
13582	chr3	95540973	95541907	+
13586	chr11	32582896	32583774	+
13592	chr3	37200955	37201455	+
13596	chr16	48761218	48761988	+
13597	chr9	56260384	56261452	+
13613	chr6	140541772	140542664	+
13615	chr16	57575235	57576813	+
13616	chr1	92122577	92123503	+
13620	chr19	53216265	53217323	+
13622	chr6	120190502	120191748	+
13630	chr4	59224765	59225899	+
13637	chr5	3340692	3342182	+
13639	chr2	38607200	38608556	+
13649	chr16	23350025	23350921	+
13651	chr4	11721619	11722499	+
13659	chr14	73044869	73046069	+
13660	chr16	55746746	55748032	+
13661	chr13	44535607	44536485	+
13672	chr17	14960026	14961756	+
13676	chr6	134833708	134834926	+
13678	chrX	102031721	102032971	+
13679	chr16	17131775	17132479	+
13684	chr9	35423028	35423652	+
13686	chr6	83349210	83350048	+
13688	chr19	34587737	34588409	+
13690	chr17	83973196	83973966	+
13696	chr5	148554582	148555370	+
13707	chr16	20097579	20098677	+
13714	chr5	129021112	129022296	+
13718	chr15	12576782	12577660	+
13721	chr14	87079242	87079994	+
13723	chr13	5774905	5776065	+
13725	chr7	98703692	98704622	+
13731	chr1	61046432	61047604	+
13735	chr4	101260585	101261391	+
13751	chr7	29039395	29040139	+
13752	chr12	32200708	32201864	+
13756	chr2	72126147	72126647	+
13765	chr18	89159862	89160818	+
13771	chr6	97351987	97353145	+
13772	chr7	30593988	30594772	+
13775	chr3	126833765	126834719	+
13777	chrX	96100511	96101595	+
13778	chrX	134158657	134159593	+
13785	chr17	84293352	84294244	+
13789	chr4	145341685	145342335	+
13792	chr14	53794450	53795604	+
13796	chr10	21946657	21947533	+
13802	chr5	103360201	103360833	+
13806	chr19	25058951	25059913	+
13819	chr7	120830673	120831173	+
13823	chr15	97784165	97785287	+
13824	chr11	77483655	77484281	+
13827	chr6	83440116	83441120	+
13832	chr16	52049372	52050330	+
13845	chr1	106558376	106559510	+
13850	chr2	38286519	38287157	+
13851	chr17	5828039	5829043	+
13860	chr14	54681104	54683060	+
13866	chr10	82795247	82795879	+
13868	chrY	1244891	1246087	+
13869	chr17	79895105	79895857	+
13876	chr6	12037732	12038734	+
13886	chr13	43751419	43753045	+
13887	chr9	45080807	45081859	+
13891	chr7	80762668	80764026	+
13893	chr10	117624922	117626100	+
13901	chr2	38609955	38610715	+
13902	chr19	46522652	46523152	+
13905	chr6	148895441	148896489	+
13915	chr5	34466632	34467866	+
13918	chr1	78537442	78538070	+
13920	chr16	51703349	51704539	+
13934	chr18	74392360	74393300	+
13937	chr5	110268648	110269542	+
13940	chr14	60784396	60785150	+
13945	chr15	61988544	61989610	+
13946	chr9	96785299	96786159	+
13955	chr9	40449955	40450591	+
13957	chr11	117959427	117960359	+
13962	chr19	11120602	11122012	+
13964	chr17	7871754	7872254	+
13970	chr6	31187322	31188378	+
13976	chr3	135200601	135201101	+
13977	chr15	98483674	98484470	+
13985	chr17	83815484	83816758	+
13997	chr17	80933636	80934136	+
14002	chr4	106281067	106281971	+
14004	chr1	60770827	60772265	+
14007	chr9	70690928	70692268	+
14009	chr5	121544996	121545750	+
14010	chr17	52124326	52125214	+
14013	chr2	150909346	150910392	+
14015	chr16	87725827	87726587	+
14016	chrX	167065815	167067923	+
14018	chr4	47313879	47315067	+
14025	chr16	87431277	87432163	+
14029	chr10	59511245	59512391	+
14030	chr19	59388518	59389432	+
14036	chr9	77940764	77941860	+
14037	chr13	24684913	24685919	+
14043	chr18	75489209	75489709	+
14047	chr1	74295607	74296471	+
14048	chr2	173083403	173084323	+
14054	chr18	84026092	84027070	+
14059	chr2	128379807	128381077	+
14063	chr2	83993462	83994216	+
14065	chr4	8921803	8923099	+
14067	chr13	24682024	24682918	+
14077	chr12	54316693	54317605	+
14081	chr13	62880089	62880851	+
14087	chr9	109862287	109862913	+
14098	chr15	53139772	53140674	+
14106	chrX	36278549	36279449	+
14111	chr17	25257492	25258242	+
14118	chr17	8146783	8147859	+
14123	chr11	75152854	75153808	+
14128	chr12	110463400	110464312	+
14131	chr8	81860944	81862568	+
14135	chr5	43947164	43948088	+
14136	chr2	144594076	144594576	+
14141	chr16	45347257	45348141	+
14151	chrX	12014693	12015725	+
14162	chr5	105623199	105623955	+
14163	chr7	80170953	80171589	+
14171	chr8	36028634	36029134	+
14181	chr2	72282056	72283054	+
14186	chr12	54202117	54202779	+
14189	chr14	103656904	103657706	+
14195	chr3	88494751	88495375	+
14200	chr10	20771765	20772653	+
14209	chr7	75799401	75800365	+
14216	chr12	84206783	84207557	+
14217	chr1	63119396	63120478	+
14222	chr10	81352009	81352883	+
14227	chr9	40757533	40758433	+
14232	chr14	53762260	53763944	+
14235	chr18	70563075	70563575	+
14253	chr3	68056094	68056982	+
14259	chr6	108668121	108669021	+
14261	chr2	93416323	93417327	+
14264	chr11	44475393	44476583	+
14270	chr9	107315539	107317015	+
14272	chr9	15493541	15494305	+
14273	chr15	9466590	9467466	+
14277	chr16	21727763	21728391	+
14295	chr3	88774704	88775662	+
14296	chr2	68430338	68430966	+
14297	chr5	20941309	20942311	+
14299	chr12	21335978	21336744	+
14302	chr5	28269589	28270089	+
14303	chr13	6626420	6627642	+
14307	chr12	35039019	35039889	+
14310	chr1	130508135	130508885	+
14314	chr19	36534211	36534711	+
14319	chr12	69511239	69511955	+
14327	chr2	155720725	155721225	+
14340	chr1	137902745	137903861	+
14343	chr14	27308144	27309574	+
14344	chr15	50512839	50513729	+
14346	chr18	32597378	32598290	+
14352	chr6	31201123	31202115	+
14353	chr14	63132010	63132936	+
14357	chr4	128608941	128609879	+
14358	chr13	95685369	95686385	+
14366	chr16	24859900	24860532	+
14368	chr15	61548235	61549513	+
14373	chr15	66817595	66818505	+
14375	chr5	147431448	147432562	+
14381	chr1	156921185	156922173	+
14384	chr12	40536140	40536640	+
14393	chr9	121642803	121643303	+
14396	chr2	126466038	126466802	+
14397	chr8	13608628	13609526	+
14401	chr6	127265564	127266688	+
14405	chr16	87324249	87324749	+
14409	chr2	52310315	52311221	+
14412	chr15	64261022	64261694	+
14417	chr3	130979324	130980214	+
14422	chr12	104236321	104237451	+
14427	chrX	48317911	48318809	+
14428	chr10	93175785	93176943	+
14433	chr9	96669641	96670401	+
14440	chr9	63074165	63074975	+
14443	chr15	80518218	80518878	+
14445	chr1	36235430	36236330	+
14446	chr4	150059693	150060605	+
14448	chr2	156267375	156268271	+
14453	chr2	11230590	11231606	+
14455	chr9	123479164	123479792	+
14457	chr7	19920516	19921324	+
14459	chrX	52759782	52761008	+
14463	chr13	97241718	97242502	+
14467	chr10	88420590	88421240	+
14476	chr11	116393777	116395393	+
14487	chr15	61419855	61421349	+
14492	chr16	76340616	76341532	+
14495	chr13	45883863	45884997	+
14504	chr8	70905574	70906832	+
14505	chr17	71184006	71184802	+
14506	chr11	75319811	75320687	+
14507	chr10	111160087	111161303	+
14512	chr15	38452193	38453039	+
14514	chr4	32306677	32307307	+
14518	chr16	51687436	51688214	+
14520	chr6	116185778	116187134	+
14521	chr4	32237914	32238952	+
14530	chrX	109160765	109161515	+
14534	chr7	66147131	66148017	+
14535	chr11	109331087	109331969	+
14537	chr18	65374596	65375724	+
14553	chr2	32120549	32121395	+
14557	chr11	11788278	11788912	+
14560	chr2	114032342	114033146	+
14566	chr12	98746986	98747916	+
14569	chr4	15272591	15273601	+
14570	chr5	139298877	139299835	+
14576	chrX	109012057	109013343	+
14581	chr10	58354088	58354840	+
14587	chrX	107094472	107095904	+
14590	chr6	72970617	72971721	+
14591	chr3	116465649	116466537	+
14598	chrX	166952361	166953121	+
14601	chr7	142284549	142285183	+
14602	chr1	91187519	91188151	+
14607	chr15	75033392	75034172	+
14614	chr7	116231052	116231686	+
14620	chr10	93430873	93431753	+
14626	chr4	136143817	136144317	+
14627	chr11	117963030	117964078	+
14628	chr5	31520376	31521138	+
14633	chr11	99199341	99200257	+
14636	chr18	77071868	77073070	+
14641	chr3	98338662	98339554	+
14643	chr12	69680505	69681383	+
14644	chr9	123835121	123835881	+
14649	chr16	87706120	87706880	+
14653	chr1	86509241	86509869	+
14654	chr10	75330295	75331179	+
14661	chr2	103004732	103005900	+
14667	chr18	39035140	39035640	+
14668	chr5	107148179	107149311	+
14669	chr15	81097705	81098485	+
14674	chr14	121329948	121331126	+
14676	chr3	84826485	84827573	+
14684	chr14	32783967	32784467	+
14708	chr16	32650226	32651258	+
14717	chr9	46067013	46067965	+
14726	chr12	73574915	73575415	+
14736	chr9	114760503	114761383	+
14742	chr3	19318809	19319659	+
14744	chr8	34740043	34740929	+
14753	chrX	151801088	151801966	+
14755	chr9	46083681	46084741	+
14764	chr12	21451389	21452017	+
14767	chr7	24452053	24452553	+
14772	chr15	97252139	97252777	+
14777	chr7	120917587	120918673	+
14780	chr13	30814361	30815337	+
14781	chr15	25227418	25228054	+
14792	chr15	42676133	42677035	+
14798	chr15	66788010	66788784	+
14801	chr17	21462849	21463783	+
14808	chr9	40536836	40537650	+
14811	chr2	30718743	30719695	+
14813	chr7	122397298	122397798	+
14814	chr6	134060944	134062004	+
14825	chr1	86733582	86734208	+
14826	chr12	77292642	77293692	+
14836	chr11	58303006	58303914	+
14844	chr1	85597478	85599528	+
14845	chr6	128753804	128754748	+
14852	chr13	30824836	30825586	+
14854	chr10	34206790	34207724	+
14864	chr3	69654525	69655247	+
14866	chr17	27856899	27857969	+
14870	chr6	112861777	112862403	+
14877	chr11	90264047	90264547	+
14882	chr2	150749085	150749585	+
14886	chr17	50677433	50678183	+
14892	chr13	92844560	92845378	+
14895	chr4	117139089	117139841	+
14897	chr3	131134133	131135135	+
14901	chr8	22717770	22718522	+
14905	chr3	51339621	51340543	+
14909	chr10	51528510	51529204	+
14910	chr19	46612767	46613901	+
14921	chrX	12005590	12006866	+
14922	chr11	117828395	117829065	+
14932	chr19	44256955	44258057	+
14938	chr14	16371600	16372788	+
14944	chr3	84686958	84687584	+
14945	chr6	92091820	92092828	+
14949	chr2	122468845	122469521	+
14955	chr16	31696333	31696961	+
14956	chr2	11622616	11623300	+
14964	chr6	97309039	97310363	+
14969	chr6	124782424	124783050	+
14971	chr1	36295660	36296580	+
14973	chrX	38180004	38181206	+
14982	chr5	43948345	43949041	+
14986	chr13	30752197	30752949	+
14987	chr1	165673639	165675053	+
14994	chr12	115403694	115404640	+
15002	chr8	122284249	122284897	+
15004	chr4	63906187	63907205	+
15006	chr5	64490061	64491041	+
15008	chr16	76322961	76323599	+
15023	chr12	76922897	76923659	+
15028	chr4	32315104	32315988	+
15035	chr7	6343263	6344159	+
15036	chr6	136431220	136431994	+
15037	chr13	43300845	43301345	+
15047	chr6	99253865	99254723	+
15053	chr2	117436029	117437131	+
15054	chr6	108448002	108448810	+
15055	chr6	86497637	86498137	+
15056	chr15	96459096	96460236	+
15061	chr13	43554913	43555413	+
15065	chrX	107251820	107252840	+
15069	chrX	73214039	73215581	+
15076	chr5	29946253	29947035	+
15094	chr10	59608337	59609247	+
15099	chr5	44223721	44224345	+
15106	chr2	166011665	166012547	+
15110	chr8	113656100	113656600	+
15113	chr13	46722662	46724090	+
15114	chr11	75279413	75279913	+
15120	chr14	54448872	54449496	+
15121	chr10	19077914	19078708	+
15124	chr16	52090453	52091421	+
15131	chrX	159372015	159373227	+
15134	chr14	120406836	120407894	+
15145	chr9	64814752	64815852	+
15153	chr16	92675487	92676247	+
15154	chr2	173737670	173738466	+
15155	chr6	149040111	149040999	+
15159	chr9	57076803	57077433	+
15165	chr3	104771313	104772069	+
15174	chr7	139684506	139685006	+
15176	chr12	100985316	100985816	+
15178	chr8	106006207	106007455	+
15186	chr2	128464891	128465679	+
15188	chr6	33056145	33057051	+
15194	chr2	129100780	129101764	+
15195	chr17	26552709	26553649	+
15197	chr17	87376098	87376912	+
15199	chr16	24599694	24600194	+
15217	chr5	114323013	114323639	+
15222	chr15	94275752	94276508	+
15223	chr17	64826745	64827245	+
15227	chr9	32521323	32522307	+
15237	chr7	7188189	7188817	+
15241	chr16	31233048	31234242	+
15248	chr14	18233262	18234024	+
15255	chr3	19306161	19307073	+
15256	chr9	25167334	25167960	+
15261	chr13	44321066	44321844	+
15262	chr11	46063493	46064397	+
15279	chr10	37334285	37335331	+
15284	chr11	98788298	98789216	+
15291	chr5	115694701	115695725	+
15294	chr10	75446679	75447179	+
15297	chr6	82740534	82741158	+
15299	chr5	120622341	120623117	+
15306	chr12	103343438	103343938	+
15312	chr19	12833035	12834027	+
15319	chr9	45251163	45251833	+
15330	chr11	64018886	64019386	+
15331	chr9	123844953	123845709	+
15332	chr3	105818523	105819277	+
15339	chrX	75084084	75084844	+
15341	chr4	124769295	124769795	+
15345	chr5	21735120	21735884	+
15349	chr2	9577402	9578044	+
15351	chr12	99610856	99611486	+
15353	chr9	54842530	54843030	+
15359	chr15	12588116	12588886	+
15369	chr19	46929131	46930371	+
15379	chr11	111800082	111801014	+
15380	chr7	66230511	66231287	+
15386	chr10	13873712	13874656	+
15394	chr1	155173558	155174456	+
15397	chr5	45675138	45675898	+
15416	chr3	89869061	89869913	+
15419	chr5	90382777	90383277	+
15420	chr12	35578132	35579020	+
15423	chr3	61406278	61407082	+
15427	chr9	13556229	13556861	+
15428	chr17	37028759	37029259	+
15434	chr11	32768749	32769619	+
15450	chr11	70512173	70513011	+
15451	chr14	53134671	53135973	+
15465	chr3	32708515	32709395	+
15466	chr3	131208413	131209051	+
15468	chr17	44690787	44691287	+
15471	chr6	134068595	134069491	+
15473	chr6	134071813	134072965	+
15478	chr8	34816017	34816657	+
15483	chr2	116975380	116976350	+
15486	chr5	16469345	16469845	+
15491	chr4	148437514	148438166	+
15497	chrX	167381873	167382887	+
15506	chr7	80186702	80187634	+
15507	chr12	85729400	85730206	+
15510	chr15	86034588	86035088	+
15513	chr6	134246116	134247066	+
15522	chr19	10946781	10947575	+
15524	chr10	14034649	14035683	+
15525	chr7	31147581	31148399	+
15534	chr13	74845736	74846362	+
15536	chrX	103695510	103696478	+
15543	chr2	93045057	93045557	+
15545	chr13	44799714	44800592	+
15551	chr13	44815024	44816224	+
15557	chr6	49322066	49323392	+
15558	chr2	65188106	65188994	+
15566	chr3	96848121	96848875	+
15572	chr4	11084010	11085000	+
15582	chr12	82284583	82285083	+
15585	chr9	121679359	121680149	+
15590	chr15	80025212	80025840	+
15602	chr11	103255608	103256538	+
15606	chr8	126809081	126810553	+
15614	chr4	44300828	44301592	+
15625	chr7	117381640	117382140	+
15628	chr3	35763034	35763534	+
15643	chr15	52900190	52900816	+
15648	chr6	31167921	31168829	+
15651	chr5	118361626	118362126	+
15652	chr4	32153229	32153853	+
15659	chr1	138595821	138596445	+
15665	chr11	5260848	5261726	+
15667	chr11	58167800	58168674	+
15668	chr4	44316116	44316752	+
15670	chr14	45037253	45038077	+
15674	chr2	160733928	160734428	+
15675	chr18	69084861	69085485	+
15676	chr5	33203453	33204079	+
15689	chr2	38471758	38472258	+
15693	chr2	117404088	117404982	+
15695	chr13	30781978	30783168	+
15699	chr2	102975694	102976608	+
15700	chr17	23980378	23980878	+
15711	chr5	100508862	100509362	+
15712	chr11	97836344	97837136	+
15725	chr4	40774034	40774950	+
15729	chr4	57350561	57351061	+
15730	chr11	83788867	83789367	+
15738	chr4	11091904	11093182	+
15744	chr9	111058755	111059389	+
15750	chr6	67366471	67367791	+
15751	chr8	35641669	35642297	+
15758	chr9	5311060	5312174	+
15763	chr19	32324597	32325097	+
15764	chr19	4063080	4064340	+
15765	chr7	117393988	117394488	+
15771	chr9	21330281	21330781	+
15772	chr4	152491183	152491683	+
15776	chr6	119499833	119500733	+
15783	chr6	47778308	47779058	+
15784	chr2	32711899	32712833	+
15785	chr14	74908283	74908915	+
15792	chr4	106787755	106788255	+
15795	chrX	159732682	159733492	+
15797	chr1	84837938	84839084	+
15801	chr2	150567426	150567926	+
15802	chr2	31297720	31298346	+
15810	chr13	30197962	30198462	+
15811	chr12	107233747	107234623	+
15822	chr14	118692400	118693026	+
15826	chr19	36410308	36411072	+
15840	chrX	7571134	7572036	+
15842	chr19	53404180	53405276	+
15845	chr3	84071158	84071942	+
15847	chr17	34179112	34179958	+
15851	chr3	152792523	152793023	+
15852	chr16	78198024	78198524	+
15856	chr4	59199940	59200890	+
15858	chr6	99272259	99273285	+
15860	chr9	77754985	77755789	+
15870	chr17	28484369	28485437	+
15871	chr7	16613582	16614962	+
15877	chr8	85428657	85429537	+
15878	chr2	18693658	18694282	+
15889	chr15	27709170	27709670	+
15890	chr19	5786946	5787574	+
15892	chr8	46934229	46935105	+
15894	chr9	45082909	45083535	+
15895	chr16	32516276	32516776	+
15897	chr9	46116753	46117377	+
15902	chr9	98986631	98987513	+
15905	chr9	116154544	116155186	+
15906	chr10	78372487	78373159	+
15917	chr2	127137160	127137934	+
15925	chr5	24825521	24826277	+
15927	chr10	28696678	28697580	+
15928	chr6	134205427	134206057	+
15934	chr8	91073392	91074188	+
15942	chrX	169892430	169893216	+
15943	chr11	44500932	44501432	+
15948	chr1	136174175	136174801	+
15950	chr9	44479415	44480205	+
15953	chr11	106722661	106723621	+
15956	chr5	144165458	144166342	+
15957	chr1	52055264	52056028	+
15958	chr17	47525866	47526684	+
15966	chr17	33865592	33866220	+
15970	chr3	118507794	118508706	+
15972	chr10	12801027	12801945	+
15974	chr6	48594158	48595030	+
15977	chr15	60169599	60171121	+
15983	chr9	56159781	56160663	+
15991	chr10	98686823	98687707	+
15992	chr5	149068008	149068638	+
15995	chr2	128413967	128414929	+
15996	chr8	86735387	86735887	+
16000	chr19	36221911	36222833	+
16003	chr13	112507670	112508170	+
16004	chr1	52067005	52068197	+
16005	chr12	102703672	102704172	+
16006	chr7	29001002	29001660	+
16010	chr15	67120082	67121112	+
16011	chr7	7209192	7210176	+
16012	chr1	61025613	61026797	+
16013	chr10	75780996	75781496	+
16017	chr6	134081714	134082610	+
16021	chr17	66112176	66112800	+
16027	chr2	72838392	72839306	+
16028	chr9	97307140	97307902	+
16041	chr6	41113714	41114214	+
16047	chr11	61698119	61698889	+
16053	chr17	4907694	4908724	+
16056	chr7	58630197	58631131	+
16057	chr13	32908026	32908906	+
16058	chr6	129333734	129334234	+
16060	chr10	93187763	93189047	+
16063	chr16	50204767	50205393	+
16064	chr7	63987500	63988132	+
16065	chr1	106032320	106033080	+
16070	chr12	100855975	100856475	+
16077	chr14	40937789	40938587	+
16083	chr11	8628621	8629121	+
16086	chr15	62239639	62240627	+
16087	chr9	21328147	21328971	+
16094	chr6	146747207	146747707	+
16096	chr3	157613359	157613859	+
16099	chr5	107645744	107646384	+
16102	chr2	167445538	167446494	+
16103	chr6	72897701	72898865	+
16104	chr5	33834315	33835271	+
16123	chr9	72408259	72408759	+
16128	chr3	37209982	37210608	+
16130	chr8	120710446	120711468	+
16134	chr12	12293642	12294588	+
16138	chr12	111766361	111767497	+
16142	chr4	108434046	108434802	+
16158	chr17	56625588	56626664	+
16160	chr13	30574661	30575415	+
16164	chr11	97125152	97125996	+
16178	chr13	96487188	96487814	+
16182	chr2	102896354	102896854	+
16185	chr9	37244540	37245224	+
16188	chr13	30777769	30778685	+
16192	chr13	51815749	51816385	+
16193	chr16	45758471	45759305	+
16196	chr2	3709632	3710258	+
16197	chr6	87500389	87500889	+
16202	chr16	45261696	45262196	+
16210	chr3	78965094	78965860	+
16222	chr8	41242704	41243626	+
16225	chr15	97667158	97667910	+
16229	chr13	10234128	10234628	+
16232	chr6	87551965	87552465	+
16235	chr8	110954336	110954984	+
16237	chr7	114467048	114467870	+
16238	chr5	147065497	147066515	+
16240	chr5	64498649	64499273	+
16243	chr6	15798046	15798800	+
16247	chr2	19629797	19630815	+
16248	chr12	102319931	102320859	+
16262	chr12	17750388	17750888	+
16266	chr10	61232467	61233255	+
16271	chr7	81008104	81008868	+
16278	chr4	149562096	149562732	+
16280	chr1	136116939	136117439	+
16285	chr1	53049670	53050170	+
16286	chr12	12372774	12373542	+
16290	chr4	53490750	53491412	+
16293	chr6	149355279	149356135	+
16294	chr17	48462078	48462578	+
16295	chr7	75632922	75633714	+
16298	chr3	153719531	153720225	+
16309	chr3	88457107	88457607	+
16311	chr15	63997351	63998177	+
16322	chr1	39944404	39945174	+
16324	chr11	61160286	61160786	+
16327	chr9	61830130	61830754	+
16332	chr15	59913285	59913913	+
16333	chr9	11396627	11397385	+
16339	chr13	5790335	5791263	+
16342	chr18	80714454	80715516	+
16348	chr1	152152142	152152796	+
16351	chr3	135666358	135667132	+
16354	chr7	127952654	127953594	+
16355	chr1	180407968	180408948	+
16359	chr4	127114836	127115592	+
16362	chr15	53235520	53236148	+
16363	chr3	20142733	20143511	+
16364	chr19	32574276	32574908	+
16368	chr1	130547797	130548621	+
16369	chr14	120405297	120405797	+
16370	chr11	98794166	98794666	+
16380	chr11	53820689	53821189	+
16383	chr12	25437962	25438858	+
16387	chr18	58560568	58561232	+
16396	chr10	19940802	19941302	+
16405	chr17	26549788	26550554	+
16408	chr3	79246645	79247145	+
16409	chr2	126474274	126474774	+
16410	chr2	173043753	173044521	+
16417	chr18	37892173	37892971	+
16433	chr11	118203788	118204288	+
16439	chr14	121824596	121825220	+
16448	chr1	43144101	43144999	+
16456	chr6	134344021	134345321	+
16460	chr3	89876097	89876887	+
16461	chr15	50654053	50654683	+
16468	chr16	75930015	75931043	+
16474	chr2	31036551	31037453	+
16475	chr12	105008803	105009303	+
16478	chr1	133799926	133800808	+
16483	chr5	115700323	115701501	+
16487	chr17	52036604	52037104	+
16490	chr11	88161098	88162064	+
16494	chr12	73726126	73726890	+
16500	chr16	23293756	23294714	+
16501	chr16	22547979	22548479	+
16502	chr19	41331672	41332512	+
16503	chr2	132016309	132017149	+
16504	chr4	63643874	63644502	+
16509	chr14	66249402	66250182	+
16511	chrX	50874091	50874849	+
16517	chr19	53311016	53311910	+
16521	chr2	25371975	25372475	+
16522	chr12	85122942	85123442	+
16523	chr3	106781153	106782051	+
16524	chr19	56680808	56681494	+
16527	chr10	18917689	18918443	+
16528	chr15	27624693	27625497	+
16537	chr10	117493687	117494527	+
16541	chr1	131079759	131080259	+
16546	chr17	12754511	12755143	+
16560	chrX	48593565	48594463	+
16561	chr1	178188085	178188709	+
16565	chr19	29185099	29185825	+
16571	chr9	115492194	115492694	+
16572	chr2	172394735	172395495	+
16575	chr18	14653357	14653991	+
16580	chr8	72330684	72331184	+
16587	chr8	19979876	19980638	+
16604	chr13	104607398	104608112	+
16611	chr13	52099972	52100472	+
16614	chr4	12089681	12090761	+
16618	chr13	91801615	91802241	+
16622	chr10	75417283	75417783	+
16623	chr7	132719592	132720284	+
16625	chr1	92235585	92236085	+
16631	chr4	149759461	149760087	+
16635	chr9	57831384	57831884	+
16645	chr5	147366346	147366846	+
16649	chr14	60704104	60705230	+
16660	chr4	133091213	133091963	+
16666	chr10	121445710	121446488	+
16668	chr17	87513830	87514330	+
16671	chr14	25780711	25781335	+
16674	chr3	51358730	51359230	+
16677	chrX	8131656	8132556	+
16687	chr11	64115177	64115935	+
16699	chr15	9455845	9456581	+
16702	chr10	19045907	19046975	+
16707	chr18	9399514	9400348	+
16709	chr14	31829505	31830701	+
16710	chr5	105558396	105559214	+
16716	chr1	61049377	61050217	+
16717	chr13	97205348	97205848	+
16725	chr3	144627594	144628094	+
16741	chr17	79455031	79455809	+
16742	chr18	75387491	75388239	+
16743	chr11	117810447	117810947	+
16750	chr5	104958156	104958656	+
16751	chr2	44344594	44345362	+
16753	chr16	92620916	92621552	+
16758	chr4	145283404	145283904	+
16765	chr11	32196044	32196544	+
16766	chr11	88627573	88628073	+
16768	chr14	40927027	40927527	+
16778	chr6	120528871	120529591	+
16783	chr1	152084827	152085453	+
16785	chr12	15995673	15996311	+
16786	chr11	53799845	53800471	+
16793	chr15	75018932	75020558	+
16804	chr12	3981307	3981807	+
16807	chr7	66185016	66185830	+
16808	chr9	64914255	64914885	+
16813	chr5	120502591	120503343	+
