	Chr	Start	End	Strand
28508	chr11	80481024	80481798	+
28515	chr1	35861040	35861540	+
28516	chr9	109041066	109041708	+
28517	chr3	51634617	51635253	+
28519	chrX	77531630	77532406	+
28524	chr10	117987757	117988257	+
28529	chr19	55667614	55668114	+
28532	chr7	75584713	75585213	+
28533	chr2	126602507	126603007	+
28534	chr11	97130412	97131060	+
28547	chr18	82498274	82498900	+
28551	chrX	98266337	98266987	+
28555	chr15	80817518	80818018	+
28560	chr15	38544103	38544727	+
28561	chr17	50466878	50467378	+
28562	chr10	59958288	59958788	+
28580	chr7	130886217	130886717	+
28581	chr17	73142697	73143197	+
28583	chr11	116407255	116408017	+
28591	chr19	53155906	53156406	+
28596	chr1	87914993	87915493	+
28598	chr2	25665884	25666552	+
28599	chr5	106457232	106457870	+
28602	chr5	77123036	77123852	+
28618	chr7	15944360	15945050	+
28620	chr2	11118500	11119000	+
28621	chr13	44735568	44736068	+
28628	chr15	83440030	83440530	+
28632	chr9	95314108	95314778	+
28633	chr19	29437481	29438331	+
28634	chr3	135672658	135673158	+
28635	chr1	178191088	178191720	+
28642	chr3	20114851	20115351	+
28644	chr8	35629216	35629872	+
28650	chr12	108937588	108938248	+
28653	chr14	105239755	105240379	+
28656	chr15	100301444	100302294	+
28659	chr9	59934945	59935445	+
28666	chr10	115245720	115246220	+
28671	chr8	33853366	33853866	+
28674	chr14	53350751	53351251	+
28686	chr5	143511679	143512179	+
28688	chr18	82514556	82515056	+
28689	chr5	115058613	115059113	+
28690	chr13	96667830	96668462	+
28691	chr8	81585967	81586467	+
28696	chr13	95883969	95884469	+
28698	chr10	94525131	94525631	+
28700	chr1	127302767	127303403	+
28711	chr11	33952039	33952811	+
28725	chr6	108232604	108233236	+
28727	chr4	121012661	121013299	+
28729	chr2	147083691	147084191	+
28738	chr18	70602252	70602752	+
28741	chr9	96625084	96625844	+
28746	chr12	16873801	16874301	+
28748	chr7	74549664	74550300	+
28749	chr11	96476127	96476627	+
28751	chr13	54080061	54080737	+
28754	chr1	128561104	128561866	+
28759	chr9	21021849	21022349	+
28762	chr10	39429280	39429780	+
28763	chr15	99050136	99050800	+
28764	chr11	78851875	78852627	+
28769	chr10	118758357	118758857	+
28772	chr9	116296017	116296517	+
28773	chr18	80619597	80620365	+
28781	chr6	98808211	98808711	+
28785	chr2	166018475	166018975	+
28792	chr16	32499642	32500142	+
28794	chr5	118646557	118647057	+
28797	chr12	15930613	15931113	+
28802	chr7	117638027	117638527	+
28805	chr5	125357867	125358493	+
28813	chr8	3260303	3260803	+
28814	chr15	67292350	67292850	+
28818	chr12	35799632	35800132	+
28819	chr8	61305841	61306341	+
28820	chr15	59759596	59760096	+
28821	chr2	78980469	78980969	+
28834	chr10	96239505	96240005	+
28835	chr13	33011847	33012501	+
28840	chr8	61606482	61607280	+
28843	chr9	56292190	56292824	+
28845	chr3	37649871	37650371	+
28848	chr15	39118270	39118770	+
28849	chr3	9821113	9821737	+
28859	chr19	44461618	44462118	+
28863	chr2	68864493	68865259	+
28864	chr6	120930582	120931338	+
28866	chr7	127253602	127254102	+
28867	chr6	120014534	120015034	+
28868	chr11	70027354	70028000	+
28869	chr15	66899629	66900129	+
28873	chr18	46013424	46013924	+
28876	chr17	50069467	50070099	+
28882	chr1	136601787	136602287	+
28888	chr15	9677228	9677728	+
28890	chr5	122304000	122304500	+
28891	chr10	80371231	80371731	+
28893	chr5	62892567	62893067	+
28897	chr11	84692307	84693009	+
28898	chr15	82364703	82365203	+
28904	chr1	160050220	160050720	+
28915	chr11	34033464	34033964	+
28917	chr11	54442119	54442619	+
28921	chr6	127482948	127483448	+
28928	chr7	82236298	82237082	+
28929	chr9	66604933	66605433	+
28935	chr10	43757372	43757872	+
28943	chr2	29634375	29635091	+
28946	chr2	128466728	128467356	+
28950	chr17	36274867	36275367	+
28951	chr9	114446669	114447169	+
28955	chr16	7927462	7927962	+
28957	chr10	93125738	93126238	+
28968	chr7	104441097	104441597	+
28978	chr5	62743368	62744120	+
28980	chr2	70802506	70803352	+
28984	chr10	75428870	75429500	+
28989	chr13	52794326	52794978	+
28990	chr1	34237392	34238020	+
28991	chr13	108299769	108300269	+
28992	chr17	47542920	47543420	+
28994	chr4	149163570	149164444	+
29012	chr18	9401184	9401838	+
29028	chr6	145002031	145002725	+
29033	chr19	5258375	5258875	+
29043	chr3	37202391	37203029	+
29046	chr3	138334206	138334832	+
29048	chr19	3665165	3665795	+
29050	chr3	38568797	38569297	+
29054	chr9	95311636	95312136	+
29055	chr13	44320432	44320932	+
29056	chr1	162005052	162005552	+
29065	chr10	93768075	93768699	+
29077	chr10	121089616	121090242	+
29080	chr10	123191953	123192453	+
29086	chr13	102899260	102899760	+
29089	chr16	44687556	44688310	+
29099	chr8	119556600	119557254	+
29100	chr9	96603408	96604276	+
29101	chr11	30777052	30777726	+
29106	chr6	99305463	99305963	+
29108	chr17	36034525	36035335	+
29111	chr10	21920896	21921520	+
29112	chr13	51911025	51911665	+
29120	chr10	69586811	69587585	+
29121	chr13	37627740	37628240	+
29122	chr11	114208500	114209272	+
29127	chr19	29271230	29271854	+
29130	chrX	36802807	36803573	+
29138	chr14	45089464	45089964	+
29139	chr17	26552601	26553243	+
29140	chr10	78476883	78477383	+
29144	chr3	38698192	38698692	+
29148	chr7	81002629	81003385	+
29152	chr10	95283578	95284078	+
29154	chr16	96327370	96327870	+
29164	chr19	11544638	11545138	+
29165	chr3	83992707	83993207	+
29172	chr2	166412547	166413307	+
29182	chr10	95680901	95681531	+
29196	chr14	67044703	67045203	+
29197	chr15	36388652	36389556	+
29198	chr10	82982611	82983111	+
29202	chr2	31463861	31464361	+
29212	chr18	20891518	20892018	+
29214	chr9	120073426	120074224	+
29216	chr11	74835140	74835780	+
29224	chr7	82192483	82192983	+
29225	chr8	57586442	57587142	+
29240	chr3	130883684	130884184	+
29245	chr7	122393826	122394526	+
29254	chr2	84865463	84866221	+
29259	chr15	86004610	86005370	+
29263	chr5	105685141	105685901	+
29267	chr17	6761252	6761968	+
29268	chr7	132888236	132888736	+
29273	chr6	51287293	51287937	+
29277	chr18	37714864	37715488	+
29279	chr3	154093505	154094131	+
29280	chr2	147016112	147016612	+
29282	chr18	74823412	74824038	+
29284	chr16	10761417	10761917	+
29292	chr12	73664530	73665030	+
29297	chr5	105343610	105344258	+
29302	chr15	66851407	66851907	+
29306	chr11	96272092	96272716	+
29307	chr12	12270357	12270997	+
29309	chr6	37732347	37733007	+
29319	chr3	35922047	35922799	+
29321	chr1	191189272	191189772	+
29325	chr9	72709528	72710162	+
29331	chr15	75906208	75906708	+
29336	chr4	133845258	133845758	+
29337	chr8	105629082	105629582	+
29341	chr1	88564155	88564655	+
29346	chr6	99186446	99187254	+
29350	chr9	124309354	124310014	+
29354	chr1	61027052	61027552	+
29361	chr15	59574100	59574738	+
29362	chr12	34806294	34807080	+
29370	chr15	62166693	62167193	+
29374	chr6	125468078	125468724	+
29375	chr12	15801780	15802600	+
29386	chr3	87982725	87983225	+
29389	chr12	86693398	86694194	+
29392	chr9	65127942	65128572	+
29396	chr1	91302220	91303298	+
29407	chr10	89597498	89598208	+
29408	chr1	161075224	161075724	+
29409	chr12	114468886	114469386	+
29413	chr17	27063542	27064318	+
29418	chr2	91791763	91792263	+
29425	chr9	72800401	72801031	+
29426	chr16	95733668	95734296	+
29436	chr6	108426643	108427143	+
29439	chr15	12306442	12306942	+
29441	chr1	164509849	164510489	+
29443	chr4	135177030	135177530	+
29444	chr1	13287772	13288272	+
29451	chr6	87509519	87510019	+
29452	chr2	52732384	52732884	+
29453	chr1	131037936	131038562	+
29456	chr19	44393780	44394442	+
29459	chr13	35756154	35756654	+
29470	chr10	41618240	41618740	+
29473	chr16	94743787	94744287	+
29474	chr16	52087737	52088379	+
29477	chr3	116380438	116380938	+
29485	chr17	88038403	88039033	+
29486	chr4	83354516	83355212	+
29488	chr11	115191749	115192249	+
29493	chr15	76522978	76523622	+
29494	chr17	27658682	27659320	+
29496	chr2	163662869	163663677	+
29497	chr7	90349339	90349839	+
29500	chr15	67416255	67416879	+
29504	chr13	108301601	108302287	+
29505	chr6	24647182	24647952	+
29515	chr19	29487547	29488047	+
29516	chr13	60842999	60843733	+
29519	chr9	118705864	118706364	+
29521	chr13	45875706	45876206	+
29527	chr8	117318702	117319202	+
29533	chr15	80223652	80224152	+
29535	chr19	4992887	4993387	+
29538	chrX	106009677	106010381	+
29542	chr2	92883445	92884071	+
29546	chr5	8668552	8669178	+
29547	chr16	52072897	52073521	+
29554	chr5	105305812	105306440	+
29558	chr4	155516385	155516885	+
29565	chr16	65629122	65629622	+
29582	chr1	106511453	106512079	+
29587	chr19	29399921	29400715	+
29590	chr3	31102425	31102925	+
29596	chr3	115734966	115735594	+
29606	chr11	108245951	108246451	+
29607	chr2	104526265	104526765	+
29612	chr13	111470409	111471059	+
29614	chr1	60833069	60833569	+
29616	chr12	25012381	25012881	+
29619	chr4	43961104	43961792	+
29623	chr10	60747432	60747932	+
29625	chr5	38876198	38876902	+
29626	chr11	106748628	106749128	+
29631	chr10	96350590	96351090	+
29632	chr4	48053769	48054269	+
29633	chr18	70577506	70578140	+
29646	chr7	66194477	66194977	+
29650	chr5	32746803	32747427	+
29651	chr9	77683100	77683600	+
29656	chr5	38553785	38554285	+
29659	chr17	29513093	29513593	+
29660	chr10	18967092	18967592	+
29669	chr4	62628148	62628772	+
29674	chr4	133480665	133481165	+
29710	chr9	55871314	55871968	+
29715	chr10	111912638	111913268	+
29716	chr16	57491786	57492286	+
29720	chr19	42157810	42158440	+
29724	chr8	111588540	111589168	+
29727	chr19	28869158	28869658	+
29731	chr6	113099069	113099699	+
29744	chr6	88694311	88694943	+
29749	chr9	14858161	14858661	+
29752	chr13	36366264	36366764	+
29754	chr12	85368726	85369354	+
29755	chr1	93757356	93757856	+
29757	chr1	172510204	172510884	+
29758	chr17	28608709	28609209	+
29762	chr15	58821252	58821752	+
29766	chr7	139156497	139156997	+
29769	chr8	119972752	119973252	+
29773	chr3	69259406	69260040	+
29785	chr4	62691654	62692312	+
29792	chr15	78422555	78423055	+
29793	chr1	180771086	180771882	+
29797	chr10	111715117	111715617	+
29800	chr3	115858972	115859472	+
29802	chr2	118486888	118487388	+
29806	chr15	51987242	51987886	+
29807	chr15	41883654	41884154	+
29808	chr10	42908307	42908807	+
29814	chr17	46685937	46686437	+
29818	chr12	73617293	73617977	+
29820	chr3	131146007	131146507	+
29822	chr17	27384351	27385201	+
29824	chr11	55186789	55187599	+
29825	chr6	54150063	54150563	+
29835	chr16	52107393	52108023	+
29836	chr3	106828464	106828964	+
29838	chr17	56266266	56266766	+
29842	chr7	44837543	44838199	+
29854	chrX	103553833	103554765	+
29856	chr10	117895283	117895783	+
29857	chr13	43319344	43319844	+
29862	chr5	96908471	96909265	+
29865	chr2	166757616	166758246	+
29867	chr11	108285451	108285951	+
29869	chr9	57948263	57948917	+
29870	chr9	35264231	35265013	+
29880	chr18	67391713	67392213	+
29881	chr1	191911049	191911549	+
29883	chr5	125188782	125189632	+
29888	chr4	102681595	102682095	+
29889	chr9	118451545	118452199	+
29891	chr4	53631642	53632142	+
29901	chr5	107750409	107750909	+
29906	chr3	37675328	37675828	+
29911	chr11	104231538	104232038	+
29932	chr11	11820440	11820940	+
29933	chr15	73117502	73118002	+
29938	chr5	143907592	143908228	+
29948	chr1	155139594	155140094	+
29953	chr15	98626023	98626803	+
29956	chr18	77776561	77777061	+
29972	chrX	96121887	96122387	+
29994	chr5	143625931	143626431	+
29995	chr17	71595907	71596407	+
30013	chr2	30551728	30552354	+
30014	chr8	85551729	85552229	+
30023	chr5	36979391	36979891	+
30024	chr8	119585684	119586184	+
30025	chr2	166972766	166973412	+
30028	chr19	29193532	29194032	+
30043	chr7	79286090	79286904	+
30046	chr3	131175230	131175730	+
30049	chr11	61062441	61063215	+
30060	chr5	29893928	29894428	+
30061	chr17	10326652	10327284	+
30066	chr9	14140449	14140949	+
30067	chr4	88218552	88219052	+
30068	chr14	79239560	79240060	+
30080	chr2	23035359	23035859	+
30081	chr11	6393648	6394148	+
30084	chr18	39915455	39916087	+
30088	chrX	167130746	167131502	+
30089	chr7	96870657	96871411	+
30096	chr6	85357205	85357875	+
30098	chr6	28877318	28877984	+
30099	chr3	137833300	137833800	+
30101	chr17	31858995	31859707	+
30105	chr5	64492310	64492810	+
30106	chr10	80669065	80669777	+
30109	chr16	94520553	94521181	+
30115	chr2	165868844	165869638	+
30118	chr2	72327801	72328301	+
30120	chr9	119994097	119994723	+
30121	chr9	51183967	51184467	+
30125	chr11	99128184	99128684	+
30148	chr11	5523242	5523742	+
30149	chr6	3339836	3340494	+
30154	chr1	36235674	36236174	+
30156	chr3	53580364	53580864	+
30157	chr4	44758164	44758664	+
30164	chr17	28954929	28955557	+
30167	chr4	121023860	121024360	+
30169	chr3	135629047	135629547	+
30178	chr11	96293045	96293545	+
30187	chr10	118110038	118110538	+
30196	chr13	99412119	99412619	+
30204	chr12	80835726	80836412	+
30211	chr12	86592250	86592750	+
30221	chr15	12432898	12433398	+
30233	chr3	135722547	135723047	+
30238	chr5	36570752	36571252	+
30240	chr11	72023594	72024094	+
30250	chr10	87058575	87059335	+
30256	chr16	84993240	84993868	+
30262	chr14	74847754	74848254	+
30265	chr17	52456204	52456834	+
30266	chr14	16253010	16253684	+
30272	chr3	152398779	152399409	+
30277	chr9	66265576	66266224	+
30281	chr1	135725088	135725588	+
30284	chr2	156174773	156175273	+
30285	chr8	95612219	95612843	+
30294	chr6	149040206	149040966	+
30302	chr9	41049264	41049764	+
30305	chr15	28080722	28081222	+
30310	chr13	94794996	94795624	+
30318	chr4	63927855	63928355	+
30322	chr4	109105118	109105618	+
30325	chr9	45057940	45058440	+
30330	chr9	89203779	89204629	+
30331	chr11	74716359	74716859	+
30342	chr7	19321736	19322236	+
30344	chr1	39559081	39559725	+
30347	chr9	57404508	57405008	+
30350	chr15	73017303	73017803	+
30351	chr19	36476104	36476604	+
30352	chr18	6243770	6244270	+
30354	chr11	103032914	103033414	+
30357	chr7	126276116	126276616	+
30361	chrX	7556177	7556803	+
30363	chr11	109779520	109780020	+
30369	chr11	49696281	49696781	+
30377	chr14	56291259	56291911	+
30378	chr15	99754299	99754799	+
30382	chr3	37228798	37229298	+
30388	chr7	130695324	130695824	+
30396	chr8	120936515	120937015	+
30397	chr2	102897480	102897980	+
30398	chr16	55970033	55970533	+
30400	chr11	22674277	22674777	+
30401	chr4	59924720	59925220	+
30402	chr13	85485391	85485891	+
30408	chr7	138841836	138842336	+
30409	chr19	8803637	8804137	+
30411	chr17	44599226	44599854	+
30415	chr8	124585452	124586080	+
30416	chr2	163534827	163535327	+
30417	chr4	155603173	155603801	+
30419	chr4	139556109	139556609	+
30442	chr10	8514626	8515126	+
30445	chr5	20878425	20878925	+
30457	chr10	71398846	71399474	+
30458	chr11	5340014	5340514	+
30472	chr18	34921561	34922061	+
30483	chr2	93416479	93416979	+
30484	chr8	72291294	72291794	+
30485	chr11	97148817	97149505	+
30495	chr3	154332202	154332702	+
30496	chr9	73060625	73061125	+
30510	chr4	132658569	132659069	+
30512	chr2	68319377	68319877	+
30513	chr4	132565377	132566007	+
30515	chr3	142769567	142770067	+
30516	chr7	100948324	100948824	+
30518	chr16	10838119	10838619	+
30522	chr13	92638721	92639401	+
30525	chr6	17070465	17071089	+
30536	chr7	78865907	78866407	+
30539	chr8	79055904	79056404	+
30542	chr4	57104043	57104543	+
30544	chr1	64308562	64309062	+
30557	chr13	44096791	44097291	+
30562	chr8	127516154	127516654	+
30563	chr11	55208190	55208816	+
30564	chr1	170853476	170853976	+
30576	chr3	126830854	126831592	+
30578	chr10	68123345	68123987	+
30583	chr10	93192973	93193473	+
30592	chr17	44613860	44614360	+
30595	chr4	88845282	88845782	+
30598	chr11	23778478	23779284	+
30601	chr5	62806313	62806963	+
30603	chr11	46367700	46368200	+
30605	chr1	89130951	89131611	+
30607	chr15	62145650	62146150	+
30613	chr10	122806900	122807560	+
30619	chr7	80271013	80271513	+
30621	chr2	11142456	11142956	+
30623	chr2	49772873	49773373	+
30627	chr11	119975747	119976247	+
30629	chr12	55049680	55050180	+
30638	chr17	15289237	15289863	+
30639	chr2	102893303	102893987	+
30640	chr17	46388527	46389027	+
30641	chr2	23002449	23002949	+
30649	chr4	133907864	133908364	+
30652	chr5	107151065	107151565	+
30654	chr7	66450053	66450553	+
30659	chr17	14172699	14173199	+
30665	chr7	74538701	74539481	+
30674	chr10	115242085	115242585	+
30682	chr4	89091919	89092419	+
30704	chr17	32246343	32246843	+
30709	chr15	67382715	67383215	+
30714	chr19	30036576	30037204	+
30716	chr15	37932866	37933492	+
30724	chr11	88637759	88638395	+
30727	chr5	112240701	112241201	+
30729	chr4	155202030	155202530	+
30736	chr1	87871204	87871704	+
30737	chr4	87976292	87976792	+
30744	chr1	85901140	85901768	+
30758	chr17	12203969	12204601	+
30766	chr4	133740078	133740578	+
30773	chr2	18687393	18687893	+
30781	chr16	75866011	75866511	+
30785	chr6	70910972	70911472	+
30789	chr7	37437718	37438218	+
30802	chr19	36184521	36185021	+
30809	chr5	123911784	123912284	+
30812	chr12	69400531	69401031	+
30817	chr15	80320024	80320524	+
30819	chr3	52872478	52872978	+
30824	chr7	117470674	117471174	+
30826	chr11	60129686	60130186	+
30828	chr1	7113215	7113715	+
30830	chr12	3845015	3845515	+
30831	chr15	78490312	78490812	+
30835	chr14	78302376	78302876	+
30843	chr9	46045780	46046564	+
30844	chr2	78978482	78978982	+
30847	chr4	42946544	42947044	+
30848	chr15	61545035	61545535	+
30853	chr5	96140557	96141057	+
30873	chr14	78531727	78532227	+
30881	chr7	101058385	101058885	+
30884	chr13	41478389	41478889	+
30886	chr10	54117450	54117950	+
30891	chr4	89008089	89008589	+
30897	chr13	45922049	45922679	+
30899	chr1	21029359	21029859	+
30905	chr1	74368185	74368685	+
30907	chr2	3668296	3668796	+
30918	chr18	57725199	57725699	+
30920	chr3	135582460	135582960	+
30922	chr17	10308064	10308564	+
30923	chr8	120285208	120285840	+
30926	chr6	134071366	134071866	+
30931	chr5	32745779	32746279	+
30932	chr12	21116777	21117555	+
30938	chr10	44455296	44455796	+
30940	chr8	36041117	36041617	+
30947	chr3	105762062	105762562	+
30954	chr6	143871274	143871774	+
30958	chr19	34179487	34179987	+
30960	chr14	8621278	8622098	+
30974	chr6	91680196	91680864	+
30981	chr5	3503991	3504491	+
30984	chr13	46716798	46717470	+
30990	chr19	4805121	4805621	+
31002	chr9	20666279	20666779	+
31010	chr19	3564841	3565341	+
31012	chr2	31164110	31164610	+
31013	chr12	77034515	77035015	+
31015	chr2	168117007	168117641	+
31019	chr3	103784243	103784743	+
31025	chr9	96675349	96675849	+
31029	chr11	102578651	102579151	+
31033	chr5	148649460	148650198	+
31036	chr13	17791573	17792211	+
31038	chr7	139131105	139131605	+
31040	chr11	51647244	51647744	+
31042	chr13	112824082	112824582	+
31045	chr8	46216478	46217160	+
31052	chr19	34176197	34176697	+
31053	chr11	120853438	120853938	+
31062	chr8	68384257	68384757	+
31064	chr3	88338649	88339149	+
31075	chr1	165688785	165689421	+
31079	chr7	125615163	125615663	+
31080	chr7	114099672	114100172	+
31086	chr10	81473083	81473583	+
31090	chr10	39443129	39443629	+
31095	chr5	105568101	105568741	+
31098	chr8	126612407	126612907	+
31104	chr10	21689495	21689995	+
31108	chr15	100048088	100048588	+
31112	chr13	21364282	21364782	+
31113	chr8	120063254	120063754	+
31116	chr15	53259443	53259943	+
31120	chr19	60946491	60946991	+
31133	chr12	103330809	103331309	+
31135	chr12	79635493	79635993	+
31138	chr18	39831840	39832340	+
31142	chr11	106722900	106723400	+
31148	chr11	46455226	46455912	+
31157	chr5	34517865	34518365	+
31160	chr1	43818976	43819476	+
31179	chr1	87851445	87851945	+
31183	chr15	86079897	86080397	+
31186	chr3	37123556	37124218	+
31188	chr11	120448189	120448689	+
31196	chr18	34923132	34923632	+
31197	chr2	113901000	113901500	+
31198	chr19	9056852	9057352	+
31200	chr16	4199697	4200197	+
31201	chr17	86313721	86314221	+
31202	chr8	121900811	121901311	+
31208	chr13	95688582	95689082	+
31211	chr6	22414431	22415061	+
31212	chr1	135829144	135829644	+
31221	chr19	4137585	4138085	+
31222	chr8	121650000	121650500	+
31226	chr1	127227961	127228597	+
31228	chr13	99433205	99433831	+
31229	chr2	35860529	35861295	+
31232	chr13	44508467	44508967	+
31233	chr16	93013580	93014080	+
31237	chr8	22544289	22544789	+
31240	chr4	40778435	40778935	+
31243	chr7	16385111	16385611	+
31250	chr18	10606417	10606917	+
31259	chr2	11649466	11649966	+
31262	chr2	131420458	131421096	+
31280	chr6	31286177	31286887	+
31281	chr7	29144265	29144765	+
31285	chr6	34277658	34278158	+
31286	chr5	31255595	31256219	+
31288	chr19	4262426	4262926	+
31293	chr4	119614081	119614581	+
31299	chr6	125510688	125511188	+
31310	chr5	74133009	74133509	+
31314	chr14	31761734	31762234	+
31318	chr3	22125514	22126014	+
31320	chr2	11146572	11147198	+
31328	chr19	11571642	11572142	+
31335	chr3	52196245	52196745	+
31336	chr9	41119847	41120347	+
31352	chr2	167496271	167496771	+
31369	chr12	26007678	26008178	+
31384	chr14	25188590	25189288	+
31385	chr3	100998616	100999116	+
31388	chr2	167295107	167295607	+
31399	chr15	82889070	82889570	+
31400	chr9	7827733	7828233	+
31407	chr2	153470011	153470511	+
31410	chr10	108110194	108110694	+
31412	chr19	6345688	6346440	+
31417	chr19	60576166	60576666	+
31419	chr9	66991218	66991718	+
31423	chr13	37580726	37581226	+
31427	chr5	106640644	106641144	+
31428	chr12	100203535	100204035	+
31436	chr8	104564834	104565334	+
31448	chr17	79712912	79713412	+
31451	chr2	152907537	152908037	+
31457	chr6	146746148	146746836	+
31463	chr3	98227181	98227681	+
31472	chr12	3297939	3298439	+
31473	chr17	84238512	84239012	+
31477	chr16	57575660	57576484	+
31488	chr4	87927379	87927879	+
31491	chr5	107286075	107286713	+
31495	chr4	32167746	32168410	+
31496	chr7	118282715	118283215	+
31506	chr17	13883449	13883949	+
31507	chr1	155121390	155122018	+
31508	chr1	13584851	13585351	+
31517	chr4	82755930	82756430	+
31518	chr14	61691349	61692123	+
31523	chr11	78097122	78097622	+
31529	chr10	111407864	111408364	+
31536	chr16	46121289	46121789	+
31544	chr6	100836817	100837317	+
31560	chr14	26641202	26641702	+
31564	chr4	133024624	133025124	+
31565	chr2	36091843	36092469	+
31576	chr12	81755345	81755845	+
31580	chr9	70693136	70693636	+
31582	chr19	42523139	42523767	+
31584	chr5	20749940	20750440	+
31592	chr1	52056418	52056918	+
31610	chr3	89231284	89231784	+
31615	chr4	89139761	89140261	+
31622	chr8	25263430	25263930	+
31632	chr1	131086205	131086705	+
31641	chr6	71434461	71434961	+
31645	chr7	88430594	88431094	+
31656	chr1	52055381	52055881	+
31657	chr7	66385384	66385884	+
31662	chr2	119195948	119196448	+
31665	chr18	36562546	36563046	+
31674	chr6	85959192	85959692	+
31677	chr6	99051623	99052123	+
31678	chr2	70816507	70817007	+
31686	chr18	60480944	60481444	+
31689	chr15	74985302	74985802	+
31703	chr15	73031687	73032187	+
31708	chr7	80066717	80067371	+
31711	chrX	164318256	164318888	+
31716	chr3	137978978	137979478	+
31720	chr4	117356309	117356809	+
31721	chr3	60410433	60410933	+
31730	chr17	20948469	20948969	+
31731	chr9	53381147	53381773	+
31733	chr3	153907006	153907506	+
31742	chr14	65081381	65081881	+
31749	chr8	120105472	120106156	+
31750	chr16	17197661	17198321	+
31752	chr8	35433507	35434007	+
31774	chr5	97692977	97693477	+
31775	chr2	18524043	18524543	+
31777	chr8	105390545	105391045	+
31784	chr18	6482361	6482987	+
31797	chr9	103361764	103362396	+
31816	chr7	25109025	25109791	+
31818	chr17	51789910	51790410	+
31823	chrX	57179651	57180299	+
31824	chr18	50066163	50066663	+
31830	chr7	45560814	45561440	+
31838	chr3	84062143	84062643	+
31845	chr12	115833773	115834273	+
31852	chr8	119594853	119595353	+
31860	chr2	62332443	62332943	+
31870	chr15	103152521	103153021	+
31875	chr13	113049676	113050344	+
31878	chr1	106793625	106794125	+
31881	chr9	57928230	57928856	+
31891	chr4	135118454	135119228	+
31893	chr11	46115312	46115812	+
31900	chr10	18891310	18891960	+
31902	chr13	53065336	53065836	+
31903	chr17	34053739	34054367	+
31906	chr12	107731146	107731646	+
31919	chr16	44337213	44337713	+
31924	chr7	118105138	118105638	+
31932	chr3	103873060	103873560	+
31939	chr7	135597751	135598251	+
31941	chr16	91449921	91450421	+
31963	chr17	56719398	56719898	+
31966	chr12	35598397	35599055	+
31980	chr6	90782400	90782900	+
31982	chr19	53409762	53410404	+
31985	chr6	127144436	127144936	+
32007	chr11	70214109	70214739	+
32009	chr8	110721701	110722327	+
32015	chr14	57710724	57711224	+
32020	chr1	155054668	155055168	+
32031	chr6	135188614	135189282	+
32035	chr8	94990975	94991475	+
32048	chr13	55217895	55218529	+
32054	chr2	172974260	172974760	+
32056	chr5	52331788	52332288	+
32068	chr5	77047697	77048323	+
32076	chr7	133946243	133946869	+
32080	chr8	86711669	86712169	+
32086	chr1	52708784	52709284	+
32091	chr9	68888452	68888952	+
32095	chr1	182127081	182127745	+
32101	chr1	184019347	184019847	+
32106	chr1	194985527	194986027	+
32113	chr12	115386538	115387038	+
32114	chr15	31584743	31585369	+
32118	chr3	37642674	37643174	+
32121	chr8	86721297	86721797	+
32124	chr18	67299558	67300182	+
32125	chr5	103745492	103745992	+
32129	chr14	18021566	18022066	+
32135	chr11	70762170	70762670	+
32136	chr6	86594904	86595404	+
32139	chr10	127671882	127672382	+
32142	chr15	58163841	58164341	+
32145	chr10	12961169	12961669	+
32146	chr10	67112719	67113219	+
32156	chr16	49958957	49959457	+
32158	chr13	37509040	37509760	+
32161	chr11	51853242	51853742	+
32177	chr10	96635414	96635914	+
32179	chr8	125457852	125458352	+
32186	chr5	32195924	32196424	+
32189	chr5	149633259	149633759	+
32198	chr11	67479446	67479946	+
32205	chr12	111902699	111903199	+
32228	chr18	34780451	34780951	+
32231	chr13	109901566	109902066	+
32233	chr6	87446885	87447385	+
32239	chr12	70849510	70850010	+
32255	chr6	112728957	112729457	+
32262	chr4	59803547	59804047	+
32267	chr3	75548668	75549168	+
32270	chrX	42454231	42454731	+
32282	chr13	101528964	101529464	+
32286	chr2	132669946	132670446	+
32299	chr2	131426854	131427354	+
32300	chr17	88448042	88448542	+
32313	chr7	118253781	118254281	+
32314	chr18	82500682	82501182	+
32316	chr7	82109685	82110185	+
32317	chr7	139369035	139369675	+
32325	chr4	128617533	128618033	+
32334	chr2	61492036	61492536	+
32345	chr7	82110015	82110647	+
32347	chr3	130881675	130882175	+
32354	chr11	53821935	53822435	+
32356	chr11	102209451	102209951	+
32359	chr11	115660432	115660932	+
32376	chr16	90724419	90724919	+
32389	chr3	152961787	152962287	+
32397	chr15	62147495	62147995	+
32401	chr5	124262738	124263238	+
32403	chr16	84602950	84603450	+
32429	chr1	92067120	92067620	+
32438	chr9	70689650	70690150	+
32441	chr9	32752187	32752687	+
32444	chr16	75897678	75898178	+
32480	chr1	13531429	13531929	+
32490	chr6	140439960	140440460	+
32495	chr17	33717552	33718052	+
32515	chr16	92639560	92640060	+
32521	chr10	80943910	80944538	+
32524	chr10	68039534	68040034	+
32528	chr2	38337584	38338084	+
32553	chr9	123240854	123241354	+
32568	chr8	79044637	79045137	+
32569	chr7	97632751	97633251	+
32575	chr7	100816968	100817468	+
32607	chr10	5476269	5476769	+
32609	chr2	152297003	152297503	+
32613	chr14	74924345	74924845	+
32645	chr13	45686938	45687438	+
32652	chr9	44105714	44106214	+
32677	chr11	33159618	33160118	+
32686	chr17	27656770	27657270	+
32688	chr15	79695752	79696418	+
