chr_name	chromosome_id	end	id	id_0_1um_pcc	id_100um_k99a	id_10um_k99a	id_10um_pcc	id_no_peptide	start	tag_count_0_1um_pcc	tag_count_100um_k99a	tag_count_10um_k99a	tag_count_10um_pcc	tag_count_no_peptide	label
chr5	6	23395391	32315	0.0	0.0	0.0	32315.0	0.0	23394891	0.0	0.0	0.0	8.66	0.0	4
chr5	6	24405496	32316	0.0	0.0	0.0	32316.0	0.0	24404996	0.0	0.0	0.0	8.66	0.0	4
chr5	6	24821662	32318	0.0	0.0	0.0	32318.0	0.0	24821162	0.0	0.0	0.0	8.66	0.0	4
chr5	6	33825368	32325	0.0	0.0	0.0	32325.0	0.0	33824868	0.0	0.0	0.0	8.66	0.0	4
chr5	6	35838765	32328	0.0	0.0	0.0	32328.0	0.0	35838265	0.0	0.0	0.0	8.66	0.0	4
chr5	6	44254769	32331	0.0	0.0	0.0	32331.0	0.0	44254269	0.0	0.0	0.0	8.66	0.0	4
chr5	6	54042698	32333	0.0	0.0	0.0	32333.0	0.0	54042198	0.0	0.0	0.0	8.66	0.0	4
chr5	6	64655491	32335	0.0	0.0	0.0	32335.0	0.0	64654991	0.0	0.0	0.0	8.66	0.0	4
chr5	6	65547698	32339	0.0	0.0	0.0	32339.0	0.0	65547198	0.0	0.0	0.0	8.66	0.0	4
chr5	6	89150391	32341	0.0	0.0	0.0	32341.0	0.0	89149891	0.0	0.0	0.0	8.66	0.0	4
chr5	6	90330795	32342	0.0	0.0	32135.0	32342.0	0.0	90330295	0.0	0.0	7.76	8.66	0.0	4
chr5	6	107776423	32345	0.0	0.0	32796.0	32345.0	0.0	107775923	0.0	0.0	7.3	8.66	0.0	4
chr5	6	110745339	32346	0.0	0.0	0.0	32346.0	0.0	110744839	0.0	0.0	0.0	8.66	0.0	4
chr5	6	113283259	32348	0.0	0.0	0.0	32348.0	0.0	113282613	0.0	0.0	0.0	8.66	0.0	4
chr5	6	114193555	32349	0.0	0.0	0.0	32349.0	0.0	114193055	0.0	0.0	0.0	8.66	0.0	4
chr5	6	120530514	32351	0.0	0.0	0.0	32351.0	0.0	120530014	0.0	0.0	0.0	8.66	0.0	4
chr5	6	122977671	32352	0.0	0.0	0.0	32352.0	0.0	122977171	0.0	0.0	0.0	8.66	0.0	4
chr5	6	124828914	32353	0.0	0.0	0.0	32353.0	0.0	124828414	0.0	0.0	0.0	8.66	0.0	4
chr5	6	128618497	32355	0.0	0.0	0.0	32355.0	0.0	128617997	0.0	0.0	0.0	8.66	0.0	4
chr5	6	137782168	32362	0.0	0.0	0.0	32362.0	0.0	137781668	0.0	0.0	0.0	8.66	0.0	4
chr5	6	140227389	32363	0.0	0.0	0.0	32363.0	0.0	140226889	0.0	0.0	0.0	8.66	0.0	4
chr5	6	140581107	32364	0.0	0.0	0.0	32364.0	0.0	140580607	0.0	0.0	0.0	8.66	0.0	4
chr5	6	147653602	32369	0.0	0.0	0.0	32369.0	0.0	147653102	0.0	0.0	0.0	8.66	0.0	4
chr5	6	150621105	32372	0.0	0.0	0.0	32372.0	0.0	150620605	0.0	0.0	0.0	8.66	0.0	4
chr6	7	8638730	32373	0.0	0.0	0.0	32373.0	0.0	8638230	0.0	0.0	0.0	8.66	0.0	4
chr6	7	31103928	32378	0.0	0.0	0.0	32378.0	0.0	31103428	0.0	0.0	0.0	8.66	0.0	4
chr6	7	59416553	32386	0.0	31209.0	0.0	32386.0	0.0	59416053	0.0	7.92	0.0	8.66	0.0	4
chr6	7	70816246	32387	0.0	0.0	0.0	32387.0	0.0	70815746	0.0	0.0	0.0	8.66	0.0	4
chr6	7	70866102	32388	0.0	0.0	0.0	32388.0	0.0	70865602	0.0	0.0	0.0	8.66	0.0	4
chr6	7	71361202	32389	0.0	0.0	0.0	32389.0	0.0	71360702	0.0	0.0	0.0	8.66	0.0	4
chr6	7	119382214	32398	0.0	0.0	0.0	32398.0	0.0	119381714	0.0	0.0	0.0	8.66	0.0	4
chr6	7	134165212	32402	0.0	0.0	0.0	32402.0	0.0	134164712	0.0	0.0	0.0	8.66	0.0	4
chr6	7	134311506	32403	0.0	0.0	0.0	32403.0	0.0	134311006	0.0	0.0	0.0	8.66	0.0	4
chr6	7	136538599	32406	0.0	0.0	0.0	32406.0	0.0	136538099	0.0	0.0	0.0	8.66	0.0	4
chr6	7	145267910	32410	0.0	0.0	0.0	32410.0	0.0	145267410	0.0	0.0	0.0	8.66	0.0	4
chr6	7	145272436	32411	0.0	0.0	0.0	32411.0	0.0	145271936	0.0	0.0	0.0	8.66	0.0	4
chr6	7	148208107	32412	0.0	0.0	0.0	32412.0	0.0	148207607	0.0	0.0	0.0	8.66	0.0	4
chr7	8	18959857	32414	0.0	0.0	0.0	32414.0	0.0	18959357	0.0	0.0	0.0	8.66	0.0	4
chr7	8	28558620	32415	0.0	0.0	0.0	32415.0	0.0	28558120	0.0	0.0	0.0	8.66	0.0	4
chr7	8	29509330	32418	0.0	0.0	0.0	32418.0	0.0	29508830	0.0	0.0	0.0	8.66	0.0	4
chr7	8	30086958	32419	0.0	0.0	0.0	32419.0	0.0	30086458	0.0	0.0	0.0	8.66	0.0	4
chr7	8	34397853	32420	0.0	0.0	0.0	32420.0	0.0	34397353	0.0	0.0	0.0	8.66	0.0	4
chr7	8	45080278	32421	0.0	0.0	0.0	32421.0	0.0	45079778	0.0	0.0	0.0	8.66	0.0	4
chr7	8	66652638	32424	0.0	0.0	0.0	32424.0	0.0	66652138	0.0	0.0	0.0	8.66	0.0	4
chr7	8	68310051	32425	0.0	0.0	0.0	32425.0	0.0	68309551	0.0	0.0	0.0	8.66	0.0	4
chr7	8	74461051	32428	0.0	0.0	0.0	32428.0	0.0	74460551	0.0	0.0	0.0	8.66	0.0	4
chr7	8	82249420	32433	0.0	0.0	0.0	32433.0	0.0	82248920	0.0	0.0	0.0	8.66	0.0	4
chr7	8	83568460	32434	0.0	0.0	0.0	32434.0	0.0	83567960	0.0	0.0	0.0	8.66	0.0	4
chr7	8	90231557	32435	0.0	0.0	0.0	32435.0	0.0	90231057	0.0	0.0	0.0	8.66	0.0	4
chr7	8	97339282	32437	0.0	0.0	0.0	32437.0	0.0	97338782	0.0	0.0	0.0	8.66	0.0	4
chr7	8	101275812	32439	0.0	0.0	0.0	32439.0	0.0	101275312	0.0	0.0	0.0	8.66	0.0	4
chr7	8	106519690	32441	0.0	0.0	0.0	32441.0	0.0	106519190	0.0	0.0	0.0	8.66	0.0	4
chr7	8	114169592	32444	0.0	0.0	0.0	32444.0	0.0	114169092	0.0	0.0	0.0	8.66	0.0	4
chr7	8	115495124	32445	0.0	0.0	0.0	32445.0	0.0	115494624	0.0	0.0	0.0	8.66	0.0	4
chr7	8	125467146	32448	0.0	0.0	0.0	32448.0	0.0	125466646	0.0	0.0	0.0	8.66	0.0	4
chr7	8	126040980	32449	0.0	0.0	0.0	32449.0	0.0	126040480	0.0	0.0	0.0	8.66	0.0	4
chr7	8	130869354	32451	0.0	0.0	0.0	32451.0	0.0	130868854	0.0	0.0	0.0	8.66	0.0	4
chr7	8	138886255	32452	0.0	0.0	0.0	32452.0	0.0	138885755	0.0	0.0	0.0	8.66	0.0	4
chr7	8	139403340	32453	0.0	0.0	0.0	32453.0	0.0	139402840	0.0	0.0	0.0	8.66	0.0	4
chr7	8	142363612	32454	0.0	0.0	0.0	32454.0	0.0	142363112	0.0	0.0	0.0	8.66	0.0	4
chr8	10	8659306	32455	0.0	0.0	0.0	32455.0	0.0	8658806	0.0	0.0	0.0	8.66	0.0	4
chr8	10	11573908	32456	0.0	0.0	0.0	32456.0	0.0	11573408	0.0	0.0	0.0	8.66	0.0	4
chr8	10	25268371	32458	0.0	0.0	0.0	32458.0	0.0	25267871	0.0	0.0	0.0	8.66	0.0	4
chr8	10	27146656	32459	0.0	0.0	0.0	32459.0	0.0	27146156	0.0	0.0	0.0	8.66	0.0	4
chr8	10	27201269	32460	35096.0	0.0	0.0	32460.0	0.0	27200769	6.79	0.0	0.0	8.66	0.0	4
chr8	10	34353919	32461	0.0	0.0	0.0	32461.0	0.0	34353419	0.0	0.0	0.0	8.66	0.0	4
chr8	10	36118571	32462	0.0	0.0	0.0	32462.0	0.0	36118071	0.0	0.0	0.0	8.66	0.0	4
chr8	10	46469973	32463	0.0	0.0	0.0	32463.0	0.0	46469473	0.0	0.0	0.0	8.66	0.0	4
chr8	10	61925797	32465	0.0	0.0	0.0	32465.0	0.0	61925297	0.0	0.0	0.0	8.66	0.0	4
chr8	10	70450789	32466	0.0	0.0	0.0	32466.0	0.0	70450289	0.0	0.0	0.0	8.66	0.0	4
chr8	10	70679622	32467	0.0	0.0	0.0	32467.0	0.0	70679122	0.0	0.0	0.0	8.66	0.0	4
chr8	10	72404120	32470	0.0	0.0	0.0	32470.0	0.0	72403620	0.0	0.0	0.0	8.66	0.0	4
chr8	10	72500809	32471	0.0	0.0	0.0	32471.0	0.0	72500309	0.0	0.0	0.0	8.66	0.0	4
chr8	10	75036382	32472	0.0	0.0	0.0	32472.0	0.0	75035882	0.0	0.0	0.0	8.66	0.0	4
chr8	10	79643270	32475	0.0	31321.0	0.0	32475.0	0.0	79642770	0.0	7.92	0.0	8.66	0.0	4
chr8	10	81562435	32476	0.0	0.0	0.0	32476.0	0.0	81561935	0.0	0.0	0.0	8.66	0.0	4
chr8	10	81838461	32477	0.0	0.0	0.0	32477.0	0.0	81837961	0.0	0.0	0.0	8.66	0.0	4
chr8	10	94341320	32482	0.0	0.0	0.0	32482.0	0.0	94340820	0.0	0.0	0.0	8.66	0.0	4
chr8	10	111584024	32484	0.0	0.0	0.0	32484.0	0.0	111583524	0.0	0.0	0.0	8.66	0.0	4
chr8	10	115771557	32486	0.0	0.0	0.0	32486.0	0.0	115771057	0.0	0.0	0.0	8.66	0.0	4
chr8	10	129229696	32488	0.0	0.0	0.0	32488.0	0.0	129229196	0.0	0.0	0.0	8.66	0.0	4
chr9	12	14843756	32491	0.0	0.0	0.0	32491.0	0.0	14843256	0.0	0.0	0.0	8.66	0.0	4
chr9	12	21250019	32492	0.0	0.0	0.0	32492.0	0.0	21249519	0.0	0.0	0.0	8.66	0.0	4
chr9	12	21269974	32493	0.0	0.0	0.0	32493.0	0.0	21269474	0.0	0.0	0.0	8.66	0.0	4
chr9	12	46046577	32499	0.0	32212.0	0.0	32499.0	0.0	46045949	0.0	7.35	0.0	8.66	0.0	4
chr9	12	48390831	32500	0.0	0.0	0.0	32500.0	0.0	48390331	0.0	0.0	0.0	8.66	0.0	4
chr9	12	52853500	32501	0.0	31371.0	0.0	32501.0	0.0	52853000	0.0	7.92	0.0	8.66	0.0	4
chr9	12	65583724	32508	0.0	0.0	0.0	32508.0	0.0	65583224	0.0	0.0	0.0	8.66	0.0	4
chr9	12	66674437	32510	0.0	0.0	0.0	32510.0	0.0	66673937	0.0	0.0	0.0	8.66	0.0	4
chr9	12	68933046	32511	0.0	0.0	0.0	32511.0	0.0	68932400	0.0	0.0	0.0	8.66	0.0	4
chr9	12	70842487	32513	0.0	0.0	0.0	32513.0	0.0	70841987	0.0	0.0	0.0	8.66	0.0	4
chr9	12	71567175	32514	0.0	0.0	33304.0	32514.0	0.0	71566675	0.0	0.0	6.84	8.66	0.0	4
chr9	12	77498348	32515	0.0	0.0	0.0	32515.0	0.0	77497848	0.0	0.0	0.0	8.66	0.0	4
chr9	12	89885901	32518	0.0	0.0	0.0	32518.0	0.0	89885401	0.0	0.0	0.0	8.66	0.0	4
chr9	12	99090247	32522	0.0	0.0	0.0	32522.0	0.0	99089747	0.0	0.0	0.0	8.66	0.0	4
chr9	12	119319821	32529	0.0	0.0	0.0	32529.0	0.0	119319321	0.0	0.0	0.0	8.66	0.0	4
chr9	12	119898000	32530	0.0	0.0	0.0	32530.0	0.0	119897326	0.0	0.0	0.0	8.66	0.0	4
chr9	12	122121268	32534	0.0	0.0	0.0	32534.0	0.0	122120768	0.0	0.0	0.0	8.66	0.0	4
chr9	12	122225312	32535	0.0	0.0	0.0	32535.0	0.0	122224812	0.0	0.0	0.0	8.66	0.0	4
chr9	12	122636784	32536	0.0	0.0	0.0	32536.0	0.0	122636284	0.0	0.0	0.0	8.66	0.0	4
chr10	9	7687421	32538	0.0	0.0	0.0	32538.0	0.0	7686921	0.0	0.0	0.0	8.66	0.0	4
chr10	9	21248499	32544	0.0	0.0	0.0	32544.0	0.0	21247999	0.0	0.0	0.0	8.66	0.0	4
chr10	9	41869984	32547	0.0	0.0	0.0	32547.0	0.0	41869484	0.0	0.0	0.0	8.66	0.0	4
chr10	9	60151698	32548	0.0	0.0	0.0	32548.0	0.0	60151198	0.0	0.0	0.0	8.66	0.0	4
chr10	9	67406191	32550	0.0	0.0	0.0	32550.0	0.0	67405691	0.0	0.0	0.0	8.66	0.0	4
chr10	9	75129657	32551	0.0	0.0	0.0	32551.0	0.0	75129157	0.0	0.0	0.0	8.66	0.0	4
chr10	9	78077212	32552	0.0	0.0	0.0	32552.0	0.0	78076712	0.0	0.0	0.0	8.66	0.0	4
chr10	9	78386333	32554	0.0	0.0	0.0	32554.0	0.0	78385833	0.0	0.0	0.0	8.66	0.0	4
chr10	9	78403345	32555	0.0	0.0	0.0	32555.0	0.0	78402845	0.0	0.0	0.0	8.66	0.0	4
chr10	9	81505806	32559	0.0	0.0	0.0	32559.0	0.0	81505306	0.0	0.0	0.0	8.66	0.0	4
chr10	9	83131302	32560	0.0	0.0	0.0	32560.0	0.0	83130802	0.0	0.0	0.0	8.66	0.0	4
chr10	9	84969630	32561	0.0	0.0	0.0	32561.0	0.0	84969130	0.0	0.0	0.0	8.66	0.0	4
chr10	9	86785061	32563	0.0	0.0	0.0	32563.0	0.0	86784561	0.0	0.0	0.0	8.66	0.0	4
chr10	9	96223228	32567	0.0	0.0	0.0	32567.0	0.0	96222728	0.0	0.0	0.0	8.66	0.0	4
chr10	9	96375798	32568	0.0	0.0	32373.0	32568.0	0.0	96375298	0.0	0.0	7.76	8.66	0.0	4
chr10	9	96630254	32569	0.0	0.0	0.0	32569.0	0.0	96629754	0.0	0.0	0.0	8.66	0.0	4
chr10	9	117142484	32571	0.0	0.0	0.0	32571.0	0.0	117141984	0.0	0.0	0.0	8.66	0.0	4
chr10	9	117943083	32572	0.0	0.0	0.0	32572.0	0.0	117942583	0.0	0.0	0.0	8.66	0.0	4
chr10	9	122604787	32574	0.0	0.0	0.0	32574.0	0.0	122604287	0.0	0.0	0.0	8.66	0.0	4
chr10	9	127660189	32578	0.0	31456.0	0.0	32578.0	0.0	127659515	0.0	7.92	0.0	8.66	0.0	4
chr11	13	5173423	32582	0.0	0.0	0.0	32582.0	0.0	5172923	0.0	0.0	0.0	8.66	0.0	4
chr11	13	6764795	32583	0.0	0.0	0.0	32583.0	0.0	6764295	0.0	0.0	0.0	8.66	0.0	4
chr11	13	7758310	32584	0.0	0.0	0.0	32584.0	0.0	7757810	0.0	0.0	0.0	8.66	0.0	4
chr11	13	20105792	32585	0.0	0.0	0.0	32585.0	0.0	20105292	0.0	0.0	0.0	8.66	0.0	4
chr11	13	20719465	32587	0.0	0.0	0.0	32587.0	0.0	20718965	0.0	0.0	0.0	8.66	0.0	4
chr11	13	22904937	32588	0.0	0.0	0.0	32588.0	0.0	22904437	0.0	0.0	0.0	8.66	0.0	4
chr11	13	51609294	32590	0.0	0.0	0.0	32590.0	0.0	51608794	0.0	0.0	0.0	8.66	0.0	4
chr11	13	51996839	32592	0.0	0.0	0.0	32592.0	0.0	51996339	0.0	0.0	0.0	8.66	0.0	4
chr11	13	54769447	32593	0.0	0.0	0.0	32593.0	0.0	54768947	0.0	0.0	0.0	8.66	0.0	4
chr11	13	58037424	32594	0.0	0.0	0.0	32594.0	0.0	58036924	0.0	0.0	0.0	8.66	0.0	4
chr11	13	58833268	32595	34805.0	31479.0	0.0	32595.0	0.0	58832768	7.41	7.92	0.0	8.66	0.0	4
chr11	13	69151246	32601	0.0	0.0	0.0	32601.0	0.0	69150746	0.0	0.0	0.0	8.66	0.0	4
chr11	13	69545097	32602	0.0	0.0	0.0	32602.0	0.0	69544597	0.0	0.0	0.0	8.66	0.0	4
chr11	13	74715090	32605	0.0	0.0	33791.0	32605.0	0.0	74714590	0.0	0.0	6.39	8.66	0.0	4
chr11	13	75227763	32606	0.0	0.0	0.0	32606.0	0.0	75227263	0.0	0.0	0.0	8.66	0.0	4
chr11	13	78159564	32608	0.0	0.0	0.0	32608.0	0.0	78159064	0.0	0.0	0.0	8.66	0.0	4
chr11	13	80482039	32610	0.0	0.0	0.0	32610.0	0.0	80481539	0.0	0.0	0.0	8.66	0.0	4
chr11	13	82956182	32611	0.0	0.0	0.0	32611.0	0.0	82955682	0.0	0.0	0.0	8.66	0.0	4
chr11	13	85555443	32612	0.0	0.0	0.0	32612.0	0.0	85554943	0.0	0.0	0.0	8.66	0.0	4
chr11	13	88215392	32615	0.0	0.0	0.0	32615.0	0.0	88214892	0.0	0.0	0.0	8.66	0.0	4
chr11	13	95744700	32616	0.0	0.0	0.0	32616.0	0.0	95744200	0.0	0.0	0.0	8.66	0.0	4
chr11	13	97191881	32620	0.0	0.0	0.0	32620.0	0.0	97191381	0.0	0.0	0.0	8.66	0.0	4
chr11	13	98364642	32622	0.0	0.0	33803.0	32622.0	0.0	98364142	0.0	0.0	6.39	8.66	0.0	4
chr11	13	98489527	32623	0.0	0.0	0.0	32623.0	0.0	98489027	0.0	0.0	0.0	8.66	0.0	4
chr11	13	102138392	32624	0.0	0.0	0.0	32624.0	0.0	102137892	0.0	0.0	0.0	8.66	0.0	4
chr11	13	113334493	32629	0.0	0.0	0.0	32629.0	0.0	113333993	0.0	0.0	0.0	8.66	0.0	4
chr11	13	115678886	32631	0.0	0.0	0.0	32631.0	0.0	115678386	0.0	0.0	0.0	8.66	0.0	4
chr11	13	117081394	32632	0.0	0.0	0.0	32632.0	0.0	117080894	0.0	0.0	0.0	8.66	0.0	4
chr11	13	119035952	32634	0.0	0.0	31756.0	32634.0	0.0	119035452	0.0	0.0	8.21	8.66	0.0	4
chr11	13	119106732	32635	0.0	0.0	0.0	32635.0	0.0	119106232	0.0	0.0	0.0	8.66	0.0	4
chr11	13	119386785	32636	0.0	0.0	0.0	32636.0	0.0	119386285	0.0	0.0	0.0	8.66	0.0	4
chr11	13	120253828	32637	0.0	0.0	0.0	32637.0	0.0	120253328	0.0	0.0	0.0	8.66	0.0	4
chr12	15	5126825	32639	0.0	0.0	0.0	32639.0	0.0	5126325	0.0	0.0	0.0	8.66	0.0	4
chr12	15	8296187	32640	0.0	0.0	0.0	32640.0	0.0	8295687	0.0	0.0	0.0	8.66	0.0	4
chr12	15	17024575	32641	0.0	0.0	0.0	32641.0	0.0	17024075	0.0	0.0	0.0	8.66	0.0	4
chr12	15	17772671	32642	0.0	0.0	0.0	32642.0	0.0	17772171	0.0	0.0	0.0	8.66	0.0	4
chr12	15	25222081	32643	0.0	0.0	0.0	32643.0	0.0	25221581	0.0	0.0	0.0	8.66	0.0	4
chr12	15	33040809	32644	0.0	0.0	0.0	32644.0	0.0	33040309	0.0	0.0	0.0	8.66	0.0	4
chr12	15	69380051	32645	0.0	0.0	0.0	32645.0	0.0	69379551	0.0	0.0	0.0	8.66	0.0	4
chr12	15	69403162	32646	0.0	0.0	0.0	32646.0	0.0	69402662	0.0	0.0	0.0	8.66	0.0	4
chr12	15	69895176	32647	0.0	0.0	0.0	32647.0	0.0	69894540	0.0	0.0	0.0	8.66	0.0	4
chr12	15	71035591	32649	0.0	0.0	0.0	32649.0	0.0	71035091	0.0	0.0	0.0	8.66	0.0	4
chr12	15	73014632	32650	0.0	0.0	0.0	32650.0	0.0	73014132	0.0	0.0	0.0	8.66	0.0	4
chr12	15	75529838	32652	0.0	0.0	0.0	32652.0	0.0	75529338	0.0	0.0	0.0	8.66	0.0	4
chr12	15	77451126	32653	0.0	0.0	0.0	32653.0	0.0	77450626	0.0	0.0	0.0	8.66	0.0	4
chr12	15	80224771	32654	0.0	0.0	0.0	32654.0	0.0	80224271	0.0	0.0	0.0	8.66	0.0	4
chr12	15	82253108	32656	0.0	0.0	0.0	32656.0	0.0	82252608	0.0	0.0	0.0	8.66	0.0	4
chr12	15	91313434	32660	0.0	0.0	0.0	32660.0	0.0	91312934	0.0	0.0	0.0	8.66	0.0	4
chr12	15	102630777	32663	0.0	0.0	0.0	32663.0	0.0	102630277	0.0	0.0	0.0	8.66	0.0	4
chr12	15	104356408	32665	0.0	0.0	33830.0	32665.0	0.0	104355908	0.0	0.0	6.39	8.66	0.0	4
chr12	15	104983877	32666	0.0	0.0	0.0	32666.0	0.0	104983377	0.0	0.0	0.0	8.66	0.0	4
chr12	15	109530070	32669	0.0	0.0	0.0	32669.0	0.0	109529570	0.0	0.0	0.0	8.66	0.0	4
chr12	15	111762403	32671	0.0	0.0	0.0	32671.0	0.0	111761903	0.0	0.0	0.0	8.66	0.0	4
chr12	15	116310332	32674	0.0	0.0	0.0	32674.0	0.0	116309832	0.0	0.0	0.0	8.66	0.0	4
chr13	14	3360877	32675	0.0	0.0	0.0	32675.0	0.0	3360377	0.0	0.0	0.0	8.66	0.0	4
chr13	14	5764596	32676	0.0	0.0	0.0	32676.0	0.0	5764096	0.0	0.0	0.0	8.66	0.0	4
chr13	14	21852970	32677	0.0	0.0	0.0	32677.0	0.0	21852470	0.0	0.0	0.0	8.66	0.0	4
chr13	14	30150233	32679	0.0	0.0	0.0	32679.0	0.0	30149733	0.0	0.0	0.0	8.66	0.0	4
chr13	14	31793116	32680	0.0	0.0	0.0	32680.0	0.0	31792616	0.0	0.0	0.0	8.66	0.0	4
chr13	14	32868935	32681	0.0	0.0	0.0	32681.0	0.0	32868435	0.0	0.0	0.0	8.66	0.0	4
chr13	14	37872272	32682	0.0	0.0	0.0	32682.0	0.0	37871772	0.0	0.0	0.0	8.66	0.0	4
chr13	14	46527224	32684	0.0	0.0	0.0	32684.0	0.0	46526724	0.0	0.0	0.0	8.66	0.0	4
chr13	14	49251314	32685	0.0	0.0	0.0	32685.0	0.0	49250814	0.0	0.0	0.0	8.66	0.0	4
chr13	14	56612243	32686	0.0	31623.0	0.0	32686.0	0.0	56611743	0.0	7.92	0.0	8.66	0.0	4
chr13	14	85517498	32695	0.0	0.0	0.0	32695.0	0.0	85516998	0.0	0.0	0.0	8.66	0.0	4
chr13	14	92615381	32697	0.0	0.0	0.0	32697.0	0.0	92614881	0.0	0.0	0.0	8.66	0.0	4
chr13	14	103899863	32701	0.0	0.0	0.0	32701.0	0.0	103899363	0.0	0.0	0.0	8.66	0.0	4
chr13	14	107015860	32702	0.0	0.0	0.0	32702.0	0.0	107015360	0.0	0.0	0.0	8.66	0.0	4
chr13	14	107035547	32703	0.0	0.0	0.0	32703.0	0.0	107035047	0.0	0.0	0.0	8.66	0.0	4
chr13	14	111509270	32705	0.0	0.0	0.0	32705.0	0.0	111508770	0.0	0.0	0.0	8.66	0.0	4
chr13	14	112004736	32706	0.0	0.0	0.0	32706.0	0.0	112004236	0.0	0.0	0.0	8.66	0.0	4
chr13	14	114835469	32708	0.0	0.0	0.0	32708.0	0.0	114834969	0.0	0.0	0.0	8.66	0.0	4
chr13	14	117032068	32709	0.0	0.0	32969.0	32709.0	0.0	117031568	0.0	0.0	7.3	8.66	0.0	4
chr14	11	19972402	32712	0.0	0.0	0.0	32712.0	0.0	19971902	0.0	0.0	0.0	8.66	0.0	4
chr14	11	21525733	32713	0.0	0.0	0.0	32713.0	0.0	21525233	0.0	0.0	0.0	8.66	0.0	4
chr14	11	29999257	32714	0.0	0.0	0.0	32714.0	0.0	29998757	0.0	0.0	0.0	8.66	0.0	4
chr14	11	54961379	32718	0.0	0.0	0.0	32718.0	0.0	54960879	0.0	0.0	0.0	8.66	0.0	4
chr14	11	56206187	32719	0.0	0.0	0.0	32719.0	0.0	56205687	0.0	0.0	0.0	8.66	0.0	4
chr14	11	65107342	32723	0.0	0.0	0.0	32723.0	0.0	65106842	0.0	0.0	0.0	8.66	0.0	4
chr14	11	66237604	32724	0.0	0.0	0.0	32724.0	0.0	66237104	0.0	0.0	0.0	8.66	0.0	4
chr14	11	72700128	32725	0.0	0.0	0.0	32725.0	0.0	72699628	0.0	0.0	0.0	8.66	0.0	4
chr14	11	74704288	32726	0.0	0.0	0.0	32726.0	0.0	74703788	0.0	0.0	0.0	8.66	0.0	4
chr14	11	74886284	32727	0.0	0.0	0.0	32727.0	0.0	74885784	0.0	0.0	0.0	8.66	0.0	4
chr14	11	76179854	32728	0.0	0.0	0.0	32728.0	0.0	76179354	0.0	0.0	0.0	8.66	0.0	4
chr14	11	106023056	32733	0.0	0.0	0.0	32733.0	0.0	106022556	0.0	0.0	0.0	8.66	0.0	4
chr15	16	4033713	32734	0.0	0.0	0.0	32734.0	0.0	4033213	0.0	0.0	0.0	8.66	0.0	4
chr15	16	6716681	32735	0.0	0.0	0.0	32735.0	0.0	6716181	0.0	0.0	0.0	8.66	0.0	4
chr15	16	30458690	32737	0.0	0.0	0.0	32737.0	0.0	30458190	0.0	0.0	0.0	8.66	0.0	4
chr15	16	31333568	32739	0.0	0.0	0.0	32739.0	0.0	31333068	0.0	0.0	0.0	8.66	0.0	4
chr15	16	32020966	32740	0.0	0.0	0.0	32740.0	0.0	32020466	0.0	0.0	0.0	8.66	0.0	4
chr15	16	59417335	32744	35142.0	0.0	0.0	32744.0	0.0	59416835	6.79	0.0	0.0	8.66	0.0	4
chr15	16	59588648	32745	0.0	0.0	0.0	32745.0	0.0	59588148	0.0	0.0	0.0	8.66	0.0	4
chr15	16	63972594	32746	0.0	32731.0	32987.0	32746.0	0.0	63972094	0.0	6.79	7.3	8.66	0.0	4
chr15	16	76077397	32750	0.0	0.0	0.0	32750.0	0.0	76076897	0.0	0.0	0.0	8.66	0.0	4
chr15	16	80716811	32754	0.0	0.0	0.0	32754.0	0.0	80716311	0.0	0.0	0.0	8.66	0.0	4
chr15	16	81875325	32755	0.0	0.0	0.0	32755.0	0.0	81874825	0.0	0.0	0.0	8.66	0.0	4
chr15	16	86283829	32760	0.0	0.0	0.0	32760.0	0.0	86283329	0.0	0.0	0.0	8.66	0.0	4
chr15	16	93910190	32761	0.0	0.0	0.0	32761.0	0.0	93909690	0.0	0.0	0.0	8.66	0.0	4
chr15	16	98627177	32763	0.0	0.0	0.0	32763.0	0.0	98626677	0.0	0.0	0.0	8.66	0.0	4
chr15	16	99121280	32764	0.0	0.0	0.0	32764.0	0.0	99120780	0.0	0.0	0.0	8.66	0.0	4
chr15	16	100618485	32765	0.0	0.0	0.0	32765.0	0.0	100617985	0.0	0.0	0.0	8.66	0.0	4
chr15	16	100716215	32766	0.0	0.0	33442.0	32766.0	0.0	100715715	0.0	0.0	6.84	8.66	0.0	4
chr16	17	8851962	32769	0.0	0.0	0.0	32769.0	0.0	8851462	0.0	0.0	0.0	8.66	0.0	4
chr16	17	22350230	32773	0.0	0.0	32571.0	32773.0	0.0	22349730	0.0	0.0	7.76	8.66	0.0	4
chr16	17	23919524	32775	0.0	0.0	0.0	32775.0	0.0	23919024	0.0	0.0	0.0	8.66	0.0	4
chr16	17	30513225	32776	0.0	0.0	0.0	32776.0	0.0	30512725	0.0	0.0	0.0	8.66	0.0	4
chr16	17	32340904	32777	0.0	0.0	0.0	32777.0	0.0	32340404	0.0	0.0	0.0	8.66	0.0	4
chr16	17	33395798	32778	0.0	0.0	0.0	32778.0	0.0	33395298	0.0	0.0	0.0	8.66	0.0	4
chr16	17	51678474	32784	0.0	0.0	0.0	32784.0	0.0	51677974	0.0	0.0	0.0	8.66	0.0	4
chr16	17	57259878	32785	0.0	0.0	34202.0	32785.0	0.0	57259378	0.0	0.0	5.93	8.66	0.0	4
