Annotation Cluster 1	Enrichment Score: 9.315815480902241
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_FAT	GO:0042803~protein homodimerization activity	6	2.0618556701030926	0.33539898459125406	HSP90AA1, RPL7, BAX, TAP1, NR4A1, NFKB1	224	124	7236	1.5630760368663594	1.0	0.943169811350566	99.64418886375728
GOTERM_MF_FAT	GO:0042802~identical protein binding	7	2.405498281786942	0.5084974956342827	CCT7, HSP90AA1, RPL7, BAX, TAP1, NR4A1, NFKB1	224	185	7236	1.2222972972972972	1.0	0.9849154307992413	99.9944685042942

Annotation Cluster 63	Enrichment Score: 0.4377870274404644
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_FAT	GO:0003924~GTPase activity	7	2.405498281786942	0.09103747267697607	EEF1A1, GTPBP4, IGTP, GBP5, RAN, TUBB5, GBP2	224	101	7236	2.238861386138614	0.9999999999999997	0.597660733762279	73.21411799152787
UP_SEQ_FEATURE	nucleotide phosphate-binding region:GTP	8	2.7491408934707904	0.36408241046036854	EEF1A1, GTPBP4, GBP5, RAB8B, RAN, TUBB5, GBP2, GNL3	265	223	10040	1.3591674422539979	1.0	0.9998639965862247	99.90025301613369
GOTERM_MF_FAT	GO:0005525~GTP binding	11	3.7800687285223367	0.38690042388401924	EEF1A1, GTPBP4, IGTP, GBP5, RAB8B, RAN, FKBP4, TUBB5, IFI47, GBP2, GNL3	224	286	7236	1.242445054945055	1.0	0.9612207959283682	99.88310885563672
GOTERM_MF_FAT	GO:0032561~guanyl ribonucleotide binding	11	3.7800687285223367	0.3997693855032753	EEF1A1, GTPBP4, IGTP, GBP5, RAB8B, RAN, FKBP4, TUBB5, IFI47, GBP2, GNL3	224	289	7236	1.2295477014335146	1.0	0.964253444981755	99.91277567613588
GOTERM_MF_FAT	GO:0019001~guanyl nucleotide binding	11	3.7800687285223367	0.3997693855032753	EEF1A1, GTPBP4, IGTP, GBP5, RAB8B, RAN, FKBP4, TUBB5, IFI47, GBP2, GNL3	224	289	7236	1.2295477014335146	1.0	0.964253444981755	99.91277567613588
SP_PIR_KEYWORDS	gtp-binding	8	2.7491408934707904	0.4747454481151619	EEF1A1, GTPBP4, GBP5, RAB8B, RAN, TUBB5, GBP2, GNL3	269	248	10236	1.2274853099892074	1.0	0.9164386570267895	99.97852657148665
INTERPRO	IPR005225:Small GTP-binding protein	3	1.0309278350515463	0.885914555847498	GTPBP4, RAB8B, RAN	272	133	9828	0.8150154798761611	1.0	0.9999999999961046	99.99999999999875

Annotation Cluster 64	Enrichment Score: 0.40834580535092013
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	mmu04621:NOD-like receptor signaling pathway	7	2.405498281786942	0.029148760727885283	HSP90AB1, HSP90B1, TNF, HSP90AA1, NFKBIB, NFKBIA, NFKB1	144	52	3138	2.93349358974359	0.955225331573902	0.21253137390372379	28.20500635575773
KEGG_PATHWAY	mmu04660:T cell receptor signaling pathway	8	2.7491408934707904	0.12893271278623847	CBLB, TNF, NFKBIB, ICOS, NFKBIA, NFKB1, CDK4, IL2	144	93	3138	1.8745519713261647	0.9999994925083046	0.5336555781883617	78.69386772360679
BIOCARTA	m_cdMacPathway:Cadmium induces DNA synthesis and proliferation in macrophages	3	1.0309278350515463	0.1480910766395389	TNF, NFKBIA, NFKB1	50	12	852	4.26	0.9999999696287918	0.8851032462055973	83.54769153507691
BIOCARTA	m_stressPathway:TNF/Stress Related Signaling	4	1.3745704467353952	0.1548336370758886	TNF, NFKBIA, NFKB1, LTA	50	24	852	2.84	0.9999999871246797	0.8671668569125551	84.95580386795227
BIOCARTA	m_RELAPathway:Acetylation and Deacetylation of RelA in The Nucleus	3	1.0309278350515463	0.1688332069476319	TNF, NFKBIA, NFKB1	50	13	852	3.9323076923076923	0.9999999978800586	0.8642835828897907	87.53510294329755
KEGG_PATHWAY	mmu04623:Cytosolic DNA-sensing pathway	4	1.3745704467353952	0.21214950396553164	NFKBIB, NFKBIA, NFKB1, CCL4	144	35	3138	2.4904761904761905	0.9999999999866156	0.7140237169752023	93.08102015717304
KEGG_PATHWAY	mmu04210:Apoptosis	6	2.0618556701030926	0.24636344912630864	TRP53, TNF, BAX, NFKBIA, NFKB1, BCL2L1	144	74	3138	1.7668918918918919	0.9999999999998735	0.7568861133351343	95.79213995058099
BIOCARTA	m_nfkbPathway:NF-kB Signaling Pathway	3	1.0309278350515463	0.2993661869620719	TNF, NFKBIA, NFKB1	50	19	852	2.690526315789474	1.0	0.9228144739682425	98.17933846914305
KEGG_PATHWAY	mmu04622:RIG-I-like receptor signaling pathway	4	1.3745704467353952	0.3626975655466777	TNF, NFKBIB, NFKBIA, NFKB1	144	47	3138	1.854609929078014	1.0	0.8492520463949119	99.35667944935157
KEGG_PATHWAY	mmu04920:Adipocytokine signaling pathway	4	1.3745704467353952	0.3626975655466777	TNF, NFKBIB, NFKBIA, NFKB1	144	47	3138	1.854609929078014	1.0	0.8492520463949119	99.35667944935157
BIOCARTA	m_il1rPathway:Signal transduction through IL1R	3	1.0309278350515463	0.3645741427130083	TNF, NFKBIA, NFKB1	50	22	852	2.3236363636363633	1.0	0.943910342319954	99.39394789345701
BIOCARTA	m_nthiPathway:NFkB activation by Nontypeable Hemophilus influenzae	3	1.0309278350515463	0.38587189861356264	TNF, NFKBIA, NFKB1	50	23	852	2.222608695652174	1.0	0.946351964658779	99.58714710338936
KEGG_PATHWAY	mmu04722:Neurotrophin signaling pathway	6	2.0618556701030926	0.464771735453086	TRP53, BAX, NFKBIB, NFKBIA, NFKB1, YWHAE	144	98	3138	1.3341836734693877	1.0	0.8959782610975774	99.90894578896294
UP_SEQ_FEATURE	repeat:ANK 5	3	1.0309278350515463	0.4795265445254278	NFKBIB, NFKBIA, NFKB1	265	61	10040	1.8632848747293533	1.0	0.9999813252555059	99.99531397952033
KEGG_PATHWAY	mmu04062:Chemokine signaling pathway	7	2.405498281786942	0.5486765894052901	CCR8, CCR7, CCL22, NFKBIB, NFKBIA, NFKB1, CCL4	144	130	3138	1.173397435897436	1.0	0.9080686613348088	99.98651549988497
BIOCARTA	m_keratinocytePathway:Keratinocyte Differentiation	3	1.0309278350515463	0.5948339921600616	TNF, NFKBIA, NFKB1	50	34	852	1.5035294117647058	1.0	0.9923929159939977	99.99618102897414
UP_SEQ_FEATURE	repeat:ANK 4	3	1.0309278350515463	0.6053292187844259	NFKBIB, NFKBIA, NFKB1	265	77	10040	1.4761087968635138	1.0	0.9999981590532625	99.9999313725104
KEGG_PATHWAY	mmu04620:Toll-like receptor signaling pathway	4	1.3745704467353952	0.6820568640087492	TNF, NFKBIA, NFKB1, CCL4	144	76	3138	1.1469298245614035	1.0	0.9468468400609404	99.99973350093084
UP_SEQ_FEATURE	repeat:ANK 3	3	1.0309278350515463	0.7388540660765931	NFKBIB, NFKBIA, NFKB1	265	99	10040	1.1480846197827328	1.0	0.9999999857603467	99.99999987448908
BIOCARTA	m_HivnefPathway:HIV-I Nef: negative effector of Fas and TNF	3	1.0309278350515463	0.7475885652850333	TNF, NFKBIA, NFKB1	50	45	852	1.136	1.0	0.9991583488318706	99.99998147553248
SMART	SM00248:ANK	3	1.0309278350515463	0.8171087013153071	NFKBIB, NFKBIA, NFKB1	123	132	5259	0.9717294900221729	1.0	0.9999530611415317	99.99999898051823
UP_SEQ_FEATURE	repeat:ANK 1	3	1.0309278350515463	0.8176029499348707	NFKBIB, NFKBIA, NFKB1	265	117	10040	0.9714562167392355	1.0	0.999999999489251	99.99999999947595
UP_SEQ_FEATURE	repeat:ANK 2	3	1.0309278350515463	0.8176029499348707	NFKBIB, NFKBIA, NFKB1	265	117	10040	0.9714562167392355	1.0	0.999999999489251	99.99999999947595
KEGG_PATHWAY	mmu04662:B cell receptor signaling pathway	3	1.0309278350515463	0.8312769023713037	NFKBIB, NFKBIA, NFKB1	144	69	3138	0.947463768115942	1.0	0.9870321474698087	99.99999977950698
SP_PIR_KEYWORDS	ank repeat	3	1.0309278350515463	0.8617796468181702	NFKBIB, NFKBIA, NFKB1	269	131	10236	0.8714208689236357	1.0	0.9974754525349356	99.99999999946752
INTERPRO	IPR002110:Ankyrin	3	1.0309278350515463	0.8833435448368878	NFKBIB, NFKBIA, NFKB1	272	132	9828	0.8211898395721925	1.0	0.9999999999970322	99.99999999999825

Annotation Cluster 65	Enrichment Score: 0.38026282512132004
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	mmu04060:Cytokine-cytokine receptor interaction	16	5.498281786941581	0.005075084892028394	IL2RB, IL2RA, TNF, IL21R, TNFRSF4, CCL4, TNFSF8, TNFRSF9, CCR8, IL17A, CCR7, CCL22, TNFSF11, TNFRSF18, LTA, IL2	144	159	3138	2.192872117400419	0.41388585505050024	0.06459911747862501	5.5398371325738545
GOTERM_MF_FAT	GO:0019955~cytokine binding	6	2.0618556701030926	0.057863562201961524	CCR8, CCR7, IL2RB, IL2RA, IL21R, TNFRSF4	224	68	7236	2.85031512605042	0.9999999997653968	0.459856350293985	56.07086893111426
UP_SEQ_FEATURE	disulfide bond	33	11.34020618556701	0.0941570407741227	TNF, TXN2, IL21R, PDIA6, CCT3, CALR, UQCRFS1, CCL4, CANX, TNFRSF4, IL17A, CCL22, CD69, ICOS, TNFRSF18, CD6, CD5, B4GALNT1, IL2RB, BSG, IL2RA, SLC3A2, GZMB, TNFSF8, CCR8, TNFRSF9, CCR7, HSP90B1, PENK, TFRC, CD200, IGFBP4, IL2	265	959	10040	1.30371652861668	1.0	0.9518736003708429	77.89911543693289
SP_PIR_KEYWORDS	disulfide bond	34	11.683848797250858	0.10059080076273857	TNF, TXN2, IL21R, PDIA6, CCT3, CALR, UQCRFS1, CCL4, SLC7A5, CANX, TNFRSF4, IL17A, CCL22, CD69, ICOS, TNFRSF18, CD6, CD5, B4GALNT1, IL2RB, BSG, IL2RA, SLC3A2, GZMB, TNFSF8, CCR8, TNFRSF9, CCR7, HSP90B1, PENK, TFRC, CD200, IGFBP4, IL2	269	1004	10236	1.288615056502614	0.9999999999994342	0.4375886826116171	75.1098784947555
SP_PIR_KEYWORDS	receptor	16	5.498281786941581	0.5263910216162937	IL2RB, IL2RA, STRAP, FKBP4, IL21R, NR4A1, NR4A3, TNFRSF4, TNFRSF9, CCR8, CCR7, TNFSF11, TFRC, SLC7A1, PHB2, TNFRSF18	269	568	10236	1.0718885805539557	1.0	0.9367796418152976	99.9944758800138
UP_SEQ_FEATURE	topological domain:Extracellular	23	7.903780068728522	0.749900797572241	IL2RB, BSG, TNF, IL2RA, IL21R, SLC3A2, NDFIP1, CD53, TNFRSF4, TNFSF8, SLC1A5, CCR8, TNFRSF9, CCR7, TNFSF11, TFRC, CD69, SLC7A1, ICOS, TNFRSF18, CD6, CD200, CD5	265	940	10040	0.9270172621437173	1.0	0.9999999890212189	99.99999993511543
UP_SEQ_FEATURE	topological domain:Cytoplasmic	29	9.965635738831615	0.9287912520130113	TNF, IL21R, CD53, CANX, TNFRSF4, SLC1A5, CD69, ICOS, TAP1, TNFRSF18, CD6, CD5, B4GALNT1, IL2RB, BSG, IL2RA, NDFIP1, SLC3A2, ATP1A1, TNFSF8, TNFRSF9, CCR8, CCR7, TNFSF11, TFRC, TOMM70A, SLC7A1, CD200, SSR2	265	1345	10040	0.8168899487970822	1.0	0.9999999999999822	100.0
SP_PIR_KEYWORDS	signal	26	8.934707903780069	0.9334741484621849	IL21R, PDIA6, CALR, CCL4, CANX, TNFRSF4, IL17A, CCL22, ICOS, TNFRSF18, HSPA5, CD6, CD5, LTA, IL2RB, BSG, IL2RA, GZMB, TNFRSF9, CCR7, HSP90B1, PENK, CD200, SSR2, IGFBP4, IL2	269	1231	10236	0.8036987488637702	1.0	0.9995699692173312	99.99999999999997
UP_SEQ_FEATURE	signal peptide	26	8.934707903780069	0.9362958909677529	IL21R, PDIA6, CALR, CCL4, CANX, TNFRSF4, IL17A, CCL22, ICOS, TNFRSF18, HSPA5, CD6, CD5, LTA, IL2RB, BSG, IL2RA, GZMB, TNFRSF9, CCR7, HSP90B1, PENK, CD200, SSR2, IGFBP4, IL2	265	1230	10040	0.8008590274581991	1.0	0.9999999999999922	100.0
SP_PIR_KEYWORDS	glycoprotein	33	11.34020618556701	0.9529704166942743	TNF, IL21R, CD53, CCL4, SLC7A5, TNFRSF4, SLC1A5, IL17A, CD69, ICOS, TNFRSF18, CD6, CD5, LTA, B4GALNT1, IL2RB, BSG, IL2RA, SLC3A2, GZMB, TNFSF8, CCR8, TNFRSF9, CCR7, HSP90B1, TNFSF11, NUP62, TFRC, SLC7A1, CD200, SSR2, IGFBP4, IL2	269	1567	10236	0.8013512904396676	1.0	0.9998082924724013	100.0
UP_SEQ_FEATURE	glycosylation site:N-linked (GlcNAc...)	30	10.309278350515463	0.9735236726223535	TNF, IL21R, CD53, SLC7A5, TNFRSF4, SLC1A5, IL17A, CD69, ICOS, TNFRSF18, CD6, CD5, LTA, B4GALNT1, IL2RB, BSG, IL2RA, SLC3A2, GZMB, TNFSF8, TNFRSF9, CCR8, CCR7, HSP90B1, TNFSF11, TFRC, SLC7A1, CD200, SSR2, IGFBP4	265	1491	10040	0.7623097073004063	1.0	1.0	100.0
SP_PIR_KEYWORDS	membrane	61	20.962199312714777	0.9986391247421789	UQCRC2, ATP5D, ATP5B, IL21R, CYC1, EIF5A, CD53, UQCRFS1, SLC7A5, CANX, UQCRQ, MBP, SLC1A5, UQCR10, SPRY1, GHITM, ATP5O, LTA, BSG, GBP5, SLC25A5, G3BP1, NDUFC2, SLC3A2, KRTCAP2, CCR8, TNFRSF9, NME2, CCR7, CLIC4, GBP2, TNF, BCL2L1, TNFRSF4, ATP5G3, CD69, ICOS, TAP1, TNFRSF18, CD6, CD5, B4GALNT1, NDUFA4, IL2RB, IL2RA, RAB8B, NDFIP1, TOMM40, ATP1A1, TNFSF8, TNFSF11, TFRC, TOMM70A, PHB2, BAX, SLC7A1, ATP5A1, RNF19B, GNB2L1, CD200, SSR2	269	3101	10236	0.7485245795516255	1.0	0.9999999664689023	100.0
SP_PIR_KEYWORDS	transmembrane	42	14.432989690721648	0.99864028536443	TNF, CYC1, IL21R, BCL2L1, CD53, UQCRFS1, TNFRSF4, SLC7A5, CANX, ATP5G3, SLC1A5, GHITM, CD69, ICOS, TAP1, TNFRSF18, CD6, CD5, B4GALNT1, BSG, IL2RB, IL2RA, SLC25A5, NDUFC2, NDFIP1, SLC3A2, TOMM40, ATP1A1, KRTCAP2, TNFSF8, CCR8, TNFRSF9, CCR7, TNFSF11, TFRC, TOMM70A, CLIC4, SLC7A1, BAX, RNF19B, CD200, SSR2	269	2288	10236	0.6985078118907115	1.0	0.9999999604579396	100.0
UP_SEQ_FEATURE	transmembrane region	40	13.745704467353953	0.998955151065398	TNF, CYC1, IL21R, BCL2L1, CD53, TNFRSF4, SLC7A5, CANX, ATP5G3, SLC1A5, GHITM, CD69, ICOS, TAP1, TNFRSF18, CD6, CD5, B4GALNT1, IL2RB, BSG, IL2RA, SLC25A5, NDUFC2, NDFIP1, SLC3A2, ATP1A1, KRTCAP2, TNFSF8, CCR8, TNFRSF9, CCR7, TNFSF11, TFRC, TOMM70A, CLIC4, SLC7A1, BAX, RNF19B, CD200, SSR2	265	2210	10040	0.6857338000512251	1.0	1.0	100.0
GOTERM_CC_FAT	GO:0016021~integral to membrane	46	15.807560137457044	0.9999996858642244	TNF, CYC1, IL21R, EIF5A, BCL2L1, CD53, UQCRFS1, TNFRSF4, SLC7A5, CANX, ATP5G3, SLC1A5, GHITM, CD69, ICOS, TAP1, TNFRSF18, CD6, CD5, KPNB1, LTA, B4GALNT1, BSG, IL2RB, IL2RA, SLC25A5, NDUFC2, NDFIP1, SLC3A2, TOMM40, ATP1A1, KRTCAP2, TNFSF8, CCR8, TNFRSF9, CCR7, TNFSF11, NUP62, TFRC, TOMM70A, CLIC4, SLC7A1, BAX, RNF19B, CD200, SSR2	214	2416	6634	0.5902317880794702	1.0	0.9999999999999984	100.0
GOTERM_CC_FAT	GO:0031224~intrinsic to membrane	46	15.807560137457044	0.9999999744333334	TNF, CYC1, IL21R, EIF5A, BCL2L1, CD53, UQCRFS1, TNFRSF4, SLC7A5, CANX, ATP5G3, SLC1A5, GHITM, CD69, ICOS, TAP1, TNFRSF18, CD6, CD5, KPNB1, LTA, B4GALNT1, BSG, IL2RB, IL2RA, SLC25A5, NDUFC2, NDFIP1, SLC3A2, TOMM40, ATP1A1, KRTCAP2, TNFSF8, CCR8, TNFRSF9, CCR7, TNFSF11, NUP62, TFRC, TOMM70A, CLIC4, SLC7A1, BAX, RNF19B, CD200, SSR2	214	2521	6634	0.5656485521618405	1.0	1.0	100.0

Annotation Cluster 66	Enrichment Score: 0.3794331442588248
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SMART	SM00028:TPR	4	1.3745704467353952	0.2962999121858084	ST13, TOMM70A, FKBP4, STIP1	123	82	5259	2.085663295657347	0.9999999999999628	0.9398686655701622	97.77686668768816
INTERPRO	IPR001440:Tetratricopeptide TPR-1	4	1.3745704467353952	0.31164634001571007	ST13, TOMM70A, FKBP4, STIP1	272	71	9828	2.035625517812759	1.0	0.9987823455352812	99.59407329074196
INTERPRO	IPR019734:Tetratricopeptide repeat	4	1.3745704467353952	0.3948453112624194	ST13, TOMM70A, FKBP4, STIP1	272	82	9828	1.7625538020086085	1.0	0.999798537777667	99.93925562608314
UP_SEQ_FEATURE	repeat:TPR 3	4	1.3745704467353952	0.39488023555612817	ST13, TOMM70A, FKBP4, STIP1	265	86	10040	1.7621763931548924	1.0	0.9999170461131972	99.95324883119669
INTERPRO	IPR013026:Tetratricopeptide region	4	1.3745704467353952	0.4245574475501587	ST13, TOMM70A, FKBP4, STIP1	272	86	9828	1.6805745554035567	1.0	0.9998886477037304	99.9710863030303
UP_SEQ_FEATURE	repeat:TPR 2	4	1.3745704467353952	0.45795944018481605	ST13, TOMM70A, FKBP4, STIP1	265	95	10040	1.5952333664349552	1.0	0.9999861032325315	99.99129084061715
UP_SEQ_FEATURE	repeat:TPR 1	4	1.3745704467353952	0.45795944018481605	ST13, TOMM70A, FKBP4, STIP1	265	95	10040	1.5952333664349552	1.0	0.9999861032325315	99.99129084061715
SP_PIR_KEYWORDS	tpr repeat	4	1.3745704467353952	0.5151925126372711	ST13, TOMM70A, FKBP4, STIP1	269	104	10236	1.463540177294824	1.0	0.9336269011697509	99.992494155652
INTERPRO	IPR011990:Tetratricopeptide-like helical	4	1.3745704467353952	0.5824460813829136	ST13, TOMM70A, FKBP4, STIP1	272	109	9828	1.3259579060982192	1.0	0.9999991660308062	99.999744607316

Annotation Cluster 67	Enrichment Score: 0.35761165600424677
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0006730~one-carbon metabolic process	5	1.718213058419244	0.2932812558614539	MTHFD2, SATB1, SHMT2, ETF1, FTSJ3	235	88	7517	1.8174564796905222	1.0	0.9070057767252987	99.68402388867138
GOTERM_BP_FAT	GO:0043414~biopolymer methylation	3	1.0309278350515463	0.5049444495688826	SATB1, ETF1, FTSJ3	235	54	7517	1.7770685579196215	1.0	0.981341551219515	99.99913775363748
GOTERM_BP_FAT	GO:0032259~methylation	3	1.0309278350515463	0.5710013327862087	SATB1, ETF1, FTSJ3	235	61	7517	1.5731426578304848	1.0	0.9899346135299047	99.99991982552801

Annotation Cluster 68	Enrichment Score: 0.35356023625104077
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0001701~in utero embryonic development	8	2.7491408934707904	0.3082631948852418	TRP53, HIF1A, PSMC4, PSMC3, BTF3, BCL2L1, YBX1, JUNB	235	176	7517	1.453965183752418	1.0	0.9168650421360396	99.77853119817428
GOTERM_BP_FAT	GO:0001824~blastocyst development	3	1.0309278350515463	0.3323622983521801	PSMC4, PSMC3, JUNB	235	38	7517	2.5253079507278833	1.0	0.930452271128877	99.87700349859252
GOTERM_BP_FAT	GO:0043009~chordate embryonic development	8	2.7491408934707904	0.6065594685479478	TRP53, HIF1A, PSMC4, PSMC3, BTF3, BCL2L1, YBX1, JUNB	235	236	7517	1.0843130183916336	1.0	0.9933524854315946	99.99998091030388
GOTERM_BP_FAT	GO:0009792~embryonic development ending in birth or egg hatching	8	2.7491408934707904	0.6199436839188279	TRP53, HIF1A, PSMC4, PSMC3, BTF3, BCL2L1, YBX1, JUNB	235	239	7517	1.070702394729814	1.0	0.9941622969179047	99.99998924779715

Annotation Cluster 69	Enrichment Score: 0.33519698997952524
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0050804~regulation of synaptic transmission	3	1.0309278350515463	0.4110228177427734	TNF, BHLHE40, LTA	235	45	7517	2.132482269503546	1.0	0.9621325681920039	99.98462095264877
GOTERM_BP_FAT	GO:0051969~regulation of transmission of nerve impulse	3	1.0309278350515463	0.45392041841742026	TNF, BHLHE40, LTA	235	49	7517	1.9584020842379504	1.0	0.9716308891961959	99.99561253072048
GOTERM_BP_FAT	GO:0031644~regulation of neurological system process	3	1.0309278350515463	0.48490196081979137	TNF, BHLHE40, LTA	235	52	7517	1.8454173486088379	1.0	0.9779663400273509	99.99833466606148
GOTERM_BP_FAT	GO:0044057~regulation of system process	4	1.3745704467353952	0.504327266313638	TNF, ATP1A1, BHLHE40, LTA	235	86	7517	1.4877783275606136	1.0	0.9814944935193487	99.9991197504701

Annotation Cluster 70	Enrichment Score: 0.31700573538812243
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0051094~positive regulation of developmental process	8	2.7491408934707904	0.06950744038778817	NME2, TNF, HIF1A, TNFSF11, HSP90AA1, BAX, STAT5A, JUNB	235	116	7517	2.2060161408657373	1.0	0.5509307344183804	69.72510746547033
GOTERM_BP_FAT	GO:0048514~blood vessel morphogenesis	3	1.0309278350515463	0.8782985819475697	HIF1A, BAX, JUNB	235	115	7517	0.8344495837187789	1.0	0.9999505141829945	99.99999999999993
GOTERM_BP_FAT	GO:0001568~blood vessel development	3	1.0309278350515463	0.9376868802018772	HIF1A, BAX, JUNB	235	141	7517	0.6805794477138977	1.0	0.9999970688029628	100.0
GOTERM_BP_FAT	GO:0001944~vasculature development	3	1.0309278350515463	0.942422706663812	HIF1A, BAX, JUNB	235	144	7517	0.6664007092198582	1.0	0.999997788927911	100.0

Annotation Cluster 71	Enrichment Score: 0.28219332049627116
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0006403~RNA localization	3	1.0309278350515463	0.5147754021137858	NUP62, HNRNPA2B1, EIF5A	235	55	7517	1.7447582205029013	1.0	0.9828181377275079	99.99938176792278
GOTERM_BP_FAT	GO:0050658~RNA transport	3	1.0309278350515463	0.5147754021137858	NUP62, HNRNPA2B1, EIF5A	235	55	7517	1.7447582205029013	1.0	0.9828181377275079	99.99938176792278
GOTERM_BP_FAT	GO:0050657~nucleic acid transport	3	1.0309278350515463	0.5147754021137858	NUP62, HNRNPA2B1, EIF5A	235	55	7517	1.7447582205029013	1.0	0.9828181377275079	99.99938176792278
GOTERM_BP_FAT	GO:0051236~establishment of RNA localization	3	1.0309278350515463	0.5147754021137858	NUP62, HNRNPA2B1, EIF5A	235	55	7517	1.7447582205029013	1.0	0.9828181377275079	99.99938176792278
GOTERM_BP_FAT	GO:0015931~nucleobase, nucleoside, nucleotide and nucleic acid transport	3	1.0309278350515463	0.5527926391392246	NUP62, HNRNPA2B1, EIF5A	235	59	7517	1.6264695275874501	1.0	0.9879843291561199	99.99984024399666

Annotation Cluster 72	Enrichment Score: 0.2714347850385817
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_FAT	GO:0046930~pore complex	4	1.3745704467353952	0.3029361238521572	NUP62, EIF5A, TOMM40, KPNB1	214	60	6634	2.0666666666666664	1.0	0.7851155975599501	98.89824785855235
GOTERM_CC_FAT	GO:0005643~nuclear pore	3	1.0309278350515463	0.5217381345795371	NUP62, EIF5A, KPNB1	214	54	6634	1.7222222222222223	1.0	0.9278152876040906	99.99004074273392
GOTERM_CC_FAT	GO:0005635~nuclear envelope	5	1.718213058419244	0.5678049030708383	EIF6, NUP62, CACYBP, EIF5A, KPNB1	214	124	6634	1.25	1.0	0.9469262927100841	99.9971898259411
SP_PIR_KEYWORDS	protein transport	8	2.7491408934707904	0.914656607683929	RAB8B, NUP62, RAN, TAP1, EIF5A, TOMM40, SNX3, KPNB1	269	408	10236	0.7461185217581455	1.0	0.9993609732594938	99.99999999999905

Annotation Cluster 73	Enrichment Score: 0.26916648500326007
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0006935~chemotaxis	4	1.3745704467353952	0.389624170722465	CCR8, CCR7, CCL22, CCL4	235	72	7517	1.777068557919622	1.0	0.9545788800768957	99.97220361332536
GOTERM_BP_FAT	GO:0042330~taxis	4	1.3745704467353952	0.389624170722465	CCR8, CCR7, CCL22, CCL4	235	72	7517	1.777068557919622	1.0	0.9545788800768957	99.97220361332536
KEGG_PATHWAY	mmu04062:Chemokine signaling pathway	7	2.405498281786942	0.5486765894052901	CCR8, CCR7, CCL22, NFKBIB, NFKBIA, NFKB1, CCL4	144	130	3138	1.173397435897436	1.0	0.9080686613348088	99.98651549988497
GOTERM_BP_FAT	GO:0007610~behavior	6	2.0618556701030926	0.7194815827865848	CCR8, CCR7, CCL22, PENK, NR4A3, CCL4	235	192	7517	0.9996010638297871	1.0	0.9985311803636916	99.99999993016543
GOTERM_BP_FAT	GO:0007626~locomotory behavior	4	1.3745704467353952	0.7525574879681483	CCR8, CCR7, CCL22, CCL4	235	125	7517	1.0235914893617022	1.0	0.9991069670574904	99.99999999128302

Annotation Cluster 74	Enrichment Score: 0.2529238882739734
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0030334~regulation of cell migration	3	1.0309278350515463	0.5049444495688826	GTPBP4, HIF1A, CLIC4	235	54	7517	1.7770685579196215	1.0	0.981341551219515	99.99913775363748
GOTERM_BP_FAT	GO:0040012~regulation of locomotion	3	1.0309278350515463	0.561964351601351	GTPBP4, HIF1A, CLIC4	235	60	7517	1.5993617021276596	1.0	0.9890957397893839	99.9998867091924
GOTERM_BP_FAT	GO:0051270~regulation of cell motion	3	1.0309278350515463	0.6141521345541583	GTPBP4, HIF1A, CLIC4	235	66	7517	1.453965183752418	1.0	0.9937881090600404	99.99998618233788

Annotation Cluster 75	Enrichment Score: 0.24336734198783777
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
