"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"gene_assignment"
"6805380"	"0.81"	"0.11961899"	"-1.7729078"	"-4.38021"	"-1.01488833"	"NM_175664 // Hist1h2bb // histone cluster 1, H2bb // --- // 319178 /// BC116853 // Hist1h2bb // histone cluster 1, H2bb // --- // 319178 /// ENSMUST00000099703 // Hist1h2bb // histone cluster 1, H2bb // --- // 319178 /// ENSMUST00000099703 // Hist1h2be // histone cluster 1, H2be // 13 A2-A3 // 319179 /// ENSMUST00000099703 // Hist1h2bg // histone cluster 1, H2bg // --- // 319181 /// ENSMUST00000099703 // RP23-38E20.1 // predicted gene, OTTMUSG00000013203 // 13 A3.1 // 665596 /// ENSMUST00000099703 // LOC665622 // H2b histone family member // 13 A3.1 // 665622 /// ENSMUST00000099703 // Hist1h2bc // histone cluster 1, H2bc // 13 A3.1 // 68024"
"6908759"	"0.81"	"0.11965562"	"-1.7726981"	"-4.38045"	"-0.39655167"	"---"
"6862028"	"0.81"	"0.11966265"	"1.7726579"	"-4.3805"	"0.371645"	"NM_001039214 // Mex3c // mex3 homolog C (C. elegans) // 18 E2 // 240396 /// BC125427 // Mex3c // mex3 homolog C (C. elegans) // 18 E2 // 240396 /// ENSMUST00000091852 // Mex3c // mex3 homolog C (C. elegans) // 18 E2 // 240396"
"6888109"	"0.81"	"0.11966707"	"1.7726325"	"-4.38053"	"0.22477083"	"---"
"6817557"	"0.81"	"0.11967006"	"-1.7726154"	"-4.38055"	"-0.31436167"	"---"
"6780748"	"0.81"	"0.11967414"	"-1.7725921"	"-4.38057"	"-0.35693583"	"NM_207573 // Olfr1380 // olfactory receptor 1380 // 11 B1.2 // 404336 /// NM_207253 // Olfr1371 // olfactory receptor 1371 // 11 B1.3 // 276865 /// NM_146469 // Olfr1381 // olfactory receptor 1381 // 11 B1.2 // 258461 /// NM_207227 // Olfr1373 // olfactory receptor 1373 // 11 B1.3 // 211472 /// NM_001011790 // Olfr1382 // olfactory receptor 1382 // 11 B1.2 // 257971 /// BC106971 // Olfr1380 // olfactory receptor 1380 // 11 B1.2 // 404336 /// BC106788 // Olfr1371 // olfactory receptor 1371 // 11 B1.3 // 276865 /// BC106787 // Olfr1373 // olfactory receptor 1373 // 11 B1.3 // 211472 /// BC119435 // Olfr1382 // olfactory receptor 1382 // 11 B1.2 // 257971 /// ENSMUST00000071426 // Olfr1380 // olfactory receptor 1380 // 11 B1.2 // 404336 /// ENSMUST00000072709 // Olfr1381 // olfactory receptor 1381 // 11 B1.2 // 258461 /// ENSMUST00000075844 // Olfr1371 // olfactory receptor 1371 // 11 B1.3 // 276865 /// ENSMUST00000078264 // Olfr1373 // olfactory receptor 1373 // 11 B1.3 // 211472 /// ENSMUST00000074543 // Olfr1382 // olfactory receptor 1382 // 11 B1.2 // 257971"
"6750132"	"0.81"	"0.11967813"	"1.7725693"	"-4.3806"	"0.352255"	"---"
"6877930"	"0.81"	"0.11967951"	"1.7725614"	"-4.38061"	"0.51202417"	"AK133696 // 9430008C03Rik // RIKEN cDNA 9430008C03 gene // 2 H1 // 68108"
"6983143"	"0.81"	"0.11968211"	"1.7725465"	"-4.38063"	"0.34078417"	"---"
"6961782"	"0.81"	"0.11968524"	"-1.7725286"	"-4.38065"	"-0.42479917"	"---"
"7019326"	"0.81"	"0.11969201"	"-1.7724898"	"-4.38069"	"-0.23059167"	"---"
"6923959"	"0.81"	"0.11969423"	"-1.7724771"	"-4.38071"	"-0.2001275"	"---"
"6994444"	"0.81"	"0.11973967"	"1.7722171"	"-4.38101"	"0.70356917"	"---"
"6777179"	"0.81"	"0.11974527"	"-1.7721851"	"-4.38105"	"-0.373575"	"---"
"6828175"	"0.81"	"0.11975371"	"1.7721369"	"-4.3811"	"0.23816333"	"ENSMUST00000103637 // Trav7d-2 // T-cell receptor alpha variable region 7D-2 // 14 C2 // 100042410"
"6944446"	"0.81"	"0.119754"	"-1.7721352"	"-4.38111"	"-0.24307083"	"---"
"7001482"	"0.81"	"0.11976219"	"-1.7720884"	"-4.38116"	"-0.46548667"	"---"
"6913148"	"0.81"	"0.11976418"	"-1.772077"	"-4.38117"	"-0.2967875"	"---"
"6990540"	"0.81"	"0.11977124"	"-1.7720366"	"-4.38122"	"-0.78108083"	"---"
"7015907"	"0.81"	"0.1197719"	"1.7720329"	"-4.38123"	"0.37038"	"---"
"6819412"	"0.81"	"0.11977561"	"-1.7720116"	"-4.38125"	"-0.36979917"	"---"
"6955293"	"0.81"	"0.11977633"	"1.7720075"	"-4.38125"	"0.64369917"	"AK045047 // B130021K23Rik // RIKEN cDNA B130021K23 gene // --- // 319672"
"6770618"	"0.81"	"0.11977693"	"1.7720041"	"-4.38126"	"0.468125"	"BC013664 // Cfhr3 // complement factor H-related 3 // 1 F // 624286"
"6887406"	"0.81"	"0.11978282"	"-1.7719704"	"-4.3813"	"-0.2234025"	"---"
"6967190"	"0.81"	"0.11979138"	"-1.7719214"	"-4.38135"	"-0.39579917"	"NM_205810 // Mrgprb1 // MAS-related GPR, member B1 // 7 B4 // 233231"
"6832947"	"0.81"	"0.11979551"	"1.7718978"	"-4.38138"	"0.35680667"	"NM_175251 // Arid2 // AT rich interactive domain 2 (ARID, RFX-like) // 15 F1 // 77044 /// BC027180 // Arid2 // AT rich interactive domain 2 (ARID, RFX-like) // 15 F1 // 77044 /// ENSMUST00000096250 // 1700124K17Rik // RIKEN cDNA 1700124K17 gene // 15 F1 // 73642 /// ENSMUST00000058749 // 1700124K17Rik // RIKEN cDNA 1700124K17 gene // 15 F1 // 73642 /// ENSMUST00000109233 // 1700124K17Rik // RIKEN cDNA 1700124K17 gene // 15 F1 // 73642 /// ENSMUST00000109233 // Arid2 // AT rich interactive domain 2 (ARID, RFX-like) // 15 F1 // 77044 /// ENSMUST00000109234 // 1700124K17Rik // RIKEN cDNA 1700124K17 gene // 15 F1 // 73642"
"6956694"	"0.81"	"0.11979924"	"1.7718765"	"-4.38141"	"0.18591167"	"---"
"6799760"	"0.81"	"0.1198037"	"-1.771851"	"-4.38144"	"-0.2495125"	"---"
"6929653"	"0.81"	"0.11981036"	"-1.7718129"	"-4.38148"	"-0.18227167"	"NM_133918 // Emilin1 // elastin microfibril interfacer 1 // 5 B1 // 100952 /// BC005481 // Emilin1 // elastin microfibril interfacer 1 // 5 B1 // 100952 /// ENSMUST00000031055 // Emilin1 // elastin microfibril interfacer 1 // 5 B1 // 100952"
"6878358"	"0.81"	"0.11981313"	"1.7717971"	"-4.3815"	"0.88503833"	"XM_001479198 // LOC100047876 // hypothetical protein LOC100047876 // --- // 100047876"
"6867583"	"0.81"	"0.11982078"	"1.7717534"	"-4.38155"	"0.40822167"	"---"
"6811725"	"0.81"	"0.11982415"	"-1.7717341"	"-4.38157"	"-0.189395"	"---"
"6750355"	"0.81"	"0.1198248"	"1.7717304"	"-4.38158"	"0.36426417"	"---"
"6807216"	"0.81"	"0.11983833"	"-1.7716531"	"-4.38167"	"-0.79920833"	"---"
"6999490"	"0.81"	"0.11983902"	"-1.7716491"	"-4.38167"	"-0.42242833"	"---"
"6984497"	"0.81"	"0.11984175"	"1.7716335"	"-4.38169"	"0.19271833"	"NM_153164 // Cnot1 // CCR4-NOT transcription complex, subunit 1 // 8 D1 // 234594 /// NM_178078 // Cnot1 // CCR4-NOT transcription complex, subunit 1 // 8 D1 // 234594 /// BC158073 // Cnot1 // CCR4-NOT transcription complex, subunit 1 // 8 D1 // 234594 /// ENSMUST00000068452 // Cnot1 // CCR4-NOT transcription complex, subunit 1 // 8 D1 // 234594 /// ENSMUST00000098473 // Cnot1 // CCR4-NOT transcription complex, subunit 1 // 8 D1 // 234594 /// ENSMUST00000109467 // Cnot1 // CCR4-NOT transcription complex, subunit 1 // 8 D1 // 234594"
"6909517"	"0.81"	"0.11984391"	"-1.7716212"	"-4.3817"	"-0.382795"	"---"
"7003125"	"0.81"	"0.11984446"	"-1.771618"	"-4.38171"	"-0.46995583"	""
"6789250"	"0.81"	"0.11984809"	"-1.7715973"	"-4.38173"	"-2.6744925"	"---"
"6773716"	"0.81"	"0.11985334"	"-1.7715673"	"-4.38177"	"-0.9845225"	"---"
"6799436"	"0.81"	"0.11986165"	"-1.7715198"	"-4.38182"	"-0.2705275"	"---"
"6984266"	"0.811"	"0.11989011"	"-1.7713572"	"-4.38201"	"-0.205795"	"NM_008393 // Irx3 // Iroquois related homeobox 3 (Drosophila) // 8 C5|8 42.1 cM // 16373 /// BC085500 // Irx3 // Iroquois related homeobox 3 (Drosophila) // 8 C5|8 42.1 cM // 16373 /// ENSMUST00000093312 // Irx3 // Iroquois related homeobox 3 (Drosophila) // 8 C5|8 42.1 cM // 16373 /// ENSMUST00000095002 // Irx3 // Iroquois related homeobox 3 (Drosophila) // 8 C5|8 42.1 cM // 16373"
"6761545"	"0.811"	"0.11989911"	"-1.7713058"	"-4.38207"	"-0.5089875"	"---"
"6760537"	"0.811"	"0.11990775"	"-1.7712564"	"-4.38213"	"-0.37078667"	"---"
"7009661"	"0.811"	"0.11991947"	"-1.7711895"	"-4.38221"	"-0.26663083"	"AK142489 // ENSMUSG00000073092 // predicted gene, ENSMUSG00000073092 // --- // 100038648"
"6868235"	"0.811"	"0.11992562"	"1.7711544"	"-4.38225"	"0.21532583"	"---"
"6900306"	"0.811"	"0.1199628"	"1.7709421"	"-4.3825"	"0.34314583"	"NM_146136 // Slc16a4 // solute carrier family 16 (monocarboxylic acid transporters), member 4 // 3 F2.3 // 229699 /// BC026596 // Slc16a4 // solute carrier family 16 (monocarboxylic acid transporters), member 4 // 3 F2.3 // 229699 /// ENSMUST00000029502 // Slc16a4 // solute carrier family 16 (monocarboxylic acid transporters), member 4 // 3 F2.3 // 229699 /// ENSMUST00000106723 // Slc16a4 // solute carrier family 16 (monocarboxylic acid transporters), member 4 // 3 F2.3 // 229699"
"7022943"	"0.811"	"0.11997433"	"-1.7708762"	"-4.38257"	"-0.21299"	"NM_001081050 // Pard3b // par-3 partitioning defective 3 homolog B (C. elegans) // 1 C2 // 72823 /// ENSMUST00000094906 // Pard3b // par-3 partitioning defective 3 homolog B (C. elegans) // 1 C2 // 72823 /// ENSMUST00000046673 // Pard3b // par-3 partitioning defective 3 homolog B (C. elegans) // 1 C2 // 72823 /// ENSMUST00000063725 // Pard3b // par-3 partitioning defective 3 homolog B (C. elegans) // 1 C2 // 72823 /// ENSMUST00000075374 // Pard3b // par-3 partitioning defective 3 homolog B (C. elegans) // 1 C2 // 72823"
"6942598"	"0.811"	"0.11998499"	"-1.7708153"	"-4.38264"	"-1.07598333"	"---"
"6947442"	"0.811"	"0.11998549"	"1.7708125"	"-4.38265"	"0.19562667"	"---"
"6795269"	"0.811"	"0.11999757"	"-1.7707435"	"-4.38273"	"-0.5136875"	"---"
"7004911"	"0.811"	"0.12000433"	"-1.770705"	"-4.38277"	"-0.32273333"	"---"
"6966037"	"0.811"	"0.12001606"	"1.770638"	"-4.38285"	"0.28351083"	"---"
"6845021"	"0.811"	"0.1200245"	"-1.7705899"	"-4.38291"	"-0.22765667"	"---"
"6807316"	"0.811"	"0.12004472"	"-1.7704744"	"-4.38304"	"-0.36411917"	"XM_001475501 // 100040926 // predicted gene, 100040926 // 13 B1|13 // 100040926 /// XM_001476889 // LOC100046845 // hypothetical protein LOC100046845 // --- // 100046845"
"6922987"	"0.811"	"0.1200542"	"1.7704204"	"-4.3831"	"0.76390833"	"---"
"7017623"	"0.811"	"0.12005489"	"-1.7704164"	"-4.38311"	"-0.32737583"	"---"
"6777677"	"0.811"	"0.1200643"	"1.7703627"	"-4.38317"	"0.22867"	"NM_153395 // Mon2 // MON2 homolog (yeast) // 10 D2 // 67074 /// AK122425 // Mon2 // MON2 homolog (yeast) // 10 D2 // 67074 /// ENSMUST00000073792 // Mon2 // MON2 homolog (yeast) // 10 D2 // 67074 /// ENSMUST00000037557 // Mon2 // MON2 homolog (yeast) // 10 D2 // 67074"
"6871788"	"0.811"	"0.12006626"	"1.7703515"	"-4.38318"	"0.2674725"	"---"
"6788973"	"0.811"	"0.12006863"	"-1.770338"	"-4.3832"	"-0.29345583"	"---"
"6881295"	"0.811"	"0.12007642"	"-1.7702936"	"-4.38325"	"-0.21259583"	"---"
"6997675"	"0.811"	"0.12007684"	"-1.7702912"	"-4.38326"	"-0.3355675"	"---"
"6953833"	"0.811"	"0.12008064"	"1.7702695"	"-4.38328"	"0.70995583"	"---"
"6771677"	"0.811"	"0.12009021"	"1.770215"	"-4.38334"	"0.48139833"	"---"
"6934202"	"0.811"	"0.1200926"	"-1.7702013"	"-4.38336"	"-0.22124"	"---"
"6846362"	"0.811"	"0.12010785"	"-1.7701143"	"-4.38346"	"-0.34573667"	"---"
"7003731"	"0.811"	"0.12010996"	"-1.7701023"	"-4.38348"	"-0.44746667"	""
"6776412"	"0.811"	"0.12013108"	"-1.7699818"	"-4.38362"	"-0.69514917"	"---"
"6865956"	"0.811"	"0.12013289"	"-1.7699715"	"-4.38363"	"-0.4063225"	"---"
"6930608"	"0.811"	"0.12013443"	"-1.7699628"	"-4.38364"	"-0.43292417"	"---"
"7012382"	"0.811"	"0.12014344"	"-1.7699113"	"-4.3837"	"-0.68067083"	"---"
"6767733"	"0.811"	"0.12014906"	"-1.7698793"	"-4.38373"	"-0.46853667"	"---"
"6921587"	"0.811"	"0.1201493"	"1.769878"	"-4.38374"	"0.46317667"	"---"
"6939968"	"0.811"	"0.12015737"	"-1.7698319"	"-4.38379"	"-0.3003675"	"NM_016738 // Rpl13 // ribosomal protein L13 // 8 E1 // 270106 /// BC055358 // Rpl13 // ribosomal protein L13 // 8 E1 // 270106 /// ENSMUST00000000756 // OTTMUSG00000009186 // predicted gene, OTTMUSG00000009186 // 4 A1 // 100039656 /// ENSMUST00000000756 // OTTMUSG00000025606 // predicted gene, OTTMUSG00000025606 // 5 E2|5 // 100040605 /// ENSMUST00000000756 // Rpl13 // ribosomal protein L13 // 8 E1 // 270106 /// ENSMUST00000079960 // EG668182 // predicted gene, EG668182 // 14 C3 // 668182 /// ENSMUST00000079960 // LOC675192 // similar to 60S ribosomal protein L13 // --- // 675192"
"6803209"	"0.811"	"0.12015921"	"1.7698215"	"-4.3838"	"0.78261333"	"---"
"6918850"	"0.811"	"0.12016718"	"-1.769776"	"-4.38386"	"-1.26053167"	"---"
"6895755"	"0.811"	"0.12017063"	"-1.7697564"	"-4.38388"	"-0.27594417"	"---"
"6763130"	"0.811"	"0.12017946"	"-1.7697061"	"-4.38394"	"-0.41872917"	"---"
"6787012"	"0.811"	"0.12017955"	"1.7697055"	"-4.38394"	"0.48833917"	"---"
"6989054"	"0.811"	"0.12019034"	"1.769644"	"-4.38401"	"0.28540583"	"NM_011136 // Pou2af1 // POU domain, class 2, associating factor 1 // 9 A5.3 // 18985 /// U43788 // Pou2af1 // POU domain, class 2, associating factor 1 // 9 A5.3 // 18985 /// ENSMUST00000034554 // Pou2af1 // POU domain, class 2, associating factor 1 // 9 A5.3 // 18985 /// ENSMUST00000114429 // Pou2af1 // POU domain, class 2, associating factor 1 // 9 A5.3 // 18985"
"6856437"	"0.811"	"0.12020348"	"-1.7695691"	"-4.3841"	"-0.30449583"	"---"
"6810030"	"0.811"	"0.12020759"	"-1.7695457"	"-4.38412"	"-0.36676"	"BC061633 // B230220B15Rik // RIKEN cDNA B230220B15 gene // 13 D2.1 // 320723 /// AK044703 // B230220B15Rik // RIKEN cDNA B230220B15 gene // 13 D2.1 // 320723"
"6844199"	"0.811"	"0.12020789"	"-1.769544"	"-4.38413"	"-1.73794917"	"---"
"6770497"	"0.811"	"0.12021939"	"1.7694785"	"-4.3842"	"0.42825833"	"NM_001033536 // Rfx7 // regulatory factor X, 7 // 9 D // 319758 /// ENSMUST00000093820 // Rfx7 // regulatory factor X, 7 // 9 D // 319758"
"6840156"	"0.811"	"0.12022395"	"1.7694525"	"-4.38423"	"0.32407833"	"---"
"6762485"	"0.811"	"0.12022907"	"1.7694233"	"-4.38427"	"0.36065333"	"NM_001081360 // Camsap1l1 // calmodulin regulated spectrin-associated protein 1-like 1 // 1 E4 // 67886 /// BC138367 // Camsap1l1 // calmodulin regulated spectrin-associated protein 1-like 1 // 1 E4 // 67886 /// ENSMUST00000048309 // Camsap1l1 // calmodulin regulated spectrin-associated protein 1-like 1 // 1 E4 // 67886 /// ENSMUST00000094523 // Camsap1l1 // calmodulin regulated spectrin-associated protein 1-like 1 // 1 E4 // 67886"
"6966966"	"0.811"	"0.12023077"	"-1.7694137"	"-4.38428"	"-0.25646667"	"---"
"6962559"	"0.811"	"0.12023639"	"-1.7693816"	"-4.38431"	"-0.233075"	"---"
"6808884"	"0.811"	"0.12023982"	"-1.769362"	"-4.38434"	"-0.80437583"	"---"
"6941290"	"0.811"	"0.12024029"	"-1.7693594"	"-4.38434"	"-0.25181"	"---"
"7003972"	"0.811"	"0.12024596"	"-1.7693271"	"-4.38438"	"-0.43990833"	"NM_001033418 // Bsph1 // binder of sperm protein homolog 1 // 7 A1 // 330470 /// ENSMUST00000098811 // Bsph1 // binder of sperm protein homolog 1 // 7 A1 // 330470"
"6789313"	"0.811"	"0.12027816"	"1.7691437"	"-4.38459"	"0.37623583"	"---"
"6934060"	"0.811"	"0.12027926"	"1.7691374"	"-4.3846"	"0.6159325"	"---"
"6802397"	"0.811"	"0.12028583"	"-1.7691"	"-4.38464"	"-0.27913833"	"BC100603 // Rps23 // ribosomal protein S23 // 13 C3 // 66475 /// ENSMUST00000051955 // OTTMUSG00000022083 // predicted gene, OTTMUSG00000022083 // 3 B // 100038875 /// ENSMUST00000051955 // LOC100046668 // similar to yeast ribosomal protein S28 homologue // --- // 100046668 /// ENSMUST00000051955 // Rps23 // ribosomal protein S23 // 13 C3 // 66475"
"6985785"	"0.811"	"0.12028877"	"-1.7690833"	"-4.38466"	"-0.41148833"	"---"
"6985330"	"0.811"	"0.12031053"	"1.7689594"	"-4.38481"	"0.32520667"	"NM_133953 // Sf3b3 // splicing factor 3b, subunit 3 // 8 E1 // 101943 /// BC011412 // Sf3b3 // splicing factor 3b, subunit 3 // 8 E1 // 101943 /// ENSMUST00000042012 // Sf3b3 // splicing factor 3b, subunit 3 // 8 E1 // 101943 /// ENSMUST00000093139 // Sf3b3 // splicing factor 3b, subunit 3 // 8 E1 // 101943"
"6796927"	"0.811"	"0.12031691"	"-1.768923"	"-4.38485"	"-0.22125417"	"---"
"6795400"	"0.811"	"0.12033568"	"-1.7688162"	"-4.38497"	"-0.377355"	"---"
"6856685"	"0.811"	"0.12034091"	"-1.7687864"	"-4.38501"	"-0.47469583"	"---"
"6866251"	"0.811"	"0.12034748"	"-1.768749"	"-4.38505"	"-0.3583075"	"---"
"6921127"	"0.811"	"0.12036019"	"-1.7686766"	"-4.38514"	"-0.2226425"	"NM_053081 // Fancg // Fanconi anemia, complementation group G // 4 B1 // 60534 /// BC050890 // Fancg // Fanconi anemia, complementation group G // 4 B1 // 60534 /// ENSMUST00000030165 // Fancg // Fanconi anemia, complementation group G // 4 B1 // 60534"
"6909434"	"0.811"	"0.12036906"	"-1.7686261"	"-4.3852"	"-0.19336917"	"NM_028943 // Sgms2 // sphingomyelin synthase 2 // 3 G3 // 74442 /// BC117782 // Sgms2 // sphingomyelin synthase 2 // 3 G3 // 74442 /// ENSMUST00000090246 // Sgms2 // sphingomyelin synthase 2 // 3 G3 // 74442"
"6763302"	"0.811"	"0.12037444"	"1.7685956"	"-4.38523"	"0.22253"	"---"
"6956924"	"0.811"	"0.12041677"	"-1.7683547"	"-4.38551"	"-0.88711083"	"NM_053204 // Erc1 // ELKS/RAB6-interacting/CAST family member 1 // 6 F1 // 111173 /// BC002272 // Erc1 // ELKS/RAB6-interacting/CAST family member 1 // 6 F1 // 111173 /// ENSMUST00000071356 // Erc1 // ELKS/RAB6-interacting/CAST family member 1 // 6 F1 // 111173 /// ENSMUST00000032279 // LOC100048600 // similar to Rab6-interacting protein 2 // --- // 100048600 /// ENSMUST00000032279 // Erc1 // ELKS/RAB6-interacting/CAST family member 1 // 6 F1 // 111173"
"6783277"	"0.811"	"0.12041969"	"-1.7683381"	"-4.38553"	"-0.60047833"	"---"
"6967112"	"0.811"	"0.12042431"	"1.7683118"	"-4.38556"	"0.44725333"	"---"
"6804342"	"0.811"	"0.12045132"	"-1.7681582"	"-4.38574"	"-0.27589333"	"---"
"6963905"	"0.811"	"0.12045144"	"-1.7681575"	"-4.38574"	"-0.3253625"	"---"
"6848027"	"0.811"	"0.1204561"	"-1.768131"	"-4.38577"	"-0.4130825"	"---"
"6871802"	"0.811"	"0.12046173"	"-1.768099"	"-4.38581"	"-0.45617833"	"---"
"6784145"	"0.811"	"0.12047144"	"-1.7680438"	"-4.38587"	"-0.28106333"	"---"
"6845532"	"0.811"	"0.12047225"	"1.7680391"	"-4.38588"	"0.3602125"	"---"
"6763986"	"0.811"	"0.12047709"	"1.7680116"	"-4.38591"	"0.21696083"	"---"
"6925599"	"0.811"	"0.12047995"	"-1.7679954"	"-4.38593"	"-0.41676667"	"XR_032427 // OTTMUSG00000009529 // predicted gene, OTTMUSG00000009529 // 4 D2.2 // 100040532"
"6785283"	"0.811"	"0.12048174"	"1.7679852"	"-4.38594"	"0.33233917"	"NM_198022 // Tnrc6c // trinucleotide repeat containing 6C // 11 E2 // 217351 /// AK122529 // Tnrc6c // trinucleotide repeat containing 6C // 11 E2 // 217351 /// ENSMUST00000106344 // Tnrc6c // trinucleotide repeat containing 6C // 11 E2 // 217351 /// ENSMUST00000026658 // Tnrc6c // trinucleotide repeat containing 6C // 11 E2 // 217351"
"6783936"	"0.811"	"0.12048497"	"1.7679668"	"-4.38596"	"0.56323333"	"---"
"6994072"	"0.811"	"0.12048772"	"-1.7679511"	"-4.38598"	"-0.66753917"	"---"
"6917814"	"0.811"	"0.12049006"	"-1.7679378"	"-4.386"	"-0.45792833"	"---"
"6800888"	"0.811"	"0.12049263"	"1.7679232"	"-4.38601"	"0.771005"	"---"
"6970639"	"0.811"	"0.12049331"	"-1.7679193"	"-4.38602"	"-1.2748625"	"---"
"6878031"	"0.811"	"0.1205099"	"1.767825"	"-4.38613"	"0.22806917"	"NM_008397 // Itga6 // integrin alpha 6 // 2 C2-C3|2 38.0 cM // 16403 /// BC058095 // Itga6 // integrin alpha 6 // 2 C2-C3|2 38.0 cM // 16403 /// ENSMUST00000036783 // Itga6 // integrin alpha 6 // 2 C2-C3|2 38.0 cM // 16403 /// ENSMUST00000028522 // Itga6 // integrin alpha 6 // 2 C2-C3|2 38.0 cM // 16403 /// ENSMUST00000112101 // Itga6 // integrin alpha 6 // 2 C2-C3|2 38.0 cM // 16403"
"6748007"	"0.811"	"0.12051644"	"1.7677879"	"-4.38617"	"0.60400333"	"AK048633 // C130090J04 // hypothetical protein C130090J04 // 11 E2 // 328049"
"6998832"	"0.811"	"0.12051869"	"-1.7677751"	"-4.38619"	"-0.95351583"	"---"
"7015803"	"0.811"	"0.12052349"	"-1.7677478"	"-4.38622"	"-0.2042025"	"---"
"6885794"	"0.811"	"0.12052604"	"-1.7677333"	"-4.38624"	"-0.88782667"	"---"
"6990949"	"0.811"	"0.12053198"	"-1.7676996"	"-4.38627"	"-0.25835"	"AK085082 // EG546150 // predicted gene, EG546150 // 9 E2|9 // 546150"
"6859451"	"0.811"	"0.12053473"	"-1.7676839"	"-4.38629"	"-0.39520833"	"BC037075 // 2700062C07Rik // RIKEN cDNA 2700062C07 gene // 18 A2 // 68046 /// BC084681 // 2700062C07Rik // RIKEN cDNA 2700062C07 gene // 18 A2 // 68046 /// ENSMUST00000097646 // 2700062C07Rik // RIKEN cDNA 2700062C07 gene // 18 A2 // 68046"
"6861035"	"0.811"	"0.12053948"	"-1.7676569"	"-4.38632"	"-0.18311083"	"---"
"6915494"	"0.811"	"0.12054583"	"-1.7676208"	"-4.38637"	"-0.3381675"	"---"
"6822478"	"0.811"	"0.12055535"	"-1.7675667"	"-4.38643"	"-0.211155"	"NM_146050 // Oit1 // oncoprotein induced transcript 1 // 14 A1 // 18300 /// BC024504 // Oit1 // oncoprotein induced transcript 1 // 14 A1 // 18300 /// ENSMUST00000022269 // Oit1 // oncoprotein induced transcript 1 // 14 A1 // 18300"
"7008750"	"0.811"	"0.12056089"	"1.7675353"	"-4.38647"	"1.00501667"	""
"6781353"	"0.811"	"0.12056657"	"-1.767503"	"-4.3865"	"-0.36350667"	"---"
"6974056"	"0.811"	"0.12058036"	"1.7674246"	"-4.38659"	"0.6001275"	"---"
"6941657"	"0.811"	"0.12058327"	"1.7674081"	"-4.38661"	"0.45631833"	"NM_145211 // Oas1a // 2'-5' oligoadenylate synthetase 1A // 5 F|5 67.0 cM // 246730 /// NM_011852 // Oas1g // 2'-5' oligoadenylate synthetase 1G // 5 F|5 67.0 cM // 23960 /// BC013715 // Oas1a // 2'-5' oligoadenylate synthetase 1A // 5 F|5 67.0 cM // 246730 /// BC043339 // Oas1g // 2'-5' oligoadenylate synthetase 1G // 5 F|5 67.0 cM // 23960 /// ENSMUST00000086368 // Oas1g // 2'-5' oligoadenylate synthetase 1G // 5 F|5 67.0 cM // 23960 /// ENSMUST00000111842 // Oas1a // 2'-5' oligoadenylate synthetase 1A // 5 F|5 67.0 cM // 246730 /// ENSMUST00000080322 // Oas1a // 2'-5' oligoadenylate synthetase 1A // 5 F|5 67.0 cM // 246730 /// ENSMUST00000086373 // Oas1g // 2'-5' oligoadenylate synthetase 1G // 5 F|5 67.0 cM // 23960"
"6901117"	"0.811"	"0.12058429"	"-1.7674023"	"-4.38662"	"-0.29671833"	"---"
"6854816"	"0.811"	"0.12058614"	"-1.7673918"	"-4.38663"	"-0.42809167"	"---"
"6789729"	"0.811"	"0.12059118"	"1.7673631"	"-4.38667"	"0.35505667"	"---"
"6859079"	"0.811"	"0.12061153"	"-1.7672475"	"-4.3868"	"-0.210545"	"---"
"6838256"	"0.811"	"0.12061808"	"1.7672103"	"-4.38684"	"0.38296833"	"NM_134086 // Slc38a1 // solute carrier family 38, member 1 // 15 F1 // 105727 /// BC030378 // Slc38a1 // solute carrier family 38, member 1 // 15 F1 // 105727 /// ENSMUST00000088452 // Slc38a1 // solute carrier family 38, member 1 // 15 F1 // 105727 /// ENSMUST00000088454 // Slc38a1 // solute carrier family 38, member 1 // 15 F1 // 105727"
"6772705"	"0.811"	"0.12063071"	"1.7671386"	"-4.38693"	"0.77763583"	"---"
"6849095"	"0.811"	"0.12063882"	"1.7670925"	"-4.38698"	"0.59400333"	"---"
"6828213"	"0.811"	"0.12064509"	"1.7670569"	"-4.38702"	"0.961565"	"NM_001033219 // Slc45a4 // solute carrier family 45, member 4 // 15 D3 // 106068 /// ENSMUST00000076224 // Slc45a4 // solute carrier family 45, member 4 // 15 D3 // 106068"
"6996626"	"0.811"	"0.12065664"	"-1.7669913"	"-4.3871"	"-1.0183375"	"---"
"6788838"	"0.811"	"0.12067979"	"1.7668599"	"-4.38725"	"0.27752167"	"NM_011841 // Mapk7 // mitogen-activated protein kinase 7 // 11 B2 // 23939 /// BC058096 // Mapk7 // mitogen-activated protein kinase 7 // 11 B2 // 23939 /// ENSMUST00000101085 // Mapk7 // mitogen-activated protein kinase 7 // 11 B2 // 23939 /// ENSMUST00000116369 // Mapk7 // mitogen-activated protein kinase 7 // 11 B2 // 23939 /// ENSMUST00000108714 // Mapk7 // mitogen-activated protein kinase 7 // 11 B2 // 23939 /// ENSMUST00000079080 // Mapk7 // mitogen-activated protein kinase 7 // 11 B2 // 23939 /// ENSMUST00000101086 // Mapk7 // mitogen-activated protein kinase 7 // 11 B2 // 23939 /// ENSMUST00000094119 // Mapk7 // mitogen-activated protein kinase 7 // 11 B2 // 23939"
