Gene symbol	Tcell-CD69pos-K99A10-22h-ES FPKM	Tcell-CD69pos-K99A100-22h-ES FPKM	Tcell-CD69pos-PCC01-22h-ES FPKM	Tcell-CD69pos-PCC1-22h-ES FPKM
Gm21312	0.0	0.0	0.0	0.0
Maml1	0.065	11.387	17.45	18.766
1700016G22Rik	0.0	0.0	0.0	0.0
B4galt6	0.0	0.0	0.0	0.09699999999999999
Gm10560	0.0	0.0	0.0	0.669
Arrdc3	0.0	0.0	0.129	2.256
Plxna4os1	0.0	0.0	0.0	0.0
Gm11413	0.0	0.0	0.0	0.0
Pemt	0.81	0.0	3.333	4.975
Srp54a	0.0	0.0	0.929	0.715
Mir688	0.0	0.0	0.0	0.0
Rasgrf2	0.0	0.0	0.098	0.013999999999999999
5830444B04Rik	0.0	0.0	0.008	0.7879999999999999
Dgkb	0.0	0.0	0.0	0.0
Mesdc1	0.094	0.0	6.375	9.224
Gm20822	0.0	0.0	0.0	0.0
St3gal2	0.0	0.0	8.34	8.75
Krtap6-5	0.0	0.0	0.0	0.0
Edn3	0.0	0.011000000000000001	0.0	0.0
Olfr23	0.0	0.0	0.0	0.0
Cbln1	0.0	0.0	0.0	0.0
Gtf3c2	0.0	19.335	30.241	31.822
Mir3087	0.0	4.877	0.0	0.217
Snx29	0.0	0.0	1.412	2.529
Ube2q1	0.0	16.427	38.759	44.817
Lce1e	0.0	0.0	0.0	0.0
Gm21948	0.0	0.63	19.067999999999998	25.518
Tnfaip8	0.0	24.237	6.354	14.007
Celf5	0.0	0.0	0.0	0.141
Tmem231	0.0	0.0	0.0	0.507
Prl5a1	0.0	0.0	0.0	0.0
Tmem241	0.0	0.0	1.082	0.501
Ocm	0.0	0.0	0.0	0.0
Klhl35	0.0	0.0	0.035	0.418
Scube3	0.0	0.0	0.0	0.0
Fpr-rs4	0.0	0.0	0.0	0.0
Pigh	0.0	27.372	3.85	3.7760000000000002
Smarcd3	0.0	0.0	1.837	1.182
2010010A06Rik	0.0	0.0	0.0	0.353
Gtf2h2	0.0	29.264	12.704	10.058
Atic	0.0	23.885	36.768	45.666000000000004
Cnfn	0.0	0.0	0.0	0.0
Ifi27	0.0	0.0	12.542	3.582
Cacna1s	0.0	0.0	0.0	0.212
Mir27b	0.0	0.0	0.0	4.317
Ewsr1	1.11	63.43899999999999	106.729	123.99799999999999
Ythdc1	229.267	13.168	55.42	46.586000000000006
Ptpra	0.0	15.388	14.889000000000001	19.582
Ndufb2	0.0	0.0	13.427	20.528000000000002
Efcab1	0.0	0.0	0.0	0.0
Olfr1097	0.0	0.0	0.0	0.0
Ftmt	0.0	0.0	0.0	0.0
Mir7016	0.0	0.0	2.26	5.051
Hist2h3b	0.0	0.0	0.0	0.0
Phf11a	0.0	0.0	0.0	0.6759999999999999
Mcm7	0.0	46.486000000000004	38.562	35.784
Gpr52	0.0	0.0	1.375	0.0
Tlx2	0.0	0.0	0.0	0.0
Mir7073	0.0	0.0	0.0	0.0
Rnf128	0.0	0.0	0.0	0.055
Rfc1	0.0	13.447000000000001	9.408	10.337
Arsa	0.0	0.0	2.378	3.573
Mir6401	0.0	0.0	0.0	0.0
Mir6979	0.0	0.0	1.25	0.217
Rbp1	0.0	0.0	0.009000000000000001	0.16
Klrc1	0.0	0.0	0.0	0.632
6030468B19Rik	0.0	0.0	0.0	0.0
Foxk1	0.09699999999999999	59.708999999999996	40.31	30.991
Stk35	0.0	0.12300000000000001	2.761	5.2829999999999995
Mir6365	0.0	0.0	0.0	0.0
AI646519	0.0	0.0	0.0	0.0
Fosb	0.0	0.0	2.602	3.761
Psmg1	0.371	0.0	9.254	28.381
Tfam	0.0	20.21	13.148	11.466
Actr1a	0.0	0.295	38.01	46.422
Dgke	0.0	0.0	3.9930000000000003	2.84
Kif4	0.0	0.0	0.0	0.14
Duox2	0.0	0.0	0.0	0.0
Mirt1	0.0	10.373	1.892	2.379
Ttc9c	0.0	0.0	16.624000000000002	14.181
Slc22a13b-ps	0.0	0.0	0.0	0.0
Slc16a12	0.0	0.0	0.0	0.0
Gm20759	0.0	0.0	0.0	0.0
C030018K13Rik	0.0	0.0	0.0	0.0
Pank1	0.0	0.0	0.006999999999999999	0.449
Taar9	0.0	0.0	0.0	0.0
Naa50	0.08	35.58	28.96	23.311999999999998
Tbx18	0.0	0.0	0.0	0.0
Pink1	2.307	91.36	51.538999999999994	60.81
Tyrobp	0.0	0.0	0.0	2.951
Gm38413	0.0	0.0	0.0	0.0
Rbm33	72.15100000000001	17.258	18.769000000000002	18.115
Nln	0.0	0.0	3.41	2.6860000000000004
Gm20806	0.0	0.0	0.0	0.0
Slc37a4	0.0	0.0	4.787	5.586
Ngfr	0.0	0.0	0.0	0.0
Ciita	0.0	0.0	2.263	1.605
Lrrc74a	0.0	0.0	0.0	0.0
Hip1	0.0	0.0	0.0	0.43700000000000006
Podnl1	0.0	0.0	1.9180000000000001	0.318
Wnt2b	0.0	0.0	0.765	0.774
Wt1os	0.0	0.0	0.0	0.0
Prg2	0.0	0.0	0.0	0.0
1810041H14Rik	0.0	0.0	0.0	0.0
Prr36	0.0	0.0	0.0	0.244
Gnb2	0.46299999999999997	0.0	92.632	103.522
Taok3	0.086	0.0	11.765999999999998	18.618
Rpl28	0.0	0.0	2.156	2.885
Anxa5	0.0	0.0	8.925	10.261
H2afx	0.0	0.0	67.773	64.377
Magoh	0.0	78.71600000000001	65.324	76.42399999999999
Pcdhgc3	0.0	7.444	10.002	9.349
Zfp938	0.0	0.0	0.079	1.222
Il10ra	0.0	0.0	1.6380000000000001	5.928999999999999
Cd5	2.819	100.891	124.262	150.83700000000002
D030056L22Rik	0.0	0.0	20.796	12.969000000000001
Gm20337	0.0	0.0	0.0	0.273
Dhh	0.0	0.0	0.01	0.0
Lztr1	0.0	17.88	17.945	22.178
Hdac10	0.0	0.0	5.86	5.518
Cct8	0.61	35.242	118.51899999999999	134.908
Sftpb	0.0	0.0	0.0	0.065
Pank4	0.0	8.629	16.27	16.548
Ptpn23	0.887	17.685	22.535	29.741999999999997
Atp1b3	307.60400000000004	89.352	72.092	80.43
Smad9	0.0	0.0	0.0	0.0
Slc9a1	0.079	17.029	21.616	20.627
Mr1	0.0	0.0	0.0	0.182
Snrnp27	0.0	0.0	11.102	33.381
Aqp3	0.0	0.0	1.097	0.395
Pitpnb	0.0	21.328000000000003	28.07	25.893
Rfpl4b	0.0	0.0	0.0	0.0
Psmd10	27.753	29.089000000000002	22.386	12.417
Tex37	0.0	0.0	0.0	0.0
Prl3b1	0.0	0.0	0.0	0.0
Smim10l2a	0.0	0.0	0.0	0.035
Olfr716	0.0	0.0	0.0	0.0
Dxo	0.0	35.654	14.841	21.258000000000003
Msh5	0.0	0.0	0.893	0.26
Krtap19-5	0.0	0.0	0.0	0.0
Mir6359	0.0	0.0	0.0	0.0
AF357355	0.0	0.0	0.0	0.0
Hdc	0.0	0.0	0.0	0.897
Mical3	0.0	0.046	1.89	2.366
Fopnl	0.0	0.45	17.756	15.857999999999999
Stub1	0.0	66.19800000000001	43.628	48.955
Mir7661	0.0	0.0	0.0	0.0
Ndufaf3	0.0	0.0	4.325	5.492000000000001
Vmn1r43	0.0	0.0	0.0	0.0
Dusp27	0.0	0.0	0.0	0.0
Wfs1	0.0	0.0	3.431	1.161
Ubl4a	0.0	25.544	9.468	14.76
Zc4h2	0.0	0.0	0.7929999999999999	1.045
Mdm4	48.72	30.000999999999998	42.748000000000005	37.6
Sntb1	0.0	0.0	0.021	0.9309999999999999
Trim32	0.0	34.468	14.614	9.994
Gm10532	0.0	0.0	0.0	0.8590000000000001
Wnt16	0.0	0.0	0.0	0.151
Ifi205	0.0	0.0	0.0	0.0
Mir182	0.0	0.0	0.0	3.554
AW554918	0.0	0.0	1.765	2.528
Mocs3	0.0	0.0	28.371	16.355
Taar6	0.0	0.0	0.0	0.0
1700007K09Rik	0.0	0.0	0.0	0.0
Gng10	0.0	0.03	6.6610000000000005	10.604000000000001
Lipo1	0.0	0.0	0.542	1.6780000000000002
BC147527	0.0	0.0	0.0	0.0
Pcdhb1	0.0	0.0	0.0	0.0
Ifltd1	0.0	0.0	0.0	0.0
Mapk3	0.0	39.055	11.911	15.091
Nhsl1	0.053	0.005	0.0	0.081
4430402I18Rik	0.0	0.0	0.0	0.5479999999999999
Olfr1135	0.0	0.0	0.0	0.0
Rufy2	0.0	0.0	4.335	3.3289999999999997
Depdc1b	0.0	0.0	0.0	0.152
Pdhb	0.0	38.381	15.703	27.4
Icam2	0.0	0.0	21.975	35.012
Mir1906-1	0.0	0.0	0.0	0.0
Ppp6c	0.0	19.938	29.021	29.366
Alms1	0.0	0.0	0.511	0.33
Sumf1	0.0	0.0	3.93	6.79
Nudt21	0.0	0.0	2.725	5.706
Ccdc38	0.0	0.0	3.511	1.423
Wee2	0.0	0.0	0.0	0.0
Fam126a	0.0	9.083	8.136000000000001	5.938
Cfap161	0.0	0.0	0.0	0.0
Tram1l1	0.0	0.0	0.0	0.0
Atf6	0.0	13.152000000000001	18.804000000000002	9.769
3830432H09Rik	0.0	0.0	0.0	0.035
Zfp12	0.14	14.297	11.138	10.384
Leap2	0.0	0.0	2.563	0.875
Pmm2	0.0	74.816	36.644	29.59
C1qc	0.0	0.0	0.0	0.593
Arl1	0.0	0.0	19.46	21.287
Gata5os	0.0	0.0	0.0	0.0
Mllt6	49.378	125.447	133.94	145.611
Clasp2	0.0	4.452	10.205	9.371
Dbpht2	0.0	0.0	0.0	0.0
A530016L24Rik	0.0	0.0	0.0	0.0
Gm20831	0.0	0.0	0.0	0.0
Gm19668	0.0	0.0	0.0	0.0
Rimklb	0.0	0.0	0.0	0.0
Trrap	74.104	22.299	33.647	26.658
Mir698	0.0	0.0	31.838	3.21
Mir7041	0.0	1.972	0.0	22.269000000000002
Fthl17d	0.0	0.0	0.0	0.0
Sptbn1	1.016	42.604	13.058	17.686
Gm6498	0.0	0.0	0.028999999999999998	0.045
Ghrhr	0.0	0.0	0.0	0.0
R3hdm2	0.0	41.032	23.359	32.265
Olfr1024	0.0	0.0	0.0	0.0
Arl2bp	0.188	25.798000000000002	28.866	30.976999999999997
Syngr4	0.0	0.0	0.0	0.025
Arl2	0.0	0.0	12.152999999999999	15.228
Arpp19	0.0	15.423	10.155	12.305
Sphkap	0.0	0.0	0.0	0.0
Bsph1	0.0	0.0	0.0	0.0
Olfr617	0.0	0.0	0.0	0.0
Zfp87	0.0	0.0	8.837	5.462000000000001
Tbc1d9b	0.0	0.376	9.511000000000001	9.469
Ms4a1	0.0	0.0	2.989	4.88
Ext1	0.0	0.0	12.794	7.309
Emilin2	0.0	0.0	0.106	0.6679999999999999
Rfxap	0.0	0.0	4.602	6.207000000000001
Slc25a29	0.0	0.0	0.023	1.7280000000000002
Abhd14b	0.0	0.0	0.0	0.627
Gm8096	0.0	0.02	0.069	0.006999999999999999
Peg3os	0.0	0.0	0.0	0.0
Olfr711	0.0	0.0	0.0	0.0
Serf1	0.0	0.0	0.0	4.8919999999999995
Ube2j2	0.0	52.263999999999996	17.952	12.615
Gm30505	0.0	0.0	0.0	0.0
Ifit3	0.0	0.0	0.7929999999999999	0.995
6030458C11Rik	0.0	6.7010000000000005	11.285	8.169
Klhl4	0.0	0.0	0.134	0.044000000000000004
Methig1	0.0	0.0	0.0	0.0
Ppm1n	0.0	0.0	0.0	0.0
Eme2	0.0	0.0	10.802	8.577
Gpr18	0.0	0.0	20.08	26.592
Plek	0.0	0.0	5.952999999999999	7.849
Olfr282	0.0	0.0	0.0	0.0
Rnf130	0.0	37.403	17.907	12.83
Gpat4	3.781	27.268	37.141999999999996	33.291
Foxr1	0.0	0.0	0.0	0.0
Slc39a13	0.0	0.0	1.965	4.425
Fbxl14	1.4609999999999999	41.041000000000004	28.258000000000003	25.131999999999998
Mettl24	0.0	0.0	0.045	0.18899999999999997
Wipf1	0.163	70.251	60.548	72.13600000000001
Smim20	0.0	0.0	0.701	9.486
Gatc	0.204	0.0	18.189	9.695
Ccnt1	0.0	21.436	35.852	29.432
Gm13629	0.0	0.0	0.0	0.0
2610027K06Rik	0.0	0.0	0.0	1.195
Insl3	0.0	0.0	7.667000000000001	10.56
H2afb1	0.0	0.0	0.0	0.0
Pgm5	0.0	0.0	0.0	0.0
Olfr1352	0.0	0.0	0.0	0.0
Fchsd1	0.0	5.439	6.406000000000001	5.029
Rpl34	17.180999999999997	19.012999999999998	219.924	322.733
Als2	0.0	28.004	17.084	10.244000000000002
Kctd9	0.0	0.0	4.586	5.593
Zfat	0.0	12.327	3.7439999999999998	5.462999999999999
Trp53cor1	0.0	0.0	0.0	0.042
Mir3966	0.0	0.0	0.0	0.0
Spink1	0.0	0.0	0.0	0.0
Ppm1k	0.0	0.0	2.812	1.9169999999999998
E130112N10Rik	0.0	0.0	0.17	1.117
Vmn1r224	0.0	0.0	0.0	0.0
Psapl1	0.0	0.0	0.0	0.0
Tmem198b	0.0	0.0	2.6489999999999996	1.4069999999999998
Fbxw8	0.0	0.006999999999999999	8.698	15.142999999999999
E030025P04Rik	0.0	0.0	0.0	0.0
Slc25a19	0.0	0.0	17.636	15.889000000000001
Spata31	0.0	0.0	0.0	0.0
Oma1	0.0	17.498	1.2109999999999999	6.851
Dleu7	0.0	0.0	1.485	0.9990000000000001
Ubox5	0.0	0.0	12.352	11.074000000000002
Hkdc1	0.0	0.0	0.0	0.0
Hist1h2bk	0.0	0.0	0.0	0.0
Lias	0.0	0.047	5.038	7.404
Csnk2a1	0.259	46.66	29.578000000000003	28.228
Smdt1	0.0	0.0	42.251000000000005	64.639
Cabp7	0.0	0.0	0.0	0.0
Olfr1115	0.0	0.0	0.0	0.0
Slc41a2	0.0	0.0	0.0	0.109
Atp5h	0.0	0.0	31.226	48.242
S100a4	0.0	0.0	0.0	6.195
Gm12338	0.0	36.227	6.309	10.606
Gm6654	0.0	0.0	0.0	0.516
Oxr1	147.993	8.371	5.07	3.931
Pdlim7	0.0	0.0	0.0	1.869
Cdh11	0.0	0.0	0.449	0.22699999999999998
Aif1l	0.0	0.0	0.0	0.106
Kcne1	0.0	0.0	0.0	0.0
Atg5	0.0	10.29	12.077	15.100999999999999
Vax2	0.0	0.0	0.0	0.45799999999999996
Sh2d1b2	0.0	0.0	0.0	0.0
Fam181a	0.0	0.0	0.0	0.0
Fgf15	0.0	0.0	0.0	0.0
Vmac	0.0	0.0	3.2239999999999998	4.9830000000000005
Rgs20	0.0	0.0	0.0	0.24600000000000002
Mir34b	0.0	0.0	0.0	0.0
Olfr802	0.0	0.0	0.0	0.0
Olfr1020	0.0	0.0	0.0	0.0
Arhgap26	0.0	6.371	0.215	1.5019999999999998
Spock3	0.0	0.0	0.0	0.0
Zscan29	0.0	0.006	7.13	5.893
Fam53a	0.0	46.912	22.039	25.041999999999998
Alms1-ps2	0.0	0.0	0.0	0.0
Lck	168.738	65.925	94.066	107.79700000000001
Hdac9	0.0	0.0	0.0	0.311
Arhgap24	0.0	0.0	0.0	0.46799999999999997
Dhrs9	0.0	0.0	0.0	0.102
Ring1	0.0	0.0	14.637	20.279
Arv1	0.0	0.812	17.99	12.379000000000001
Rhod	0.0	0.0	4.564	0.611
Snora36b	0.0	0.0	0.0	0.0
Lmo3	0.0	0.0	0.0	0.0
Stx2	0.0	0.0	1.797	4.513999999999999
Serpinh1	0.0	0.0	0.0	0.065
Mettl17	0.0	0.0	15.035	15.92
1700003P14Rik	0.0	0.0	0.0	0.0
4930554C24Rik	0.0	0.0	0.0	0.0
Akt3	0.0	0.021	4.9830000000000005	7.2620000000000005
1600014C10Rik	0.0	0.0	9.15	3.2910000000000004
Stxbp1	0.0	0.0	0.8809999999999999	1.558
Tcte2	0.0	0.0	0.0	0.0
Tnks	0.0	16.779	13.897	11.023
Nap1l2	0.0	0.0	0.0	0.0
Emc8	0.0	0.0	6.24	7.528
Trim71	0.0	0.0	0.049	0.005
Mir125b-2	0.0	0.0	0.0	0.0
Gpr171	0.163	18.646	34.194	52.528999999999996
2310043O21Rik	0.0	0.0	0.0	0.0
Mir466b-1	0.0	0.0	0.0	0.0
Ap1g1	0.053	19.842	24.586	25.878
Pcyt2	0.0	0.0	17.492	20.302
Cox8a	0.0	0.5579999999999999	113.855	178.108
Anapc13	0.0	0.0	12.514000000000001	23.465
Myo6	0.0	0.0	0.612	0.449
Mir5622	0.0	0.0	0.0	0.0
A430005L14Rik	0.0	50.56	15.633	18.913
Bhlha9	0.0	0.0	0.0	0.0
Tmem115	0.0	43.131	43.568000000000005	37.163000000000004
Muc4	0.0	0.0	0.0	0.0
Gm2897	0.0	0.0	0.0	0.0
Pik3ap1	0.0	0.0	1.545	1.911
Olfr372	0.0	0.0	0.0	0.0
Tead2	0.0	0.0	2.331	0.14400000000000002
Rnf225	0.0	0.0	3.26	2.528
Nme3	0.0	0.0	4.4239999999999995	3.812
Epb41l4aos	0.843	0.0	85.99	37.533
Gm10406	0.0	0.0	0.012	0.0
Olfr8	0.0	0.0	0.0	0.0
Apobec1	0.0	24.749000000000002	0.698	1.256
Olfr1502	0.0	0.0	0.0	0.0
Hmgb1	0.0	0.0	5.2989999999999995	4.375
Olfr493	0.0	0.0	0.0	0.0
Os9	0.0	43.277	33.443000000000005	35.836999999999996
Irf2bp1	0.134	30.1	38.671	35.856
Hist1h1d	0.0	0.0	0.0	0.387
Ubxn2b	0.0	0.006999999999999999	5.516	4.4910000000000005
Zfp775	0.0	0.0	0.618	1.073
Cnpy4	0.0	4.1610000000000005	13.537	11.274000000000001
Hcfc1	0.983	104.36	49.703	55.11600000000001
Pdzd7	0.0	0.0	0.0	0.111
Zyx	0.0	0.0	33.263000000000005	35.258
Cfap36	0.0	0.0	0.0	5.087
Prdm9	0.0	0.0	0.013000000000000001	0.5579999999999999
Slit3	0.0	0.0	0.0	0.034
Pmaip1	0.0	16.659000000000002	4.993	6.263999999999999
Lce1l	0.0	0.0	0.0	0.0
C630043F03Rik	0.0	0.0	0.0	0.325
Cep57l1	0.0	0.0	0.0	1.74
Scmh1	0.0	0.0	7.511	7.53
Defb5	0.0	0.0	0.0	0.0
Cntnap5b	0.0	0.0	0.0	0.0
Drp2	0.0	0.0	0.0	0.0
Mir3091	0.0	0.0	0.0	0.0
Olfr237-ps1	0.0	0.0	0.0	0.0
Fam63a	0.0	0.0	2.608	5.329
Kitl	0.0	0.0	0.0	0.0
Myf6	0.0	0.0	0.0	0.0
Vmn1r47	0.0	0.0	0.0	0.0
Mir3108	0.0	0.0	0.0	0.0
Sp140	0.0	0.0	0.0	3.372
Cdh12	0.0	0.0	0.0	0.0
Ndor1	0.0	16.633	33.361999999999995	26.095
4933413J09Rik	0.0	0.0	0.115	0.248
Cttnbp2nl	0.0	0.0	0.0	0.612
Cpsf7	0.0	43.907	53.088	50.556000000000004
Wdr75	0.14	46.86	58.792	39.946999999999996
4930505A04Rik	0.0	0.0	0.0	0.0
Pdik1l	0.08	6.636	6.105	2.815
Spink12	0.0	0.0	0.0	0.0
Slc7a12	0.0	0.0	0.0	0.0
Mog	0.0	0.0	0.0	0.0
Mgll	0.0	0.0	1.032	0.10800000000000001
Oxsm	0.0	0.0	5.035	1.815
Grip1os2	0.0	0.0	0.0	0.0
Trim30e-ps1	0.0	0.0	0.0	0.0
Mef2c	0.0	0.0	0.7929999999999999	0.7120000000000001
Tpgs2	0.0	0.0	1.8880000000000001	2.0580000000000003
Olfr279	0.0	0.0	0.0	0.0
Rnf19b	0.0	55.027	38.282	63.402
Dnttip1	0.295	0.0	30.831999999999997	20.758000000000003
Iqcb1	0.0	23.279	1.4869999999999999	2.9589999999999996
Asphd2	0.0	0.0	0.0	0.0
Tmem207	0.0	0.0	0.0	0.0
Fpr-rs6	0.0	0.0	0.0	0.0
Clip2	0.0	1.555	3.654	5.51
Lce3c	0.0	0.0	0.0	0.0
Brap	0.0	15.860999999999999	28.268	19.312
Zmat2	0.0	4.263999999999999	18.174	28.820999999999998
Homer1	0.0	14.186	2.407	2.662
Pax5	0.0	42.532	0.0	3.3489999999999998
Pes1	0.0	38.955	61.523	51.18600000000001
2310009B15Rik	0.0	0.0	6.318	4.9
Cfap53	0.0	0.0	0.0	0.243
Fahd2a	0.0	0.0	0.0	2.1630000000000003
Mettl9	0.0	5.632000000000001	17.319000000000003	17.287
Gpn1	0.0	1.099	23.174	21.337
Mir496b	0.0	0.0	0.0	0.0
Olfr947-ps1	0.0	0.0	0.0	0.0
BC005561	0.0	18.346	9.629	5.657
Esrra	0.0	0.0	11.046	6.649
Ap1ar	0.0	23.394000000000002	16.07	21.622
Slc16a4	0.0	0.0	0.0	0.27699999999999997
Ctdp1	0.0	33.039	25.978	24.656
Adprm	0.0	0.135	8.799	11.287
Gm5771	0.0	0.0	0.0	0.0
Mir137	0.0	0.0	0.0	0.0
Tbca	0.0	0.0	23.293000000000003	31.944000000000003
Mgat4e	0.0	0.019	0.0	0.0
Npffr1	0.0	0.0	0.0	0.0
Prex2	0.0	0.0	0.0	0.002
B9d1	0.0	0.0	0.0	1.325
4931406H21Rik	0.0	0.0	0.006	0.36
Chac2	0.0	0.0	10.033999999999999	2.535
Snord57	0.0	0.0	0.0	0.0
Tsc22d3	0.0	23.224	125.288	95.991
Tstd2	0.0	17.534000000000002	21.436	13.905999999999999
Ifna15	0.0	0.0	0.0	0.0
Slc16a14	0.0	0.0	0.0	0.0
Il17rb	0.0	0.0	1.041	0.578
Scnn1g	0.0	0.0	0.0	0.0
Doc2g	0.0	0.0	4.191	0.726
Hars	0.0	0.747	33.271	37.7
Hmg20b	0.0	0.0	36.516999999999996	33.173
Ncf4	0.0	0.0	3.068	4.419
Rnh1	0.20199999999999999	27.223000000000003	31.896	28.609
Zmynd11	0.092	30.252	15.964	17.855999999999998
Ppp2ca	0.18899999999999997	125.245	133.472	126.15799999999999
1600014C23Rik	0.0	0.0	0.0	0.0
Kcnk10	0.0	0.0	0.0	0.868
Mkrn1	0.0	26.519000000000002	21.357	25.241999999999997
Xrcc3	0.0	0.013999999999999999	7.931	4.463
Pcdha5	0.0	0.0	0.0	0.0
Dr1	0.0	43.02	39.436	34.014
Olfr705	0.0	0.0	0.0	0.0
Tnc	0.0	0.0	0.0	0.254
Mir6406	0.0	0.0	0.0	0.0
Metrn	0.0	0.07400000000000001	8.413	10.924000000000001
Napa	212.93400000000003	42.006	76.155	69.507
Bcl2a1b	0.0	0.0	25.849	29.195
Ifnb1	0.0	0.0	0.0	0.0
Mrpl49	0.0	20.987	20.491999999999997	19.387999999999998
F830045P16Rik	0.0	0.0	0.0	0.0
5430434I15Rik	0.0	0.0	0.0	0.0
Mirlet7f-2	0.0	0.0	0.0	0.0
Rplp1	17.997	262.32099999999997	1373.1860000000001	2137.034
Nup210	0.052000000000000005	11.527999999999999	52.18	45.63
Cnih4	0.0	0.175	13.623	10.514000000000001
Mir6966	0.0	0.0	6.1339999999999995	2.3569999999999998
Lao1	0.0	0.0	0.0	0.0
Olfr513	0.0	0.0	0.0	0.0
Pcnx	0.0	13.614	11.030999999999999	8.147
Hilpda	0.0	0.0	70.87100000000001	34.77
Rpl21	0.0	29.994	18.694000000000003	18.695999999999998
Olfr474	0.0	0.0	0.0	0.0
Acap3	0.0	0.0	3.947	4.013999999999999
Lhx3	0.0	0.0	0.0	0.0
Map1a	0.0	0.0	0.0	0.027999999999999997
Fbxl12os	0.0	0.0	0.0	0.295
Pif1	0.0	0.0	0.0	0.0
1700024G13Rik	0.0	0.0	0.0	0.0
Tbcd	0.0	0.0	5.347	11.418
Zfp652	0.0	12.628	9.539	7.83
Scgb1b12	0.0	0.0	0.0	0.0
Spc25	0.0	0.0	0.0	1.246
Ino80c	0.0	49.864	19.894000000000002	16.883
3632454L22Rik	0.0	0.0	0.012	0.0
A630020A06	0.0	0.0	0.0	0.0
Vav2	0.21	42.498000000000005	8.652999999999999	8.038
Slc22a19	0.0	0.0	0.0	0.0
A230056J06Rik	0.0	0.0	0.0	0.0
Mir708	0.0	0.0	0.0	0.0
Gdap2	0.0	8.889	5.083	6.127000000000001
4930448I18Rik	0.0	0.0	0.0	0.0
Trpc2	0.0	0.0	3.8169999999999997	2.145
Mettl8	0.0	37.427	0.387	4.013999999999999
Arhgap42	0.0	0.0	0.0	0.0
Zfp398	0.0	15.398	5.74	4.891
2310008N11Rik	0.0	0.0	0.0	0.0
Wnt10b	0.0	1.163	8.622	3.597
Gm27162	0.0	0.0	0.0	0.165
Mir1957a	0.0	0.0	0.0	0.0
Ugt2b35	0.0	0.0	0.0	0.0
Glis1	0.0	0.0	0.0	0.153
Elf2	129.891	10.915	13.784	10.261
Zfp273	0.0	0.0	0.941	0.377
Flna	0.0	43.602	49.493	66.866
Snx12	0.0	0.0	21.215	21.875
Slc27a1	0.0	0.0	1.3530000000000002	0.9890000000000001
Gjc1	0.0	0.0	0.0	0.055
Fadd	0.0	0.0	6.452999999999999	5.8420000000000005
Acss2	0.0	0.0	0.823	3.935
Iigp1	0.0	0.0	3.779	11.677999999999999
4930557K07Rik	0.0	0.0	0.64	6.478
Mir370	0.0	0.0	0.0	0.0
Rnf24	0.0	0.0	3.16	2.7710000000000004
Abcb5	0.0	0.0	0.0	0.0
A630077J23Rik	0.0	0.0	0.0	0.0
Hoxd3	0.0	0.0	0.0	0.0
Tas2r110	0.0	0.0	0.0	0.0
Slc6a19	0.0	0.0	0.0	0.0
2010001A14Rik	0.0	0.0	3.8	0.7240000000000001
4931403E22Rik	0.0	0.0	0.0	0.14400000000000002
Creb3l3	0.0	0.0	0.0	0.09
E330012B07Rik	0.0	0.0	0.0	0.0
Zp3	0.0	0.0	0.0	0.0
Tspan14	0.145	0.0	9.774	15.24
Crim1	0.182	20.099	11.082	4.935
Cbx1	0.0	92.175	35.345	39.991
Mageb18	0.0	0.0	0.0	0.0
Mir6992	0.0	0.0	0.212	14.722000000000001
Lrrc23	0.0	0.0	0.0	0.0
Tlr9	0.0	0.0	1.8840000000000001	1.524
Notch2	0.035	25.119	28.141	22.090999999999998
Synj1	90.24700000000001	28.116	8.23	9.496
Exoc3l4	0.0	0.0	0.0	0.348
Olfr192	0.0	0.0	0.0	0.0
Maf1	0.428	36.147	55.271	74.759
Pde8a	0.0	22.044	7.854	4.698
Svs6	0.0	0.0	0.0	0.0
Olfr832	0.0	0.0	0.0	0.0
Smg6	0.0	8.711	13.770999999999999	14.62
Fbp1	0.0	0.0	0.0	0.0
Edc4	0.0	25.087	30.935	30.265
Fchsd2	0.0	12.77	7.507999999999999	6.992000000000001
Mgp	0.0	0.0	0.0	0.0
9830147E19Rik	0.0	0.0	0.0	0.002
Vps37b	0.0	68.845	38.273	38.946
Vmn1r11	0.0	0.0	0.0	0.0
Dennd1a	1.256	14.0	9.846	7.778
Plod1	0.0	0.0	1.412	2.583
Ttll12	0.0	11.952	19.442999999999998	19.69
Scarletltr	0.0	0.0	0.0	0.0
Gm3219	0.0	0.0	31.173000000000002	27.656999999999996
Dnajc17	0.0	0.0	4.423	11.102
Gtf2a1	0.064	15.437999999999999	13.227	11.005999999999998
6430584L05Rik	0.0	0.0	0.0	0.0
Toporsos	0.0	0.0	11.568	10.882
D030045P18Rik	0.0	0.0	0.0	0.0
Olfr69	0.0	0.0	0.0	0.0
D630010B17Rik	0.0	0.0	0.0	0.0
Stk19	0.0	0.0	8.299	16.215999999999998
Atg7	0.0	3.721	4.8180000000000005	10.337
Prr5	0.0	0.0	0.0	0.282
Gdpd4	0.0	0.0	0.0	0.0
Tbc1d13	0.21	19.619	18.479	22.421999999999997
Entpd3	0.0	0.0	0.0	0.111
Khdrbs2	0.0	0.0	0.0	0.0
S100b	0.0	0.0	0.0	0.0
Mir6928	0.0	0.0	0.0	0.0
Gpkow	0.0	30.726	17.579	18.406
Gm6602	0.0	0.0	0.0	0.0
