!Series_title	"T cell gene expression profile"
!Series_geo_accession	"GSE5960"
!Series_status	"Public on Oct 04 2006"
!Series_submission_date	"Oct 03 2006"
!Series_last_update_date	"Jan 08 2014"
!Series_pubmed_id	"17028589"
!Series_summary	"compare gene expression profiles between normal and anergic T cells and identify upregulated genes in anergic T cells"
!Series_summary	"Keywords: cell type comparison"
!Series_overall_design	"RNA from normal Th1 T cell clone and anergic Th1 T cell clone made anergic by plate-bound anti-CD3 antibody were isolated and amplified for microarray analysis"
!Series_type	"Expression profiling by array"
!Series_contributor	"Reinhard,,Marks"
!Series_contributor	"Allen,,Ho"
!Series_contributor	"Thomas,,Gajewski"
!Series_contributor	"Yuanyuan,,Zha"
!Series_sample_id	"GSM138549 GSM138550 GSM138551 GSM138552 "
!Series_contact_name	"yuanyuan,,zha"
!Series_contact_email	"yzha@uchicago.edu"
!Series_contact_phone	"772-702-4812"
!Series_contact_fax	"773-702-7195"
!Series_contact_department	"Department of Pathology"
!Series_contact_institute	"University of Chicago"
!Series_contact_address	"910 E. 58th St. MKL051"
!Series_contact_city	"Chicago"
!Series_contact_state	"IL"
!Series_contact_zip/postal_code	"60637"
!Series_contact_country	"USA"
!Series_platform_id	"GPL81"
!Series_platform_taxid	"10090"
!Series_sample_taxid	"10090"
!Series_relation	"BioProject: http://www.ncbi.nlm.nih.gov/bioproject/PRJNA97425"

!Sample_title	"Control1"	"Anergic1"	"Control2"	"Anergic2"
!Sample_geo_accession	"GSM138549"	"GSM138550"	"GSM138551"	"GSM138552"
!Sample_status	"Public on Oct 04 2006"	"Public on Oct 04 2006"	"Public on Oct 04 2006"	"Public on Oct 04 2006"
!Sample_submission_date	"Oct 03 2006"	"Oct 03 2006"	"Oct 03 2006"	"Oct 03 2006"
!Sample_last_update_date	"Oct 03 2006"	"Oct 03 2006"	"Oct 03 2006"	"Oct 03 2006"
!Sample_type	"RNA"	"RNA"	"RNA"	"RNA"
!Sample_channel_count	"1"	"1"	"1"	"1"
!Sample_source_name_ch1	"Th1 T cell"	"anergic Th1 T cell clone"	"Th1 T cell"	"anergic Th1 T cell clone"
!Sample_organism_ch1	"Mus musculus"	"Mus musculus"	"Mus musculus"	"Mus musculus"
!Sample_characteristics_ch1	"control CD4 T Cell clone"	"anergized CD4 T cell clone"	"control CD4 T Cell clone"	"anergized CD4 T cell clone"
!Sample_molecule_ch1	"polyA RNA"	"polyA RNA"	"polyA RNA"	"polyA RNA"
!Sample_extract_protocol_ch1	"total RNA was extracted using Trizol  method (Invitrogen)"	"total RNA was extracted using Trizol  method (Invitrogen)"	"total RNA was extracted using Trizol  method (Invitrogen)"	"total RNA was extracted using Trizol  method (Invitrogen)"
!Sample_label_ch1	"biotin"	"biotin"	"biotin"	"biotin"
!Sample_label_protocol_ch1	"Approximately 8 µg of total RNA was processed to produce biotinylated cRNA targets."	"Approximately 8 µg of total RNA was processed to produce biotinylated cRNA targets."	"Approximately 8 µg of total RNA was processed to produce biotinylated cRNA targets."	"Approximately 8 µg of total RNA was processed to produce biotinylated cRNA targets."
!Sample_taxid_ch1	"10090"	"10090"	"10090"	"10090"
!Sample_hyb_protocol	"standard Affymetrix procedures"	"standard Affymetrix procedures"	"standard Affymetrix procedures"	"standard Affymetrix procedures"
!Sample_scan_protocol	"standard Affymetrix procedures"	"standard Affymetrix procedures"	"standard Affymetrix procedures"	"standard Affymetrix procedures"
!Sample_description	"we are interested in which genes are upregulated during T cell anergy. Thus, RNA from normal quiescent T cell clones were extracted to be compared to RNA extracted from anergic T cell clones"	"we are interested in which genes are upregulated during T cell anergy. Thus,RNA from normal quiescent T cell clones were extracted to be compared to RNA extracted from anergic T cell clones"	"we are interested in which genes are upregulated during T cell anergy. Thus, RNA from normal quiescent T cell clones were extracted to be compared to RNA extracted from anergic T cell clones"	"we are interested in which genes are upregulated during T cell anergy. Thus, RNA from normal quiescent T cell clones were extracted to be compared to RNA extracted from anergic T cell clones"
!Sample_data_processing	"Affymetrix Microarray Suite 4.0"	"Affymetrix Microarray Suite 4.0"	"Affymetrix Microarray Suite 4.0"	"Affymetrix Microarray Suite 4.0"
!Sample_platform_id	"GPL81"	"GPL81"	"GPL81"	"GPL81"
!Sample_contact_name	"yuanyuan,,zha"	"yuanyuan,,zha"	"yuanyuan,,zha"	"yuanyuan,,zha"
!Sample_contact_email	"yzha@uchicago.edu"	"yzha@uchicago.edu"	"yzha@uchicago.edu"	"yzha@uchicago.edu"
!Sample_contact_phone	"772-702-4812"	"772-702-4812"	"772-702-4812"	"772-702-4812"
!Sample_contact_fax	"773-702-7195"	"773-702-7195"	"773-702-7195"	"773-702-7195"
!Sample_contact_department	"Department of Pathology"	"Department of Pathology"	"Department of Pathology"	"Department of Pathology"
!Sample_contact_institute	"University of Chicago"	"University of Chicago"	"University of Chicago"	"University of Chicago"
!Sample_contact_address	"910 E. 58th St. MKL051"	"910 E. 58th St. MKL051"	"910 E. 58th St. MKL051"	"910 E. 58th St. MKL051"
!Sample_contact_city	"Chicago"	"Chicago"	"Chicago"	"Chicago"
!Sample_contact_state	"IL"	"IL"	"IL"	"IL"
!Sample_contact_zip/postal_code	"60637"	"60637"	"60637"	"60637"
!Sample_contact_country	"USA"	"USA"	"USA"	"USA"
!Sample_supplementary_file	"NONE"	"NONE"	"NONE"	"NONE"
!Sample_data_row_count	"12488"	"12488"	"12488"	"12488"
!series_matrix_table_begin
"ID_REF"	"GSM138549"	"GSM138550"	"GSM138551"	"GSM138552"
"96835_at"	18.5	26.6	99.7	131.6
"96836_r_at"	120.7	71.5	87.9	60.9
"96837_at"	2416.3	2539.7	2012.1	2350.8
"96838_at"	940.1	958.5	647.5	935.3
"96839_at"	408.6	195.5	511.5	556.9
"96840_at"	2759.3	6858.6	2047.9	5552.6
"96841_at"	284.6	1019.9	375.4	472.9
"96843_at"	301	131.8	360.5	335.3
"96845_at"	182.6	344.8	560.7	444.2
"96846_at"	14.4	4.9	7.8	7.4
"96847_at"	5009.4	3383.6	4123.8	3284.2
"96848_at"	243.6	180.8	277	179.2
"96849_at"	339	368.2	354.7	241.9
"96850_at"	658.3	1328.2	927.9	996.7
"96852_at"	7212.8	6567	5851.7	5923
"96854_at"	2885	3171.8	3160.4	3844.2
"96855_at"	1250.9	993	689	804.9
"96856_at"	54.7	87.3	68.3	68.1
"96857_at"	25.2	55.1	32.9	39.2
"96858_at"	953	1374.5	1150	1193.7
"96859_at"	1562.2	3791.1	3087.3	5789
"96861_at"	254.8	243.6	199	172.6
"96862_at"	2543.8	2173.8	2267	1532.5
"96864_at"	494.8	336	462.5	283
"96865_at"	234.6	282.3	139.9	268.4
"96866_at"	474.3	299.6	628.7	117.5
"96867_at"	26.3	20.2	50.4	277.2
"96868_at"	8.6	5.6	3.7	4.8
"96869_at"	5941.1	7491.8	4678.1	6693
"96870_at"	4715.2	4289.2	3903	4052.9
"96871_at"	737	687.2	420.4	519.9
"96872_at"	2167.5	1940.8	1938.4	2001.1
"96873_at"	358.1	189.2	283.9	241.9
"96874_g_at"	9613.9	8853.6	10698.2	8252.2
"96875_r_at"	176.1	265.1	148.8	240.7
"96876_at"	4291	6649.9	2505.2	3399.1
"96878_at"	249	236.9	396.8	312.1
"96879_at"	841.6	1234.1	1511.9	1413.1
"96881_at"	995.6	1213.7	1298.7	1104.7
"96882_at"	2642.8	2550.3	2989.8	2255.9
"96883_at"	3042.8	2224.7	2090.5	1758.1
"96884_at"	394.2	547.6	431	465.8
"96885_at"	60.3	42.4	133.4	18.2
"96886_at"	78.8	67.5	86.1	100.9
"96887_at"	2406.6	2328.1	1814.4	1858.6
"96888_at"	6806.8	6682.3	6915	7136.2
"96890_at"	618.9	1043.1	692.8	949.1
"96891_at"	4705.5	3890.2	4392.2	3592
"96892_at"	1113	754.8	1166.7	822.8
"96894_at"	1775.6	2113.9	1383.8	1865.6
"96895_at"	19.8	19	31.5	26.9
"96896_at"	5758.8	5796.7	5702.6	4580.8
"96898_at"	169.1	161.8	178.8	159.2
"96899_at"	2487.5	1891.4	1639.4	1390.6
"96900_at"	63.8	46.9	121.6	48
"96902_at"	199.4	400.7	440.4	454.6
"96904_at"	239.6	201.3	302.3	208.2
"96905_at"	43.9	28.6	19.2	24.8
"96906_at"	4.2	2	5.4	10.3
"96907_at"	678.2	538.5	607.1	453.5
"96908_at"	27.2	32.9	51	83.2
"96909_at"	1070.8	1054.9	1295.3	1102.6
"96910_at"	152.8	96.1	49.3	54.7
"96911_at"	2940.6	3406.9	3124.1	3089.1
"96912_s_at"	2442.9	1335.8	1114.1	747.2
"96913_at"	2347.6	2805.3	1580.3	2566.7
"96915_f_at"	2824.5	2928.7	2039.4	2104.5
"96916_at"	632.9	753.1	898.8	744.2
"96917_at"	766.3	532.8	428.6	323.9
"96918_at"	15.4	10.2	60.2	69.7
"96919_at"	5093.1	6650.5	2924	4954.7
"96920_at"	203.9	78.6	191.5	297.6
"96921_at"	447.8	373.6	363.4	481.9
"96924_at"	1643.8	694.1	1600.7	1020.4
"96925_at"	377.3	565	517.4	749
"96926_at"	92.2	85.8	80.9	38.4
"96929_at"	17.1	87.4	25	33.8
"96930_at"	220.9	524.2	348.9	503.8
"96931_at"	30.9	34.4	120.4	34.7
"96932_at"	122.1	208.2	288.6	343.3
"96934_at"	1998	1638.2	1885	1820.2
"96935_at"	249.9	6274	304.6	5252.3
"96936_at"	922.8	883	903.4	848.3
"96937_at"	5.3	10.4	26.7	20
"96938_at"	14	28.8	51.5	20.1
"96939_at"	51.3	37.4	27.1	27.7
"96940_at"	29.6	20.7	61.3	108.5
"96941_at"	650.7	733.1	551.8	646.6
"96942_at"	4249.8	3511.9	3773.9	3802.1
"96943_at"	2283.8	2750.6	1803	2306.8
"96945_at"	182.7	252.1	292.8	249.2
"96946_at"	445.7	362	713	733.4
"96947_at"	2085.6	3117.9	1541.6	1962.5
"96948_at"	1660.9	1788.5	1733.6	2292.9
"96949_at"	1759.7	1441.8	1150.4	1059.2
"96950_at"	216.8	153.8	143.5	197.2
"96951_at"	1903.6	2870.3	1785.9	2440.1
"96952_at"	7480.6	7397.8	7433.8	7080.3
"96953_at"	78.3	31.1	103.8	39.2
"96954_at"	567.4	590.9	724	745.6
"96955_at"	2609.7	3210.2	2989.4	3326.6
"96956_at"	1383.5	1575.7	1112.4	1182.4
"96957_at"	428.5	379.1	460	467.7
"96958_at"	12.7	7.7	42.5	8.4
"96959_at"	1886.7	2320.4	1982.3	2500.8
"96961_at"	389.6	150.2	292.4	296.8
"96962_at"	14698.6	11649.1	19679.2	13235.3
"96963_s_at"	206.3	118.8	249.2	220.6
"96964_at"	10.7	9.6	13.1	9.2
"96965_at"	36.3	29.4	30	37.9
"96966_at"	7.2	25	10.7	13.9
"96967_at"	8.5	3	10.3	6.6
"96968_at"	253.5	382.2	391.5	414.9
"96969_at"	26.6	39.7	34.5	45.5
"96970_at"	122.1	13.9	67.2	41.9
"96971_f_at"	61	91.1	270.3	213.9
"96972_f_at"	223.7	172.9	524.5	464.5
"96973_f_at"	8.2	33.5	80.5	79.7
"96974_at"	62.9	21.5	23.4	68.7
"96975_at"	128.3	111.7	211.1	100.2
"96976_f_at"	664.1	596.1	741.2	829.9
"96977_at"	97.2	56.1	196.1	35.7
"96978_at"	43.9	34.3	96.6	82.8
"96979_at"	6.6	8.2	40.8	50.6
"96980_at"	8.7	6.3	8.6	14.5
"96981_at"	27.3	27.3	61.3	129.2
"96982_g_at"	14.4	12.1	31.5	27.8
"96983_at"	39.4	19.1	55.2	50.2
"96984_at"	122.5	127.6	193.2	155.8
"96985_at"	160.9	150.4	201.8	200
"96986_at"	197	151.7	338.3	228.8
"96987_at"	959.2	946.7	1243	1334.4
"96992_r_at"	52.1	63.3	35.8	32.1
"96993_at"	102.9	146.1	331.3	282.6
"96994_at"	51.3	52.7	62.1	52.8
"96995_at"	25.9	48.7	9.8	11.4
"96996_at"	133.6	107.7	230.7	245.6
"96997_at"	27.5	36	59.7	10.5
"96998_at"	191.2	98.9	150.2	31.2
"96999_at"	7.1	14.2	21	12
"97000_s_at"	119.2	138.6	359	338.8
"97001_r_at"	147	116.5	176	184.9
"97002_f_at"	363.7	341.4	520.6	506.2
"97003_at"	73.1	10.8	59.7	18.4
"97004_at"	679.4	565.7	1105	1029.7
"97005_at"	178.7	171.5	134.2	95.4
"97006_s_at"	55.7	7.7	57.5	20.7
"97007_at"	48.8	18.8	9	109
"97008_f_at"	21.3	26.9	114.8	79.2
"97009_f_at"	5.5	11.8	12.6	14.7
"97010_at"	40.8	34	50.7	41.4
"97012_f_at"	262.8	248.1	227.7	176.1
"97013_f_at"	3716	4232	2099.1	3093.1
"97017_f_at"	113	59.3	100.7	163
"97048_at"	5.2	21.6	7.9	5.5
"97049_at"	3.4	4.6	6.8	5.2
"97052_at"	19	11.8	32.6	31.9
"97053_at"	194.2	70.3	221.5	214.5
"97054_at"	124.8	170.8	376.5	296.6
"97055_s_at"	4317.4	3964.5	4962.2	4568
"97058_f_at"	1100.6	601.8	1339.9	1465.8
"97060_at"	440.7	307	556.4	412.8
"97061_g_at"	5431.6	4738.1	6687.5	4749.4
"97073_at"	4.6	5.9	5.4	4.3
"97077_f_at"	2190.4	2749.2	1683.2	2173.5
"97080_at"	80.5	67.1	110	150.9
"97082_at"	23.7	34.7	67.9	67.8
"97083_at"	301.6	475.4	188.8	133.7
"97084_at"	14.5	12.8	17.3	48.5
"97085_at"	163.8	144.4	292.9	198.7
"97086_i_at"	34.5	16	43	38.9
"97087_f_at"	14.2	5.4	7.5	13.6
"97088_at"	38.4	10	28.2	16.2
"97089_at"	29.5	4.8	7.8	12.6
"97090_at"	117.3	54.6	124.3	122.4
"97091_at"	227.2	128	238.8	153.2
"97092_at"	36.7	92.8	76.2	63.4
"97094_at"	54.3	42.5	41.4	51.9
"97095_at"	7.1	3.8	8.3	8.1
"97096_at"	286.6	222.2	364.1	456.4
"97097_at"	46	91.8	64.1	77.2
"97098_at"	129.3	64.1	85.2	16.3
"97099_at"	29.6	48.6	124.1	22.7
"97100_at"	198.2	62.9	284.4	279.8
"97101_at"	20.1	56.7	89.3	70.6
"97102_at"	118.8	71.7	87.9	73.7
"97103_at"	454.9	466.4	482.8	514.7
"97104_g_at"	2083	1486.6	1292	1282.1
"97105_at"	418.6	516.4	323.4	377.5
"97106_at"	259.3	515.8	841.3	463.2
"97107_at"	154	152.4	160.4	129.7
"97108_at"	81.4	170.6	118.7	100.6
"97109_at"	7.7	7	12.2	9.6
"97110_at"	50	15.7	34	27.6
"97111_at"	136.2	107.2	197.5	200.7
"97112_at"	13.3	15.4	16.6	13
"97113_at"	1233.5	1087.1	1068.7	943.9
"97114_at"	3619.8	4566.7	3363.3	3929
"97115_at"	151.1	172.8	382.8	249.6
"97116_at"	105.9	104.5	145.8	116.4
"97117_at"	15.7	16.7	49	21.8
"97118_at"	611.7	433.5	455	359.9
"97119_at"	30.1	5.1	20.1	26.4
"97120_at"	25.2	17.7	95.5	36.9
"97121_at"	24.8	40.6	40.4	78.5
"97122_at"	21.1	17.4	25.1	23.2
"97123_at"	48.3	28.3	31.9	56.8
"97124_at"	42.4	30.9	88.1	11.3
"97125_f_at"	7223.2	9188.2	9526.7	8825.5
"97126_at"	97.4	54.8	123.8	57.7
"97127_f_at"	47	38.7	160.7	113.4
"97128_at"	1.3	4.6	3.2	2.3
"97129_at"	23.2	6.5	11.3	28.4
"97130_at"	11.7	73.5	117.8	68.4
"97131_at"	565.1	462.5	330.6	326.6
"97132_at"	932.9	346.2	1174.8	700.4
"97133_at"	8.9	12.8	16.6	11.7
"97134_at"	13.6	7.8	33.8	9.2
"97135_at"	12.3	3.9	10.9	9.5
"97136_at"	59.3	94.9	68.6	67.6
"97137_at"	51	130.5	31	126.6
"97138_at"	67.8	79.6	89.5	170.1
"97139_at"	74.6	34.8	104.5	134.8
"97140_at"	48.4	53.7	17.4	27.1
"97141_s_at"	28.9	56.9	90.1	27
"97142_at"	42.9	101.3	216.7	217.3
"97143_at"	139.2	107.8	177.7	357.1
"97144_at"	31.2	8.6	10.8	11.4
"97145_at"	330.5	150.6	209.7	381.4
"97146_g_at"	84.1	9.9	25.3	27.1
"97147_at"	36.2	34.7	8.4	15.6
"97148_at"	13.3	9	92.3	23.5
"97149_at"	77.2	87.6	111.5	142.9
"97150_at"	26.6	2.5	20.3	4.1
"97151_at"	276.5	294.2	472.8	581.6
"97152_at"	6.5	4.1	7.8	5.2
"97153_at"	66.1	27.1	34.7	33.9
"97154_f_at"	253.4	72	257.9	59.5
"97155_at"	94.4	47.3	13.6	89.6
"97156_at"	50.6	52.3	83	77
"97157_at"	15.7	14.5	44.2	60.4
"97158_at"	144.4	86.8	128	49.7
"97159_at"	69	101.1	127	62.7
"97160_at"	18.5	18.4	19.1	14.1
"97161_at"	86.2	78	100.6	72.2
"97162_at"	31.2	55.4	91.5	17.8
"97163_g_at"	777.5	721	930	904.3
"97164_at"	303.2	142.6	323.8	204.2
"97165_r_at"	85	101	142.6	92.6
"97166_at"	544.8	349.4	448.6	323.3
"97167_g_at"	1361.5	1003.3	1559	1452.7
"97168_at"	3.6	13.4	8.4	9.7
"97169_f_at"	139.3	73.6	215.3	139.7
"97170_at"	7.7	3.1	28.6	37.1
"97171_f_at"	611.8	1182.3	1850.6	1885.8
"97172_s_at"	31.9	15.5	30.5	33.8
"97173_f_at"	10929.9	13354.7	10361.9	13383.7
"97174_r_at"	825	1654.4	855.5	1359.6
"97175_at"	35.2	13.9	49.9	43.9
"97176_at"	361.5	297.3	697.3	526.2
"97177_at"	43.4	12.5	74.8	40.3
"97178_at"	242.2	218	862.7	830.8
"97179_at"	673	332.1	720.9	507.8
"97180_f_at"	25.7	22	91.3	34.2
"97181_f_at"	8274.5	9415.2	11262	10163.4
"97182_at"	17.3	7.5	38.7	7.1
"97184_at"	286.7	399.1	333.9	480.2
"97185_at"	45.5	48.7	86.2	96.4
"97186_s_at"	26.3	76.1	230.4	47.6
"97187_at"	63.2	27.5	55.1	46.1
"97188_at"	7.2	8.4	15.4	10.7
"97189_at"	7.4	5.2	27	18.1
"97190_f_at"	9.9	59.3	12.7	71.3
"97191_at"	7.3	4.7	10	6.1
"97192_at"	82.1	46.2	115.8	100.8
"97193_at"	190.2	170	319.5	255.4
"97194_at"	41.1	6	21.4	20.9
"97195_at"	13.2	5.5	12.4	7.5
"97196_at"	3.7	5	41	8.7
"97197_r_at"	716.4	388.8	552	270.6
"97198_at"	22.9	39.6	27.2	52.2
"97199_at"	500.9	981.9	778.2	1010.1
"97200_f_at"	4463.2	4071.5	4288	3532.5
"97201_s_at"	2882.1	2189.8	1440.7	1414.8
"97203_at"	387.4	257.1	116.7	194.3
"97204_s_at"	2213	1572.7	2019.2	1310.4
"97205_at"	2841.1	2596.4	1516.5	1231.7
"97206_at"	18.9	14.4	23.9	25.5
"97207_f_at"	1058.6	1182.9	1096.4	996.9
"97208_at"	200	248.5	261.1	79.2
"97210_at"	325.9	563.5	449.1	640
"97211_at"	52.3	73.9	59.8	20.2
"97213_at"	215.9	175.4	133.7	178.5
"97216_at"	87.4	69.1	75.6	19.6
"97217_at"	2158.4	3479.5	2242.9	3151.5
"97220_at"	306.8	203.9	298.7	227.1
"97222_at"	1153.2	893.8	816.8	959.3
"97224_at"	324.7	343.2	812.3	787.5
"97226_at"	966.3	783.7	523.5	504.5
"97227_at"	256.8	270	297.9	267.8
"97228_at"	683.9	613.6	492.6	322.8
"97229_at"	3824.3	3862.2	4985.5	4126
"97232_at"	31.6	14.3	15.5	17.8
"97234_at"	93.5	81.5	204.4	208.5
"97235_f_at"	3.7	1.2	5.2	21.2
"97236_r_at"	46.1	104.8	163	132.4
"97237_at"	1189.2	865.8	861.1	681.1
"97238_at"	7.1	17.9	3.6	4.7
"97239_at"	144.1	132.9	141.2	149.2
"97240_g_at"	3816.8	3216.3	2653.9	2440.7
"97241_at"	2011.6	1333.9	1123	1096
"97242_at"	529.6	1121.2	450	925.3
"97243_at"	4743	4408.1	2522.9	4400.4
"97247_at"	453.6	235	450.6	225.6
"97248_at"	1741.6	1522.5	1061.8	1483.6
"97249_at"	1173.7	770.5	934	561
"97250_at"	3640.3	3950.2	3276.5	2846.4
"97251_at"	203.2	109.9	152.1	55.3
"97252_at"	521.4	245.2	124.9	155.2
"97253_at"	105.4	135	194.6	195
"97254_at"	2268.4	1723.8	1444.8	1301.4
"97255_at"	2077.8	2708.3	3153.6	2284.6
"97256_at"	81	19.4	77.8	27.2
"97257_at"	32.4	72.5	49.5	47.3
"97258_at"	6.7	13.6	49.2	10
"97259_at"	105.2	180.8	76.4	174
"97260_at"	243.3	262.6	165.8	287.6
"97261_at"	5194.1	1930.5	2646.4	1686
"97262_at"	1376.7	1777.6	2027	1932.7
"97263_s_at"	3800.5	4653.2	3673.1	4909.6
"97264_r_at"	337.2	1022.3	366.3	751.8
"97265_at"	1453.9	987	1025.3	954.7
"97267_at"	892.9	903.7	395.9	723.4
"97268_i_at"	8113.2	6403.3	6834.3	5703.5
"97269_f_at"	5914.8	5171.6	4364.3	4140
"97270_at"	149.4	54.5	65.5	49.9
"97271_at"	646.8	380.1	655.7	537.3
"97272_at"	635.8	478.6	433.7	408
"97273_at"	1605	1109.4	1040.8	947.4
"97274_at"	883.7	1003	897.1	943.3
"97276_at"	446.7	458.5	404.2	393.3
"97277_at"	468.2	439.5	433.4	427.8
"97278_at"	29.9	18.6	50.3	41.4
"97279_at"	285.6	1793.2	593.5	1699.8
"97281_at"	99.9	83	116.7	173.4
"97282_at"	18498.5	14590.8	21374.2	16134
"97283_at"	24.4	13.6	10.3	11.5
"97284_at"	1299.8	1406.3	1216.8	1436
"97285_f_at"	437.6	451.3	513	484.1
"97287_at"	6	4.2	5.3	6.7
"97288_at"	4.1	6.1	36.2	8
"97292_at"	2205.4	2257.4	1559.2	1755.8
"97293_at"	279.1	318	301.6	297.8
"97295_at"	270.9	170.1	279	318.4
"97296_at"	792.3	596	572.2	419.3
"97297_at"	14.2	3.8	75.6	10
"97300_at"	13.7	7.4	10.3	33.6
"97301_at"	1951	1803.1	1238.6	1261.9
"97302_at"	619.9	674.6	919.8	587.2
"97304_at"	1350.9	1688	1802.7	1564.1
"97305_at"	771.1	271.9	899.4	615.7
"97307_f_at"	7969.8	5939.5	5335.5	4611.4
"97308_at"	314.2	427.1	387.9	342.1
"97309_at"	708.7	1925.1	727.1	1682
"97310_at"	311.7	444.2	355.8	597.4
"97311_at"	5516.4	6633.2	3885.3	5352.1
"97312_at"	4020.8	5626	3696.9	4589.6
"97313_at"	1840.9	3351.7	2095	3096.3
"97315_at"	1623.3	1081.6	1360.2	939.1
"97316_at"	19.3	0.9	11.3	20.9
"97317_at"	145.4	69.8	43.4	59.5
"97318_at"	325.4	458.5	359.7	324.3
"97319_at"	887.5	84	672.9	59.8
"97320_at"	1397.9	1242.6	667.3	1030.8
"97322_at"	534.9	1131.8	1006.6	860.9
"97324_at"	574.6	669.6	739	354.5
"97325_at"	431.7	656.4	628.1	745.9
"97327_at"	539.9	378.9	326.5	239
"97328_at"	83.2	187.8	186	174.5
"97329_at"	591.7	515.7	542.5	548.5
"97330_at"	2437.8	1727.3	1688.7	1725.8
"97331_at"	290.7	219.2	224.3	212.9
"97332_at"	975	827.4	748.6	762.6
"97333_at"	1564.7	2087.4	2139.1	2557.7
"97334_at"	301.3	198.4	191.7	220.1
"97335_at"	71.3	105.8	140.2	120
"97336_at"	41	41	70.3	47.6
"97338_at"	22.5	10.7	9	12.8
"97339_at"	845.7	829.9	611.2	605
"97340_at"	343	351.2	227.4	395.5
"97341_at"	887.5	827.3	632.4	642.4
"97342_at"	1672.3	1283.2	1408	1252.2
"97343_at"	1387.6	1156.9	1034.5	1072.7
"97345_at"	348.5	325.7	334	245.6
"97346_at"	246.9	341.1	278.4	302.1
"97347_at"	143	215.8	217.9	286.2
"97349_at"	184.9	121.6	102.8	182.5
"97351_i_at"	3.6	3.3	3.5	2.4
"97352_f_at"	56.2	33	29.7	66.9
"97353_at"	467.4	675.1	587.7	663.3
"97354_at"	642.1	716.4	969.3	804.4
"97355_at"	255.3	164.5	309.4	124.5
"97356_at"	3347.8	2909.4	2556.4	2597.4
"97357_at"	38.1	5.1	38.4	5.3
"97358_at"	180.9	165.8	184.3	244.4
"97359_at"	1441.5	1529.8	984.1	1120.9
"97360_at"	17.4	39.8	11.9	11.6
"97363_at"	20.7	14.7	56.2	26.9
"97364_at"	131.5	78.7	144.4	117.8
"97365_at"	117.7	33.3	137.7	60.3
"97366_at"	1360.2	1469.3	1097.9	1155.7
"97367_at"	72	70.6	196.1	94.4
"97368_at"	482.4	311.1	587.8	618
"97369_g_at"	166.2	152.2	318.1	226.2
"97370_at"	624.1	325.2	484.8	400.1
"97371_at"	164.7	90.4	198.6	135.3
"97372_at"	318.1	236.9	370.3	388.2
"97373_at"	452.8	401.6	624	551.9
"97374_at"	21.6	7.9	28.5	11.1
"97375_at"	439.9	438.2	353.7	536.4
"97377_at"	380.3	179.7	351.7	142.2
"97379_at"	29.4	18.7	27.9	25.3
"97380_at"	1654.2	1881.3	1561.7	1523.3
"97381_s_at"	71.1	53.1	80.1	74.4
"97382_at"	23.9	7.7	14	84.5
"97383_at"	1465.8	2417.4	1471.8	2069.3
"97384_at"	2611	3139.7	2991.3	2485
"97385_at"	230.1	380.2	407.9	341.6
"97386_at"	416	476.8	362.1	346.1
"97387_at"	756.3	792.9	766.7	960.9
"97389_at"	75.9	11.7	8.4	14.2
"97390_at"	340.1	298.3	430.2	572.1
"97391_at"	293.4	95.7	172.7	69.9
"97392_at"	277.8	345.8	616.4	636.4
"97393_at"	60.4	71.3	242.2	129.5
"97394_at"	665.2	742.6	357	502.4
"97395_at"	1517.7	1384.1	780.3	614.8
"97397_at"	352.5	280.2	363.4	426.1
"97398_at"	400.7	177.7	620.3	372
"97400_at"	182.1	226.1	288.6	267
"97401_at"	578	710.7	744	820.4
"97402_at"	57.7	43.4	60.2	45.4
"97403_at"	438.2	576.8	455.9	586.3
"97404_at"	737.3	1173.8	894.6	872.7
"97405_at"	991.9	1894.2	1692.6	3029.8
"97406_at"	425.2	635.1	313.4	400
"97407_at"	246.3	196.5	262.4	201.4
"97409_at"	408.5	237.1	986.8	358
"97410_at"	658.7	641.4	607.7	653.4
"97411_at"	97.9	80.4	164.8	139.8
"97412_at"	2390	1833.4	1495.4	1345.1
"97413_at"	15.1	14.1	24.4	16.5
"97414_at"	545.6	409.2	819.3	648.9
"97415_at"	590.5	437	723.1	509.7
"97418_at"	41.4	27.5	11.1	29.3
"97419_at"	937.8	905.3	1098.1	1132.1
"97420_at"	29.5	22.3	34.7	38.6
"97421_at"	162.8	170.2	225.3	250.3
"97422_at"	399.2	464.5	453.9	516.8
"97423_at"	453.2	632.5	555.7	704.4
"97424_at"	5631	6078.1	5813	4514.6
"97425_at"	571.3	1166.7	527.2	1315.2
"97426_at"	5723.4	3225.3	1585.5	852.1
"97427_at"	11.2	19.5	19.1	48.6
"97428_at"	1238.8	1005.3	606.3	569.7
"97429_at"	385.6	505	507.3	527.9
"97430_at"	364.1	411.8	585.2	430.7
"97431_at"	19.3	15.3	32.5	39
"97433_at"	476.9	417.8	508.9	429.8
"97434_at"	169.1	129.5	133.9	112.6
"97435_at"	17.6	12.8	62.5	10.8
"97436_at"	1742.9	1124.1	1573.4	1017.1
"97437_f_at"	134.7	209.5	246.9	188.6
"97438_r_at"	81.4	56	70.5	90.2
"97441_at"	798.2	672.4	893	641.6
"97442_at"	342.7	192.8	281.6	248.7
"97443_at"	4644	3074.7	3048	2276.9
"97444_at"	72	77.8	35.6	46.3
"97445_at"	661.6	463.8	526.3	286.9
"97446_at"	1081.1	747.1	975	731.3
"97447_at"	147.7	258.7	264.1	318.2
