id	chr_name	start	end	chromosome_id	tag_count_0_1um_pcc	id_0_1um_pcc	tag_count_no_peptide	id_no_peptide	tag_count_10um_k99a	id_10um_k99a	tag_count_100um_k99a	id_100um_k99a	tag_count_10um_pcc	id_10um_pcc
18613	chr10	50592149	50592941	9	36.4	18613	82.6	8970.0	96.7	7247.0	27.1	17212.0	16.8	24518.0
18615	chr10	117845917	117846685	9	36.4	18615	35.0	18900.0	47.9	15229.0	39.6	12721.0	44.5	13166.0
18617	chr10	127350260	127351298	9	36.4	18617	20.9	24215.0	38.3	17484.0			27.7	18758.0
18623	chr11	54866001	54866751	13	36.4	18623	35.0	18905.0	39.2	17283.0	29.4	16311.0	35.8	15809.0
18625	chr11	87987319	87988079	13	36.4	18625	32.5	19687.0	76.6	9879.0	63.9	7180.0	24.3	20251.0
18630	chr12	8673306	8673934	15	36.4	18630	46.7	15749.0	43.3	16256.0	32.2	15218.0	38.7	14888.0
18632	chr12	35046302	35046926	15	36.4	18632	20.9	24243.0	29.7	19951.0			19.6	22676.0
18634	chr12	100198909	100199659	15	36.4	18634	41.7	16992.0	33.3	18867.0			17.3	24161.0
18636	chr13	47122044	47123306	14	36.4	18636	43.4	16577.0	41.1	16838.0	20.4	20612.0	26.0	19475.0
18638	chr13	55692586	55693472	14	36.4	18638	53.4	14204.0	40.1	17060.0	41.3	12248.0	116.1	3001.0
18644	chr14	45658066	45658694	11	36.4	18644	46.7	15773.0	35.1	18349.0	33.9	14621.0	28.3	18576.0
18647	chr15	25983829	25984737	16	36.4	18647	27.5	21493.0	37.4	17774.0	21.5	19990.0	24.3	20292.0
18648	chr15	73091026	73091916	16	36.4	18648	111.0	5702.0					27.7	18817.0
18650	chr16	21693771	21694395	17	36.4	18650	43.4	16601.0	37.4	17777.0				
18655	chr16	62846800	62847424	17	36.4	18655	32.5	19747.0	25.5	21352.0				
18657	chr16	92057547	92058329	17	36.4	18657	35.9	18715.0	30.1	19826.0	19.8	20982.0	24.8	20072.0
18658	chr17	8310643	8311473	18	36.4	18658	122.6	4651.0	156.5	2757.0	111.4	2459.0	25.4	19785.0
18659	chr17	24469410	24470036	18	36.4	18659	38.4	17974.0	41.5	16727.0	26.0	17774.0	30.6	17686.0
18660	chr17	31855716	31856484	18	36.4	18660	41.7	17032.0	38.8	17411.0	20.9	20337.0	43.9	13377.0
18661	chr17	34262985	34263893	18	36.4	18661	52.6	14435.0	32.4	19164.0	17.5	22334.0		
18663	chr17	63500281	63500905	18	36.4	18663	39.2	17738.0	47.0	15478.0	33.9	14646.0	30.6	17693.0
18664	chr17	65950327	65951251	18	36.4	18664	24.2	22837.0	33.3	18900.0	19.2	21289.0	27.1	19082.0
18665	chr17	78736909	78737549	18	36.4	18665	110.1	5787.0	75.3	10087.0	22.1	19735.0	23.1	20870.0
18674	chr19	8661494	8662616	21	36.4	18674	35.0	18990.0	24.2	21864.0	23.8	18816.0	32.3	17090.0
18676	chr19	29646957	29647913	21	36.4	18676	47.6	15605.0	47.9	15266.0	26.0	17792.0	39.9	14594.0
18680	chrX	7947130	7948440	3	36.4	18680	43.4	16631.0	42.4	16512.0	17.5	22367.0	22.0	21520.0
18681	chrX	13846599	13847353	3	36.4	18681	28.4	21220.0	37.9	17670.0	28.8	16601.0	27.1	19102.0
18684	chrX	94235826	94236704	3	36.4	18684	34.2	19254.0	31.5	19449.0	11.9	26896.0	34.1	16453.0
18685	chrX	162758847	162760059	3	36.4	18685	26.7	21860.0	37.4	17800.0	13.0	25756.0	20.2	22426.0
18686	chrX	164075721	164077283	3	36.4	18686	49.2	15223.0	57.9	13167.0	28.8	16611.0	22.0	21528.0
18687	chr1	16619096	16619730	1	35.8	18687	102.6	6469.0	84.9	8671.0	17.0	22382.0	116.7	2928.0
18691	chr1	157410891	157411821	1	35.8	18691	12.5	29011.0						
18695	chr2	49450824	49451324	2	35.8	18695	35.9	18523.0	27.8	20450.0	23.8	18584.0	22.0	21241.0
18698	chr2	80447153	80448203	2	35.8	18698	22.5	23291.0	25.5	21236.0	10.7	27484.0	10.4	29789.0
18699	chr2	118598208	118598836	2	35.8	18699	45.1	16055.0	43.8	16087.0	28.8	16404.0	21.4	21560.0
18700	chr2	130563849	130564703	2	35.8	18700	82.6	8922.0	58.8	12914.0	39.6	12632.0	39.9	14429.0
18706	chr2	180920785	180921413	2	35.8	18706	131.0	4015.0	86.2	8502.0	25.4	17835.0	90.1	5040.0
18708	chr3	28781368	28782118	4	35.8	18708	15.9	26713.0	20.5	23211.0	23.2	18856.0	21.4	21566.0
18710	chr3	101923689	101925385	4	35.8	18710	24.2	22595.0					17.9	23548.0
18713	chr3	122984502	122985130	4	35.8	18713	25.9	21932.0	70.7	10771.0			40.4	14271.0
18714	chr3	129831186	129831812	4	35.8	18714	101.0	6654.0	39.2	17228.0	22.1	19500.0	30.6	17552.0
18718	chr4	16012529	16013443	5	35.8	18718	50.1	14884.0	69.3	11006.0	30.0	15989.0	36.4	15559.0
18719	chr4	40969703	40970635	5	35.8	18719	39.2	17560.0	33.8	18692.0	26.0	17621.0	26.6	19146.0
18720	chr4	45341679	45342355	5	35.8	18720	66.7	11488.0	30.6	19608.0	23.8	18621.0	24.8	19888.0
18721	chr4	59625627	59626387	5	35.8	18721	28.4	20984.0	34.2	18557.0	20.4	20434.0	23.1	20678.0
18724	chr4	89309870	89311396	5	35.8	18724	20.0	24493.0	33.3	18793.0	10.2	28214.0	19.1	22905.0
18725	chr4	126532245	126533979	5	35.8	18725			26.9	20787.0	32.8	14889.0	16.8	24397.0
18729	chr4	141301587	141302839	5	35.8	18729	30.0	20426.0	42.4	16429.0	16.4	22786.0	43.9	13276.0
18739	chr5	129019327	129020119	6	35.8	18739	21.7	23771.0	29.7	19889.0	28.8	16439.0	34.7	16137.0
18740	chr5	134639218	134639848	6	35.8	18740	80.9	9203.0	116.3	5172.0	95.0	3478.0	88.4	5236.0
18741	chr5	137779399	137780025	6	35.8	18741	31.7	19882.0	30.1	19750.0			29.5	18024.0
18745	chr6	54816227	54816851	7	35.8	18745	30.0	20442.0	26.0	21100.0			22.5	20993.0
18746	chr6	59023920	59024672	7	35.8	18746	45.1	16096.0	42.9	16322.0			31.8	17166.0
18753	chr7	49758959	49759715	8	35.8	18753	50.9	14727.0	36.5	17949.0	23.2	18934.0	35.8	15766.0
18756	chr7	97331540	97332316	8	35.8	18756	106.8	6089.0	91.7	7845.0			28.3	18498.0
18757	chr7	111082929	111083843	8	35.8	18757	30.9	20170.0	31.5	19373.0	31.1	15603.0	30.0	17795.0
18758	chr7	131362496	131363388	8	35.8	18758	88.4	8174.0	107.7	6009.0			88.4	5247.0
18760	chr8	18844833	18845727	10	35.8	18760			52.9	14140.0	25.4	17914.0	30.0	17802.0
18761	chr8	22476089	22476845	10	35.8	18761	33.4	19357.0	131.4	4028.0	26.0	17667.0	94.7	4603.0
18763	chr8	56549917	56550763	10	35.8	18763	40.9	17154.0			19.8	20837.0		
18764	chr8	74992690	74993536	10	35.8	18764	28.4	21052.0	31.9	19227.0	31.7	15389.0	35.8	15778.0
18768	chr8	91134285	91134911	10	35.8	18768	31.7	19921.0	33.8	18719.0	16.4	22856.0	20.8	21926.0
18770	chr9	5298599	5299235	12	35.8	18770	27.5	21386.0	31.0	19505.0			30.0	17814.0
18773	chr9	67044381	67045707	12	35.8	18773	15.0	27531.0	31.0	19511.0	40.2	12535.0	51.4	11407.0
18779	chr10	7956402	7957156	9	35.8	18779	22.5	23463.0	33.3	18841.0	17.5	22191.0	23.1	20755.0
18782	chr10	67127160	67127786	9	35.8	18782	21.7	23843.0	34.7	18456.0	20.4	20550.0	32.9	16777.0
18784	chr10	75316494	75317300	9	35.8	18784	39.2	17636.0	35.1	18318.0	30.0	16064.0	28.3	18534.0
18785	chr10	81393011	81393905	9	35.8	18785	49.2	15127.0	44.3	16033.0	28.3	16724.0	27.7	18754.0
18792	chr11	20543497	20544381	13	35.8	18792	26.7	21742.0	32.8	18979.0	22.1	19629.0	30.0	17832.0
18793	chr11	23305683	23306507	13	35.8	18793	51.7	14569.0	38.3	17486.0	38.5	13082.0	35.2	15993.0
18795	chr11	51288998	51289756	13	35.8	18795	25.0	22391.0	17.3	24935.0	14.7	24162.0	17.3	24114.0
18798	chr11	61956109	61957441	13	35.8	18798	38.4	17915.0	30.6	19656.0			22.0	21415.0
18803	chr11	90248486	90249258	13	35.8	18803	17.5	26018.0	177.5	2049.0	19.2	21215.0	88.4	5265.0
18804	chr11	98794315	98795223	13	35.8	18804	30.9	20250.0	31.9	19260.0	32.8	14967.0	32.9	16793.0
18806	chr11	101069697	101070325	13	35.8	18806	73.4	10413.0	71.2	10730.0	30.5	15867.0	30.0	17843.0
18808	chr12	4037315	4039079	15	35.8	18808	40.9	17200.0	36.0	18083.0			28.3	18558.0
18810	chr12	80260234	80261282	15	35.8	18810	32.5	19702.0	222.6	1213.0	18.7	21527.0	25.4	19736.0
18811	chr12	116280333	116281175	15	35.8	18811	28.4	21129.0	32.4	19133.0			22.5	21115.0
18817	chr13	56522342	56523104	14	35.8	18817	37.5	18178.0	38.8	17392.0	17.5	22269.0	40.4	14369.0
18818	chr13	58403147	58404211	14	35.8	18818	46.7	15768.0	58.4	13051.0	36.2	13824.0	32.9	16812.0
18819	chr13	62558139	62559227	14	35.8	18819	41.7	17001.0	38.8	17393.0	17.5	22270.0	26.6	19251.0
18820	chr13	64273967	64274591	14	35.8	18820	80.1	9386.0	32.4	19138.0	30.5	15887.0	27.7	18797.0
18824	chr14	61439945	61440575	11	35.8	18824	33.4	19454.0	49.3	14946.0	26.0	17749.0		
18830	chr15	76697498	76698804	16	35.8	18830	82.6	9005.0	67.5	11350.0	37.9	13296.0	39.3	14732.0
18831	chr15	81811388	81812142	16	35.8	18831	34.2	19211.0	37.9	17647.0	33.4	14826.0	39.3	14734.0
18836	chr15	102134550	102135488	16	35.8	18836	67.6	11443.0	49.7	14850.0	37.9	13301.0	32.3	17054.0
18838	chr16	13256624	13257274	17	35.8	18838	40.9	17243.0	33.3	18885.0	32.2	15262.0	34.7	16234.0
18844	chr16	57605671	57606611	17	35.8	18844	76.8	9907.0	98.1	7077.0	19.2	21277.0	27.7	18833.0
18848	chr17	3326342	3328096	18	35.8	18848	36.7	18464.0	40.1	17073.0			16.8	24638.0
18854	chr17	35262432	35263420	18	35.8	18854	40.9	17258.0	40.1	17077.0	25.4	18029.0	22.0	21491.0
18858	chr17	83350511	83351135	18	35.8	18858	43.4	16620.0	49.3	14959.0			136.9	2059.0
18863	chr18	74999376	75000274	20	35.8	18863	40.9	17270.0	93.1	7682.0	22.1	19749.0	26.6	19286.0
18867	chr19	7341724	7342224	21	35.8	18867	35.0	18989.0	41.5	16737.0	36.2	13864.0	284.8	357.0
18872	chr19	53389231	53390113	21	35.8	18872	14.2	28319.0	37.4	17798.0			27.1	19099.0
18874	chrX	12587606	12588486	3	35.8	18874	75.9	10055.0	53.8	13976.0				
18877	chrX	60402550	60403816	3	35.8	18877	18.4	25685.0	41.1	16868.0	33.9	14665.0	32.9	16868.0
18879	chrX	102156513	102157627	3	35.8	18879	26.7	21855.0	47.9	15269.0	36.2	13871.0	22.5	21209.0
18881	chr1	39535320	39535946	1	35.2	18881	25.0	22194.0	33.3	18773.0	19.8	20696.0	24.8	19829.0
18882	chr1	52233337	52233837	1	35.2	18882	39.2	17529.0						
18886	chr1	135766172	135767012	1	35.2	18886	18.4	25255.0	25.5	21228.0	14.1	24384.0		
18887	chr1	143640190	143641084	1	35.2	18887	34.2	19009.0			15.3	23419.0	24.8	19839.0
18893	chr1	184032955	184033855	1	35.2	18893	42.6	16655.0	34.2	18531.0			20.2	22084.0
18897	chr2	19199226	19199854	2	35.2	18897	35.9	18519.0	41.5	16633.0	36.8	13520.0	46.2	12610.0
18898	chr2	25054213	25054987	2	35.2	18898	31.7	19811.0	32.8	18918.0	25.4	17817.0	27.1	18889.0
18908	chr3	86142431	86143055	4	35.2	18908	135.2	3760.0	95.8	7322.0			104.6	3704.0
18911	chr3	103738133	103738827	4	35.2	18911	54.2	13903.0	40.6	16887.0	22.6	19208.0		
18913	chr3	152165195	152166785	4	35.2	18913	35.9	18547.0	22.4	22458.0	33.4	14694.0	13.9	26538.0
18923	chr5	25529886	25530646	6	35.2	18923	111.8	5571.0	100.8	6738.0	22.1	19523.0	32.3	16930.0
18926	chr5	88563878	88564722	6	35.2	18926	30.9	20133.0	33.3	18801.0	21.5	19849.0	21.4	21602.0
18929	chr5	115272638	115273276	6	35.2	18929	107.6	6003.0	168.8	2322.0			27.1	18942.0
18930	chr5	118244479	118245293	6	35.2	18930	20.0	24521.0	128.6	4191.0	23.2	18900.0	25.4	19615.0
18932	chr5	140829572	140830328	6	35.2	18932			19.6	23692.0			17.9	23604.0
18933	chr6	13677834	13678462	7	35.2	18933	55.9	13584.0	49.3	14896.0	21.5	19861.0	27.1	18949.0
18935	chr6	17064644	17065436	7	35.2	18935	136.0	3715.0	214.9	1322.0	147.6	1296.0	35.8	15745.0
18936	chr6	47835873	47836807	7	35.2	18936	42.6	16714.0	42.4	16441.0	20.4	20480.0	24.8	19919.0
18937	chr6	52217090	52218128	7	35.2	18937	36.7	18335.0	37.4	17712.0	11.3	27064.0	22.0	21329.0
18939	chr6	86669324	86669824	7	35.2	18939	57.6	13244.0	48.4	15086.0				
18942	chr7	12897659	12898931	8	35.2	18942	60.9	12568.0	43.8	16117.0	28.3	16680.0	36.4	15589.0
18946	chr7	131361654	131362280	8	35.2	18946	88.4	8174.0	107.7	6009.0	19.8	20831.0	88.4	5247.0
18948	chr7	141328157	141329037	8	35.2	18948	32.5	19637.0	45.6	15718.0	36.8	13589.0	42.2	13794.0
18949	chr8	4216478	4217814	10	35.2	18949	17.5	25912.0	19.2	23930.0			11.6	28719.0
18954	chr8	70373774	70375452	10	35.2	18954	64.2	11965.0	22.4	22504.0				
18955	chr8	71405606	71406364	10	35.2	18955	52.6	14350.0	38.8	17361.0	29.4	16277.0	23.7	20471.0
18958	chr8	95533634	95534392	10	35.2	18958	51.7	14547.0	32.4	19099.0	10.7	27708.0	19.6	22591.0
18962	chr9	44405955	44407035	12	35.2	18962	38.4	17884.0	22.4	22515.0	31.7	15399.0	42.7	13638.0
18963	chr9	90114943	90115695	12	35.2	18963	35.9	18634.0	33.8	18723.0	36.2	13787.0		
18965	chr10	24928035	24928965	9	35.2	18965	34.2	19144.0	34.2	18595.0				
18970	chr10	42275719	42276347	9	35.2	18970	176.0	2055.0	25.1	21450.0	19.8	20879.0	17.9	23686.0
18972	chr10	60106241	60107777	9	35.2	18972	47.6	15518.0	43.3	16245.0			11.6	28794.0
18990	chr12	31654243	31655037	15	35.2	18990			68.4	11178.0	20.4	20593.0	39.3	14704.0
18993	chr12	80789973	80790809	15	35.2	18993	45.1	16152.0	282.4	698.0	28.3	16753.0	23.1	20810.0
18994	chr12	86082230	86083142	15	35.2	18994	33.4	19429.0	31.5	19405.0	25.4	17970.0	27.7	18786.0
18997	chr12	102705098	102705724	15	35.2	18997	34.2	19180.0	36.5	17984.0	25.4	17975.0	30.6	17647.0
18998	chr12	112129917	112130653	15	35.2	18998	30.9	20270.0	27.4	20696.0	28.3	16760.0	26.6	19246.0
18999	chr13	9764867	9765625	14	35.2	18999	51.7	14593.0	52.9	14173.0	22.6	19364.0	30.0	17865.0
19000	chr13	21787251	21788281	14	35.2	19000	38.4	17940.0	41.5	16711.0	17.0	22622.0	15.0	25956.0
19006	chr13	100491050	100492202	14	35.2	19006	36.7	18440.0	42.0	16584.0	33.9	14617.0	30.0	17875.0
19007	chr13	109902152	109902978	14	35.2	19007	23.4	23158.0	47.9	15247.0	30.0	16115.0		
19009	chr14	11161423	11162311	11	35.2	19009	52.6	14406.0	52.0	14333.0	19.8	20946.0		
19010	chr14	21052432	21053474	11	35.2	19010	41.7	17010.0	36.5	17994.0	25.4	17994.0	28.9	18354.0
19011	chr14	55094648	55095346	11	35.2	19011	57.6	13316.0	71.2	10742.0	51.5	9636.0		
19018	chr15	81802407	81803703	16	35.2	19018	39.2	17713.0	37.9	17646.0	14.7	24277.0	29.5	18144.0
19023	chr16	33683976	33684744	17	35.2	19023	34.2	19220.0	37.9	17650.0	48.1	10446.0	35.2	16052.0
19035	chr18	31803320	31803946	20	35.2	19035	34.2	19237.0	161.0	2578.0	24.3	18540.0	24.3	20323.0
19036	chr18	35118915	35119675	20	35.2	19036	30.9	20339.0	24.2	21861.0	12.4	26383.0	22.5	21183.0
19041	chr19	10240164	10241078	21	35.2	19041	28.4	21206.0	24.6	21698.0	30.0	16151.0	19.6	22794.0
19045	chr19	47578480	47579434	21	35.2	19045	44.2	16396.0	31.9	19309.0	29.4	16374.0	27.7	18859.0
19048	chrX	73457673	73458611	3	35.2	19048	47.6	15614.0	37.9	17673.0	25.4	18057.0	26.6	19299.0
19049	chrX	112310914	112312622	3	35.2	19049	43.4	16634.0	38.8	17423.0	31.7	15509.0	28.9	18406.0
19050	chrX	135884909	135886793	3	35.2	19050	43.4	16635.0	38.8	17424.0	15.3	23851.0		
19051	chrX	155261570	155263268	3	35.2	19051	16.7	26635.0	51.1	14568.0	18.7	21632.0	10.4	30475.0
19054	chr1	51333714	51334632	1	34.6	19054	31.7	19795.0	22.8	22222.0	30.0	15943.0	16.8	24306.0
19055	chr1	64736059	64737067	1	34.6	19055	65.1	11765.0	52.5	14199.0	18.7	21323.0	27.1	18875.0
19056	chr1	79859059	79859881	1	34.6	19056	15.9	26653.0	13.7	26807.0	37.9	13165.0	53.1	10969.0
19060	chr1	143702773	143703397	1	34.6	19060	110.1	5724.0	84.4	8741.0	30.0	15952.0	25.4	19549.0
19064	chr2	3512977	3513477	2	34.6	19064	111.8	5552.0	137.3	3675.0			60.7	9352.0
19067	chr2	25181325	25182435	2	34.6	19067	79.3	9422.0	37.9	17556.0	10.2	28102.0	29.5	17967.0
19070	chr2	65237406	65238402	2	34.6	19070	45.9	15843.0	52.5	14203.0	20.4	20402.0	25.4	19568.0
19071	chr2	69379634	69381584	2	34.6	19071	13.3	28410.0	19.6	23638.0	17.0	22419.0	20.2	22093.0
19072	chr2	71545935	71547309	2	34.6	19072	30.0	20381.0	54.3	13796.0			11.6	28551.0
19077	chr2	180171048	180171674	2	34.6	19077	36.7	18279.0	109.9	5780.0	89.9	3892.0	102.2	3899.0
19081	chr3	57650875	57652133	4	34.6	19081	75.9	9942.0			18.7	21370.0	32.3	16911.0
19082	chr3	69223164	69224134	4	34.6	19082							9.82	30636.0
19084	chr3	89392366	89392866	4	34.6	19084	1088.8	10.0	33.8	18686.0	24.3	18365.0	533.2	59.0
19085	chr3	89420173	89421545	4	34.6	19085	171.0	2192.0	204.4	1496.0	147.6	1294.0	139.2	1966.0
19087	chr3	90466221	90467165	4	34.6	19087	22.5	23319.0	32.8	18931.0	22.1	19490.0	24.3	20149.0
19088	chr3	98013125	98013625	4	34.6	19088	85.9	8470.0	90.8	7940.0	37.3	13373.0	71.1	7524.0
19089	chr3	127553250	127554010	4	34.6	19089	66.7	11486.0	83.5	8877.0	37.3	13375.0	68.2	8019.0
19091	chr4	33030683	33031437	5	34.6	19091	44.2	16249.0	34.7	18419.0	15.8	23092.0	33.5	16489.0
19092	chr4	53439624	53440416	5	34.6	19092	29.2	20697.0	34.2	18556.0	31.1	15556.0	33.5	16492.0
19093	chr4	116464046	116464674	5	34.6	19093	33.4	19302.0	46.1	15620.0	27.7	16889.0	37.0	15385.0
19094	chr4	119108245	119109125	5	34.6	19094	30.0	20420.0	115.9	5223.0	21.5	19832.0	27.1	18927.0
19097	chr4	136246291	136247981	5	34.6	19097	8.34	32278.0	25.5	21256.0	29.4	16223.0	28.9	18258.0
19102	chr5	5513794	5514862	6	34.6	19102	35.0	18808.0	38.8	17340.0	35.1	14108.0	33.5	16501.0
19105	chr5	34572623	34573561	6	34.6	19105	40.0	17357.0	41.1	16773.0	30.0	16004.0	35.8	15737.0
19107	chr5	99252782	99253406	6	34.6	19107	94.3	7422.0	114.0	5381.0	71.8	5945.0	68.7	7929.0
19108	chr5	110106381	110107893	6	34.6	19108	28.4	21007.0	56.6	13378.0			12.1	28170.0
19113	chr5	146948169	146948949	6	34.6	19113	93.4	7527.0	112.2	5566.0	96.7	3345.0	98.2	4273.0
19121	chr6	83101258	83101884	7	34.6	19121	29.2	20731.0	36.0	18053.0	32.8	14904.0	25.4	19625.0
19123	chr6	119847348	119848148	7	34.6	19123	33.4	19333.0	29.2	20054.0	22.1	19555.0	30.6	17584.0
19124	chr6	125067784	125069100	7	34.6	19124	19.2	24983.0	32.4	19084.0	44.1	11405.0	24.8	19929.0
19126	chr7	7208779	7209875	8	34.6	19126	39.2	17595.0	35.1	18293.0	19.2	21136.0	24.8	19933.0
19127	chr7	19075780	19076590	8	34.6	19127	44.2	16280.0	35.1	18294.0	33.4	14734.0	115.5	3015.0
19129	chr7	29155813	29156569	8	34.6	19129	24.2	22658.0	26.0	21109.0	21.5	19880.0	16.8	24458.0
19130	chr7	30593501	30594645	8	34.6	19130					56.6	8440.0	112.1	3222.0
19131	chr7	45488482	45489112	8	34.6	19131	58.4	13101.0	45.2	15814.0			19.6	22557.0
19132	chr7	48880405	48881031	8	34.6	19132	51.7	14533.0	41.5	16672.0	32.2	15155.0	28.9	18291.0
19138	chr7	127405938	127406906	8	34.6	19138	75.1	10126.0	41.5	16677.0	35.6	13953.0	30.6	17597.0
19139	chr7	128740251	128740879	8	34.6	19139	24.2	22676.0	31.0	19500.0	24.3	18415.0	23.1	20728.0
19140	chr8	69717170	69717798	10	34.6	19140	33.4	19361.0	41.5	16678.0	29.4	16275.0	34.7	16165.0
19142	chr8	94666774	94667400	10	34.6	19142	73.4	10388.0	79.4	9489.0	23.2	18961.0	63.0	8963.0
19144	chr8	104533800	104534556	10	34.6	19144	241.1	1020.0	51.5	14408.0	105.8	2740.0	116.7	2946.0
19145	chr8	111093995	111094809	10	34.6	19145	34.2	19118.0	20.1	23504.0	18.1	21806.0	23.7	20477.0
19146	chr8	120668242	120669336	10	34.6	19146	14.2	28074.0	40.1	17032.0	89.4	3943.0	82.0	6017.0
19155	chr9	103760717	103762221	12	34.6	19155			35.6	18183.0			13.9	26704.0
19157	chr9	115310545	115311301	12	34.6	19157	35.9	18639.0	34.2	18594.0	25.4	17931.0	26.0	19429.0
19160	chr10	42761057	42761833	9	34.6	19160	45.9	15931.0	31.9	19243.0	23.8	18706.0	24.3	20232.0
19162	chr10	43479706	43480346	9	34.6	19162	22.5	23470.0	39.7	17154.0			28.9	18318.0
19164	chr10	75931776	75932886	9	34.6	19164	19.2	25067.0	23.3	22141.0	11.3	27180.0	17.3	24085.0
19165	chr10	81257395	81258459	9	34.6	19165	68.4	11243.0	55.2	13668.0	15.8	23220.0	24.3	20236.0
19166	chr10	93641123	93641879	9	34.6	19166	39.2	17641.0	37.4	17746.0	10.2	28518.0	15.6	25351.0
19168	chr10	121476061	121476987	9	34.6	19168	35.9	18655.0	39.7	17157.0			26.0	19446.0
19169	chr10	126978225	126978851	9	34.6	19169	33.4	19398.0	32.8	18977.0	27.1	17222.0	19.6	22643.0
19174	chr11	94211874	94212506	13	34.6	19174	63.4	12134.0	52.5	14249.0	23.8	18731.0	42.2	13841.0
19175	chr11	97884099	97884865	13	34.6	19175	32.5	19689.0	32.8	18993.0				
19177	chr11	105126016	105126686	13	34.6	19177	65.9	11705.0	102.6	6567.0	18.7	21514.0	64.1	8777.0
19179	chr12	9569918	9570990	15	34.6	19179	38.4	17927.0	31.0	19530.0	28.8	16524.0		
19181	chr12	36381289	36383015	15	34.6	19181	26.7	21769.0	38.3	17499.0	14.1	24616.0	13.9	26762.0
19184	chr12	85287876	85289134	15	34.6	19184	30.0	20549.0	50.6	14637.0	18.7	21528.0	23.7	20539.0
19185	chr12	87146774	87147618	15	34.6	19185	28.4	21123.0	42.9	16364.0	31.7	15451.0	38.7	14894.0
19192	chr12	117842850	117843476	15	34.6	19192	32.5	19707.0	33.8	18746.0				
19194	chr13	20089925	20090867	14	34.6	19194	35.0	18927.0	52.0	14330.0	33.9	14611.0	28.9	18343.0
19198	chr13	73626660	73627486	14	34.6	19198	58.4	13152.0	57.0	13336.0	12.4	26251.0		
19203	chr14	61309639	61310607	11	34.6	19203	68.4	11279.0	34.7	18487.0	24.3	18504.0	30.0	17879.0
19206	chr15	12117090	12118010	16	34.6	19206	45.1	16180.0	37.0	17889.0	32.2	15251.0	31.8	17262.0
19208	chr15	31365470	31367028	16	34.6	19208	30.0	20584.0	46.5	15578.0	31.1	15689.0	15.6	25460.0
19211	chr15	99125831	99126653	16	34.6	19211	28.4	21171.0	42.4	16497.0			20.8	22011.0
19213	chr15	99702617	99703373	16	34.6	19213	39.2	17717.0	56.1	13509.0			17.9	23800.0
19214	chr16	8671142	8672204	17	34.6	19214	30.9	20308.0	31.9	19287.0			13.3	27350.0
19215	chr16	10411504	10412320	17	34.6	19215	69.2	11131.0	39.7	17187.0	32.2	15259.0	29.5	18155.0
19217	chr16	22008941	22009567	17	34.6	19217	49.2	15186.0	63.0	12199.0	22.6	19398.0	69.3	7887.0
19220	chr16	62846115	62846615	17	34.6	19220								
19221	chr16	90933960	90934876	17	34.6	19221	101.0	6732.0	97.6	7132.0	28.3	16805.0	28.9	18381.0
19223	chr17	6106186	6107008	18	34.6	19223	41.7	17026.0	31.0	19565.0	39.6	12775.0	43.3	13541.0
19226	chr17	26716191	26716995	18	34.6	19226	40.9	17256.0	40.1	17075.0	23.8	18803.0	31.2	17488.0
19229	chr17	79051730	79052718	18	34.6	19229	71.8	10727.0	73.9	10319.0			16.2	25062.0
19234	chr18	69346529	69347795	20	34.6	19234	115.1	5305.0	31.0	19572.0	27.1	17326.0	57.8	10068.0
19240	chr19	32620194	32621358	21	34.6	19240	31.7	20045.0	38.3	17533.0			29.5	18187.0
19243	chr19	59345851	59346603	21	34.6	19243	25.0	22519.0	42.0	16616.0	24.3	18553.0	25.4	19817.0
19244	chrX	7574355	7575481	3	34.6	19244	26.7	21851.0	21.4	22974.0	10.2	28852.0	37.0	15511.0
19245	chrX	7722235	7723371	3	34.6	19245	43.4	16630.0	63.4	12129.0	10.2	28853.0	24.8	20101.0
19247	chrX	142228103	142230019	3	34.6	19247	50.1	15022.0	55.7	13609.0	29.4	16378.0	33.5	16651.0
19250	chr1	37540915	37541541	1	34.0	19250	44.2	16208.0	49.7	14759.0			42.7	13561.0
19251	chr1	55052210	55052710	1	34.0	19251	98.5	6922.0	32.4	19043.0	59.9	7775.0		
19254	chr1	80340761	80341387	1	34.0	19254	56.7	13361.0	42.0	16520.0	22.6	19151.0	31.2	17324.0
19256	chr1	175631998	175632760	1	34.0	19256			35.6	18133.0				
19257	chr1	179803670	179804170	1	34.0	19257	61.7	12346.0	85.8	8556.0	26.0	17587.0		
19258	chr1	180640304	180641298	1	34.0	19258	24.2	22555.0	83.5	8863.0	17.5	22015.0	30.6	17524.0
19267	chr2	121807426	121808062	2	34.0	19267	51.7	14485.0	51.5	14367.0	22.6	19185.0	25.4	19573.0
19273	chr2	172938749	172939967	2	34.0	19273	57.6	13205.0	82.1	9068.0	32.2	15097.0	46.2	12627.0
19277	chr3	82073558	82074344	4	34.0	19277	34.2	19040.0	40.1	16993.0				
19278	chr3	94933084	94934012	4	34.0	19278	35.9	18541.0	28.7	20164.0	24.9	18105.0	31.2	17359.0
19279	chr3	104817262	104817886	4	34.0	19279	34.2	19045.0	95.8	7324.0	16.4	22760.0	40.4	14268.0
19280	chr3	108536693	108537719	4	34.0	19280	50.1	14879.0	31.9	19189.0	19.2	21076.0	29.5	17992.0
19286	chr4	99930049	99930831	5	34.0	19286	29.2	20700.0	37.9	17572.0			28.3	18458.0
