id	chr_name	start	end	chromosome_id	tag_count_no_peptide	id_no_peptide	tag_count_10um_k99a	id_10um_k99a	tag_count_100um_k99a	id_100um_k99a	tag_count_0_1um_pcc	id_0_1um_pcc	tag_count_10um_pcc	id_10um_pcc
20902	chrX	151016628	151017436	3	29.2	20902	76.6	9908.0	31.7	15511.0	83.4	9083.0		
20903	chrX	155337771	155338717	3	29.2	20903	32.4	19175.0	25.4	18061.0	46.3	16134.0	29.5	18197.0
20904	chrX	164027006	164028158	3	29.2	20904	22.4	22616.0	10.7	28050.0	17.3	26206.0	20.8	22061.0
20907	chr1	53351451	53352201	1	28.4	20907	26.5	20925.0	16.4	22709.0	48.8	15350.0	34.7	16083.0
20913	chr1	87265288	87266224	1	28.4	20913	22.8	22227.0			25.3	22066.0	30.6	17518.0
20915	chr1	119526397	119527021	1	28.4	20915	42.0	16523.0			43.8	16578.0	43.9	13241.0
20918	chr1	138841301	138842235	1	28.4	20918	112.2	5545.0	17.0	22397.0	122.3	4811.0	87.8	5296.0
20921	chr1	163929139	163929765	1	28.4	20921	26.9	20756.0			37.0	18350.0		
20923	chr1	191317202	191317702	1	28.4	20923	32.8	18915.0	30.0	15958.0	42.0	17060.0	26.0	19318.0
20924	chr2	3283468	3283968	2	28.4	20924	38.3	17432.0	23.8	18582.0	41.4	17219.0	28.9	18211.0
20925	chr2	5714756	5715382	2	28.4	20925	130.9	4043.0	17.0	22402.0	24.7	22334.0	114.4	3067.0
20927	chr2	26628045	26628545	2	28.4	20927	26.9	20760.0			22.2	23343.0	14.4	26136.0
20932	chr2	38340121	38340883	2	28.4	20932	27.8	20449.0	18.1	21671.0	29.6	20541.0	16.8	24339.0
20935	chr2	60962486	60963270	2	28.4	20935					25.9	21855.0		
20937	chr2	75981394	75982286	2	28.4	20937	33.3	18783.0	17.0	22421.0	23.5	22831.0	24.3	20135.0
20941	chr2	103970491	103971123	2	28.4	20941	55.7	13542.0			29.6	20547.0		
20942	chr2	119758510	119759328	2	28.4	20942					25.3	22081.0		
20947	chr2	145903568	145904352	2	28.4	20947	109.5	5829.0	80.9	4792.0	126.6	4504.0	93.0	4743.0
20949	chr2	151968344	151969314	2	28.4	20949	10.0	29688.0	7.92	30988.0	14.2	27988.0		
20953	chr2	165055007	165055837	2	28.4	20953	51.5	14372.0	15.3	23461.0	46.9	15851.0	20.2	22112.0
20956	chr2	166905696	166906322	2	28.4	20956	27.8	20456.0			29.6	20552.0	24.8	19865.0
20961	chr2	174327059	174327685	2	28.4	20961								
20965	chr3	51277280	51277912	4	28.4	20965	36.0	18034.0			42.6	16925.0	26.0	19338.0
20969	chr3	81037034	81037808	4	28.4	20969	42.4	16420.0			19.8	24546.0		
20976	chr3	138489340	138489988	4	28.4	20976	32.8	18933.0			33.3	19446.0	29.5	17994.0
20977	chr3	146812993	146813619	4	28.4	20977	34.2	18555.0	22.1	19504.0	30.9	20178.0	25.4	19590.0
20978	chr4	6365356	6365856	5	28.4	20978	173.4	2175.0	20.9	20116.0	150.0	3159.0	143.3	1834.0
20981	chr4	44981266	44982056	5	28.4	20981	54.3	13809.0	28.3	16641.0	30.9	20182.0	27.1	18922.0
20984	chr4	59625751	59626251	5	28.4	20984	34.2	18557.0	20.4	20434.0	35.8	18721.0	23.1	20678.0
20993	chr4	133967842	133968828	5	28.4	20993	20.5	23233.0	9.61	28973.0	24.1	22615.0	13.3	27046.0
20999	chr5	33722354	33723110	6	28.4	20999	21.9	22665.0			19.8	24587.0		
21007	chr5	110106779	110107685	6	28.4	21007	56.6	13378.0			34.6	19108.0	12.1	28170.0
21008	chr5	124540441	124540941	6	28.4	21008	83.0	8958.0						
21009	chr5	129908252	129908878	6	28.4	21009	52.0	14303.0	30.5	15785.0	55.6	13843.0	26.0	19376.0
21023	chr6	95717667	95718297	7	28.4	21023	57.5	13199.0	19.2	21125.0	69.8	11166.0		
21030	chr6	124757108	124757864	7	28.4	21030	35.6	18160.0	30.5	15797.0	40.8	17424.0	21.4	21620.0
21031	chr6	129349852	129350562	7	28.4	21031	22.4	22487.0	13.6	24925.0	13.6	28529.0	13.3	27117.0
21038	chr7	80371048	80371920	8	28.4	21038	179.3	1998.0	18.1	21787.0	210.6	1453.0	24.8	19940.0
21039	chr7	101836375	101836875	8	28.4	21039	127.3	4289.0	66.7	6675.0	116.7	5283.0	72.2	7375.0
21042	chr7	120102533	120103577	8	28.4	21042	36.5	17952.0	30.0	16036.0	29.0	20826.0	20.8	21913.0
21052	chr8	74993218	74994054	10	28.4	21052	31.9	19227.0	31.7	15389.0	35.8	18764.0	35.8	15778.0
21055	chr8	105305736	105306498	10	28.4	21055	12.3	27972.0			19.8	24651.0		
21056	chr8	106510848	106512406	10	28.4	21056	35.6	18176.0	16.4	22858.0	27.2	21497.0	15.0	25816.0
21057	chr8	122281523	122282149	10	28.4	21057								
21058	chr9	22134116	22134772	12	28.4	21058			10.7	27726.0	24.7	22426.0		
21059	chr9	37145945	37146955	12	28.4	21059	31.0	19507.0	17.5	22162.0	30.3	20418.0	25.4	19678.0
21064	chr9	72807480	72808110	12	28.4	21064	28.7	20211.0	22.6	19305.0	21.6	23728.0	19.1	22978.0
21066	chr9	88482811	88483453	12	28.4	21066	31.0	19512.0	19.8	20866.0	30.3	20425.0	22.0	21380.0
21069	chr9	114025754	114026538	12	28.4	21069	28.3	20356.0			28.4	21038.0	26.6	19211.0
21070	chr9	122398282	122399210	12	28.4	21070	33.3	18840.0	31.7	15413.0	34.0	19335.0	26.6	19215.0
21080	chr10	91171600	91172254	9	28.4	21080	35.6	18191.0	24.3	18452.0	33.3	19521.0	16.2	24917.0
21086	chr10	122678448	122678948	9	28.4	21086	26.0	21145.0	18.1	21834.0	27.2	21536.0	19.1	23000.0
21094	chr11	52000872	52001500	13	28.4	21094	27.4	20676.0			16.1	26792.0	20.2	22300.0
21095	chr11	52361268	52362088	13	28.4	21095	29.2	20083.0	17.0	22589.0	43.2	16828.0	38.7	14877.0
21101	chr11	72606843	72607343	13	28.4	21101								
21103	chr11	79340238	79340990	13	28.4	21103	33.8	18738.0	30.5	15863.0	42.6	16986.0	27.1	19016.0
21105	chr11	83648223	83649397	13	28.4	21105	21.9	22732.0	15.3	23677.0	22.8	23229.0	28.3	18548.0
21109	chr11	104606969	104607699	13	28.4	21109	203.0	1522.0			220.4	1306.0	11.0	29447.0
21116	chr12	21112188	21112940	15	28.4	21116	22.8	22339.0			16.1	26812.0		
21117	chr12	24571787	24572287	15	28.4	21117	78.0	9679.0	21.5	19950.0	40.8	17473.0	32.3	17016.0
21121	chr12	73907241	73907917	15	28.4	21121	30.1	19794.0	18.7	21523.0	31.5	20100.0		
21123	chr12	87146512	87147142	15	28.4	21123	41.1	16834.0	31.7	15451.0	34.6	19185.0	38.7	14894.0
21124	chr12	101029125	101029625	15	28.4	21124	27.4	20693.0	20.9	20270.0	322.9	538.0	23.7	20544.0
21126	chr12	102878260	102878886	15	28.4	21126	83.0	8981.0	70.1	6200.0	91.4	8040.0	35.8	15819.0
21128	chr12	108701139	108702039	15	28.4	21128	19.6	23785.0	13.0	25588.0	22.8	23251.0	13.3	27290.0
21129	chr12	116280306	116281248	15	28.4	21129	32.4	19133.0			35.8	18811.0	22.5	21115.0
21134	chr13	45389275	45389775	14	28.4	21134	216.7	1288.0			27.2	21569.0		
21141	chr13	91460177	91460803	14	28.4	21141	35.6	18214.0			20.4	24414.0	17.3	24182.0
21146	chr13	119487774	119488274	14	28.4	21146	161.0	2573.0	31.1	15677.0				
21147	chr14	14702486	14703112	11	28.4	21147	24.6	21667.0	14.7	24243.0	32.1	19944.0	20.8	22000.0
21153	chr14	30352744	30353618	11	28.4	21153	25.1	21485.0	33.9	14619.0	34.0	19377.0	19.1	23057.0
21155	chr14	55559605	55560475	11	28.4	21155	41.5	16715.0	79.2	5014.0	32.7	19750.0	66.4	8363.0
21159	chr15	9435708	9436752	16	28.4	21159	27.4	20708.0			32.1	19950.0	26.6	19258.0
21161	chr15	36283101	36283601	16	28.4	21161	39.2	17294.0	20.4	20630.0	20.4	24435.0		
21171	chr15	99126033	99126533	16	28.4	21171	42.4	16497.0			34.6	19211.0	20.8	22011.0
21173	chr15	102406553	102407053	16	28.4	21173	48.8	15038.0					32.3	17056.0
21175	chr16	4725995	4726691	17	28.4	21175	96.7	7261.0	61.6	7550.0	108.1	6125.0	85.5	5602.0
21178	chr16	22439640	22440480	17	28.4	21178	42.9	16381.0	43.5	11624.0	33.3	19572.0	43.3	13535.0
21179	chr16	31664506	31665006	17	28.4	21179	24.6	21678.0	22.6	19400.0	28.4	21114.0	19.6	22750.0
21184	chr16	93831779	93832405	17	28.4	21184	31.5	19428.0	80.9	4834.0	24.7	22529.0	134.0	2163.0
21185	chr16	96127880	96128504	17	28.4	21185	40.6	16962.0	20.4	20652.0	30.9	20308.0	24.8	20077.0
21187	chr17	32284446	32285084	18	28.4	21187	52.5	14268.0	44.7	11328.0	37.0	18506.0	50.8	11559.0
21188	chr17	47695094	47695724	18	28.4	21188	20.5	23373.0	35.1	14234.0			18.5	23439.0
21189	chr17	47833018	47834392	18	28.4	21189	6.39	33920.0			27.2	21612.0	37.5	15314.0
21193	chr17	80727997	80728625	18	28.4	21193	60.2	12723.0	19.2	21291.0	56.2	13789.0	54.9	10692.0
21205	chr19	5098628	5099268	21	28.4	21205	22.8	22404.0	31.7	15499.0	37.7	18329.0	25.4	19810.0
21206	chr19	10239933	10240727	21	28.4	21206	24.6	21698.0	30.0	16151.0	35.2	19041.0	19.6	22794.0
21207	chr19	23141541	23142171	21	28.4	21207	40.6	16970.0	21.5	20044.0	55.0	14070.0		
21210	chr19	41848080	41848710	21	28.4	21210	31.0	19575.0	22.6	19438.0	31.5	20142.0	25.4	19814.0
21213	chr19	46969759	46970729	21	28.4	21213	34.2	18654.0	36.8	13689.0	33.3	19594.0	31.8	17308.0
21217	chrX	8074451	8075083	3	28.4	21217	68.0	11279.0	18.7	21621.0	72.9	10661.0	22.0	21521.0
21218	chrX	9272179	9272935	3	28.4	21218	25.1	21512.0			25.3	22313.0		
21220	chrX	13846570	13847334	3	28.4	21220	37.9	17670.0	28.8	16601.0	36.4	18681.0	27.1	19102.0
21222	chrX	101733777	101734607	3	28.4	21222	23.7	22041.0	10.2	28868.0	46.3	16132.0		
21223	chrX	105763365	105764323	3	28.4	21223	38.3	17542.0	20.4	20691.0	24.7	22559.0	30.6	17708.0
21231	chr1	133608890	133609690	1	27.5	21231	40.1	16980.0	38.5	12983.0	53.1	14379.0	39.3	14614.0
21235	chr1	153739749	153740949	1	27.5	21235	45.2	15781.0	19.8	20713.0	66.7	11666.0	50.3	11578.0
21236	chr1	156557902	156558526	1	27.5	21236	26.9	20754.0	11.9	26459.0	22.8	23077.0	14.4	26129.0
21237	chr1	156718929	156719429	1	27.5	21237					53.7	14236.0		
21239	chr1	165091161	165091953	1	27.5	21239	32.8	18912.0	41.9	11954.0	22.8	23079.0		
21252	chr2	31949559	31950797	2	27.5	21252	10.5	29239.0	7.35	32002.0	8.64	33272.0		
21258	chr2	122630341	122630971	2	27.5	21258	34.7	18405.0	24.3	18345.0	29.6	20548.0		
21260	chr2	128967894	128968522	2	27.5	21260	29.7	19865.0	20.9	20089.0	37.0	18369.0		
21263	chr2	150217605	150218461	2	27.5	21263	32.4	19059.0	32.8	14869.0	45.1	16290.0	27.7	18646.0
21266	chr2	153649087	153649587	2	27.5	21266	86.7	8444.0	78.6	5038.0	103.1	6596.0	63.5	8828.0
21276	chr3	59344036	59344900	4	27.5	21276	19.2	23882.0			30.3	20345.0	14.4	26169.0
21279	chr3	88771086	88771862	4	27.5	21279	34.7	18413.0	20.4	20424.0	42.0	17075.0	24.8	19876.0
21280	chr3	90490530	90491158	4	27.5	21280	41.1	16762.0	34.5	14290.0	47.5	15707.0	35.8	15725.0
21295	chr4	34882798	34883428	5	27.5	21295	100.8	6735.0	24.9	18111.0	30.9	20181.0		
21299	chr4	45971861	45972561	5	27.5	21299	37.0	17826.0			32.7	19641.0	21.4	21583.0
21300	chr4	62479407	62480041	5	27.5	21300	14.1	26584.0			27.8	21198.0		
21305	chr4	103213442	103214276	5	27.5	21305	50.6	14589.0	36.8	13556.0	32.7	19644.0	29.5	17998.0
21307	chr4	119232176	119232676	5	27.5	21307							24.3	20159.0
21309	chr4	133873675	133874639	5	27.5	21309	106.7	6103.0	24.3	18378.0	17.3	25924.0	46.8	12498.0
21314	chr4	138325381	138326043	5	27.5	21314	37.4	17704.0	30.5	15769.0	27.2	21447.0	35.2	15924.0
21320	chr5	24444986	24445610	6	27.5	21320	63.4	12081.0	119.3	2102.0	38.9	17860.0	21.4	21599.0
21321	chr5	31570555	31571647	6	27.5	21321	42.4	16431.0	18.7	21400.0	45.7	16162.0	18.5	23230.0
21325	chr5	96996775	96997403	6	27.5	21325	49.3	14891.0			42.6	16941.0		
21327	chr5	99979327	99980091	6	27.5	21327	31.5	19355.0	27.1	17140.0	37.7	18217.0	38.7	14816.0
21329	chr5	113908676	113909176	6	27.5	21329	96.7	7228.0	10.7	27600.0	37.7	18222.0	36.4	15577.0
21331	chr5	117976468	117976968	6	27.5	21331	28.3	20328.0					24.3	20178.0
21337	chr5	136692591	136693251	6	27.5	21337			17.5	22107.0			20.2	22165.0
21351	chr6	146888751	146889377	7	27.5	21351			17.0	22506.0	38.3	18050.0	26.0	19391.0
21356	chr7	25626930	25628246	8	27.5	21356	24.2	21773.0	8.48	30352.0	18.5	25256.0	20.2	22199.0
21361	chr7	51861285	51861785	8	27.5	21361	36.0	18057.0	22.1	19567.0	38.9	17881.0	29.5	18052.0
21362	chr7	64248383	64249343	8	27.5	21362	20.1	23485.0					16.8	24460.0
21370	chr7	92670124	92670748	8	27.5	21370							25.4	19650.0
21376	chr8	11757759	11758385	10	27.5	21376	75.3	10049.0	26.0	17666.0	27.2	21488.0	78.6	6449.0
21382	chr8	76898755	76899895	10	27.5	21382	8.21	31615.0			17.3	25999.0		
21386	chr9	5298310	5299034	12	27.5	21386	31.0	19505.0			35.8	18770.0	30.0	17814.0
21388	chr9	20652136	20652762	12	27.5	21388	65.2	11747.0			74.7	10335.0	84.9	5633.0
21398	chr9	50554973	50555619	12	27.5	21398	41.1	16806.0	32.8	14933.0	50.0	15132.0		
21399	chr9	51101970	51102598	12	27.5	21399			17.5	22169.0			18.5	23309.0
21406	chr9	119894544	119895044	12	27.5	21406	80.3	9377.0			24.7	22442.0	84.3	5717.0
21416	chr10	52233794	52234422	9	27.5	21416	27.4	20667.0	17.5	22201.0	32.7	19713.0	23.1	20762.0
21424	chr11	32199939	32200439	13	27.5	21424			24.3	18462.0			14.4	26320.0
21425	chr11	32346894	32348514	13	27.5	21425	12.3	28035.0	9.61	29151.0	16.1	26786.0	13.3	27240.0
21428	chr11	35769027	35769651	13	27.5	21428	78.5	9629.0	84.3	4438.0	29.6	20669.0		
21437	chr11	80779930	80780430	13	27.5	21437								
21439	chr11	88718680	88719304	13	27.5	21439	29.7	19944.0	17.0	22599.0	24.1	22706.0	33.5	16573.0
21442	chr11	100623284	100624044	13	27.5	21442	49.7	14823.0	25.4	17961.0	46.9	15926.0	35.2	16007.0
21446	chr11	108343852	108344480	13	27.5	21446	162.9	2498.0	26.6	17489.0	34.0	19354.0	28.9	18334.0
21457	chr12	77237766	77238408	15	27.5	21457	23.3	22161.0	18.1	21871.0	22.2	23525.0	20.2	22333.0
21461	chr12	110601089	110601589	15	27.5	21461	113.6	5451.0			40.8	17479.0	32.3	17028.0
21462	chr12	113013455	113014249	15	27.5	21462	23.7	22008.0	15.3	23721.0	27.2	21564.0	9.82	31186.0
21466	chr12	116486277	116487061	15	27.5	21466	21.9	22744.0			21.6	23787.0	17.3	24169.0
21467	chr12	119238308	119239190	15	27.5	21467	40.6	16946.0	10.2	28630.0	40.1	17619.0	30.6	17649.0
21469	chr13	12565438	12565938	14	27.5	21469	52.5	14260.0	30.5	15880.0	85.8	8745.0		
21470	chr13	12650321	12650951	14	27.5	21470	21.0	23120.0	17.5	22261.0	24.7	22479.0	14.4	26361.0
21471	chr13	40860000	40860912	14	27.5	21471	14.1	26715.0	6.79	32702.0				
21480	chr13	110394955	110395957	14	27.5	21480	17.8	24698.0			25.9	22001.0	17.9	23763.0
21482	chr13	115101199	115102111	14	27.5	21482	17.3	24976.0			33.3	19548.0	19.6	22710.0
21483	chr14	31830738	31831238	11	27.5	21483	28.3	20411.0			32.7	19748.0		
21485	chr14	57825117	57825887	11	27.5	21485	39.2	17291.0	24.9	18250.0	40.1	17632.0	26.0	19487.0
21492	chr14	118705548	118706048	11	27.5	21492	32.4	19145.0	27.1	17291.0	42.6	17007.0	27.7	18810.0
21493	chr15	25984036	25984536	16	27.5	21493	37.4	17774.0	21.5	19990.0	36.4	18647.0	24.3	20292.0
21500	chr15	88861649	88862149	16	27.5	21500	30.6	19691.0	25.4	18012.0	27.2	21596.0	27.1	19061.0
21501	chr15	93594515	93595167	16	27.5	21501	38.3	17516.0	23.8	18788.0	45.1	16401.0	31.8	17271.0
21504	chr15	98634672	98635852	16	27.5	21504	97.6	7129.0	30.0	16131.0	55.6	13914.0	78.0	6555.0
21505	chr16	4594701	4595331	17	27.5	21505	18.2	24459.0			18.5	25409.0		
21514	chr17	10319945	10320587	18	27.5	21514	33.8	18759.0	26.6	17548.0	43.2	16870.0	28.3	18593.0
21518	chr17	28485909	28486537	18	27.5	21518	20.1	23583.0	20.4	20658.0	75.9	10184.0	20.8	22034.0
21519	chr17	29491715	29492497	18	27.5	21519								
21522	chr17	32535820	32536570	18	27.5	21522	18.7	24244.0	26.6	17554.0	21.6	23832.0	28.3	18598.0
21524	chr17	33810073	33810971	18	27.5	21524	37.9	17657.0	37.9	13319.0	43.8	16719.0	27.7	18839.0
21527	chr17	57032478	57033104	18	27.5	21527	33.8	18764.0			29.0	20929.0	22.0	21499.0
21529	chr17	79614830	79615330	18	27.5	21529								
21532	chr18	3508507	3509263	20	27.5	21532	94.4	7525.0	18.7	21599.0			58.3	9939.0
21535	chr18	34005518	34006310	20	27.5	21535	23.3	22202.0	14.7	24329.0	20.4	24464.0	15.0	26069.0
21538	chr18	37730543	37731303	20	27.5	21538					8.03	34433.0		
21539	chr18	46464758	46465394	20	27.5	21539	26.0	21209.0	20.4	20667.0	30.3	20505.0		
21540	chr18	57355574	57356206	20	27.5	21540	63.9	12052.0	44.7	11332.0	78.4	9813.0		
21543	chr18	67390146	67391122	20	27.5	21543	27.4	20730.0	33.9	14653.0	33.3	19588.0	27.7	18850.0
21545	chr18	77714202	77714840	20	27.5	21545	22.4	22598.0	19.2	21301.0	18.5	25441.0		
21548	chr19	5704290	5704918	21	27.5	21548			14.7	24345.0				
21549	chr19	19109833	19111097	21	27.5	21549	8.67	31332.0	10.2	28835.0	10.5	31733.0		
21556	chr19	60144237	60144861	21	27.5	21556								
21559	chrX	36875339	36876277	3	27.5	21559	37.9	17671.0	24.9	18313.0	30.3	20519.0	17.9	23847.0
21561	chrX	48462306	48463386	3	27.5	21561	34.7	18521.0	11.3	27415.0	38.3	18154.0	26.0	19536.0
21562	chrX	49287678	49288500	3	27.5	21562	25.1	21514.0	15.3	23844.0	22.8	23316.0		
21563	chrX	100767091	100768003	3	27.5	21563	31.0	19583.0			28.4	21155.0	23.1	20893.0
21565	chrX	134276354	134277126	3	27.5	21565	47.9	15270.0	16.4	23010.0	31.5	20148.0	31.8	17315.0
21566	chrX	135008214	135009116	3	27.5	21566	24.6	21709.0	12.4	26425.0				
21567	chrX	140542959	140543975	3	27.5	21567	33.8	18771.0	25.4	18060.0	40.1	17673.0	36.4	15698.0
21573	chr1	38129901	38130401	1	26.7	21573	19.6	23619.0	14.7	23858.0	25.3	22060.0	21.4	21531.0
21576	chr1	53785511	53786137	1	26.7	21576	35.1	18240.0	20.4	20377.0	29.0	20761.0	18.5	23143.0
21577	chr1	59119471	59120123	1	26.7	21577	29.7	19852.0	19.8	20702.0	38.9	17816.0	25.4	19543.0
21579	chr1	86669683	86670451	1	26.7	21579	23.3	22048.0			15.4	26959.0	10.4	29725.0
21582	chr1	143702767	143703425	1	26.7	21582	84.4	8741.0	30.0	15952.0	56.2	13684.0	25.4	19549.0
21596	chr2	76648102	76648602	2	26.7	21596	25.1	21382.0					19.1	22852.0
21600	chr2	105674665	105675805	2	26.7	21600	17.8	24530.0	10.7	27494.0	9.26	32709.0		
21601	chr2	118373179	118373813	2	26.7	21601					16.7	26249.0		
21622	chr3	107035681	107036181	4	26.7	21622	18.2	24315.0			21.0	23923.0		
21625	chr3	144205410	144206222	4	26.7	21625	34.7	18418.0	26.0	17618.0	43.8	16596.0	28.9	18244.0
21626	chr4	9668945	9669445	5	26.7	21626	29.7	19875.0			16.7	26271.0		
21632	chr4	107252437	107253419	5	26.7	21632	47.0	15413.0	40.2	12490.0	57.4	13440.0	49.1	11890.0
21634	chr4	123750268	123750768	5	26.7	21634	118.6	4939.0			47.5	15719.0		
21642	chr5	106696479	106697105	6	26.7	21642	71.2	10701.0	24.9	18131.0	75.3	10226.0		
21650	chr6	28260611	28261369	7	26.7	21650	34.2	18566.0	35.1	14121.0	53.1	14417.0	39.9	14477.0
21653	chr6	38253518	38254142	7	26.7	21653	17.3	24856.0	20.4	20476.0	25.9	21903.0	16.2	24807.0
21656	chr6	83100851	83101477	7	26.7	21656	36.0	18053.0	32.8	14904.0	34.6	19121.0	25.4	19625.0
21660	chr6	115361414	115362166	7	26.7	21660	17.3	24868.0	16.4	22824.0	15.4	27125.0	12.7	27664.0
21661	chr6	119108586	119109242	7	26.7	21661	32.4	19083.0	22.6	19258.0	34.0	19307.0	23.7	20437.0
21662	chr6	124856518	124857148	7	26.7	21662	40.1	17020.0	16.4	22827.0	38.3	18049.0	41.0	14135.0
21663	chr6	124917861	124918489	7	26.7	21663	24.6	21582.0	20.4	20488.0	59.3	13051.0	42.7	13609.0
21666	chr7	4463992	4464848	8	26.7	21666	22.8	22299.0	18.1	21775.0	22.2	23433.0	9.82	30829.0
21670	chr7	31052343	31053343	8	26.7	21670	39.7	17132.0	22.6	19267.0	84.0	8936.0	40.4	14303.0
21673	chr7	49778515	49779141	8	26.7	21673			53.7	9068.0	76.6	10035.0	58.9	9756.0
21683	chr7	102250907	102251407	8	26.7	21683	59.3	12841.0	23.2	18941.0	51.9	14707.0	42.7	13620.0
21687	chr7	135538193	135538951	8	26.7	21687	34.7	18444.0	9.61	29057.0	25.9	21932.0	24.8	19950.0
21691	chr8	83996503	83997161	10	26.7	21691	26.0	21124.0	14.7	24082.0	19.8	24649.0	19.6	22588.0
21692	chr8	95488685	95489185	10	26.7	21692	60.2	12679.0	23.2	18962.0	64.2	12147.0		
21696	chr9	8134249	8134749	12	26.7	21696					34.0	19325.0	27.7	18722.0
21699	chr9	44526134	44527092	12	26.7	21699	94.4	7501.0	22.1	19597.0				
21705	chr9	58133623	58134123	12	26.7	21705	13.2	27235.0	16.4	22864.0	43.2	16810.0	42.2	13811.0
21709	chr9	61945993	61946621	12	26.7	21709	27.4	20651.0	27.1	17192.0	126.6	4519.0	26.6	19207.0
21711	chr9	78113719	78114219	12	26.7	21711	47.0	15434.0					19.1	22980.0
21714	chr9	108263715	108264367	12	26.7	21714	56.1	13485.0	22.6	19308.0	30.9	20239.0	33.5	16550.0
21715	chr9	112185723	112186723	12	26.7	21715	24.2	21796.0	19.8	20867.0	22.8	23204.0	19.1	22985.0
21718	chr9	122351871	122352371	12	26.7	21718	31.9	19241.0			23.5	22943.0	26.0	19432.0
21719	chr10	7662083	7662749	9	26.7	21719	33.8	18730.0	33.9	14579.0	29.0	20860.0	29.5	18075.0
21737	chr10	122986708	122987338	9	26.7	21737	66.1	11582.0	65.6	6885.0	66.7	11736.0	61.2	9302.0
21739	chr11	4118227	4119053	13	26.7	21739	23.7	21981.0			19.8	24692.0	11.0	29412.0
21742	chr11	20543934	20544562	13	26.7	21742	32.8	18979.0	22.1	19629.0	35.8	18792.0	30.0	17832.0
21751	chr11	49793771	49794645	13	26.7	21751	27.8	20511.0			9.88	32294.0	9.24	31884.0
21756	chr11	75656539	75657195	13	26.7	21756	27.4	20683.0	15.8	23251.0	22.2	23505.0	16.8	24545.0
21767	chr12	31950344	31950974	15	26.7	21767	37.4	17759.0	23.2	19040.0	40.1	17610.0	27.1	19028.0
21769	chr12	36381440	36382836	15	26.7	21769	38.3	17499.0	14.1	24616.0	34.6	19181.0	13.9	26762.0
21782	chr13	46501346	46501974	14	26.7	21782	30.6	19671.0	17.5	22268.0	24.1	22725.0	22.5	21124.0
21784	chr13	51651287	51651787	14	26.7	21784	75.7	10011.0			98.2	7185.0	47.4	12420.0
21786	chr13	93144063	93145063	14	26.7	21786	36.0	18088.0			27.2	21575.0	17.3	24183.0
21787	chr13	94285258	94285890	14	26.7	21787	25.1	21480.0	20.4	20616.0	24.7	22490.0	28.9	18351.0
21788	chr13	95375639	95376139	14	26.7	21788	141.9	3436.0						
21793	chr14	34310038	34310668	11	26.7	21793	36.0	18091.0			23.5	23006.0		
21796	chr14	54912807	54913307	11	26.7	21796	20.1	23563.0			27.8	21323.0		
21806	chr15	76924964	76925590	16	26.7	21806	33.3	18880.0	17.5	22297.0	37.0	18490.0	25.4	19769.0
21815	chr16	17891499	17892125	17	26.7	21815	85.8	8602.0	23.2	19089.0	22.2	23567.0	17.3	24230.0
21816	chr16	17927123	17927751	17	26.7	21816	53.8	13964.0			24.7	22523.0	32.3	17058.0
21818	chr16	37867308	37867936	17	26.7	21818	40.6	16957.0			34.0	19390.0	34.7	16237.0
21820	chr16	92465484	92465984	17	26.7	21820	12.8	27722.0	21.5	20013.0	38.3	18129.0	36.4	15676.0
21821	chr16	92466385	92467017	17	26.7	21821	18.7	24235.0			19.1	25086.0		
21822	chr16	96145440	96146070	17	26.7	21822	21.0	23150.0	28.8	16569.0	31.5	20128.0	42.2	13889.0
21823	chr17	6948171	6949159	18	26.7	21823	29.2	20123.0	23.8	18800.0	29.0	20922.0	20.2	22387.0
21824	chr17	7945375	7945999	18	26.7	21824	45.2	15858.0			34.0	19393.0	30.0	17902.0
21825	chr17	12940033	12940811	18	26.7	21825	10.9	29152.0			16.1	26894.0	18.5	23432.0
21826	chr17	25570381	25571241	18	26.7	21826	35.1	18364.0	11.3	27361.0	28.4	21120.0	12.1	28432.0
21838	chr18	53245249	53245749	20	26.7	21838					16.7	26520.0		
21843	chr19	6060345	6061009	21	26.7	21843	31.9	19307.0	6.79	32782.0	28.4	21144.0	28.9	18398.0
21846	chr19	37435501	37436289	21	26.7	21846	45.2	15867.0	17.0	22693.0	55.6	13927.0	23.7	20606.0
21848	chr19	47178434	47179198	21	26.7	21848	26.9	20916.0	10.7	28029.0	22.2	23593.0		
21850	chr19	60890379	60891005	21	26.7	21850	31.0	19577.0	20.9	20362.0	44.5	16567.0	26.0	19533.0
21851	chrX	7574414	7575400	3	26.7	21851	21.4	22974.0	10.2	28852.0	34.6	19244.0	37.0	15511.0
21852	chrX	48284260	48285536	3	26.7	21852	29.2	20137.0	22.6	19441.0	30.3	20520.0	33.5	16646.0
21854	chrX	101533021	101533789	3	26.7	21854	36.0	18123.0	30.0	16158.0	34.0	19415.0	33.5	16649.0
21855	chrX	102156785	102157785	3	26.7	21855	47.9	15269.0	36.2	13871.0	35.8	18879.0	22.5	21209.0
21857	chrX	103980369	103981261	3	26.7	21857	43.3	16288.0	44.1	11494.0	40.1	17671.0	37.0	15516.0
21860	chrX	162759047	162760037	3	26.7	21860	37.4	17800.0	13.0	25756.0	36.4	18685.0	20.2	22426.0
21861	chrX	163908033	163908811	3	26.7	21861	20.5	23398.0			24.7	22562.0		
21862	chrX	168794619	168795871	3	26.7	21862	25.5	21365.0						
