id	chr_name	start	end	chromosome_id	tag_count_10um_k99a	id_10um_k99a	tag_count_no_peptide	id_no_peptide	tag_count_100um_k99a	id_100um_k99a	tag_count_0_1um_pcc	id_0_1um_pcc	tag_count_10um_pcc	id_10um_pcc
26845	chr3	52444570	52445204	4	13.7	26845			7.92	31023.0	13.6	28435.0	12.1	28124.0
26846	chr3	63893294	63893950	4	13.7	26846					11.7	30061.0	14.4	26170.0
26847	chr3	79210050	79210550	4	13.7	26847	41.7	16890.0	11.3	26983.0	34.6	19083.0	8.66	32247.0
26848	chr3	89132731	89133363	4	13.7	26848								
26851	chr3	101130132	101130940	4	13.7	26851	14.2	27921.0						
26852	chr3	133411917	133412417	4	13.7	26852					21.6	23645.0	18.5	23200.0
26853	chr3	142443229	142443885	4	13.7	26853	16.7	26283.0					16.2	24752.0
26854	chr3	153015884	153016592	4	13.7	26854	10.0	31177.0			8.64	33376.0	8.09	33090.0
26857	chr4	34864927	34865817	5	13.7	26857					8.03	34117.0	8.66	32273.0
26858	chr4	44016719	44017519	5	13.7	26858					296.4	658.0		
26859	chr4	47964798	47965298	5	13.7	26859	21.7	23729.0			14.2	28023.0		
26860	chr4	48553515	48554015	5	13.7	26860	33.4	19298.0						
26861	chr4	83320059	83320559	5	13.7	26861	113.5	5411.0	23.8	18623.0	200.1	1607.0	179.6	1126.0
26862	chr4	99200128	99200628	5	13.7	26862			14.7	23960.0	14.8	27534.0		
26863	chr4	102494690	102495534	5	13.7	26863	21.7	23737.0	9.61	28965.0	12.3	29463.0	12.1	28148.0
26864	chr4	117212418	117212918	5	13.7	26864					13.6	28466.0		
26865	chr4	120987445	120988069	5	13.7	26865	10.8	30681.0	10.7	27562.0	8.64	33405.0	9.24	31615.0
26866	chr4	133248310	133249022	5	13.7	26866								
26867	chr4	135436526	135437156	5	13.7	26867	40.0	17345.0	35.6	13914.0	19.1	24920.0	44.5	13112.0
26868	chr4	137343861	137344495	5	13.7	26868								
26869	chr4	137718680	137719508	5	13.7	26869	12.5	29176.0	14.1	24466.0	22.2	23397.0	12.1	28158.0
26870	chr4	140826141	140826641	5	13.7	26870								
26871	chr4	145224212	145224836	5	13.7	26871								
26872	chr4	145264505	145265005	5	13.7	26872			60.5	7700.0			12.1	28159.0
26873	chr4	152362222	152362992	5	13.7	26873	25.9	21960.0			14.8	27559.0	7.51	34049.0
26875	chr5	54038313	54038813	6	13.7	26875							11.0	29200.0
26876	chr5	73265412	73265912	6	13.7	26876					16.1	26654.0	18.5	23233.0
26877	chr5	96909290	96910094	6	13.7	26877			8.48	30269.0			11.0	29205.0
26878	chr5	106649759	106650395	6	13.7	26878	10.0	31237.0	13.0	25374.0	8.64	33457.0		
26879	chr5	107546083	107546717	6	13.7	26879	20.9	24124.0			8.03	34158.0	13.3	27065.0
26880	chr5	113113786	113114586	6	13.7	26880								
26881	chr5	123376530	123377290	6	13.7	26881			12.4	25976.0	11.1	30656.0		
26882	chr5	136458455	136458955	6	13.7	26882			21.5	19857.0	15.4	27100.0	51.4	11376.0
26884	chr5	139284807	139285591	6	13.7	26884	17.5	25837.0	8.48	30290.0			12.7	27636.0
26885	chr5	140197626	140198126	6	13.7	26885	22.5	23369.0			14.2	28065.0		
26886	chr5	146286721	146287511	6	13.7	26886			13.0	25385.0	10.5	31289.0		
26887	chr5	150372468	150372968	6	13.7	26887					13.6	28508.0		
26888	chr6	3391691	3392337	7	13.7	26888	23.4	22997.0						
26889	chr6	29170990	29171490	7	13.7	26889	12.5	29245.0					6.93	34489.0
26890	chr6	29286777	29287425	7	13.7	26890	18.4	25384.0						
26891	chr6	29855597	29856229	7	13.7	26891			28.3	16665.0				
26892	chr6	31077340	31077840	7	13.7	26892								
26893	chr6	38848704	38849204	7	13.7	26893			10.2	28299.0	29.6	20603.0	18.5	23252.0
26894	chr6	50859061	50859687	7	13.7	26894	8.34	32314.0			14.2	28335.0	10.4	29957.0
26895	chr6	54107382	54107882	7	13.7	26895	15.9	26811.0						
26896	chr6	54847627	54848279	7	13.7	26896					10.5	31299.0	89.0	5170.0
26898	chr6	65537893	65538393	7	13.7	26898								
26899	chr6	70709693	70710193	7	13.7	26899								
26900	chr6	98843007	98843793	7	13.7	26900	19.2	24979.0	9.05	29610.0	31.5	20037.0	22.5	21000.0
26901	chr6	99305125	99305625	7	13.7	26901					9.88	32071.0		
26902	chr6	106985293	106986013	7	13.7	26902							8.66	32396.0
26903	chr6	108466330	108466830	7	13.7	26903	61.7	12395.0			38.9	17872.0	28.9	18282.0
26904	chr6	108553654	108554154	7	13.7	26904			10.2	28323.0			22.0	21338.0
26905	chr6	113657390	113657890	7	13.7	26905	17.5	25866.0						
26906	chr6	114890603	114891103	7	13.7	26906								
26908	chr6	142856569	142857391	7	13.7	26908	22.5	23397.0	19.8	20809.0	21.6	23697.0	17.9	23624.0
26909	chr7	16700003	16700757	8	13.7	26909								
26910	chr7	19326053	19326771	8	13.7	26910			37.3	13402.0	79.7	9578.0	57.8	9985.0
26911	chr7	28677386	28677886	8	13.7	26911			18.7	21435.0				
26912	chr7	29318612	29319562	8	13.7	26912	11.7	30135.0			11.1	30699.0		
26913	chr7	30886934	30887434	8	13.7	26913	24.2	22659.0			25.9	21914.0	15.0	25779.0
26914	chr7	30890524	30891314	8	13.7	26914								
26915	chr7	45069580	45070252	8	13.7	26915			14.1	24511.0	13.6	28539.0	25.4	19643.0
26916	chr7	45361487	45361987	8	13.7	26916					14.8	27622.0	21.4	21627.0
26917	chr7	58828979	58829633	8	13.7	26917	10.8	30756.0			17.9	25602.0	13.9	26632.0
26918	chr7	72260414	72260914	8	13.7	26918	33.4	19344.0			23.5	22902.0	9.82	30852.0
26919	chr7	75499223	75499875	8	13.7	26919			17.5	22134.0	21.0	24002.0	13.9	26635.0
26920	chr7	75835047	75835807	8	13.7	26920	12.5	29304.0	6.22	32820.0	25.3	22147.0		
26922	chr7	83143632	83144298	8	13.7	26922	9.18	31916.0	13.6	24942.0	25.3	22148.0	13.9	26641.0
26923	chr7	101345143	101345781	8	13.7	26923	10.0	31341.0					16.8	24468.0
26924	chr7	121040475	121040975	8	13.7	26924	53.4	14141.0						
26925	chr7	125186789	125187289	8	13.7	26925	10.8	30770.0	19.8	20828.0				
26926	chr7	127807004	127807778	8	13.7	26926	24.2	22674.0	11.9	26617.0	19.1	24973.0		
26927	chr8	11393027	11393657	10	13.7	26927			15.3	23578.0				
26928	chr8	25618030	25618530	10	13.7	26928								
26929	chr8	33817584	33818084	10	13.7	26929					18.5	25275.0		
26930	chr8	41244607	41245107	10	13.7	26930								
26931	chr8	70841225	70841851	10	13.7	26931			14.1	24537.0	13.6	28562.0		
26932	chr8	71475852	71476506	10	13.7	26932	15.0	27495.0	16.4	22853.0	20.4	24319.0	13.3	27159.0
26933	chr8	81083493	81084299	10	13.7	26933			14.7	24080.0	8.64	33587.0		
26934	chr8	81558647	81559147	10	13.7	26934	19.2	25019.0			35.2	18956.0	11.6	28727.0
26935	chr8	83768231	83768861	10	13.7	26935	40.9	17155.0	40.7	12359.0	51.2	14852.0	21.4	21645.0
26936	chr8	84025984	84026484	10	13.7	26936	10.0	31384.0	12.4	26063.0	13.6	28565.0	15.0	25810.0
26937	chr8	85551687	85552317	10	13.7	26937					9.88	32148.0		
26939	chr8	106820910	106821536	10	13.7	26939	19.2	25027.0	18.7	21461.0	20.4	24328.0	18.5	23300.0
26940	chr8	110925584	110926224	10	13.7	26940								
26941	chr8	121025319	121026103	10	13.7	26941			10.2	28412.0	17.3	26013.0	9.82	30933.0
26942	chr8	125681714	125682214	10	13.7	26942					14.2	28130.0		
26943	chr9	45062207	45062707	12	13.7	26943	40.9	17165.0	22.6	19298.0	34.6	19151.0	53.7	10904.0
26944	chr9	45208042	45208710	12	13.7	26944					19.1	24993.0		
26945	chr9	45241616	45242116	12	13.7	26945	34.2	19123.0			9.88	32180.0	28.9	18310.0
26946	chr9	57271824	57272574	12	13.7	26946			30.0	16048.0			27.7	18727.0
26947	chr9	57954398	57955232	12	13.7	26947					16.1	26748.0	24.8	19974.0
26948	chr9	61392328	61392828	12	13.7	26948								
26949	chr9	63086874	63087594	12	13.7	26949					11.1	30770.0		
26950	chr9	69670363	69671189	12	13.7	26950								
26951	chr9	77462804	77463494	12	13.7	26951	13.3	28689.0	10.2	28454.0	18.5	25298.0	12.7	27775.0
26952	chr9	88709807	88710687	12	13.7	26952	25.0	22370.0			26.6	21734.0	8.09	33398.0
26954	chr9	100536230	100537128	12	13.7	26954								
26955	chr9	110452146	110452824	12	13.7	26955	14.2	28108.0	11.3	27157.0	10.5	31444.0	11.0	29360.0
26956	chr9	111137794	111138294	12	13.7	26956								
26958	chr10	25199805	25200433	9	13.7	26958					14.8	27709.0		
26959	chr10	39385432	39386192	9	13.7	26959	33.4	19386.0	30.5	15840.0	23.5	22949.0	7.51	34175.0
26960	chr10	44539250	44539750	9	13.7	26960	20.0	24635.0	28.8	16506.0	22.8	23211.0	19.6	22633.0
26961	chr10	59436101	59436601	9	13.7	26961	54.2	13992.0			35.2	18971.0	27.7	18751.0
26962	chr10	59848891	59849391	9	13.7	26962								
26963	chr10	61300561	61301217	9	13.7	26963	22.5	23474.0	8.48	30487.0	7.41	34775.0		
26964	chr10	67318098	67318598	9	13.7	26964	21.7	23844.0						
26965	chr10	80162826	80163326	9	13.7	26965	25.9	22046.0			20.4	24359.0	10.4	30114.0
26967	chr10	95118704	95119204	9	13.7	26967			9.61	29138.0				
26968	chr10	100696110	100696610	9	13.7	26968								
26969	chr10	111215510	111216138	9	13.7	26969	11.7	30274.0	9.05	29770.0				
26970	chr10	127125162	127125662	9	13.7	26970								
26971	chr11	5342415	5343175	13	13.7	26971							15.6	25361.0
26972	chr11	10318517	10319017	13	13.7	26972					26.6	21747.0		
26973	chr11	19949578	19950230	13	13.7	26973			13.6	25018.0	15.4	27235.0	26.0	19447.0
26974	chr11	23124339	23124839	13	13.7	26974	26.7	21743.0	10.2	28546.0	27.8	21270.0	16.8	24532.0
26975	chr11	32039255	32039755	13	13.7	26975	13.3	28742.0						
26977	chr11	51647113	51647855	13	13.7	26977								
26978	chr11	54171083	54171583	13	13.7	26978	18.4	25524.0	15.8	23242.0				
26979	chr11	57608065	57608821	13	13.7	26979								
26980	chr11	57677430	57677930	13	13.7	26980			15.8	23244.0			13.9	26740.0
26981	chr11	62184657	62185441	13	13.7	26981					17.9	25679.0		
26982	chr11	78215729	78216229	13	13.7	26982	25.0	22399.0	16.4	22896.0	11.7	30281.0	20.2	22314.0
26983	chr11	86440627	86441471	13	13.7	26983	14.2	28143.0	20.9	20246.0	19.1	25032.0	15.6	25384.0
26984	chr11	90238537	90239037	13	13.7	26984								
26986	chr11	119215518	119216018	13	13.7	26986	17.5	26034.0					9.82	31147.0
26987	chr12	71342117	71342617	15	13.7	26987	12.5	29560.0	12.4	26213.0			7.51	34231.0
26988	chr12	86189251	86189751	15	13.7	26988	12.5	29573.0						
26989	chr12	86686878	86687510	15	13.7	26989	12.5	29575.0					8.09	33591.0
26990	chr12	88428312	88428812	15	13.7	26990					13.0	29165.0		
26991	chr12	92881917	92882417	15	13.7	26991					9.88	32366.0		
26992	chr12	92976160	92976660	15	13.7	26992	14.2	28174.0	7.92	31576.0				
26993	chr12	102712762	102713262	15	13.7	26993								
26994	chr12	107783824	107784324	15	13.7	26994			12.4	26226.0				
26995	chr12	108449596	108450398	15	13.7	26995								
26996	chr12	109057761	109058445	15	13.7	26996	12.5	29586.0			13.6	28678.0		
26997	chr12	111076161	111076661	15	13.7	26997	20.9	24261.0	17.0	22621.0			10.4	30230.0
27000	chr13	35769646	35770146	14	13.7	27000	15.0	27675.0	10.7	27875.0				
27001	chr13	42244171	42244671	14	13.7	27001			14.7	24232.0	116.7	5300.0	16.8	24575.0
27002	chr13	45876682	45877312	14	13.7	27002	25.0	22434.0			147.0	3296.0	41.6	14051.0
27003	chr13	51775680	51776180	14	13.7	27003	59.2	12984.0	13.0	25604.0	116.7	5301.0	51.4	11441.0
27004	chr13	52910717	52911217	14	13.7	27004	13.3	28808.0	29.4	16334.0				
27005	chr13	59011533	59012167	14	13.7	27005	14.2	28196.0	10.7	27888.0	13.0	29182.0	9.24	31956.0
27006	chr13	73709025	73709825	14	13.7	27006	61.7	12466.0			22.8	23255.0	25.4	19748.0
27008	chr14	13901511	13902011	11	13.7	27008	23.4	23161.0			22.8	23260.0		
27009	chr14	27249868	27250368	11	13.7	27009					34.0	19376.0		
27010	chr14	40933747	40934247	11	13.7	27010			122.2	2003.0				
27011	chr14	47367135	47367635	11	13.7	27011	26.7	21794.0			19.8	24754.0		
27013	chr14	79551612	79552112	11	13.7	27013							59.5	9668.0
27014	chr15	41883614	41884252	16	13.7	27014	10.0	31601.0						
27015	chr15	66789375	66789875	16	13.7	27015	33.4	19464.0	15.3	23767.0	35.2	19016.0		
27016	chr15	73268072	73268572	16	13.7	27016	12.5	29696.0	13.6	25116.0				
27017	chr15	78859281	78859781	16	13.7	27017								
27018	chr15	84684055	84684739	16	13.7	27018			13.0	25650.0			10.4	30330.0
27019	chr15	93832648	93833148	16	13.7	27019	23.4	23189.0	12.4	26314.0	17.9	25762.0		
27020	chr15	102742484	102743112	16	13.7	27020					30.9	20302.0		
27022	chr16	5446015	5446515	17	13.7	27022								
27023	chr16	16988612	16989328	17	13.7	27023	20.9	24318.0	13.6	25132.0	33.3	19570.0	21.4	21769.0
27024	chr16	18581528	18582368	17	13.7	27024	15.0	27741.0			9.88	32513.0		
27025	chr16	38110258	38110758	17	13.7	27025							12.7	27973.0
27026	chr16	58497352	58497852	17	13.7	27026			9.05	29933.0				
27027	chr16	70421696	70422196	17	13.7	27027			15.3	23790.0				
27028	chr16	75823128	75823628	17	13.7	27028	25.9	22148.0			12.3	29876.0		
27029	chr16	87597444	87598244	17	13.7	27029	14.2	28271.0	8.48	30746.0	22.8	23286.0		
27031	chr17	7868277	7869041	18	13.7	27031			21.5	20018.0	24.1	22765.0		
27032	chr17	12205410	12205910	18	13.7	27032	24.2	22828.0	20.4	20654.0	17.9	25783.0	13.3	27368.0
27033	chr17	17443821	17444455	18	13.7	27033					8.03	34399.0	10.4	30373.0
27036	chr17	26570993	26571757	18	13.7	27036	37.5	18212.0	57.7	8276.0	53.7	14352.0	57.8	10059.0
27037	chr17	44557357	44557857	18	13.7	27037					22.8	23293.0		
27038	chr17	57108681	57109181	18	13.7	27038							12.7	28002.0
27039	chr17	70707574	70708074	18	13.7	27039	18.4	25651.0			14.8	27886.0		
27040	chr17	73151582	73152082	18	13.7	27040			28.3	16817.0	12.3	29912.0		
27041	chr17	78247939	78248577	18	13.7	27041			9.05	29958.0	8.64	33932.0		
27042	chr17	88038686	88039332	18	13.7	27042			7.92	31841.0	8.03	34428.0	7.51	34338.0
27043	chr18	5597193	5597693	20	13.7	27043	21.7	23986.0						
27044	chr18	20946327	20946827	20	13.7	27044					33.3	19584.0	8.09	33854.0
27045	chr18	53883592	53884284	20	13.7	27045			13.0	25712.0				
27047	chr18	64930169	64930669	20	13.7	27047								
27048	chr18	68765416	68766074	20	13.7	27048					14.2	28321.0		
27049	chr18	68969537	68970163	20	13.7	27049					63.0	12424.0	11.0	29649.0
27050	chr18	75394582	75395324	20	13.7	27050			18.1	21956.0	11.7	30437.0	23.1	20879.0
27051	chr18	77702509	77703009	20	13.7	27051								
27052	chr19	3440733	3441561	21	13.7	27052	10.8	30990.0			11.1	31039.0		
27053	chr19	7561424	7562252	21	13.7	27053	15.9	27139.0	11.3	27393.0	269.2	821.0	17.3	24280.0
27054	chr19	10730041	10730541	21	13.7	27054							21.4	21799.0
27055	chr19	12457644	12458144	21	13.7	27055							8.09	33881.0
27056	chr19	32188439	32188939	21	13.7	27056	13.3	28939.0	20.9	20354.0				
27057	chr19	32244650	32245402	21	13.7	27057	20.9	24361.0	18.7	21613.0	22.8	23309.0		
27058	chr19	42157837	42158469	21	13.7	27058					8.03	34456.0		
27059	chr19	45683265	45684223	21	13.7	27059					12.3	29951.0	8.09	33904.0
27061	chr19	58818878	58819378	21	13.7	27061	32.5	19782.0			22.8	23314.0		
27062	chrX	11807525	11808167	3	13.7	27062	13.3	28950.0	10.2	28856.0	11.7	30457.0		
27063	chrX	12071051	12071773	3	13.7	27063	49.2	15219.0					72.2	7419.0
27064	chrX	37160626	37161394	3	13.7	27064	20.0	24845.0	21.5	20054.0	21.0	24160.0	16.8	24674.0
27065	chrX	47998757	47999525	3	13.7	27065			10.7	28035.0			11.6	29014.0
27066	chrX	51011683	51012779	3	13.7	27066	8.34	32681.0	7.35	32455.0				
27068	chrX	74080079	74081141	3	13.7	27068	10.8	31014.0	10.2	28864.0				
27069	chrX	93701015	93701639	3	13.7	27069								
27071	chrX	159302831	159303463	3	13.7	27071	16.7	26636.0	13.0	25754.0	21.0	24169.0	15.6	25566.0
27072	chrX	159682877	159683377	3	13.7	27072								
27073	chrX	166316782	166317536	3	13.7	27073					13.6	28802.0	6.93	34693.0
27074	chr1	16162185	16163085	1	13.2	27074	14.2	27836.0	17.0	22381.0	14.2	27930.0	13.3	26931.0
27075	chr1	21288156	21288656	1	13.2	27075	13.3	28343.0	18.7	21316.0	10.5	31068.0	11.0	29027.0
27076	chr1	30921248	30921748	1	13.2	27076								
27077	chr1	36892130	36892928	1	13.2	27077								
27078	chr1	39702462	39702962	1	13.2	27078					25.3	22061.0	17.3	23857.0
27079	chr1	53814421	53815049	1	13.2	27079					12.3	29335.0	8.09	32911.0
27080	chr1	54747837	54748467	1	13.2	27080	10.0	31036.0	16.4	22710.0	7.41	34487.0	9.82	30486.0
27081	chr1	54898772	54899500	1	13.2	27081					13.6	28357.0	9.24	31487.0
27082	chr1	74379110	74379920	1	13.2	27082	12.5	28992.0	9.05	29385.0	9.26	32672.0	10.4	29711.0
27083	chr1	75445888	75446684	1	13.2	27083	13.3	28356.0			13.0	28814.0	13.3	26937.0
27084	chr1	80015646	80016146	1	13.2	27084			15.8	23021.0	12.3	29342.0		
27085	chr1	80728516	80729242	1	13.2	27085					13.0	28816.0	31.2	17325.0
27086	chr1	92055007	92055507	1	13.2	27086	15.0	27205.0			19.8	24500.0		
27088	chr1	97580742	97581242	1	13.2	27088			18.7	21330.0	35.8	18690.0	22.0	21224.0
27089	chr1	133011866	133012670	1	13.2	27089	12.5	29002.0						
27090	chr1	143984986	143985486	1	13.2	27090			13.0	25232.0	17.3	25844.0		
27091	chr1	153084748	153085248	1	13.2	27091	50.9	14654.0					21.4	21545.0
27093	chr1	155810335	155810965	1	13.2	27093			11.3	26928.0	9.88	31813.0		
27094	chr1	165682480	165682980	1	13.2	27094			26.0	17585.0	75.3	10202.0		
27095	chr1	165822591	165823091	1	13.2	27095					22.8	23082.0		
27096	chr1	170167913	170168541	1	13.2	27096			12.4	25798.0	13.0	28833.0	8.66	32165.0
27097	chr1	172277461	172277961	1	13.2	27097							15.6	25123.0
27098	chr1	172305652	172306320	1	13.2	27098					27.2	21387.0	9.82	30531.0
27099	chr1	173621961	173622633	1	13.2	27099	29.2	20655.0	10.2	28092.0	18.5	25143.0	10.4	29747.0
27100	chr1	173657982	173658482	1	13.2	27100	14.2	27857.0						
27101	chr1	184024368	184024868	1	13.2	27101	21.7	23690.0			20.4	24188.0	15.0	25605.0
27102	chr2	9868366	9868866	2	13.2	27102					690.3	71.0		
27103	chr2	23033467	23034283	2	13.2	27103	15.9	26678.0	13.0	25248.0	11.1	30513.0	24.8	19849.0
27104	chr2	29641036	29641536	2	13.2	27104	30.9	20085.0	20.9	20079.0	20.4	24199.0	40.4	14241.0
27105	chr2	35661812	35662444	2	13.2	27105	28.4	20931.0			14.8	27457.0		
27106	chr2	38275186	38275686	2	13.2	27106			12.4	25824.0	21.6	23616.0	20.2	22089.0
27108	chr2	59244522	59245154	2	13.2	27108	14.2	27881.0	6.79	32504.0	18.5	25157.0	11.6	28548.0
27109	chr2	60845476	60846100	2	13.2	27109	15.9	26687.0			21.0	23893.0	24.8	19855.0
27110	chr2	61806941	61807441	2	13.2	27110	15.9	26691.0			14.8	27467.0		
27111	chr2	70497602	70498102	2	13.2	27111					16.7	26241.0		
27112	chr2	75462980	75463634	2	13.2	27112	14.2	27883.0	7.92	30967.0			15.6	25137.0
27113	chr2	76070516	76071016	2	13.2	27113	13.3	28415.0	15.8	23054.0	16.7	26244.0	15.6	25139.0
27114	chr2	83745480	83745980	2	13.2	27114							19.6	22459.0
27115	chr2	93771898	93772398	2	13.2	27115								
27116	chr2	102043838	102044524	2	13.2	27116	25.9	21905.0	12.4	25840.0	14.2	27978.0	8.09	33005.0
27117	chr2	117405567	117406237	2	13.2	27117			13.0	25273.0	20.4	24206.0	16.8	24352.0
27118	chr2	120349987	120350487	2	13.2	27118								
27119	chr2	128090362	128090862	2	13.2	27119					13.0	28867.0	82.0	5986.0
27120	chr2	132611564	132612064	2	13.2	27120	15.0	27270.0			17.9	25501.0	25.4	19575.0
27121	chr2	152811289	152811921	2	13.2	27121	11.7	29959.0			17.9	25504.0	27.1	18901.0
27122	chr2	158616497	158616997	2	13.2	27122					24.7	22342.0	23.7	20381.0
27124	chr2	170306562	170307192	2	13.2	27124			9.05	29466.0			16.2	24734.0
27125	chr2	180443716	180444344	2	13.2	27125			10.7	27514.0	42.6	16922.0	52.6	11120.0
27126	chr3	9770079	9770709	4	13.2	27126	21.7	23712.0	11.9	26499.0	14.8	27490.0	8.66	32235.0
27127	chr3	16210020	16210818	4	13.2	27127			15.3	23466.0				
27128	chr3	22094143	22094643	4	13.2	27128								
27129	chr3	35692971	35693471	4	13.2	27129			12.4	25871.0	16.1	26603.0	15.0	25658.0
27130	chr3	37272945	37273445	4	13.2	27130	22.5	23312.0	27.1	17105.0	31.5	20005.0	18.5	23190.0
27131	chr3	37897173	37897673	4	13.2	27131	15.0	27296.0						
27132	chr3	38697876	38698376	4	13.2	27132			10.2	28169.0	10.5	31172.0		
27133	chr3	59277441	59277941	4	13.2	27133					12.3	29429.0		
27135	chr3	97204349	97204849	4	13.2	27135	29.2	20683.0	10.2	28181.0				
27136	chr3	104630848	104631348	4	13.2	27136					14.8	27507.0	12.7	27555.0
27137	chr3	104797123	104797951	4	13.2	27137								
27138	chr3	107077864	107078364	4	13.2	27138					19.1	24910.0		
27139	chr3	115858101	115858731	4	13.2	27139							13.9	26531.0
27141	chr3	126751563	126752227	4	13.2	27141	10.8	30664.0					13.3	27025.0
27142	chr3	130943730	130944358	4	13.2	27142			13.0	25309.0			13.9	26534.0
27144	chr3	152792695	152793331	4	13.2	27144					8.64	33374.0		
27145	chr3	152952366	152952866	4	13.2	27145					11.1	30586.0	17.3	23943.0
27146	chr4	32863734	32864402	5	13.2	27146			19.8	20759.0	7.41	34586.0	7.51	34028.0
27147	chr4	42865793	42866293	5	13.2	27147	25.9	21938.0	24.3	18370.0	14.8	27523.0	31.8	17142.0
27148	chr4	57350480	57350980	5	13.2	27148	59.2	12885.0	17.5	22072.0			13.3	27035.0
27149	chr4	59241952	59242660	5	13.2	27149					6.79	35066.0	8.66	32280.0
27151	chr4	84946349	84946975	5	13.2	27151								
27152	chr4	88110276	88110776	5	13.2	27152					11.7	30082.0		
27153	chr4	123018393	123019163	5	13.2	27153	16.7	26294.0	17.0	22456.0	19.8	24573.0	113.8	3110.0
27154	chr4	132898091	132898591	5	13.2	27154	16.7	26296.0					11.0	29179.0
27155	chr4	135140616	135141116	5	13.2	27155								
27156	chr4	135248480	135248980	5	13.2	27156					22.8	23131.0		
27157	chr4	137835465	137835965	5	13.2	27157					17.3	25925.0		
27158	chr4	155505382	155505882	5	13.2	27158			21.5	19840.0	10.5	31247.0		
27159	chr4	156009055	156009805	5	13.2	27159			27.1	17134.0	17.3	25931.0		
27160	chr5	23426926	23427426	6	13.2	27160			12.4	25943.0	14.2	28037.0		
27161	chr5	23674793	23675293	6	13.2	27161	18.4	25359.0						
27162	chr5	28210940	28211706	6	13.2	27162	9.18	31849.0	6.79	32560.0	10.5	31253.0	13.9	26570.0
27163	chr5	29467951	29468451	6	13.2	27163	15.9	26776.0	12.4	25944.0	21.0	23947.0		
27164	chr5	34249222	34249854	6	13.2	27164					20.4	24262.0		
27166	chr5	53401642	53402354	6	13.2	27166			22.1	19524.0	30.3	20372.0	32.9	16712.0
27167	chr5	64029564	64030064	6	13.2	27167	33.4	19312.0	14.7	23987.0				
27168	chr5	105128719	105129589	6	13.2	27168								
27169	chr5	105198588	105199088	6	13.2	27169					12.3	29511.0		
27170	chr5	105636056	105636556	6	13.2	27170	30.0	20433.0						
27171	chr5	118618338	118618974	6	13.2	27171	26.7	21644.0			34.6	19110.0		
27172	chr5	120669664	120670164	6	13.2	27172	25.0	22293.0						
27173	chr5	124631270	124632120	6	13.2	27173			11.3	27048.0	205.6	1518.0		
27174	chr5	136683284	136683784	6	13.2	27174							26.0	19378.0
27175	chr5	137741897	137742397	6	13.2	27175					15.4	27103.0	14.4	26218.0
27176	chr5	140162941	140163441	6	13.2	27176			15.3	23526.0			13.3	27082.0
27177	chr5	147159197	147159697	6	13.2	27177	22.5	23373.0			17.9	25575.0	15.0	25741.0
27178	chr6	31085764	31086394	7	13.2	27178			9.05	29593.0	29.0	20806.0	52.6	11148.0
27179	chr6	40385997	40386623	7	13.2	27179	19.2	24967.0	7.92	31200.0				
27180	chr6	65818533	65819033	7	13.2	27180	15.0	27420.0	11.3	27067.0	9.88	32056.0		
27181	chr6	70855910	70856410	7	13.2	27181					10.5	31302.0	13.9	26609.0
27182	chr6	71357571	71358259	7	13.2	27182							9.82	30806.0
27183	chr6	71767625	71768267	7	13.2	27183	13.3	28563.0			15.4	27115.0		
27184	chr6	72153595	72154221	7	13.2	27184	22.5	23381.0	14.7	24029.0	21.0	23985.0	21.4	21614.0
27185	chr6	84587379	84588045	7	13.2	27185								
27186	chr6	119401542	119402188	7	13.2	27186			20.4	20487.0	14.8	27606.0	13.9	26620.0
27187	chr6	120902010	120902838	7	13.2	27187	17.5	25868.0			13.6	28525.0		
27188	chr6	127566518	127567018	7	13.2	27188								
27189	chr6	134066402	134066902	7	13.2	27189					47.5	15737.0		
27190	chr6	136473545	136474045	7	13.2	27190	64.2	11952.0	13.0	25417.0	24.1	22643.0	56.6	10248.0
27192	chr7	4124701	4125201	8	13.2	27192			13.0	25422.0	43.8	16629.0	32.9	16729.0
27196	chr7	35155967	35156593	8	13.2	27196	24.2	22660.0			13.6	28538.0		
27198	chr7	58483313	58483813	8	13.2	27198	13.3	28603.0	10.7	27665.0	19.8	24631.0	38.1	15029.0
27199	chr7	73605012	73605708	8	13.2	27199	189.4	1750.0						
27200	chr7	81154315	81154963	8	13.2	27200	15.9	26851.0			11.1	30709.0		
27201	chr7	90007135	90007635	8	13.2	27201					21.0	24004.0		
27202	chr7	101594477	101595247	8	13.2	27202			18.1	21791.0	14.8	27632.0	17.9	23641.0
27203	chr7	117635056	117635710	8	13.2	27203	18.4	25423.0	13.6	24944.0			22.5	21017.0
27204	chr7	118252041	118252683	8	13.2	27204			14.7	24068.0			9.82	30881.0
27205	chr7	122292191	122292691	8	13.2	27205					11.1	30718.0	94.7	4599.0
27206	chr7	137478215	137478715	8	13.2	27206					10.5	31380.0	16.2	24843.0
27207	chr7	139152334	139153102	8	13.2	27207	12.5	29332.0	11.9	26622.0	22.2	23451.0	20.8	21916.0
27210	chr8	25439885	25440571	10	13.2	27210	17.5	25917.0	7.35	32184.0	21.0	24016.0		
27212	chr8	36114813	36115313	10	13.2	27212								
27213	chr8	47690829	47691329	10	13.2	27213	15.0	27492.0			22.8	23183.0		
27215	chr8	84707444	84708122	10	13.2	27215	13.3	28651.0						
27216	chr8	104042612	104043112	10	13.2	27216	10.0	31391.0			53.1	14448.0		
