id	chr_name	start	end	chromosome_id	tag_count_10um_pcc	id_10um_pcc	tag_count_no_peptide	id_no_peptide	tag_count_10um_k99a	id_10um_k99a	tag_count_100um_k99a	id_100um_k99a	tag_count_0_1um_pcc	id_0_1um_pcc
30886	chr7	126192976	126193476	8	9.82	30886								
30887	chr7	127922018	127922518	8	9.82	30887	17.5	25906.0			9.05	29671.0		
30888	chr7	127999173	127999673	8	9.82	30888								
30889	chr7	128089305	128089805	8	9.82	30889			6.84	33262.0	6.79	32618.0	11.1	30722.0
30891	chr7	128525139	128525639	8	9.82	30891								
30892	chr7	128747767	128748267	8	9.82	30892								
30893	chr7	132659418	132659918	8	9.82	30893								
30894	chr7	132780899	132781585	8	9.82	30894	17.5	25908.0			6.79	32619.0	7.41	34704.0
30895	chr7	132792123	132792623	8	9.82	30895					22.1	19574.0	85.8	8708.0
30896	chr7	132887893	132888393	8	9.82	30896								
30897	chr7	139930241	139930981	8	9.82	30897								
30898	chr7	141575854	141576354	8	9.82	30898	15.9	26865.0					8.64	33565.0
30899	chr7	142369718	142370218	8	9.82	30899								
30900	chr8	8693600	8694226	10	9.82	30900			10.5	29380.0				
30901	chr8	18625755	18626255	10	9.82	30901								
30902	chr8	25627573	25628073	10	9.82	30902								
30903	chr8	34054212	34054712	10	9.82	30903			7.76	32260.0	13.6	24957.0		
30904	chr8	35159295	35159795	10	9.82	30904			7.3	32855.0	9.05	29687.0	14.8	27646.0
30905	chr8	40609685	40610185	10	9.82	30905								
30906	chr8	46696218	46696718	10	9.82	30906			7.3	32856.0				
30907	chr8	61425608	61426108	10	9.82	30907			12.3	27965.0			16.1	26720.0
30908	chr8	66867961	66868597	10	9.82	30908								
30909	chr8	70273167	70273807	10	9.82	30909							7.41	34718.0
30910	chr8	71276207	71276707	10	9.82	30910								
30911	chr8	72345509	72346009	10	9.82	30911			8.67	31099.0			10.5	31391.0
30912	chr8	79059827	79060327	10	9.82	30912								
30913	chr8	81586437	81586937	10	9.82	30913	16.7	26376.0	14.1	26638.0				
30914	chr8	84180417	84180917	10	9.82	30914	18.4	25441.0					17.3	26003.0
30915	chr8	84240102	84240602	10	9.82	30915								
30916	chr8	84810817	84811317	10	9.82	30916								
30917	chr8	86715267	86715767	10	9.82	30917								
30918	chr8	88301730	88302230	10	9.82	30918	168.5	2264.0					103.7	6540.0
30920	chr8	90833218	90833868	10	9.82	30920					9.05	29695.0		
30921	chr8	95154315	95154815	10	9.82	30921	10.0	31389.0						
30922	chr8	95678306	95678806	10	9.82	30922							9.88	32151.0
30923	chr8	105338319	105338947	10	9.82	30923								
30924	chr8	106563724	106564224	10	9.82	30924			10.9	28999.0	17.5	22158.0	16.7	26363.0
30925	chr8	107298539	107299039	10	9.82	30925								
30926	chr8	107503089	107503589	10	9.82	30926	15.9	26887.0	17.3	24895.0			10.5	31402.0
30927	chr8	111534397	111534897	10	9.82	30927								
30928	chr8	115743048	115743548	10	9.82	30928								
30929	chr8	116554959	116555459	10	9.82	30929								
30930	chr8	117298561	117299061	10	9.82	30930								
30931	chr8	119313405	119313905	10	9.82	30931								
30932	chr8	120456253	120456753	10	9.82	30932							9.88	32161.0
30933	chr8	121025789	121026289	10	9.82	30933			13.7	26941.0	10.2	28412.0	17.3	26013.0
30934	chr8	122872676	122873176	10	9.82	30934								
30935	chr8	123343077	123343577	10	9.82	30935	9.18	31951.0						
30936	chr8	123429427	123429927	10	9.82	30936					7.35	32203.0		
30937	chr8	124239279	124239779	10	9.82	30937					10.2	28414.0	9.88	32168.0
30938	chr8	126480298	126480798	10	9.82	30938								
30939	chr9	7780446	7780946	12	9.82	30939							18.5	25287.0
30940	chr9	11579257	11579757	12	9.82	30940			6.84	33293.0				
30941	chr9	13315165	13315665	12	9.82	30941								
30942	chr9	13651870	13652370	12	9.82	30942					10.2	28421.0		
30943	chr9	14280227	14280727	12	9.82	30943	331.2	509.0	304.3	579.0			284.6	716.0
30944	chr9	14942825	14943325	12	9.82	30944	10.8	30800.0						
30945	chr9	21318926	21319426	12	9.82	30945								
30946	chr9	21430392	21430892	12	9.82	30946	33.4	19369.0					259.9	878.0
30947	chr9	22672813	22673313	12	9.82	30947								
30948	chr9	22970253	22970753	12	9.82	30948								
30949	chr9	27026295	27026795	12	9.82	30949	24.2	22699.0					196.3	1676.0
30950	chr9	32900289	32900789	12	9.82	30950			7.76	32295.0				
30951	chr9	35186188	35186688	12	9.82	30951								
30952	chr9	35254444	35254944	12	9.82	30952								
30954	chr9	44974025	44974525	12	9.82	30954								
30955	chr9	48521976	48522476	12	9.82	30955			16.9	25147.0			18.5	25293.0
30956	chr9	48982114	48982614	12	9.82	30956	49.2	15112.0					46.3	16047.0
30957	chr9	55235530	55236156	12	9.82	30957	12.5	29404.0						
30958	chr9	56172687	56173187	12	9.82	30958								
30959	chr9	56456191	56456823	12	9.82	30959	14.2	28086.0	7.76	32304.0	10.2	28436.0	9.88	32187.0
30960	chr9	57404894	57405394	12	9.82	30960			15.5	25861.0			27.2	21507.0
30961	chr9	58555438	58555938	12	9.82	30961			30.6	19639.0	11.9	26663.0	16.7	26375.0
30962	chr9	58601093	58601593	12	9.82	30962	21.7	23824.0						
30963	chr9	60858533	60859033	12	9.82	30963	14.2	28088.0	24.2	21791.0	21.5	19905.0	22.2	23472.0
30964	chr9	62108296	62108796	12	9.82	30964								
30965	chr9	63540010	63540510	12	9.82	30965	15.9	26908.0						
30966	chr9	63743144	63743644	12	9.82	30966			17.3	24906.0	28.8	16490.0	366.8	400.0
30967	chr9	64248589	64249089	12	9.82	30967	20.0	24609.0						
30968	chr9	69157662	69158286	12	9.82	30968					12.4	26100.0	9.88	32199.0
30969	chr9	69294027	69294527	12	9.82	30969							9.88	32200.0
30970	chr9	69440700	69441200	12	9.82	30970	10.8	30812.0	15.1	26155.0				
30971	chr9	70132593	70133093	12	9.82	30971								
30972	chr9	70482514	70483014	12	9.82	30972								
30973	chr9	70652037	70652537	12	9.82	30973								
30974	chr9	71155639	71156359	12	9.82	30974	12.5	29414.0						
30975	chr9	71874517	71875017	12	9.82	30975			16.0	25580.0	12.4	26101.0	22.8	23202.0
30976	chr9	77970601	77971101	12	9.82	30976								
30978	chr9	80299250	80299922	12	9.82	30978			5.93	34112.0	11.9	26672.0	14.2	28146.0
30979	chr9	80331738	80332238	12	9.82	30979	23.4	23063.0	31.9	19240.0			15.4	27194.0
30980	chr9	88370156	88370656	12	9.82	30980								
30981	chr9	95194214	95194714	12	9.82	30981	9.18	31966.0			8.48	30451.0	17.9	25655.0
30982	chr9	95313028	95313684	12	9.82	30982	6.67	32837.0						
30984	chr9	98497068	98497568	12	9.82	30984			9.58	30357.0				
30985	chr9	99559272	99559772	12	9.82	30985								
30986	chr9	100502450	100502950	12	9.82	30986								
30987	chr9	103432751	103433251	12	9.82	30987								
30988	chr9	105398397	105398897	12	9.82	30988							19.1	25002.0
30989	chr9	108318817	108319317	12	9.82	30989	15.0	27542.0	5.93	34113.0	13.6	24988.0	17.9	25657.0
30991	chr9	112226950	112227450	12	9.82	30991	13.3	28697.0	21.0	23089.0	17.5	22187.0		
30992	chr9	113744373	113744873	12	9.82	30992			7.3	32887.0				
30993	chr9	114484805	114485305	12	9.82	30993	13.3	28698.0						
30995	chr9	114573643	114574143	12	9.82	30995							11.7	30233.0
30996	chr9	115331320	115331820	12	9.82	30996	16.7	26420.0	14.1	26661.0			13.0	29076.0
30997	chr9	116203360	116203992	12	9.82	30997	22.5	23458.0	8.21	31669.0	6.79	32651.0	8.03	34262.0
30998	chr9	117961321	117961821	12	9.82	30998			11.9	28339.0	24.3	18442.0		
30999	chr9	118729169	118729669	12	9.82	30999								
31001	chr9	122191222	122191722	12	9.82	31001					10.2	28481.0		
31003	chr9	124079235	124079735	12	9.82	31003	12.5	29436.0	7.76	32338.0			8.64	33654.0
31005	chr10	10189386	10189886	9	9.82	31005			6.39	33755.0				
31006	chr10	13438927	13439427	9	9.82	31006							13.6	28616.0
31007	chr10	17930235	17930907	9	9.82	31007	12.5	29439.0	10.0	29913.0	8.48	30472.0		
31008	chr10	18423765	18424265	9	9.82	31008							14.2	28158.0
31009	chr10	18996309	18996809	9	9.82	31009								
31010	chr10	19716395	19716895	9	9.82	31010								
31011	chr10	19936177	19936677	9	9.82	31011			17.8	24645.0				
31012	chr10	21497328	21498014	9	9.82	31012								
31013	chr10	24591238	24591738	9	9.82	31013								
31014	chr10	26318998	26319498	9	9.82	31014	16.7	26428.0			10.2	28493.0	13.0	29089.0
31015	chr10	39367662	39368162	9	9.82	31015								
31016	chr10	41830824	41831324	9	9.82	31016	10.8	30832.0						
31017	chr10	43738185	43738685	9	9.82	31017								
31018	chr10	44599996	44600496	9	9.82	31018	11.7	30255.0	14.1	26667.0				
31019	chr10	52423626	52424126	9	9.82	31019								
31020	chr10	54067530	54068030	9	9.82	31020								
31021	chr10	59885916	59886416	9	9.82	31021			36.5	17967.0	30.0	16062.0	31.5	20070.0
31022	chr10	59967821	59968321	9	9.82	31022								
31023	chr10	60162486	60162986	9	9.82	31023	13.3	28715.0						
31024	chr10	61651247	61651747	9	9.82	31024							10.5	31466.0
31025	chr10	62863615	62864115	9	9.82	31025	12.5	29456.0					14.2	28164.0
31027	chr10	63231084	63231584	9	9.82	31027			8.21	31682.0	11.9	26693.0	9.88	32251.0
31028	chr10	67727490	67727990	9	9.82	31028	10.0	31455.0						
31029	chr10	67801718	67802218	9	9.82	31029								
31030	chr10	68080504	68081004	9	9.82	31030								
31031	chr10	68253913	68254413	9	9.82	31031								
31032	chr10	70106874	70107374	9	9.82	31032								
31033	chr10	75220845	75221345	9	9.82	31033								
31034	chr10	75312026	75312656	9	9.82	31034			8.21	31684.0				
31035	chr10	75520590	75521090	9	9.82	31035	15.0	27579.0						
31038	chr10	80960730	80961230	9	9.82	31038			10.5	29449.0			19.1	25011.0
31039	chr10	82780752	82781252	9	9.82	31039							12.3	29692.0
31040	chr10	83197601	83198101	9	9.82	31040								
31042	chr10	86794967	86795467	9	9.82	31042							12.3	29693.0
31043	chr10	93225674	93226174	9	9.82	31043	12.5	29469.0	18.2	24388.0			11.1	30807.0
31044	chr10	93364840	93365340	9	9.82	31044								
31045	chr10	93688755	93689255	9	9.82	31045	14.2	28122.0	8.21	31691.0	10.7	27792.0	11.1	30808.0
31046	chr10	95302517	95303017	9	9.82	31046								
31047	chr10	95698602	95699102	9	9.82	31047								
31048	chr10	97331902	97332402	9	9.82	31048								
31049	chr10	108203208	108203708	9	9.82	31049								
31051	chr10	116434737	116435237	9	9.82	31051								
31052	chr10	116576991	116577623	9	9.82	31052			7.3	32904.0	7.92	31450.0		
31053	chr10	116945015	116945515	9	9.82	31053			18.2	24394.0	14.7	24146.0	9.88	32276.0
31054	chr10	117856191	117856691	9	9.82	31054							27.2	21533.0
31055	chr10	117888046	117888546	9	9.82	31055	11.7	30276.0						
31056	chr10	117895316	117895816	9	9.82	31056			7.76	32384.0	20.9	20229.0	59.3	13083.0
31057	chr10	117900557	117901195	9	9.82	31057								
31058	chr10	118676337	118676837	9	9.82	31058								
31059	chr10	118861913	118862413	9	9.82	31059	50.1	14950.0			13.6	25011.0	27.2	21534.0
31060	chr10	118864955	118865455	9	9.82	31060	238.6	1047.0	208.9	1410.0			189.6	1811.0
31061	chr10	121292565	121293065	9	9.82	31061								
31062	chr10	122197842	122198342	9	9.82	31062					8.48	30508.0		
31063	chr10	128869961	128870461	9	9.82	31063								
31064	chr11	4343057	4343557	13	9.82	31064								
31066	chr11	5432203	5432703	13	9.82	31066	88.4	8197.0	81.7	9184.0			75.9	10153.0
31068	chr11	11766511	11767011	13	9.82	31068	20.0	24655.0	9.58	30380.0	10.2	28544.0	15.4	27234.0
31069	chr11	19962313	19962813	13	9.82	31069	187.7	1796.0	35.6	18195.0				
31070	chr11	20035002	20035502	13	9.82	31070	13.3	28739.0	27.4	20674.0	20.4	20561.0	21.6	23756.0
31071	chr11	20585325	20585825	13	9.82	31071								
31072	chr11	21132090	21132590	13	9.82	31072								
31073	chr11	21162813	21163313	13	9.82	31073			22.4	22543.0				
31074	chr11	21549326	21549826	13	9.82	31074			28.3	20373.0			14.2	28182.0
31075	chr11	21550161	21550661	13	9.82	31075			28.3	20373.0	12.4	26162.0		
31077	chr11	30162903	30163403	13	9.82	31077			7.76	32396.0	10.2	28548.0		
31078	chr11	31885320	31886008	13	9.82	31078								
31079	chr11	32138439	32138939	13	9.82	31079			32.4	19120.0			36.4	18619.0
31080	chr11	32556941	32557441	13	9.82	31080			360.4	393.0				
31081	chr11	34001888	34002388	13	9.82	31081	7.51	32773.0	10.9	29059.0	10.2	28552.0	12.3	29715.0
31082	chr11	34733891	34734391	13	9.82	31082								
31083	chr11	46076347	46076847	13	9.82	31083	15.9	26961.0			10.7	27810.0		
31084	chr11	46366524	46367024	13	9.82	31084	13.3	28745.0						
31085	chr11	50108651	50109151	13	9.82	31085								
31086	chr11	50285857	50286357	13	9.82	31086	12.5	29501.0						
31087	chr11	51631857	51632357	13	9.82	31087								
31088	chr11	52986746	52987246	13	9.82	31088	10.0	31482.0	10.5	29463.0	13.0	25531.0	9.88	32295.0
31089	chr11	53078658	53079158	13	9.82	31089			5.93	34137.0				
31090	chr11	53609429	53609929	13	9.82	31090								
31092	chr11	53820004	53820504	13	9.82	31092			10.5	29464.0	7.35	32270.0		
31093	chr11	53840200	53840700	13	9.82	31093	76.8	9872.0					43.8	16676.0
31094	chr11	54083524	54084024	13	9.82	31094	69.2	11090.0					16.7	26412.0
31096	chr11	57445079	57445579	13	9.82	31096			51.1	14518.0	26.6	17472.0	11.7	30274.0
31097	chr11	58204552	58205052	13	9.82	31097	338.7	484.0					329.7	499.0
31098	chr11	58974084	58974758	13	9.82	31098							6.17	35195.0
31099	chr11	59213439	59213939	13	9.82	31099								
31100	chr11	60871933	60872433	13	9.82	31100								
31101	chr11	62609709	62610209	13	9.82	31101								
31102	chr11	62653687	62654187	13	9.82	31102								
31103	chr11	63912659	63913159	13	9.82	31103								
31104	chr11	64041090	64041590	13	9.82	31104								
31105	chr11	65769701	65770201	13	9.82	31105			15.5	25899.0	9.61	29166.0	11.7	30276.0
31107	chr11	68279396	68279896	13	9.82	31107					10.7	27817.0		
31108	chr11	70265248	70265748	13	9.82	31108	16.7	26467.0	10.0	29959.0	12.4	26176.0	17.9	25680.0
31109	chr11	72803846	72804346	13	9.82	31109								
31111	chr11	74405509	74406009	13	9.82	31111	15.9	26966.0						
31112	chr11	74637770	74638270	13	9.82	31112			6.39	33790.0	9.05	29807.0	17.9	25681.0
31113	chr11	75337984	75338484	13	9.82	31113	10.0	31489.0			7.35	32279.0		
31114	chr11	75637007	75637507	13	9.82	31114			20.5	23314.0	28.8	16513.0		
31115	chr11	75727960	75728460	13	9.82	31115								
31116	chr11	75747824	75748324	13	9.82	31116	33.4	19410.0	16.0	25602.0	14.1	24595.0	14.8	27751.0
31117	chr11	77784614	77785114	13	9.82	31117			88.5	8239.0	87.7	4106.0	96.9	7315.0
31118	chr11	78097143	78097643	13	9.82	31118			10.5	29471.0	6.79	32678.0		
31119	chr11	84476947	84477675	13	9.82	31119			14.1	26689.0				
31120	chr11	86618831	86619331	13	9.82	31120					11.9	26728.0		
31121	chr11	86737798	86738298	13	9.82	31121								
31122	chr11	86750254	86750754	13	9.82	31122			10.0	29967.0				
31123	chr11	86840204	86840704	13	9.82	31123	50.9	14771.0					17.9	25689.0
31125	chr11	87678630	87679130	13	9.82	31125			23.3	22155.0	14.7	24177.0	11.1	30845.0
31126	chr11	88873216	88873868	13	9.82	31126	19.2	25093.0	8.21	31737.0	17.0	22600.0	19.8	24715.0
31127	chr11	94273377	94273877	13	9.82	31127							9.88	32318.0
31128	chr11	94702818	94703318	13	9.82	31128								
31130	chr11	96969744	96970372	13	9.82	31130					7.92	31511.0		
31131	chr11	97336214	97336714	13	9.82	31131			11.4	28715.0	20.9	20255.0	10.5	31529.0
31133	chr11	98865560	98866060	13	9.82	31133								
31134	chr11	99200642	99201142	13	9.82	31134								
31135	chr11	103037251	103037751	13	9.82	31135								
31136	chr11	103372425	103372925	13	9.82	31136	12.5	29532.0						
31137	chr11	104428075	104428575	13	9.82	31137								
31138	chr11	106056321	106056987	13	9.82	31138					9.61	29186.0		
31139	chr11	115284957	115285457	13	9.82	31139			12.3	28058.0				
31140	chr11	115405636	115406136	13	9.82	31140							161.2	2685.0
31141	chr11	115457850	115458534	13	9.82	31141							13.0	29141.0
31142	chr11	116374911	116375411	13	9.82	31142								
31143	chr11	117691025	117691525	13	9.82	31143								
31144	chr11	118379568	118380068	13	9.82	31144								
31146	chr11	119151316	119151816	13	9.82	31146							7.41	34838.0
31147	chr11	119215448	119215948	13	9.82	31147	17.5	26034.0	13.7	26986.0				
31148	chr11	120577956	120578456	13	9.82	31148								
31149	chr12	17412284	17412784	15	9.82	31149			9.58	30409.0				
31150	chr12	21132898	21133398	15	9.82	31150			15.1	26207.0	10.2	28590.0	13.6	28664.0
31151	chr12	25231379	25231879	15	9.82	31151								
31152	chr12	28861495	28861995	15	9.82	31152			7.76	32439.0	12.4	26207.0	14.8	27775.0
31153	chr12	31718980	31719800	15	9.82	31153	11.7	30337.0	12.8	27647.0			12.3	29756.0
31154	chr12	32009566	32010066	15	9.82	31154								
31155	chr12	33057307	33057807	15	9.82	31155	26.7	21768.0			7.92	31549.0	21.6	23783.0
31156	chr12	40472015	40472515	15	9.82	31156	9.18	32023.0	12.3	28067.0				
31157	chr12	41851932	41852432	15	9.82	31157	45.1	16150.0	42.9	16362.0	26.0	17727.0	51.2	14878.0
31158	chr12	52745821	52746453	15	9.82	31158								
31159	chr12	54398233	54398733	15	9.82	31159	22.5	23518.0			14.7	24204.0		
31161	chr12	70940773	70941273	15	9.82	31161			19.2	23986.0	14.7	24206.0	10.5	31547.0
31162	chr12	73035194	73035838	15	9.82	31162							6.17	35201.0
31163	chr12	73654206	73654706	15	9.82	31163							11.1	30873.0
31164	chr12	73661210	73661710	15	9.82	31164								
31165	chr12	73692215	73692715	15	9.82	31165	16.7	26494.0			7.92	31562.0	9.88	32358.0
31167	chr12	76545330	76545830	15	9.82	31167								
31169	chr12	76851460	76851960	15	9.82	31169								
31170	chr12	80331744	80332244	15	9.82	31170					19.8	20919.0	59.9	12968.0
31171	chr12	80332227	80332727	15	9.82	31171					19.8	20919.0	59.9	12968.0
31172	chr12	80778055	80778687	15	9.82	31172	21.7	23894.0	15.5	25925.0	6.22	32831.0	20.4	24400.0
31173	chr12	80840335	80840835	15	9.82	31173								
31174	chr12	81972518	81973018	15	9.82	31174								
31176	chr12	85416951	85417451	15	9.82	31176	41.7	16990.0					28.4	21075.0
31177	chr12	86008511	86009011	15	9.82	31177							16.7	26436.0
31178	chr12	91582090	91582590	15	9.82	31178	20.9	24256.0	47.9	15238.0	15.3	23713.0	42.0	17165.0
31179	chr12	98408960	98409460	15	9.82	31179			9.12	30743.0			13.0	29166.0
31180	chr12	102285743	102286243	15	9.82	31180							15.4	27281.0
31181	chr12	102641193	102641821	15	9.82	31181					10.7	27861.0		
31182	chr12	107961847	107962347	15	9.82	31182	40.9	17209.0						
31183	chr12	110514905	110515405	15	9.82	31183	36.7	18430.0						
31184	chr12	110744333	110744833	15	9.82	31184					10.2	28626.0		
31185	chr12	111583856	111584356	15	9.82	31185					9.05	29847.0	17.9	25717.0
31188	chr12	113993879	113994379	15	9.82	31188	15.9	27016.0	11.4	28735.0			25.9	21992.0
31189	chr12	115847793	115848293	15	9.82	31189			12.8	27665.0			25.9	21994.0
31190	chr12	116051316	116051816	15	9.82	31190								
31191	chr12	116140280	116140780	15	9.82	31191			15.1	26229.0	16.4	22923.0	17.3	26099.0
31192	chr12	116293695	116294195	15	9.82	31192	15.9	27019.0	37.9	17632.0			31.5	20109.0
31193	chr12	117959242	117959742	15	9.82	31193								
31194	chr13	6000676	6001176	14	9.82	31194								
31195	chr13	9027936	9028436	14	9.82	31195							11.1	30883.0
31196	chr13	21200356	21200856	14	9.82	31196	75.9	10012.0	89.9	8086.0			89.5	8260.0
31197	chr13	29769869	29770369	14	9.82	31197			21.9	22747.0	16.4	22926.0	15.4	27292.0
31198	chr13	30664620	30665120	14	9.82	31198								
31199	chr13	30841767	30842267	14	9.82	31199					11.9	26771.0	10.5	31569.0
31200	chr13	35782870	35783370	14	9.82	31200	33.4	19441.0	22.8	22351.0	15.8	23292.0	24.1	22723.0
31201	chr13	38501252	38501752	14	9.82	31201								
31202	chr13	41600403	41600903	14	9.82	31202								
31203	chr13	41786937	41787437	14	9.82	31203								
31204	chr13	43298905	43299405	14	9.82	31204								
31205	chr13	44797038	44797538	14	9.82	31205								
31206	chr13	45035145	45035645	14	9.82	31206							14.2	28223.0
31207	chr13	45866496	45866996	14	9.82	31207							22.2	23533.0
31208	chr13	46468586	46469086	14	9.82	31208								
31209	chr13	46734438	46734938	14	9.82	31209	242.0	1013.0	29.2	20105.0	20.9	20280.0		
31211	chr13	54758217	54758911	14	9.82	31211	25.0	22439.0	16.4	25420.0			19.1	25052.0
31212	chr13	55219604	55220234	14	9.82	31212			5.93	34176.0	8.48	30630.0	7.41	34886.0
31213	chr13	58589418	58589918	14	9.82	31213								
31214	chr13	59766553	59767053	14	9.82	31214								
31217	chr13	102678959	102679459	14	9.82	31217					7.92	31639.0		
31218	chr13	103900202	103900702	14	9.82	31218	14.2	28202.0						
31219	chr13	104176078	104176578	14	9.82	31219							172.3	2287.0
31220	chr13	105053344	105053844	14	9.82	31220	53.4	14209.0	44.3	16051.0				
31221	chr13	112197197	112197697	14	9.82	31221								
31222	chr13	112459611	112460111	14	9.82	31222								
31223	chr13	119692758	119693258	14	9.82	31223			124.1	4557.0	13.0	25616.0	16.1	26849.0
31224	chr14	8313793	8314451	11	9.82	31224								
31225	chr14	18668044	18668544	11	9.82	31225								
31227	chr14	20607534	20608182	11	9.82	31227					7.92	31647.0	9.26	33069.0
31228	chr14	27085814	27086314	11	9.82	31228								
31229	chr14	27436334	27436834	11	9.82	31229					14.1	24651.0		
31230	chr14	30028671	30029171	11	9.82	31230			11.9	28397.0	17.0	22633.0		
31231	chr14	30103694	30104194	11	9.82	31231	25.0	22455.0	17.8	24703.0	13.6	25096.0	30.9	20286.0
31232	chr14	34761367	34761867	11	9.82	31232	9.18	32056.0	7.76	32503.0			7.41	34899.0
31233	chr14	47353813	47354313	11	9.82	31233								
31234	chr14	47511520	47512020	11	9.82	31234	10.0	31584.0					17.3	26115.0
31235	chr14	52096819	52097319	11	9.82	31235								
31236	chr14	53918650	53919150	11	9.82	31236								
31237	chr14	54034644	54035144	11	9.82	31237					10.7	27906.0		
31238	chr14	54073979	54074479	11	9.82	31238								
31239	chr14	54213717	54214217	11	9.82	31239							14.8	27820.0
31240	chr14	54413849	54414349	11	9.82	31240	17.5	26084.0	26.0	21184.0			27.2	21583.0
31241	chr14	60137303	60137803	11	9.82	31241					10.7	27908.0		
31242	chr14	61690588	61691088	11	9.82	31242			336.7	468.0				
31243	chr14	63143612	63144112	11	9.82	31243	10.8	30912.0	16.0	25644.0	17.5	22279.0		
31245	chr14	71156049	71156679	11	9.82	31245								
31246	chr14	74823014	74823514	11	9.82	31246								
31247	chr14	75803083	75803723	11	9.82	31247								
31248	chr14	76675203	76675703	11	9.82	31248								
31249	chr14	78321227	78321727	11	9.82	31249								
31250	chr14	78353557	78354057	11	9.82	31250								
31251	chr14	79239588	79240088	11	9.82	31251							20.4	24429.0
31253	chr14	89826745	89827245	11	9.82	31253								
31255	chr14	118920985	118921485	11	9.82	31255			6.84	33415.0			14.2	28248.0
31256	chr14	121262481	121262981	11	9.82	31256	12.5	29669.0						
31257	chr14	121711652	121712152	11	9.82	31257			18.7	24218.0			13.0	29203.0
31258	chr14	122747057	122747557	11	9.82	31258								
31259	chr15	6562675	6563175	16	9.82	31259							8.64	33834.0
31260	chr15	9599255	9599755	16	9.82	31260			16.9	25216.0				
31261	chr15	27598215	27598715	16	9.82	31261								
31262	chr15	31167662	31168162	16	9.82	31262			72.1	10592.0				
31263	chr15	36521079	36521579	16	9.82	31263								
31264	chr15	50928401	50928901	16	9.82	31264	40.9	17232.0	25.1	21490.0				
31265	chr15	53103730	53104230	16	9.82	31265								
31266	chr15	55333149	55333649	16	9.82	31266								
31268	chr15	58818313	58818813	16	9.82	31268								
31269	chr15	59070611	59071111	16	9.82	31269	10.8	30933.0	6.39	33874.0	10.7	27925.0	19.8	24774.0
31271	chr15	60116084	60116718	16	9.82	31271	10.0	31606.0			11.9	26808.0		
31272	chr15	61448157	61448657	16	9.82	31272								
31273	chr15	61980974	61981474	16	9.82	31273			6.84	33426.0			16.1	26868.0
31274	chr15	62145387	62145887	16	9.82	31274					8.48	30700.0		
31275	chr15	64176005	64176643	16	9.82	31275			11.4	28768.0	9.05	29902.0		
31276	chr15	64299643	64300143	16	9.82	31276	12.5	29691.0					14.2	28257.0
31277	chr15	66845181	66845681	16	9.82	31277			7.76	32547.0	7.92	31718.0		
31278	chr15	67062636	67063290	16	9.82	31278			10.5	29546.0	11.9	26812.0	11.7	30377.0
31279	chr15	67116694	67117194	16	9.82	31279								
31280	chr15	67181625	67182125	16	9.82	31280								
31281	chr15	76801189	76801689	16	9.82	31281	29.2	20850.0	17.3	24994.0	13.0	25644.0		
31282	chr15	77625008	77625508	16	9.82	31282								
31283	chr15	77954353	77954853	16	9.82	31283								
31284	chr15	80034726	80035226	16	9.82	31284			16.0	25663.0	11.9	26815.0	8.64	33858.0
31285	chr15	81032449	81032949	16	9.82	31285	166.9	2326.0	157.8	2696.0	66.2	6814.0	102.5	6699.0
31286	chr15	81330355	81330855	16	9.82	31286			11.4	28770.0				
31287	chr15	81831720	81832220	16	9.82	31287			19.6	23808.0	12.4	26310.0	19.8	24783.0
31288	chr15	85610456	85610956	16	9.82	31288	36.7	18456.0	18.7	24223.0	15.3	23776.0	17.3	26131.0
31289	chr15	85652706	85653206	16	9.82	31289	14.2	28246.0	9.58	30456.0			8.64	33865.0
31290	chr15	93287344	93287844	16	9.82	31290								
31291	chr15	93486583	93487083	16	9.82	31291								
31292	chr15	95883328	95883828	16	9.82	31292								
31293	chr15	97471536	97472036	16	9.82	31293	9.18	32079.0					16.7	26481.0
31294	chr15	99338990	99339490	16	9.82	31294					7.92	31746.0		
31295	chr15	99399445	99399945	16	9.82	31295							10.5	31658.0
31296	chr15	99453534	99454164	16	9.82	31296								
31297	chr15	99698884	99699384	16	9.82	31297	12.5	29719.0						
31298	chr15	102980895	102981395	16	9.82	31298								
31299	chr15	103177008	103177508	16	9.82	31299	15.9	27085.0						
31300	chr16	4204930	4205430	17	9.82	31300								
31302	chr16	10828104	10828604	17	9.82	31302			22.4	22582.0	18.1	21920.0	25.3	22275.0
31303	chr16	10841060	10841560	17	9.82	31303	10.8	30947.0						
31304	chr16	11525958	11526458	17	9.82	31304	24.2	22816.0	31.9	19290.0				
31305	chr16	11632669	11633169	17	9.82	31305								
31306	chr16	16946473	16946973	17	9.82	31306							8.03	34389.0
31307	chr16	17180302	17180802	17	9.82	31307			5.93	34201.0				
31308	chr16	18073124	18073624	17	9.82	31308								
31309	chr16	18245794	18246294	17	9.82	31309			65.7	11696.0	64.5	7095.0	101.3	6839.0
31310	chr16	23244681	23245181	17	9.82	31310			10.5	29553.0	10.2	28730.0		
31311	chr16	27348907	27349407	17	9.82	31311							19.1	25078.0
31312	chr16	30397082	30397582	17	9.82	31312								
31313	chr16	31185728	31186438	17	9.82	31313	22.5	23589.0	13.2	27335.0			9.26	33120.0
31314	chr16	32071382	32071882	17	9.82	31314								
31315	chr16	32934181	32934681	17	9.82	31315			8.67	31287.0				
31316	chr16	32935495	32935995	17	9.82	31316							12.3	29871.0
31317	chr16	33407047	33407547	17	9.82	31317								
