chr_name	chromosome_id	end	id	id_1um_k99a	id_1um_pcc	id_no_peptide	start	tag_count_1um_k99a	tag_count_1um_pcc	tag_count_no_peptide
chr4	5	119174989	10217	12402.0	10217.0	8284.0	119173427	53.3	68.2	60.9
chr5	6	64093913	10219	12443.0	10219.0	10820.0	64091957	53.1	68.2	49.0
chr6	7	71323825	10220	0.0	10220.0	0.0	71321377	0.0	68.2	0.0
chr6	7	88046211	10222	10459.0	10222.0	9729.0	88043737	62.5	68.2	53.6
chr10	9	117712240	10224	10431.0	10224.0	11046.0	117709226	62.5	68.0	48.0
chr9	12	107590209	10229	20164.0	10229.0	0.0	107587119	27.1	68.0	0.0
chr13	14	35906747	10234	13619.0	10234.0	14487.0	35905311	48.1	68.0	35.4
chr13	14	49342479	10235	9672.0	10235.0	8346.0	49340309	66.7	68.0	60.3
chr19	21	29523790	10242	9651.0	10242.0	9531.0	29520674	66.8	68.0	54.5
chr1	1	55239152	10249	13260.0	10249.0	10335.0	55236690	49.7	68.0	50.9
chr2	2	32776661	10251	11518.0	10251.0	11173.0	32774815	57.0	68.0	47.5
chr2	2	134645019	10253	11067.0	10253.0	0.0	134642433	59.3	68.0	0.0
chr4	5	16015422	10258	14570.0	10258.0	0.0	16012340	44.3	68.0	0.0
chr6	7	83110211	10260	12430.0	10260.0	8607.0	83107911	53.1	68.0	59.1
chr13	14	67815091	10265	13395.0	10265.0	0.0	67813355	49.0	67.8	0.0
chr11	13	54215638	10269	16226.0	10269.0	0.0	54214216	38.1	67.8	0.0
chr13	14	52983887	10272	15051.0	10272.0	14875.0	52981551	42.4	67.8	34.1
chrX	3	8194199	10274	10409.0	10274.0	11628.0	8191669	62.7	67.8	45.7
chr14	11	67717710	10276	10367.0	10276.0	0.0	67715270	62.9	67.8	0.0
chr16	17	29580267	10280	11818.0	10280.0	11618.0	29578461	55.7	67.8	45.7
chr18	20	54993237	10283	12495.0	10283.0	0.0	54989813	52.7	67.8	0.0
chr11	13	100321692	10284	0.0	10284.0	0.0	100319228	0.0	67.8	0.0
chr10	9	85957933	10288	13191.0	10288.0	12998.0	85955931	50.0	67.8	40.4
chr1	1	134456371	10289	10540.0	10289.0	10249.0	134454597	62.0	67.8	51.3
chr2	2	118862621	10291	9593.0	10291.0	11075.0	118861335	67.3	67.8	48.0
chr4	5	135964740	10295	12736.0	10295.0	13467.0	135962504	51.9	67.8	39.0
chr5	6	33275942	10298	12078.0	10298.0	10206.0	33273304	54.6	67.8	51.5
chr9	12	50858032	10302	9969.0	10302.0	8407.0	50855778	65.1	67.8	60.1
chr8	10	70173627	10304	11736.0	10304.0	12084.0	70171111	56.2	67.8	44.0
chr7	8	126488408	10305	9840.0	10305.0	10710.0	126485324	65.8	67.8	49.4
chr7	8	100583877	10306	13473.0	10306.0	11522.0	100582371	48.8	67.8	46.1
chr7	8	127197253	10307	11379.0	10307.0	11242.0	127194927	57.7	67.6	47.3
chr8	10	105966492	10310	0.0	10310.0	0.0	105964014	0.0	67.6	0.0
chr15	16	89374570	10317	18617.0	10317.0	0.0	89372540	31.1	67.6	0.0
chr17	18	36258413	10320	12341.0	10320.0	11160.0	36256291	53.4	67.6	47.5
chr19	21	9136112	10321	11024.0	10321.0	10799.0	9134048	59.4	67.6	49.0
chr19	21	32487915	10322	10867.0	10322.0	8011.0	32485099	60.3	67.6	62.4
chr7	8	82649412	10324	14526.0	10324.0	12145.0	82647734	44.5	67.6	43.8
chr3	4	62507931	10334	10320.0	10334.0	11334.0	62505715	63.2	67.6	46.9
chr3	4	89776007	10338	15801.0	10338.0	0.0	89773427	39.9	67.6	0.0
chr5	6	54000000	10339	9813.0	10339.0	0.0	53998336	66.0	67.6	0.0
chr4	5	44982246	10342	11997.0	10342.0	10496.0	44980484	55.0	67.6	50.3
chr3	4	116595952	10343	10741.0	10343.0	9820.0	116593804	61.0	67.6	53.2
chr14	11	8174098	10344	13572.0	10344.0	0.0	8171826	48.3	67.4	0.0
chr13	14	99345725	10348	11741.0	10348.0	12723.0	99343701	56.0	67.4	41.5
chr16	17	22010798	10350	11747.0	10350.0	10224.0	22008576	56.0	67.4	51.3
chr12	15	55081323	10358	9628.0	10358.0	10633.0	55079625	67.0	67.4	49.6
chr12	15	4844040	10359	10044.0	10359.0	8464.0	4842556	64.6	67.4	59.7
chr11	13	94654685	10361	10890.0	10361.0	9373.0	94652817	60.1	67.4	55.1
chr7	8	100707861	10367	12204.0	10367.0	10117.0	100705367	54.1	67.4	51.9
chr8	10	110921559	10368	11767.0	10368.0	0.0	110918561	56.0	67.4	0.0
chr9	12	21092952	10369	12518.0	10369.0	10771.0	21091174	52.7	67.4	49.2
chr13	14	64249430	10377	11054.0	10377.0	14161.0	64247788	59.3	67.2	36.4
chr13	14	100745726	10378	11231.0	10378.0	9648.0	100743600	58.4	67.2	53.8
chr19	21	5426901	10379	10970.0	10379.0	12336.0	5424339	59.8	67.2	42.9
chr17	18	78917754	10384	10198.0	10384.0	8159.0	78916118	63.7	67.2	61.6
chr18	20	4377279	10385	10766.0	10385.0	10589.0	4375165	60.8	67.2	49.8
chrX	3	38636098	10386	10901.0	10386.0	11218.0	38634186	60.1	67.2	47.3
chr11	13	16952415	10388	0.0	10388.0	0.0	16949881	0.0	67.2	0.0
chr9	12	20653294	10391	0.0	10391.0	0.0	20650102	0.0	67.2	0.0
chr4	5	11323561	10394	10821.0	10394.0	11521.0	11320951	60.6	67.2	46.1
chr8	10	125735168	10402	10836.0	10402.0	9472.0	125733202	60.5	67.2	54.7
chr11	13	4639095	10407	10225.0	10407.0	7514.0	4636849	63.6	67.0	65.1
chr11	13	96790644	10408	13152.0	10408.0	11148.0	96787600	50.0	67.0	47.5
chr13	14	114819147	10410	10396.0	10410.0	8971.0	114817291	62.7	67.0	57.0
chr15	16	99727480	10412	11270.0	10412.0	10275.0	99725096	58.2	67.0	51.1
chr16	17	8737500	10413	10676.0	10413.0	14427.0	8734696	61.3	67.0	35.6
chr5	6	32787064	10421	12466.0	10421.0	13698.0	32784256	52.9	67.0	38.1
chr5	6	30233971	10427	11256.0	10427.0	10818.0	30231817	58.4	67.0	49.0
chr7	8	118856739	10432	17861.0	10432.0	0.0	118854639	33.3	67.0	0.0
chr16	17	5234923	10434	13123.0	10434.0	14790.0	5232759	50.2	66.7	34.3
chr12	15	16894622	10435	13315.0	10435.0	10317.0	16893026	49.3	66.7	50.9
chr13	14	67269905	10437	10729.0	10437.0	8113.0	67268397	61.0	66.7	61.8
chr11	13	116412916	10439	0.0	10439.0	0.0	116411024	0.0	66.7	0.0
chr15	16	59317052	10441	11855.0	10441.0	11404.0	59314394	55.5	66.7	46.5
chr15	16	89212858	10442	11857.0	10442.0	9235.0	89210128	55.5	66.7	55.7
chr15	16	97965150	10444	10503.0	10444.0	11157.0	97963124	62.2	66.7	47.5
chr18	20	74216988	10445	12300.0	10445.0	9856.0	74215002	53.6	66.7	53.0
chr17	18	56765589	10449	13127.0	10449.0	11775.0	56763867	50.2	66.7	45.0
chr3	4	103279726	10457	10455.0	10457.0	11232.0	103278430	62.5	66.7	47.3
chr1	1	23924230	10461	12723.0	10461.0	12184.0	23921170	51.9	66.7	43.6
chr7	8	16120673	10462	11531.0	10462.0	10162.0	16119045	57.0	66.7	51.7
chr1	1	136696561	10464	15846.0	10464.0	15329.0	136694129	39.7	66.7	32.9
chr4	5	147849431	10470	12068.0	10470.0	9448.0	147847469	54.6	66.7	54.9
chr5	6	136199857	10476	10177.0	10476.0	9048.0	136198065	63.9	66.7	56.8
chr5	6	106965172	10478	11873.0	10478.0	9224.0	106963448	55.5	66.7	55.9
chr5	6	86174330	10479	10355.0	10479.0	10059.0	86172202	63.1	66.7	52.1
chr11	13	52397797	10485	11063.0	10485.0	10176.0	52395773	59.3	66.5	51.5
chrX	3	102189088	10494	19637.0	10494.0	0.0	102186284	28.3	66.5	0.0
chr8	10	72422823	10495	16783.0	10495.0	0.0	72420543	36.6	66.5	0.0
chr8	10	119912218	10496	17361.0	10496.0	14520.0	119909392	34.7	66.5	35.4
chr3	4	63977828	10503	13386.0	10503.0	8336.0	63975004	49.1	66.5	60.5
chr6	7	125133347	10509	13650.0	10509.0	11591.0	125130413	48.1	66.5	45.9
chr7	8	45874564	10512	11919.0	10512.0	10301.0	45872632	55.3	66.5	51.1
chr2	2	29347615	10514	11906.0	10514.0	11329.0	29346013	55.3	66.5	46.9
chr15	16	84924128	10516	11332.0	10516.0	13231.0	84921606	57.9	66.3	39.6
chr12	15	87148837	10521	12255.0	10521.0	0.0	87147115	53.8	66.3	0.0
chr15	16	78597558	10524	10370.0	10524.0	8215.0	78595804	62.9	66.3	61.2
chr18	20	10183416	10529	13451.0	10529.0	13070.0	10180154	48.8	66.3	40.2
chr18	20	80151860	10531	10562.0	10531.0	12954.0	80149466	61.9	66.3	40.6
chr19	21	46690897	10533	12547.0	10533.0	11063.0	46689475	52.6	66.3	48.0
chr9	12	86572894	10534	12253.0	10534.0	9710.0	86570810	53.8	66.3	53.6
chr8	10	71397642	10537	17436.0	10537.0	11754.0	71396074	34.5	66.3	45.2
chr4	5	41756096	10538	12108.0	10538.0	11746.0	41754878	54.5	66.3	45.2
chr4	5	19576555	10545	14676.0	10545.0	11850.0	19574251	44.0	66.3	44.8
chr4	5	141794472	10550	12308.0	10550.0	13585.0	141792582	53.6	66.3	38.5
chr7	8	113370462	10552	11659.0	10552.0	14594.0	113368340	56.5	66.3	35.2
chr13	14	67061730	10557	10299.0	10557.0	10876.0	67060220	63.2	66.1	48.6
chr9	12	82976779	10559	9874.0	10559.0	0.0	82974795	65.6	66.1	0.0
chr9	12	119445955	10561	11494.0	10561.0	12066.0	119443947	57.0	66.1	44.0
chr15	16	89197079	10569	12448.0	10569.0	11996.0	89195135	52.9	66.1	44.2
chr16	17	58729253	10571	10501.0	10571.0	11776.0	58727141	62.2	66.1	45.0
chr15	16	76328411	10573	12222.0	10573.0	10893.0	76326421	53.9	66.1	48.6
chr8	10	35497184	10574	11766.0	10574.0	10064.0	35494640	56.0	66.1	52.1
chr7	8	140883265	10575	10941.0	10575.0	10805.0	140881503	60.0	66.1	49.0
chr7	8	100229043	10577	0.0	10577.0	11703.0	100226161	0.0	66.1	45.4
chr2	2	120354346	10583	15084.0	10583.0	8376.0	120351892	42.4	66.1	60.3
chr11	13	61505843	10592	17869.0	10592.0	0.0	61504367	33.2	65.9	0.0
chr11	13	98729984	10593	14084.0	10593.0	10364.0	98728868	46.2	65.9	50.7
chrX	3	13072677	10602	9837.0	10602.0	12745.0	13069379	65.8	65.9	41.5
chr18	20	61727319	10608	11591.0	10608.0	9288.0	61725341	56.7	65.9	55.5
chrX	3	168675098	10610	14038.0	10610.0	0.0	168671928	46.4	65.9	0.0
chr10	9	30803869	10611	10398.0	10611.0	9466.0	30801749	62.7	65.9	54.7
chr4	5	155762492	10615	16710.0	10615.0	0.0	155759342	36.8	65.9	0.0
chr3	4	116513813	10621	13143.0	10621.0	12247.0	116512391	50.2	65.9	43.4
chr4	5	21767809	10622	11105.0	10622.0	12008.0	21766671	59.1	65.9	44.2
chr4	5	129673915	10624	11387.0	10624.0	8746.0	129671659	57.7	65.9	58.2
chr5	6	45670812	10626	13890.0	10626.0	12397.0	45668628	47.1	65.9	42.7
chr7	8	99184023	10629	16125.0	10629.0	13523.0	99182045	38.7	65.9	38.7
chr8	10	41240998	10631	11325.0	10631.0	14592.0	41238472	58.1	65.9	35.2
chr8	10	107151958	10632	10220.0	10632.0	10908.0	107149844	63.7	65.9	48.6
chr8	10	115709263	10633	0.0	10633.0	0.0	115704807	0.0	65.9	0.0
chr12	15	105786496	10641	13277.0	10641.0	9556.0	105783448	49.5	65.7	54.2
chr14	11	75285277	10644	11301.0	10644.0	8882.0	75283387	58.1	65.7	57.4
chr15	16	99772741	10648	10340.0	10648.0	9616.0	99770099	63.1	65.7	54.0
chr15	16	102327004	10649	10163.0	10649.0	10475.0	102325170	63.9	65.7	50.3
chr16	17	45743765	10650	11783.0	10650.0	12173.0	45742119	55.8	65.7	43.6
chr17	18	24961745	10652	14879.0	10652.0	14231.0	24959659	43.1	65.7	36.2
chr17	18	56627941	10653	0.0	10653.0	0.0	56625211	0.0	65.7	0.0
chr9	12	110132811	10657	11078.0	10657.0	0.0	110130565	59.1	65.7	0.0
chr4	5	148445803	10658	11963.0	10658.0	10557.0	148443739	55.1	65.7	50.1
chr2	2	119974297	10663	21012.0	10663.0	0.0	119972177	25.1	65.7	0.0
chr3	4	94976026	10668	11038.0	10668.0	8637.0	94973856	59.4	65.7	58.8
chr5	6	92139803	10670	12689.0	10670.0	0.0	92136873	52.1	65.7	0.0
chr8	10	48111273	10675	0.0	10675.0	0.0	48109381	0.0	65.7	0.0
chr9	12	56938993	10678	12923.0	10678.0	11216.0	56936453	51.0	65.7	47.3
chr11	13	83664732	10681	0.0	10681.0	0.0	83661880	0.0	65.5	0.0
chr11	13	4896058	10682	11885.0	10682.0	12937.0	4894532	55.3	65.5	40.6
chr9	12	105396413	10686	13414.0	10686.0	11064.0	105394101	49.0	65.5	48.0
chr7	8	27488766	10701	11241.0	10701.0	0.0	27486312	58.4	65.5	0.0
chr7	8	89942312	10702	12891.0	10702.0	13763.0	89940160	51.2	65.5	37.9
chr6	7	86398399	10706	22084.0	10706.0	0.0	86396473	22.9	65.5	0.0
chr1	1	134406583	10707	14304.0	10707.0	14760.0	134405379	45.4	65.5	34.6
chr2	2	32364334	10710	10644.0	10710.0	7686.0	32361570	61.5	65.5	64.3
chr4	5	132330624	10717	11041.0	10717.0	9180.0	132328390	59.4	65.5	56.1
chr6	7	34911793	10720	14042.0	10720.0	12929.0	34910171	46.4	65.5	40.8
chr6	7	3499146	10721	13608.0	10721.0	14539.0	3497622	48.3	65.5	35.4
chr5	6	110781610	10722	11072.0	10722.0	11801.0	110779642	59.3	65.5	45.0
chr5	6	77311762	10724	17688.0	10724.0	0.0	77309136	33.8	65.5	0.0
chr5	6	25224515	10725	10785.0	10725.0	7729.0	25222347	60.8	65.5	64.1
chr4	5	148152516	10726	10293.0	10726.0	8183.0	148150082	63.4	65.5	61.6
chr11	13	61495059	10730	10991.0	10730.0	9740.0	61492785	59.6	65.2	53.4
chr13	14	6549174	10735	12343.0	10735.0	11507.0	6546874	53.4	65.2	46.1
chr19	21	6059398	10743	12789.0	10743.0	10594.0	6056998	51.5	65.2	49.8
chr19	21	6119852	10744	13002.0	10744.0	9664.0	6117336	50.7	65.2	53.8
chr10	9	20953377	10747	11679.0	10747.0	12061.0	20951529	56.4	65.2	44.0
chr2	2	32289167	10753	0.0	10753.0	11578.0	32286383	0.0	65.2	45.9
chr4	5	117020213	10757	14475.0	10757.0	10860.0	117018563	44.7	65.2	48.8
chr4	5	132310953	10759	15393.0	10759.0	13317.0	132308365	41.4	65.2	39.4
chr6	7	17696069	10761	17051.0	10761.0	0.0	17693907	35.7	65.2	0.0
chr8	10	79029767	10767	16646.0	10767.0	0.0	79027375	36.9	65.2	0.0
chr12	15	87200428	10769	10924.0	10769.0	11603.0	87198316	60.0	65.0	45.7
chr13	14	62130356	10770	11234.0	10770.0	11255.0	62129314	58.4	65.0	47.1
chr11	13	83754711	10776	12699.0	10776.0	10695.0	83752649	51.9	65.0	49.4
chr15	16	51879568	10778	16006.0	10778.0	10839.0	51877184	39.0	65.0	48.8
chr14	11	121799449	10779	13209.0	10779.0	0.0	121797323	49.8	65.0	0.0
chr15	16	55072912	10781	10192.0	10781.0	9896.0	55071460	63.7	65.0	52.8
chr15	16	93399660	10783	10168.0	10783.0	9850.0	93397042	63.9	65.0	53.0
chr17	18	36952563	10789	10107.0	10789.0	10742.0	36950799	64.3	65.0	49.2
chr11	13	97280963	10792	14118.0	10792.0	12558.0	97277857	46.0	65.0	42.1
chr5	6	150523590	10794	10917.0	10794.0	10121.0	150521616	60.1	65.0	51.9
chr4	5	134001526	10802	13184.0	10802.0	9676.0	134000274	50.0	65.0	53.8
chr5	6	3547235	10803	11070.0	10803.0	10621.0	3543891	59.3	65.0	49.8
chr5	6	99253625	10804	0.0	10804.0	0.0	99250883	0.0	65.0	0.0
chr4	5	24497314	10805	11004.0	10805.0	11285.0	24495494	59.6	65.0	47.1
chr8	10	123213931	10809	14465.0	10809.0	12881.0	123211703	44.7	65.0	40.8
chr8	10	105857080	10818	16289.0	10818.0	11187.0	105854600	38.0	64.8	47.5
chr9	12	30429000	10819	12871.0	10819.0	8668.0	30426602	51.2	64.8	58.6
chr9	12	57523434	10820	10238.0	10820.0	9324.0	57520694	63.6	64.8	55.3
chr9	12	119938436	10822	20461.0	10822.0	0.0	119936680	26.3	64.8	0.0
chr10	9	94199772	10824	11151.0	10824.0	10989.0	94198138	58.8	64.8	48.2
chr11	13	80090400	10826	13078.0	10826.0	14212.0	80088316	50.3	64.8	36.2
chr17	18	45596272	10828	16678.0	10828.0	12786.0	45594188	36.8	64.8	41.3
chr14	11	57798933	10830	11023.0	10830.0	11876.0	57796721	59.4	64.8	44.6
chr15	16	57914124	10834	15061.0	10834.0	0.0	57910256	42.4	64.8	0.0
chr7	8	83892983	10839	14811.0	10839.0	13640.0	83891505	43.5	64.8	38.3
chr7	8	4790476	10844	0.0	10844.0	0.0	4788556	0.0	64.8	0.0
chr2	2	166794769	10845	11644.0	10845.0	11124.0	166792693	56.5	64.8	47.7
chr1	1	74602702	10847	12563.0	10847.0	10436.0	74600126	52.6	64.8	50.5
chr2	2	24963855	10852	10913.0	10852.0	9541.0	24961951	60.1	64.8	54.5
chr2	2	103762419	10856	12800.0	10856.0	11955.0	103760289	51.5	64.8	44.4
chr5	6	130081071	10859	0.0	10859.0	0.0	130078285	0.0	64.8	0.0
chr6	7	6956810	10864	10289.0	10864.0	11088.0	6955170	63.4	64.8	48.0
chr5	6	92310783	10865	12164.0	10865.0	11965.0	92307559	54.3	64.8	44.4
chr5	6	3928974	10866	10248.0	10866.0	10565.0	3927268	63.6	64.8	50.1
chr4	5	94615314	10868	13105.0	10868.0	10055.0	94613518	50.3	64.8	52.1
chr14	11	55479386	10870	11815.0	10870.0	11999.0	55478076	55.7	64.6	44.2
chr10	9	85919015	10871	0.0	10871.0	0.0	85915373	0.0	64.6	0.0
chr11	13	29515803	10873	11079.0	10873.0	9534.0	29514297	59.1	64.6	54.5
chr13	14	25021248	10876	13082.0	10876.0	14348.0	25019442	50.3	64.6	35.8
chr14	11	30828332	10877	15998.0	10877.0	0.0	30825604	39.0	64.6	0.0
chr17	18	64334351	10878	11411.0	10878.0	9333.0	64331535	57.6	64.6	55.3
chr9	12	103306221	10879	11373.0	10879.0	11980.0	103303997	57.7	64.6	44.2
chr15	16	38662853	10880	13370.0	10880.0	12435.0	38660899	49.1	64.6	42.5
chr17	18	27018784	10881	14975.0	10881.0	11214.0	27017182	42.8	64.6	47.3
chr18	20	46959623	10884	12634.0	10884.0	12844.0	46958045	52.2	64.6	41.0
chr19	21	5450916	10886	0.0	10886.0	0.0	5447562	0.0	64.6	0.0
chr15	16	36608791	10888	15254.0	10888.0	0.0	36606519	41.7	64.6	0.0
chr4	5	15946457	10890	11687.0	10890.0	8997.0	15944261	56.4	64.6	57.0
chr7	8	141469850	10891	11511.0	10891.0	0.0	141466970	57.0	64.6	0.0
chr3	4	53017938	10897	12507.0	10897.0	12519.0	53016478	52.7	64.6	42.3
chr3	4	88503703	10898	14675.0	10898.0	0.0	88500871	44.0	64.6	0.0
chr2	2	104495600	10899	14942.0	10899.0	14383.0	104493144	43.0	64.6	35.8
chr5	6	25102119	10901	14769.0	10901.0	11851.0	25099725	43.6	64.6	44.8
chr5	6	136117702	10903	15155.0	10903.0	13516.0	136115612	42.3	64.6	38.7
chr5	6	138172473	10904	11390.0	10904.0	8021.0	138170095	57.7	64.6	62.4
chr7	8	126760168	10906	12355.0	10906.0	11137.0	126758122	53.4	64.6	47.7
chr11	13	96778446	10912	10624.0	10912.0	0.0	96776678	61.5	64.4	0.0
chr11	13	32206261	10913	12678.0	10913.0	0.0	32204601	52.1	64.4	0.0
chr11	13	69672923	10914	13538.0	10914.0	0.0	69668895	48.4	64.4	0.0
chr11	13	60047558	10916	13480.0	10916.0	12996.0	60045556	48.6	64.4	40.4
chr13	14	9764556	10917	11931.0	10917.0	12088.0	9763082	55.1	64.4	43.8
chr14	11	20181628	10922	0.0	10922.0	0.0	20179030	0.0	64.4	0.0
chr17	18	6107737	10924	13285.0	10924.0	14754.0	6104815	49.5	64.4	34.6
chr17	18	26781719	10926	17586.0	10926.0	0.0	26779907	34.0	64.4	0.0
chr10	9	128213227	10928	17515.0	10928.0	0.0	128210459	34.2	64.4	0.0
chrX	3	37192683	10929	16863.0	10929.0	14568.0	37190311	36.3	64.4	35.2
chr10	9	117064262	10932	13199.0	10932.0	14469.0	117062472	49.8	64.4	35.4
chr7	8	24972955	10933	12043.0	10933.0	12759.0	24971199	54.8	64.4	41.5
chr4	5	107255191	10938	13597.0	10938.0	11026.0	107252591	48.3	64.4	48.2
chr4	5	116709356	10939	12929.0	10939.0	13632.0	116707376	51.0	64.4	38.3
chr6	7	120358270	10942	12763.0	10942.0	14038.0	120356626	51.7	64.4	37.1
chr10	9	80294372	10947	11702.0	10947.0	11768.0	80291790	56.2	64.4	45.0
chr8	10	18596721	10953	13026.0	10953.0	12516.0	18594329	50.7	64.4	42.3
chr14	11	30715725	10955	0.0	10955.0	0.0	30712799	0.0	64.2	0.0
chr10	9	88827779	10959	12288.0	10959.0	12098.0	88825897	53.6	64.2	43.8
chr12	15	108836925	10961	11700.0	10961.0	9651.0	108835041	56.2	64.2	53.8
chr16	17	4743284	10965	17117.0	10965.0	0.0	4740244	35.4	64.2	0.0
chr16	17	24394232	10966	18298.0	10966.0	0.0	24391972	32.0	64.2	0.0
chr17	18	24671472	10967	13625.0	10967.0	10901.0	24668482	48.1	64.2	48.6
chr19	21	29813795	10970	10264.0	10970.0	9337.0	29812227	63.4	64.2	55.3
chr19	21	38055201	10971	10930.0	10971.0	12282.0	38053867	60.0	64.2	43.1
chr9	12	31131514	10972	18146.0	10972.0	0.0	31129496	32.5	64.2	0.0
chr17	18	25845412	10973	11091.0	10973.0	7730.0	25842192	59.1	64.2	63.9
chr4	5	41742095	10985	12646.0	10985.0	8379.0	41740069	52.2	64.2	60.3
chr7	8	45396300	10988	0.0	10988.0	0.0	45394106	0.0	64.2	0.0
chr6	7	117842142	10991	13834.0	10991.0	12208.0	117840192	47.2	64.2	43.6
chr15	16	101224478	11001	0.0	11001.0	0.0	101221874	0.0	63.9	0.0
chr19	21	59944340	11003	12499.0	11003.0	13923.0	59942452	52.7	63.9	37.3
chr17	18	35674577	11004	14785.0	11004.0	12951.0	35673025	43.5	63.9	40.6
chr18	20	35499736	11009	15369.0	11009.0	13669.0	35497376	41.4	63.9	38.1
chr19	21	6976325	11010	12824.0	11010.0	9951.0	6974829	51.4	63.9	52.6
chr11	13	69882333	11012	10992.0	11012.0	8730.0	69880611	59.6	63.9	58.2
chr11	13	50828469	11015	11188.0	11015.0	12744.0	50827051	58.6	63.9	41.5
chr7	8	12819691	11016	13844.0	11016.0	12747.0	12818037	47.2	63.9	41.5
chr5	6	45450658	11023	15896.0	11023.0	14082.0	45449200	39.5	63.9	36.9
chr11	13	46455521	11026	14013.0	11026.0	0.0	46452957	46.6	63.9	0.0
chr8	10	116505843	11030	16586.0	11030.0	0.0	116504025	37.1	63.9	0.0
chr8	10	123225704	11031	11167.0	11031.0	11115.0	123223956	58.8	63.9	47.7
chr10	9	98918209	11033	14280.0	11033.0	14477.0	98915533	45.4	63.9	35.4
chr12	15	83598042	11037	13912.0	11037.0	10264.0	83595768	46.9	63.7	51.1
chr10	9	80169307	11040	11805.0	11040.0	11814.0	80166753	55.8	63.7	44.8
chr9	12	120494237	11042	11900.0	11042.0	8849.0	120491745	55.3	63.7	57.6
chr9	12	104264130	11043	12719.0	11043.0	10315.0	104260804	51.9	63.7	50.9
chr9	12	89212439	11044	19593.0	11044.0	0.0	89208725	28.5	63.7	0.0
chr8	10	107058314	11046	17495.0	11046.0	0.0	107055388	34.4	63.7	0.0
chr15	16	79775470	11048	11050.0	11048.0	12511.0	79773706	59.3	63.7	42.3
chr15	16	51866454	11051	12261.0	11051.0	11878.0	51864546	53.8	63.7	44.6
chr17	18	5493957	11054	15724.0	11054.0	0.0	5491159	40.0	63.7	0.0
chr19	21	4963166	11058	12866.0	11058.0	12391.0	4961514	51.2	63.7	42.7
chr1	1	171271223	11067	10780.0	11067.0	8992.0	171269405	60.8	63.7	57.0
chr2	2	32260886	11069	10744.0	11069.0	9256.0	32258846	61.0	63.7	55.7
chr2	2	110018621	11071	13638.0	11071.0	11333.0	110016975	48.1	63.7	46.9
chr6	7	72099004	11081	16533.0	11081.0	0.0	72096074	37.3	63.7	0.0
chr4	5	133585264	11085	14176.0	11085.0	10295.0	133583352	45.9	63.7	51.1
chr12	15	41024555	11089	12103.0	11089.0	12614.0	41022739	54.5	63.5	41.9
chr13	14	112661438	11091	10730.0	11091.0	11717.0	112659842	61.0	63.5	45.2
chr15	16	102280363	11095	14877.0	11095.0	12510.0	102278495	43.1	63.5	42.3
chr18	20	34625662	11096	11030.0	11096.0	13122.0	34623486	59.4	63.5	40.0
chr11	13	58324399	11098	11827.0	11098.0	14215.0	58322461	55.7	63.5	36.2
chr9	12	98987865	11109	15995.0	11109.0	13741.0	98985745	39.2	63.5	37.9
chr1	1	90604352	11111	12649.0	11111.0	11433.0	90602410	52.2	63.5	46.5
chr2	2	77171407	11112	12925.0	11112.0	11898.0	77169977	51.0	63.5	44.6
chr2	2	173661851	11114	11901.0	11114.0	8672.0	173659375	55.3	63.5	58.6
chr2	2	91097886	11116	10422.0	11116.0	8449.0	91095586	62.7	63.5	59.9
chr5	6	140332582	11118	15711.0	11118.0	15423.0	140331206	40.2	63.5	32.7
chr5	6	36485392	11124	11727.0	11124.0	9252.0	36482776	56.2	63.5	55.7
chr13	14	24763539	11126	12089.0	11126.0	10833.0	24761031	54.5	63.3	48.8
chrX	3	166662779	11135	13504.0	11135.0	13742.0	166660415	48.6	63.3	37.9
chr14	11	8003726	11136	12537.0	11136.0	10790.0	8002020	52.6	63.3	49.0
chr18	20	24530955	11139	15126.0	11139.0	15381.0	24528621	42.3	63.3	32.7
chrX	3	52990346	11142	12916.0	11142.0	0.0	52987498	51.0	63.3	0.0
chrX	3	136743204	11143	12351.0	11143.0	14629.0	136740324	53.4	63.3	35.0
chr8	10	77518908	11146	11710.0	11146.0	14458.0	77517182	56.2	63.3	35.6
chr1	1	135284513	11152	11829.0	11152.0	10966.0	135282493	55.7	63.3	48.4
chr2	2	19372675	11155	10951.0	11155.0	9824.0	19371497	60.0	63.3	53.2
chr2	2	83646758	11158	15040.0	11158.0	12022.0	83644238	42.6	63.3	44.2
chr6	7	119177024	11164	12323.0	11164.0	12080.0	119174892	53.6	63.3	44.0
chr5	6	143236157	11166	12888.0	11166.0	13049.0	143234553	51.2	63.3	40.4
chr12	15	28676350	11171	17064.0	11171.0	13974.0	28674492	35.6	63.1	37.1
chr12	15	98921448	11172	13785.0	11172.0	14142.0	98919712	47.4	63.1	36.4
chr13	14	67501494	11175	11021.0	11175.0	9942.0	67499560	59.4	63.1	52.6
chr17	18	26940488	11179	20079.0	11179.0	15225.0	26938064	27.3	63.1	33.1
chr17	18	44777685	11182	16196.0	11182.0	12785.0	44775649	38.3	63.1	41.3
chr17	18	65786587	11183	15263.0	11183.0	0.0	65783559	41.7	63.1	0.0
chr10	9	89444335	11190	14197.0	11190.0	0.0	89441927	45.7	63.1	0.0
chr3	4	89229356	11194	15140.0	11194.0	11231.0	89227234	42.3	63.1	47.3
chr5	6	9162361	11198	10458.0	11198.0	9262.0	9161335	62.5	63.1	55.7
