chr_name	chromosome_id	end	id	id_1um_k99a	id_1um_pcc	id_no_peptide	start	tag_count_1um_k99a	tag_count_1um_pcc	tag_count_no_peptide
chr10	9	61336905	16402	0.0	16402.0	0.0	61335691	0.0	40.5	0.0
chr8	10	121833558	16406	18821.0	16406.0	0.0	121832440	30.6	40.5	0.0
chr12	15	99838493	16410	0.0	16410.0	0.0	99836573	0.0	40.3	0.0
chr13	14	63497635	16413	19843.0	16413.0	0.0	63496315	27.8	40.3	0.0
chr12	15	99790651	16417	16090.0	16417.0	13845.0	99789355	38.7	40.3	37.5
chr12	15	3826515	16420	0.0	16420.0	13227.0	3824583	0.0	40.3	39.6
chr16	17	10752828	16426	0.0	16426.0	13293.0	10751498	0.0	40.3	39.4
chr16	17	38756786	16428	16686.0	16428.0	0.0	38755382	36.8	40.3	0.0
chr17	18	47235482	16432	0.0	16432.0	0.0	47233610	0.0	40.3	0.0
chr18	20	90542253	16435	0.0	16435.0	0.0	90539167	0.0	40.3	0.0
chr1	1	95653266	16439	0.0	16439.0	0.0	95650714	0.0	40.3	0.0
chr1	1	177703533	16444	16983.0	16444.0	0.0	177702517	35.9	40.3	0.0
chr2	2	6623743	16445	17666.0	16445.0	0.0	6621827	33.8	40.3	0.0
chr2	2	49484403	16446	0.0	16446.0	0.0	49481789	0.0	40.3	0.0
chr2	2	146417338	16447	0.0	16447.0	0.0	146415570	0.0	40.3	0.0
chr2	2	153277722	16448	20919.0	16448.0	0.0	153275508	25.3	40.3	0.0
chr4	5	87925474	16449	0.0	16449.0	0.0	87922332	0.0	40.3	0.0
chr5	6	3384526	16452	0.0	16452.0	0.0	3382684	0.0	40.3	0.0
chr6	7	67368393	16455	0.0	16455.0	0.0	67366473	0.0	40.3	0.0
chr10	9	59512615	16456	18877.0	16456.0	0.0	59511015	30.4	40.3	0.0
chr7	8	75882934	16458	20634.0	16458.0	0.0	75881508	25.9	40.3	0.0
chr5	6	96220217	16466	0.0	16466.0	0.0	96217997	0.0	40.3	0.0
chr11	13	22929195	16475	17220.0	16475.0	0.0	22927409	35.0	40.0	0.0
chr16	17	55965175	16482	0.0	16482.0	0.0	55962387	0.0	40.0	0.0
chr17	18	32068640	16485	16561.0	16485.0	0.0	32066750	37.1	40.0	0.0
chr9	12	13288361	16497	0.0	16497.0	0.0	13286309	0.0	40.0	0.0
chr3	4	28287773	16501	0.0	16501.0	14119.0	28285311	0.0	40.0	36.6
chr3	4	60321247	16503	16827.0	16503.0	0.0	60320197	36.4	40.0	0.0
chr6	7	144782728	16512	19096.0	16512.0	0.0	144780464	29.9	40.0	0.0
chr8	10	94955502	16513	0.0	16513.0	0.0	94954090	0.0	40.0	0.0
chr8	10	57661176	16515	0.0	16515.0	0.0	57659404	0.0	40.0	0.0
chr8	10	125570081	16517	22072.0	16517.0	0.0	125567899	22.9	40.0	0.0
chr16	17	24115626	16523	0.0	16523.0	0.0	24113670	0.0	39.8	0.0
chr16	17	11477648	16524	21408.0	16524.0	0.0	11475852	24.2	39.8	0.0
chr15	16	83407757	16525	0.0	16525.0	0.0	83406123	0.0	39.8	0.0
chr12	15	80345682	16531	16852.0	16531.0	0.0	80343166	36.3	39.8	0.0
chr12	15	77294161	16532	18350.0	16532.0	0.0	77292195	31.8	39.8	0.0
chr12	15	32341093	16533	16541.0	16533.0	13284.0	32339433	37.1	39.8	39.4
chr18	20	9394904	16540	20081.0	16540.0	0.0	9393054	27.3	39.8	0.0
chr18	20	34103817	16541	16015.0	16541.0	0.0	34102863	39.0	39.8	0.0
chr18	20	73766937	16542	0.0	16542.0	0.0	73764297	0.0	39.8	0.0
chr18	20	89341379	16543	16285.0	16543.0	14814.0	89340325	38.0	39.8	34.3
chrX	3	57327553	16548	0.0	16548.0	0.0	57325899	0.0	39.8	0.0
chr11	13	109759611	16552	19850.0	16552.0	0.0	109758077	27.8	39.8	0.0
chr3	4	131183036	16562	0.0	16562.0	0.0	131181094	0.0	39.8	0.0
chr4	5	132586499	16563	17003.0	16563.0	0.0	132584461	35.9	39.8	0.0
chr5	6	67405098	16566	16998.0	16566.0	13319.0	67404010	35.9	39.8	39.4
chr4	5	6870834	16568	19334.0	16568.0	0.0	6868696	29.2	39.8	0.0
chr6	7	99213844	16569	20706.0	16569.0	0.0	99211940	25.8	39.8	0.0
chr8	10	126571971	16570	20529.0	16570.0	0.0	126570141	26.1	39.8	0.0
chr7	8	25381027	16572	19558.0	16572.0	0.0	25379479	28.7	39.8	0.0
chr10	9	111109063	16573	0.0	16573.0	0.0	111106789	0.0	39.8	0.0
chr10	9	57604386	16574	0.0	16574.0	0.0	57601838	0.0	39.8	0.0
chr9	12	46093979	16575	0.0	16575.0	0.0	46091261	0.0	39.8	0.0
chr9	12	44646811	16577	16992.0	16577.0	0.0	44645407	35.9	39.8	0.0
chr8	10	84704589	16580	0.0	16580.0	0.0	84703435	0.0	39.8	0.0
chr7	8	142285499	16582	19160.0	16582.0	0.0	142284233	29.7	39.8	0.0
chr11	13	79404799	16583	18288.0	16583.0	0.0	79402803	32.0	39.6	0.0
chr12	15	54598674	16586	0.0	16586.0	0.0	54597234	0.0	39.6	0.0
chr11	13	108336032	16589	0.0	16589.0	0.0	108333322	0.0	39.6	0.0
chr11	13	17184159	16595	0.0	16595.0	0.0	17182501	0.0	39.6	0.0
chr13	14	45109561	16596	0.0	16596.0	0.0	45108183	0.0	39.6	0.0
chrX	3	167127830	16598	18874.0	16598.0	0.0	167125256	30.4	39.6	0.0
chr14	11	61820664	16600	0.0	16600.0	0.0	61818622	0.0	39.6	0.0
chr15	16	38131003	16603	0.0	16603.0	0.0	38128999	0.0	39.6	0.0
chr16	17	51663841	16605	0.0	16605.0	0.0	51661671	0.0	39.6	0.0
chr16	17	57432198	16606	19127.0	16606.0	0.0	57430098	29.7	39.6	0.0
chr17	18	17846553	16607	0.0	16607.0	0.0	17844687	0.0	39.6	0.0
chr17	18	33866560	16608	21494.0	16608.0	0.0	33865256	24.1	39.6	0.0
chr10	9	117976994	16613	20958.0	16613.0	0.0	117975120	25.1	39.6	0.0
chr10	9	122917035	16614	17341.0	16614.0	0.0	122915603	34.7	39.6	0.0
chr1	1	144318566	16615	21576.0	16615.0	0.0	144316380	23.9	39.6	0.0
chr10	9	93431921	16616	22388.0	16616.0	0.0	93430687	22.2	39.6	0.0
chr5	6	96963764	16617	21242.0	16617.0	0.0	96962150	24.6	39.6	0.0
chr1	1	106555072	16619	0.0	16619.0	0.0	106553364	0.0	39.6	0.0
chr1	1	191481120	16623	16700.0	16623.0	0.0	191479618	36.8	39.6	0.0
chr2	2	139842792	16625	0.0	16625.0	0.0	139841048	0.0	39.6	0.0
chr4	5	134764658	16630	0.0	16630.0	0.0	134762482	0.0	39.6	0.0
chr2	2	130690231	16632	0.0	16632.0	0.0	130688223	0.0	39.6	0.0
chr5	6	100510348	16633	0.0	16633.0	0.0	100508906	0.0	39.6	0.0
chr9	12	45222731	16634	18271.0	16634.0	0.0	45221463	32.1	39.6	0.0
chr9	12	13527104	16642	0.0	16642.0	0.0	13525266	0.0	39.6	0.0
chr5	6	135538811	16646	18719.0	16646.0	0.0	135537543	30.9	39.6	0.0
chr11	13	108236175	16647	0.0	16647.0	0.0	108234479	0.0	39.4	0.0
chr11	13	98789919	16649	20236.0	16649.0	0.0	98788287	26.8	39.4	0.0
chr11	13	54757823	16651	0.0	16651.0	15022.0	54755183	0.0	39.4	33.7
chr11	13	4337099	16652	0.0	16652.0	0.0	4335109	0.0	39.4	0.0
chr10	9	93366506	16653	0.0	16653.0	0.0	93364680	0.0	39.4	0.0
chr10	9	37146732	16656	0.0	16656.0	0.0	37144424	0.0	39.4	0.0
chr9	12	50888235	16657	0.0	16657.0	0.0	50886705	0.0	39.4	0.0
chr9	12	15495076	16659	0.0	16659.0	0.0	15494004	0.0	39.4	0.0
chr12	15	3982262	16663	0.0	16663.0	0.0	3980876	0.0	39.4	0.0
chr19	21	53284786	16664	0.0	16664.0	0.0	53283492	0.0	39.4	0.0
chr12	15	69575655	16666	16132.0	16666.0	0.0	69573783	38.5	39.4	0.0
chr16	17	93153745	16672	19646.0	16672.0	0.0	93152471	28.3	39.4	0.0
chr16	17	23983281	16673	0.0	16673.0	0.0	23981583	0.0	39.4	0.0
chr14	11	103667031	16675	0.0	16675.0	0.0	103665367	0.0	39.4	0.0
chr14	11	76414512	16676	0.0	16676.0	0.0	76413070	0.0	39.4	0.0
chr7	8	110119078	16682	0.0	16682.0	0.0	110116712	0.0	39.4	0.0
chr3	4	37184317	16687	0.0	16687.0	0.0	37182667	0.0	39.4	0.0
chr2	2	166554251	16688	0.0	16688.0	0.0	166553005	0.0	39.4	0.0
chr2	2	103009542	16693	0.0	16693.0	0.0	103007324	0.0	39.4	0.0
chr2	2	61484770	16696	18826.0	16696.0	0.0	61483130	30.6	39.4	0.0
chr1	1	85846343	16697	20760.0	16697.0	0.0	85844575	25.6	39.4	0.0
chr2	2	31070975	16698	0.0	16698.0	0.0	31068645	0.0	39.4	0.0
chr1	1	151766077	16700	0.0	16700.0	0.0	151763587	0.0	39.4	0.0
chr3	4	100359626	16703	17910.0	16703.0	14899.0	100358744	33.2	39.4	34.1
chr5	6	72852910	16704	20539.0	16704.0	0.0	72851044	26.1	39.4	0.0
chr6	7	37844684	16708	0.0	16708.0	0.0	37842998	0.0	39.4	0.0
chr5	6	140258832	16711	0.0	16711.0	0.0	140256804	0.0	39.4	0.0
chr3	4	131192046	16717	0.0	16717.0	0.0	131190412	0.0	39.4	0.0
chr5	6	34991038	16719	0.0	16719.0	0.0	34989514	0.0	39.4	0.0
chr13	14	83567086	16720	17752.0	16720.0	0.0	83564860	33.5	39.2	0.0
chr12	15	80835021	16721	0.0	16721.0	0.0	80833105	0.0	39.2	0.0
chr11	13	78170153	16727	16594.0	16727.0	14023.0	78168283	36.9	39.2	37.1
chr10	9	118805364	16729	21499.0	16729.0	0.0	118803578	24.1	39.2	0.0
chr10	9	94845542	16730	0.0	16730.0	0.0	94844438	0.0	39.2	0.0
chr15	16	101985078	16734	0.0	16734.0	0.0	101983996	0.0	39.2	0.0
chr14	11	75748942	16736	0.0	16736.0	0.0	75747346	0.0	39.2	0.0
chr16	17	75875773	16740	0.0	16740.0	0.0	75874113	0.0	39.2	0.0
chr18	20	67946812	16742	0.0	16742.0	0.0	67945446	0.0	39.2	0.0
chrX	3	48319103	16746	18935.0	16746.0	0.0	48317627	30.2	39.2	0.0
chrX	3	57182185	16747	20583.0	16747.0	0.0	57179723	25.9	39.2	0.0
chr9	12	114422861	16748	0.0	16748.0	0.0	114420319	0.0	39.2	0.0
chr9	12	97308216	16750	17418.0	16750.0	0.0	97306858	34.5	39.2	0.0
chr9	12	69166198	16751	0.0	16751.0	0.0	69164882	0.0	39.2	0.0
chr9	12	45087605	16753	17616.0	16753.0	0.0	45085847	34.0	39.2	0.0
chr1	1	35852446	16754	17839.0	16754.0	0.0	35849664	33.3	39.2	0.0
chr1	1	80384731	16755	19277.0	16755.0	0.0	80382105	29.4	39.2	0.0
chr2	2	153212366	16762	16519.0	16762.0	15115.0	153210974	37.3	39.2	33.5
chr2	2	59043522	16766	0.0	16766.0	0.0	59041500	0.0	39.2	0.0
chr6	7	30232269	16768	0.0	16768.0	0.0	30230279	0.0	39.2	0.0
chr9	12	15005894	16769	16996.0	16769.0	0.0	15003798	35.9	39.2	0.0
chr8	10	122416404	16772	16180.0	16772.0	0.0	122414768	38.3	39.2	0.0
chr5	6	32198368	16775	0.0	16775.0	0.0	32197450	0.0	39.2	0.0
chr4	5	87977175	16778	0.0	16778.0	0.0	87975883	0.0	39.2	0.0
chr4	5	41187218	16779	0.0	16779.0	0.0	41185836	0.0	39.2	0.0
chr11	13	50371945	16782	19098.0	16782.0	14216.0	50371009	29.7	39.0	36.2
chr9	12	96773325	16790	0.0	16790.0	0.0	96770555	0.0	39.0	0.0
chr9	12	96670649	16791	21293.0	16791.0	0.0	96669405	24.4	39.0	0.0
chr8	10	111625595	16792	0.0	16792.0	0.0	111623667	0.0	39.0	0.0
chr19	21	41017309	16800	0.0	16800.0	0.0	41015759	0.0	39.0	0.0
chr17	18	32529502	16802	16435.0	16802.0	0.0	32528406	37.5	39.0	0.0
chr17	18	27181194	16803	0.0	16803.0	0.0	27179300	0.0	39.0	0.0
chr15	16	101140831	16804	0.0	16804.0	0.0	101139071	0.0	39.0	0.0
chr13	14	89740508	16812	19925.0	16812.0	0.0	89738998	27.7	39.0	0.0
chr9	12	32571297	16813	21183.0	16813.0	0.0	32569939	24.7	39.0	0.0
chr7	8	44406467	16814	20635.0	16814.0	0.0	44405385	25.9	39.0	0.0
chr3	4	83970436	16816	0.0	16816.0	0.0	83968788	0.0	39.0	0.0
chr3	4	103976604	16822	19275.0	16822.0	0.0	103974346	29.4	39.0	0.0
chr2	2	65280379	16823	0.0	16823.0	0.0	65278767	0.0	39.0	0.0
chr2	2	30132047	16825	0.0	16825.0	0.0	30129219	0.0	39.0	0.0
chr1	1	135721184	16827	18098.0	16827.0	0.0	135719856	32.6	39.0	0.0
chr1	1	21279168	16829	21902.0	16829.0	0.0	21276510	23.2	39.0	0.0
chr7	8	110158458	16830	0.0	16830.0	0.0	110157290	0.0	39.0	0.0
chr1	1	40107362	16832	0.0	16832.0	0.0	40106176	0.0	39.0	0.0
chr7	8	6399300	16838	19824.0	16838.0	0.0	6398064	28.0	39.0	0.0
chr6	7	146734762	16839	0.0	16839.0	0.0	146733134	0.0	39.0	0.0
chr6	7	134717073	16840	0.0	16840.0	0.0	134715031	0.0	39.0	0.0
chr5	6	125107055	16843	18457.0	16843.0	0.0	125105723	31.6	39.0	0.0
chr5	6	125052693	16844	19600.0	16844.0	0.0	125051379	28.5	39.0	0.0
chr13	14	55182989	16849	17066.0	16849.0	14207.0	55182069	35.6	38.8	36.2
chr13	14	28418479	16850	0.0	16850.0	0.0	28417563	0.0	38.8	0.0
chr10	9	117082612	16856	16797.0	16856.0	14841.0	117081332	36.4	38.8	34.3
chr10	9	88410903	16857	0.0	16857.0	0.0	88408695	0.0	38.8	0.0
chr10	9	19078905	16858	21670.0	16858.0	0.0	19077669	23.7	38.8	0.0
chr13	14	101720521	16861	0.0	16861.0	0.0	101718943	0.0	38.8	0.0
chr15	16	99848174	16867	0.0	16867.0	0.0	99846096	0.0	38.8	0.0
chr16	17	32931813	16869	0.0	16869.0	0.0	32929057	0.0	38.8	0.0
chr19	21	24528030	16873	17168.0	16873.0	0.0	24526992	35.2	38.8	0.0
chrX	3	142738316	16875	19531.0	16875.0	0.0	142736228	28.7	38.8	0.0
chr7	8	28931906	16878	0.0	16878.0	0.0	28930398	0.0	38.8	0.0
chr8	10	46935532	16879	20286.0	16879.0	0.0	46933768	26.8	38.8	0.0
chr3	4	32406991	16890	0.0	16890.0	0.0	32404695	0.0	38.8	0.0
chr4	5	6925730	16895	19657.0	16895.0	0.0	6924244	28.3	38.8	0.0
chr5	6	37079395	16904	0.0	16904.0	0.0	37077635	0.0	38.8	0.0
chr4	5	143192191	16906	21348.0	16906.0	0.0	143190009	24.4	38.8	0.0
chr12	15	99822486	16910	17063.0	16910.0	14286.0	99821194	35.6	38.5	36.0
chr10	9	66931158	16915	18743.0	16915.0	0.0	66929830	30.8	38.5	0.0
chr11	13	53651521	16918	0.0	16918.0	0.0	53649829	0.0	38.5	0.0
chr11	13	46302448	16919	0.0	16919.0	0.0	46300376	0.0	38.5	0.0
chr11	13	23068401	16920	17870.0	16920.0	0.0	23067245	33.2	38.5	0.0
chr10	9	93403904	16921	0.0	16921.0	0.0	93402472	0.0	38.5	0.0
chr14	11	19905824	16922	0.0	16922.0	0.0	19903906	0.0	38.5	0.0
chr14	11	47741343	16925	17995.0	16925.0	0.0	47740011	32.8	38.5	0.0
chr14	11	74985796	16926	17944.0	16926.0	0.0	74984638	33.0	38.5	0.0
chr16	17	30679278	16929	19384.0	16929.0	0.0	30677822	29.0	38.5	0.0
chr18	20	66448948	16935	17582.0	16935.0	0.0	66447904	34.0	38.5	0.0
chr18	20	75460160	16936	16677.0	16936.0	0.0	75458882	36.8	38.5	0.0
chr9	12	79972043	16943	19288.0	16943.0	0.0	79970417	29.4	38.5	0.0
chr1	1	135808719	16944	0.0	16944.0	0.0	135807425	0.0	38.5	0.0
chr2	2	68406641	16947	0.0	16947.0	0.0	68404801	0.0	38.5	0.0
chr2	2	166400392	16949	0.0	16949.0	0.0	166398390	0.0	38.5	0.0
chr8	10	57585566	16963	0.0	16963.0	0.0	57583352	0.0	38.5	0.0
chr7	8	127132291	16964	21101.0	16964.0	14593.0	127130155	24.9	38.5	35.2
chr6	7	134293409	16968	0.0	16968.0	0.0	134291907	0.0	38.5	0.0
chr6	7	128733964	16969	0.0	16969.0	0.0	128731914	0.0	38.5	0.0
chr6	7	52700258	16970	16886.0	16970.0	0.0	52698160	36.3	38.5	0.0
chr14	11	103719542	16975	18358.0	16975.0	0.0	103718470	31.8	38.3	0.0
chr14	11	31526483	16978	16902.0	16978.0	0.0	31524713	36.1	38.3	0.0
chr11	13	86381521	16983	0.0	16983.0	0.0	86379845	0.0	38.3	0.0
chr11	13	70022333	16985	0.0	16985.0	0.0	70021021	0.0	38.3	0.0
chr15	16	61448453	16988	0.0	16988.0	0.0	61447011	0.0	38.3	0.0
chr16	17	49976926	16991	0.0	16991.0	0.0	49975312	0.0	38.3	0.0
chr17	18	21479777	16992	20455.0	16992.0	0.0	21478203	26.3	38.3	0.0
chr18	20	67706111	17000	0.0	17000.0	0.0	67703177	0.0	38.3	0.0
chr4	5	149065192	17006	0.0	17006.0	0.0	149063670	0.0	38.3	0.0
chr1	1	51494987	17007	18567.0	17007.0	0.0	51493095	31.3	38.3	0.0
chr1	1	95606510	17008	17840.0	17008.0	14324.0	95605246	33.3	38.3	36.0
chr1	1	161328324	17009	0.0	17009.0	0.0	161326378	0.0	38.3	0.0
chr2	2	52526742	17011	0.0	17011.0	0.0	52524610	0.0	38.3	0.0
chr2	2	103722591	17012	0.0	17012.0	0.0	103721255	0.0	38.3	0.0
chr1	1	38772658	17013	0.0	17013.0	0.0	38770674	0.0	38.3	0.0
chr10	9	21947678	17021	16801.0	17021.0	0.0	21946492	36.4	38.3	0.0
chr8	10	128536903	17027	0.0	17027.0	0.0	128534981	0.0	38.3	0.0
chr8	10	122315632	17029	20543.0	17029.0	0.0	122314134	26.1	38.3	0.0
chr13	14	97679444	17037	0.0	17037.0	0.0	97677858	0.0	38.1	0.0
chr11	13	97837274	17041	0.0	17041.0	0.0	97835678	0.0	38.1	0.0
chr10	9	39293091	17047	0.0	17047.0	0.0	39291829	0.0	38.1	0.0
chr9	12	77468003	17048	17184.0	17048.0	15292.0	77466837	35.2	38.1	32.9
chr13	14	113121290	17050	21702.0	17050.0	0.0	113119946	23.5	38.1	0.0
chr14	11	53767143	17053	17591.0	17053.0	0.0	53765641	34.0	38.1	0.0
chr14	11	78383286	17054	19374.0	17054.0	0.0	78381318	29.0	38.1	0.0
chr18	20	9410709	17062	0.0	17062.0	0.0	9408663	0.0	38.1	0.0
chrX	3	101369899	17068	0.0	17068.0	0.0	101368313	0.0	38.1	0.0
chr3	4	84389401	17073	0.0	17073.0	0.0	84387907	0.0	38.1	0.0
chr3	4	68830836	17075	20045.0	17075.0	0.0	68828672	27.5	38.1	0.0
chr2	2	180584089	17076	17601.0	17076.0	15250.0	180582327	34.0	38.1	33.1
chr2	2	167346255	17077	16399.0	17077.0	0.0	167344169	37.6	38.1	0.0
chr4	5	63591290	17078	17914.0	17078.0	0.0	63590264	33.2	38.1	0.0
chr4	5	43941658	17085	22316.0	17085.0	0.0	43940026	22.3	38.1	0.0
chr6	7	29264849	17088	0.0	17088.0	0.0	29263481	0.0	38.1	0.0
chr4	5	134602544	17089	16537.0	17089.0	14709.0	134601380	37.3	38.1	34.8
chr6	7	122298559	17094	16413.0	17094.0	0.0	122297117	37.6	38.1	0.0
chr5	6	64212110	17099	0.0	17099.0	0.0	64210136	0.0	38.1	0.0
chr10	9	25457562	17114	0.0	17114.0	0.0	25456390	0.0	37.9	0.0
chr13	14	45920747	17116	0.0	17116.0	0.0	45918547	0.0	37.9	0.0
chr14	11	34549894	17118	0.0	17118.0	0.0	34548652	0.0	37.9	0.0
chrX	3	73010590	17121	18017.0	17121.0	0.0	73009124	32.8	37.9	0.0
chr16	17	91965430	17126	0.0	17126.0	0.0	91964054	0.0	37.9	0.0
chr16	17	76550583	17128	0.0	17128.0	0.0	76548635	0.0	37.9	0.0
chr14	11	74937940	17132	0.0	17132.0	0.0	74935866	0.0	37.9	0.0
chr14	11	73059723	17133	0.0	17133.0	0.0	73058125	0.0	37.9	0.0
chr9	12	61628768	17136	16604.0	17136.0	14171.0	61627388	36.9	37.9	36.4
chr4	5	116057280	17137	0.0	17137.0	0.0	116055646	0.0	37.9	0.0
chr1	1	171045017	17139	18885.0	17139.0	0.0	171043907	30.4	37.9	0.0
chr1	1	171114608	17140	18371.0	17140.0	0.0	171113574	31.8	37.9	0.0
chr2	2	37765757	17142	0.0	17142.0	0.0	37764421	0.0	37.9	0.0
chr2	2	91043539	17144	17541.0	17144.0	0.0	91041967	34.2	37.9	0.0
chr4	5	57787449	17150	0.0	17150.0	0.0	57784879	0.0	37.9	0.0
chr4	5	133400434	17155	0.0	17155.0	0.0	133398922	0.0	37.9	0.0
chr8	10	41244311	17158	19158.0	17158.0	0.0	41242061	29.7	37.9	0.0
chr7	8	123121654	17159	0.0	17159.0	0.0	123119788	0.0	37.9	0.0
chr7	8	66189873	17160	0.0	17160.0	0.0	66188219	0.0	37.9	0.0
chr5	6	144964241	17163	20220.0	17163.0	0.0	144962209	27.0	37.9	0.0
chr6	7	47778674	17166	0.0	17166.0	0.0	47777660	0.0	37.9	0.0
chr12	15	80814060	17168	18913.0	17168.0	0.0	80811724	30.2	37.7	0.0
chr16	17	11100083	17169	17466.0	17169.0	0.0	11098385	34.4	37.7	0.0
chr14	11	45009988	17171	0.0	17171.0	0.0	45008252	0.0	37.7	0.0
chr12	15	85546309	17173	16539.0	17173.0	0.0	85545293	37.1	37.7	0.0
chr10	9	42849888	17179	0.0	17179.0	0.0	42848056	0.0	37.7	0.0
chr16	17	92768788	17180	0.0	17180.0	0.0	92766984	0.0	37.7	0.0
chr16	17	45299621	17181	0.0	17181.0	0.0	45297657	0.0	37.7	0.0
chr18	20	37893635	17182	20812.0	17182.0	0.0	37891497	25.4	37.7	0.0
chr16	17	95900717	17183	0.0	17183.0	0.0	95899723	0.0	37.7	0.0
chr17	18	44556439	17186	0.0	17186.0	0.0	44554545	0.0	37.7	0.0
chr17	18	80158153	17189	0.0	17189.0	0.0	80156591	0.0	37.7	0.0
chr18	20	55549712	17190	0.0	17190.0	0.0	55548038	0.0	37.7	0.0
chrX	3	159736780	17193	0.0	17193.0	0.0	159735240	0.0	37.7	0.0
chrX	3	166953235	17195	18487.0	17195.0	0.0	166951809	31.4	37.7	0.0
chr9	12	78023619	17196	0.0	17196.0	0.0	78022239	0.0	37.7	0.0
chr10	9	7852622	17197	16946.0	17197.0	0.0	7850790	35.9	37.7	0.0
chr9	12	50853954	17199	0.0	17199.0	0.0	50852658	0.0	37.7	0.0
chr1	1	171401585	17202	19210.0	17202.0	0.0	171399205	29.6	37.7	0.0
chr2	2	71041850	17204	17034.0	17204.0	0.0	71039828	35.7	37.7	0.0
chr3	4	51359760	17209	0.0	17209.0	0.0	51358228	0.0	37.7	0.0
chr1	1	187229358	17215	19542.0	17215.0	0.0	187227482	28.7	37.7	0.0
chr4	5	148902438	17216	0.0	17216.0	0.0	148900872	0.0	37.7	0.0
chr5	6	3153163	17218	0.0	17218.0	0.0	3151097	0.0	37.7	0.0
chr8	10	3328258	17221	0.0	17221.0	0.0	3326514	0.0	37.7	0.0
chr7	8	114169830	17222	16475.0	17222.0	0.0	114168230	37.5	37.7	0.0
chr1	1	64091614	17223	16704.0	17223.0	0.0	64089962	36.8	37.7	0.0
chr6	7	143873239	17224	18220.0	17224.0	0.0	143871443	32.3	37.7	0.0
chr5	6	108001456	17226	20827.0	17226.0	0.0	108000826	25.4	37.7	0.0
chr5	6	53438362	17227	0.0	17227.0	0.0	53436562	0.0	37.7	0.0
chr14	11	78420929	17231	0.0	17231.0	0.0	78418681	0.0	37.5	0.0
chr14	11	74997849	17232	18926.0	17232.0	15162.0	74996295	30.2	37.5	33.3
chr12	15	76347021	17235	0.0	17235.0	0.0	76345039	0.0	37.5	0.0
chr13	14	63801115	17237	0.0	17237.0	0.0	63799143	0.0	37.5	0.0
chr14	11	120348927	17242	21481.0	17242.0	0.0	120347897	24.1	37.5	0.0
chr16	17	36477554	17248	19954.0	17248.0	0.0	36476376	27.7	37.5	0.0
chr16	17	36986598	17249	18543.0	17249.0	0.0	36985282	31.3	37.5	0.0
chr17	18	44708769	17250	0.0	17250.0	0.0	44706793	0.0	37.5	0.0
chr18	20	24102343	17252	0.0	17252.0	0.0	24100931	0.0	37.5	0.0
chr10	9	44403684	17257	0.0	17257.0	0.0	44402748	0.0	37.5	0.0
chr12	15	20922261	17258	16843.0	17258.0	0.0	20920437	36.3	37.5	0.0
chr1	1	126817628	17264	0.0	17264.0	0.0	126816292	0.0	37.5	0.0
chr3	4	115643471	17268	19480.0	17268.0	0.0	115641603	28.9	37.5	0.0
chr3	4	146759192	17269	0.0	17269.0	0.0	146757418	0.0	37.5	0.0
chr2	2	102910934	17274	18309.0	17274.0	0.0	102909008	32.0	37.5	0.0
chr5	6	123050294	17275	17977.0	17275.0	0.0	123048628	33.0	37.5	0.0
chr9	12	22633062	17277	0.0	17277.0	0.0	22631098	0.0	37.5	0.0
chr9	12	92246887	17278	0.0	17278.0	0.0	92245633	0.0	37.5	0.0
chr8	10	34385200	17280	0.0	17280.0	0.0	34383636	0.0	37.5	0.0
chr6	7	31101769	17286	0.0	17286.0	0.0	31100029	0.0	37.5	0.0
chr11	13	34425224	17288	0.0	17288.0	0.0	34423344	0.0	37.2	0.0
chr12	15	32775370	17290	0.0	17290.0	0.0	32774068	0.0	37.2	0.0
chr11	13	45927470	17295	0.0	17295.0	0.0	45926534	0.0	37.2	0.0
chr10	9	94357634	17297	0.0	17297.0	0.0	94356254	0.0	37.2	0.0
chr10	9	18009224	17300	19588.0	17300.0	0.0	18006328	28.5	37.2	0.0
chr10	9	13835802	17301	0.0	17301.0	0.0	13834338	0.0	37.2	0.0
chr9	12	57821296	17304	17621.0	17304.0	0.0	57818950	34.0	37.2	0.0
chr12	15	105069517	17305	0.0	17305.0	0.0	105068637	0.0	37.2	0.0
chr12	15	110382245	17308	0.0	17308.0	0.0	110380761	0.0	37.2	0.0
chr9	12	42239218	17310	0.0	17310.0	0.0	42238154	0.0	37.2	0.0
chr19	21	53487893	17312	0.0	17312.0	0.0	53486067	0.0	37.2	0.0
chr19	21	46646715	17313	0.0	17313.0	14367.0	46644811	0.0	37.2	35.8
chr17	18	44675799	17314	0.0	17314.0	0.0	44673655	0.0	37.2	0.0
chr14	11	76765602	17318	0.0	17318.0	0.0	76764166	0.0	37.2	0.0
chr13	14	112460928	17320	0.0	17320.0	0.0	112458654	0.0	37.2	0.0
chr13	14	91802467	17322	0.0	17322.0	0.0	91801395	0.0	37.2	0.0
chr13	14	62856662	17323	0.0	17323.0	0.0	62856036	0.0	37.2	0.0
chr4	5	89178997	17331	0.0	17331.0	0.0	89176803	0.0	37.2	0.0
chr4	5	63548885	17333	17486.0	17333.0	0.0	63546839	34.4	37.2	0.0
chr3	4	60544440	17337	0.0	17337.0	0.0	60542108	0.0	37.2	0.0
chr8	10	85533082	17343	0.0	17343.0	0.0	85530816	0.0	37.2	0.0
chr1	1	86002161	17345	0.0	17345.0	0.0	86000045	0.0	37.2	0.0
